state,year,district,block,block_no,gram_panchayat,gp_no,ward_no,seat_no,seat_id_raw,seat_from_image,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,vacant,reservation_raw,script,source_path,source_page,source_pdf
Jharkhand,2015,Latehar,,,,,,0,पा लतेहार-00) | लातेहार-(0),,zp_member,zila_parishad,Woman,NONE,1,नाजिम प्रवीण के सदस्य सितततदादि न न... सच्च्च्च्च्च् थ4,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,02,| पा] लतेहार-(02 | [[ लातेहार-(02),,zp_member,zila_parishad,ST Woman,ST,1,सुनिता कुमारी के सदस्य |,0,अनुसूचित जनजाति | | महिला,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,03,आा लातेहार-(03) | लातेहार-(03),,zp_member,zila_parishad,ST Other than Woman,ST,0,सुखदेव उरांव के सदस्य |,0,अनुसूचित जनजाति | | अन्य,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,04,पा लातेहार-(04) | लातेहार-(04),,zp_member,zila_parishad,ST Woman,ST,1,अनिमा कुजूर के सदस्य |,0,अनुसूचित जनजाति | | महिला,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,05,| पा लातेहार-(8) | लातेहार-(05),,zp_member,zila_parishad,ST Other than Woman,ST,0,महेश सिंह के सदस्य |,0,अनुसूचित जनजाति | | अन्य,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,06,* आलातेहार-(06) | लातेहार-(06),,zp_member,zila_parishad,ST Woman,ST,1,सनपत्तिया देवी _ | के सदस्य |,0,अनुसूचित जनजाति | | महिला,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,07,” ालातेहार-(ए) | लातेहार-(07),,zp_member,zila_parishad,ST Woman,ST,1,आशा देवी के सदस्य |,0,अनुसूचित जनजाति | | महिला,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,08,! पालातेहार-(08 | लातेहार-(08),,zp_member,zila_parishad,ST Other than Woman,ST,0,विनोद उरांव के सदस्य |,0,अनुसूचित जनजाति | | अन्य,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,09,पा लातेहार-(09 | [ लातेहार-(09),,zp_member,zila_parishad,Woman,NONE,1,सुनिता देवी के सदस्य,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,0,| पा लातेहार- 00. | लातेहार-(0),,zp_member,zila_parishad,BC Other than Woman,BC,0,राजेन्द्र प्रसाद साहु | के सदस्य | अन्य,0,पिछड़ा वर्ग | अन्य,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,4,[[[ लातेहार-(4),,zp_member,zila_parishad,SC Woman,SC,1,रिना देवी के सदस्य |.,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,2,| पा लातेहार-(2 | लातेहार-(2),,zp_member,zila_parishad,SC Woman,SC,1,बिन्दु देवी के सदस्य |.,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,3,| पालातेहार-ह3) | लातेहार-(3),,zp_member,zila_parishad,SC Other than Woman,SC,0,सरोज देवी के सदस्य |...,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Latehar,,,,,,4,[ लातेहार-(4),,zp_member,zila_parishad,Other than Woman,NONE,0,अनिता देवी के सदस्य,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/3. LATEHAR MUKHIYA PSS/LATEHAR MUKHIYA PSS GPS ZP.pdf,2,LATEHAR MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,,[४ चतरा-(॥),,zp_member,zila_parishad,Other than Woman,NONE,0,अरूण कुमार यादव | सदस्य या 2 | 3. मणणणणटथटड्डटडडइ,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,2,[४ चतरा-(2),,zp_member,zila_parishad,Other than Woman,NONE,0,विक्रम कुमार सदस्य,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,3,[४ चतरा-(3),,zp_member,zila_parishad,SC Woman,SC,1,अनिता कुमारी सदस्य,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,4,[४ चतरा-(4),,zp_member,zila_parishad,SC Woman,SC,1,ममता देवी सदस्य,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,8,[४ चतरा-(8),,zp_member,zila_parishad,SC Woman,SC,1,निशा कुमारी सदस्य,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,6,[४ चतरा-(6),,zp_member,zila_parishad,Woman,NONE,1,रूबी वर्मा सदस्य,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,7,[४ चतरा-(7),,zp_member,zila_parishad,SC Other than Woman,SC,0,रनु दास सदस्य,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,,[४ चतरा-8),,zp_member,zila_parishad,SC Woman,SC,1,शर्मिला देवी सदस्य,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,9,[४ चतरा-(9),,zp_member,zila_parishad,SC Other than Woman,SC,0,कामेश्वर गंझु सदस्य,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,0,[५४ चतरा-(0),,zp_member,zila_parishad,SC Other than Woman,SC,0,जितेन्द्र कुमार सदस्य,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,१,[४ चतरा-(१),,zp_member,zila_parishad,Woman,NONE,1,छाया देवी सदस्य,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,१2,[४ चतरा-(१2),,zp_member,zila_parishad,BC Other than Woman,BC,0,दिलीप कुमार सदस्य अन्य,0,पिछड़ा वर्ग | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,3,[४ चतरा-(3),,zp_member,zila_parishad,BC Woman,BC,1,गुंजा देवी सदस्य अन्य,0,पिछड़ा वर्ग | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,4,[४ चतरा-(4),,zp_member,zila_parishad,Other than Woman,NONE,0,रामलखन दांगी सदस्य,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,१5,[४ चतरा-(१5),,zp_member,zila_parishad,Woman,NONE,1,सुनिता देवी सदस्य,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,66,[४ चतरा-(66),,zp_member,zila_parishad,Woman,NONE,1,अनामिका देवी सदस्य,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,7,[४ चतरा-(7),,zp_member,zila_parishad,Other than Woman,NONE,0,जय प्रकाश सिंह... | सदस्य,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,8,[४ चतरा-(8),,zp_member,zila_parishad,Other than Woman,NONE,0,दुलारचन्द साहु सदस्य,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,9,[५४ चतरा-(9),,zp_member,zila_parishad,Woman,NONE,1,अनिता देवी सदस्य,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,,,,,,20,[४ चतरा-(20),,zp_member,zila_parishad,ST Other than Woman,ST,0,संगीता टाना भगत | सदस्य स्थान- चतरा,0,अनुसूचित जनजाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,183,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,,,,1,VI dkMs jek&1,,zp_member,zila_parishad,SC Other than Woman,SC,0,Hkqus'oj jke,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,4,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,,,,2,VI dkMs jek&2,,zp_member,zila_parishad,SC Woman,SC,1,'kkfUr fiz;k,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,4,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,,,,3,VI dkMs jek&3,,zp_member,zila_parishad,BC Other than Woman,BC,0,'kkfyuh xqIrk,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,4,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,,,,4,VI dkMs jek&4,,zp_member,zila_parishad,BC Woman,BC,1,js[kk nsoh,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,4,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,,,,5,VI dkMs jek&5,,zp_member,zila_parishad,BC Woman,BC,1,vferk ;kno,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,4,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,,,,6,VI dkMs jek&6,,zp_member,zila_parishad,Woman,NONE,1,vefjrk flag,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,4,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,,,,7,VI dkMs jek&7,,zp_member,zila_parishad,Other than Woman,NONE,0,egknso jke,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,4,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,,,,8,VI dkMs jek&8,,zp_member,zila_parishad,Woman,NONE,1,fueZyk nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,4,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,,,,9,VI dkMs jek&9,,zp_member,zila_parishad,Other than Woman,NONE,0,iou flag,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,4,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,,,,10,VI dkMs jek&10,,zp_member,zila_parishad,Woman,NONE,1,eqfu;k nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,4,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,,,,11,VI dkMs jek&11,,zp_member,zila_parishad,BC Other than Woman,BC,0,jktdqekj ;kno,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,4,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,,,,12,VI dkMs jek&12,,zp_member,zila_parishad,Other than Woman,NONE,0,dSyk'k izlkn ;kno,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,4,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Godda,,,,,,5,[शु गोड्डा-(5),,zp_member,zila_parishad,BC Woman,BC,1,पूनम देवी के सदस्य अन्य,0,पिछड़ा वर्ग | महिला,devanagari,data/jharkhand/2015/9. GOODA MUKHIYA PSS GPS ZP/ZILA PARISHAD .pdf,3,ZILA PARISHAD .pdf
Jharkhand,2015,Godda,,,,,,6,[शू गोड्डा-(6),,zp_member,zila_parishad,BC Woman,BC,1,फुल कुमारी देवी के सदस्य अन्य,0,पिछड़ा वर्ग | महिला,devanagari,data/jharkhand/2015/9. GOODA MUKHIYA PSS GPS ZP/ZILA PARISHAD .pdf,3,ZILA PARISHAD .pdf
Jharkhand,2015,Godda,,,,,,7,[शु गोड्डा-(7),,zp_member,zila_parishad,Woman,NONE,1,कल्पना देवी के सदस्य,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/9. GOODA MUKHIYA PSS GPS ZP/ZILA PARISHAD .pdf,3,ZILA PARISHAD .pdf
Jharkhand,2015,Godda,,,,,,8,[ गोड्डा-(8),,zp_member,zila_parishad,BC Woman,BC,1,बसंती देवी के सदस्य अन्य,0,पिछड़ा वर्ग | महिला,devanagari,data/jharkhand/2015/9. GOODA MUKHIYA PSS GPS ZP/ZILA PARISHAD .pdf,3,ZILA PARISHAD .pdf
Jharkhand,2015,Godda,,,,,,9,[हू गोड्डा-(9),,zp_member,zila_parishad,BC Other than Woman,BC,0,ओम प्रकाश बरई के सदस्य अन्य,0,पिछड़ा वर्ग | अन्य,devanagari,data/jharkhand/2015/9. GOODA MUKHIYA PSS GPS ZP/ZILA PARISHAD .pdf,3,ZILA PARISHAD .pdf
Jharkhand,2015,Godda,,,,,,20,[ु गोड्डा-(20),,zp_member,zila_parishad,Woman,NONE,1,लक्ष्मी चक्रवर्ती के सदस्य,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/9. GOODA MUKHIYA PSS GPS ZP/ZILA PARISHAD .pdf,3,ZILA PARISHAD .pdf
Jharkhand,2015,Godda,,,,,,27,[रू गोड्डा-(27),,zp_member,zila_parishad,Other than Woman,NONE,0,घनश्याम यादव के सदस्य,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/9. GOODA MUKHIYA PSS GPS ZP/ZILA PARISHAD .pdf,3,ZILA PARISHAD .pdf
Jharkhand,2015,Godda,,,,,,22,[श गोड्डा-(22),,zp_member,zila_parishad,ST Woman,ST,1,सोनवती हेम्ब्रम के सदस्य,0,अनुसूचित जनजाति | महिला,devanagari,data/jharkhand/2015/9. GOODA MUKHIYA PSS GPS ZP/ZILA PARISHAD .pdf,3,ZILA PARISHAD .pdf
Jharkhand,2015,Godda,,,,,,23,[हु गोडडा-(23),,zp_member,zila_parishad,ST Woman,ST,1,बेला बसंती बेसरा के सदस्य,0,अनुसूचित जनजाति | महिला,devanagari,data/jharkhand/2015/9. GOODA MUKHIYA PSS GPS ZP/ZILA PARISHAD .pdf,3,ZILA PARISHAD .pdf
Jharkhand,2015,Godda,,,,,,24,[शु गोड्डा-(24),,zp_member,zila_parishad,ST Other than Woman,ST,0,होपनमय मुरमू के सदस्य,0,अनुसूचित जनजाति | अन्य,devanagari,data/jharkhand/2015/9. GOODA MUKHIYA PSS GPS ZP/ZILA PARISHAD .pdf,3,ZILA PARISHAD .pdf
Jharkhand,2015,Godda,,,,,,,[श गोड्डा-(25,,zp_member,zila_parishad,Other than Woman,NONE,0,सुभाष हेम्ब्रम के सदस्य,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/9. GOODA MUKHIYA PSS GPS ZP/ZILA PARISHAD .pdf,3,ZILA PARISHAD .pdf
