state,year,district,block,block_no,gram_panchayat,gp_no,ward_no,seat_no,seat_id_raw,seat_from_image,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,vacant,reservation_raw,script,source_path,source_page,source_pdf
Jharkhand,2015,Ranchi,रातु,09,तिगरा,12,1,,xx jk¡ph@09@12@frxjk &¼1½,,gp_ward,ward_member,ST Woman,ST,1,lquhrk nsoh,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,तिगरा,12,2,,xx jk¡ph@09@12@frxjk &¼2½,,gp_ward,ward_member,Woman,NONE,1,'kkafr frdhZ,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,तिगरा,12,3,,xx jk¡ph@09@12@frxjk &¼3½,,gp_ward,ward_member,ST Other than Woman,ST,0,lqfuy fdLiksÍk,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,तिगरा,12,4,,xx jk¡ph@09@12@frxjk &¼4½,,gp_ward,ward_member,ST Woman,ST,1,ique dPNi,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,तिगरा,12,5,,xx jk¡ph@09@12@frxjk &¼5½,,gp_ward,ward_member,ST Other than Woman,ST,0,"euh""k csd",0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,तिगरा,12,6,,xx jk¡ph@09@12@frxjk &¼6½,,gp_ward,ward_member,ST Woman,ST,1,yhuk frdhZ,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,तिगरा,12,7,,xx jk¡ph@09@12@frxjk &¼7½,,gp_ward,ward_member,BC Woman,BC,1,vkjrh nsoh,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,तिगरा,12,8,,xx jk¡ph@09@12@frxjk &¼8½,,gp_ward,ward_member,Other than Woman,NONE,0,lqes'k dq0 egrks,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,तिगरा,12,9,,xx jk¡ph@09@12@frxjk &¼9½,,gp_ward,ward_member,BC Other than Woman,BC,0,vtqZu dqekj,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,बिजुलिया,13,1,,xx jk¡ph@09@13@fctqfy;k &¼1½,,gp_ward,ward_member,ST Woman,ST,1,Qwydqekjh frdhZ,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,बिजुलिया,13,2,,xx jk¡ph@09@13@fctqfy;k &¼2½,,gp_ward,ward_member,ST Woman,ST,1,oh.kk frdhZ,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,बिजुलिया,13,3,,xx jk¡ph@09@13@fctqfy;k &¼3½,,gp_ward,ward_member,ST Woman,ST,1,lqeu mjkbZu,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,बिजुलिया,13,4,,xx jk¡ph@09@13@fctqfy;k &¼4½,,gp_ward,ward_member,ST Other than Woman,ST,0,fjlk mjkWo,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,बिजुलिया,13,5,,xx jk¡ph@09@13@fctqfy;k &¼5½,,gp_ward,ward_member,ST Other than Woman,ST,0,HkkSjk mjkWo,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,बिजुलिया,13,6,,xx jk¡ph@09@13@fctqfy;k &¼6½,,gp_ward,ward_member,Woman,NONE,1,eqerkt [kkrqu,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,बिजुलिया,13,7,,xx jk¡ph@09@13@fctqfy;k &¼7½,,gp_ward,ward_member,Woman,NONE,1,lqfurk nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,बिजुलिया,13,8,,xx jk¡ph@09@13@fctqfy;k &¼8½,,gp_ward,ward_member,Other than Woman,NONE,0,edcqy valkjh,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,बिजुलिया,13,9,,xx jk¡ph@09@13@fctqfy;k &¼9½,,gp_ward,ward_member,BC Woman,BC,1,bler vkjk,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,144,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,बिजुलिया,13,10,,xx jk¡ph@09@13@fctqfy;k &¼10½,,gp_ward,ward_member,BC Woman,BC,1,Xkk;=h nsoh,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,बिजुलिया,13,11,,xx jk¡ph@09@13@fctqfy;k &¼11½,,gp_ward,ward_member,ST Other than Woman,ST,0,jks'kuh frXxk,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,बिजुलिया,13,12,,xx jk¡ph@09@13@fctqfy;k &¼12½,,gp_ward,ward_member,BC Other than Woman,BC,0,tgkaxhj valkjh,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,गुडू,14,1,,xx jk¡ph@09@14@xqMw &¼1½,,gp_ward,ward_member,ST Other than Woman,ST,0,lkses'k mjkWo,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,गुडू,14,2,,xx jk¡ph@09@14@xqMw &¼2½,,gp_ward,ward_member,BC Other than Woman,BC,0,lfpUnj egrks,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,गुडू,14,3,,xx jk¡ph@09@14@xqMw &¼3½,,gp_ward,ward_member,Other than Woman,NONE,0,lehmYykg valkjh,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,गुडू,14,4,,xx jk¡ph@09@14@xqMw &¼4½,,gp_ward,ward_member,ST Other than Woman,ST,0,jathr mjkWo,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,गुडू,14,5,,xx jk¡ph@09@14@xqMw &¼5½,,gp_ward,ward_member,ST Woman,ST,1,lfjrk mjkbZu,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,गुडू,14,6,,xx jk¡ph@09@14@xqMw &¼6½,,gp_ward,ward_member,ST Woman,ST,1,fcuk nsoh,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,गुडू,14,7,,xx jk¡ph@09@14@xqMw &¼7½,,gp_ward,ward_member,ST Woman,ST,1,Qqyeuh nsoh,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,गुडू,14,8,,xx jk¡ph@09@14@xqMw &¼8½,,gp_ward,ward_member,Woman,NONE,1,laxhrk mjk¡o,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,1,,XXjk¡ph@09@15@ flefy;k & ¼1½,,gp_ward,ward_member,BC Other than Woman,BC,0,fnyhi egrks,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,2,,XXjk¡ph@09@15@ flefy;k & ¼2½,,gp_ward,ward_member,BC Woman,BC,1,:ch ;klehu,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,3,,XXjk¡ph@09@15@ flefy;k & ¼3½,,gp_ward,ward_member,Woman,NONE,1,dkS’kY;k nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,4,,XXjk¡ph@09@15@ flefy;k & ¼4½,,gp_ward,ward_member,BC Woman,BC,1,'khyk nsoh,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,5,,XXjk¡ph@09@15@ flefy;k & ¼5½,,gp_ward,ward_member,ST Other than Woman,ST,0,Lakt; mjkWo,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,6,,XXjk¡ph@09@15@ flefy;k & ¼6½,,gp_ward,ward_member,ST Woman,ST,1,'khry frdhZ,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,7,,XXjk¡ph@09@15@ flefy;k & ¼7½,,gp_ward,ward_member,Woman,NONE,1,js'kek feat,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,8,,XXjk¡ph@09@15@ flefy;k & ¼8½,,gp_ward,ward_member,ST Woman,ST,1,fjadh eq.Mk,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,9,,XXjk¡ph@09@15@ flefy;k & ¼9½,,gp_ward,ward_member,ST Woman,ST,1,lfork dqekjh,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,10,,XXjk¡ph@09@15@ flefy;k & ¼10½,,gp_ward,ward_member,Other than Woman,NONE,0,latq nsoh,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,145,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,11,,XXjk¡ph@09@15@ flefy;k & ¼11½,,gp_ward,ward_member,ST Other than Woman,ST,0,jes'k eq.Mk,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,12,,XXjk¡ph@09@15@ flefy;k & ¼12½,,gp_ward,ward_member,ST Other than Woman,ST,0,lq[knso mjkWo,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सिमलिया,15,13,,XXjk¡ph@09@15@ flefy;k & ¼13½,,gp_ward,ward_member,ST Woman,ST,1,'kkafr [ky[kks,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,1,,XXjk¡ph@09@16@QqVdyVksyh &¼1½,,gp_ward,ward_member,Other than Woman,NONE,0,vfliw valkjh,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,2,,XXjk¡ph@09@16@QqVdyVksyh &¼2½,,gp_ward,ward_member,ST Other than Woman,ST,0,iquk cjyk,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,3,,XXjk¡ph@09@16@QqVdyVksyh &¼3½,,gp_ward,ward_member,BC Woman,BC,1,oghnk izfou,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,4,,XXjk¡ph@09@16@QqVdyVksyh &¼4½,,gp_ward,ward_member,BC Other than Woman,BC,0,;qlqQ vUlkjh,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,5,,XXjk¡ph@09@16@QqVdyVksyh &¼5½,,gp_ward,ward_member,ST Other than Woman,ST,0,txnso VksIiks,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,6,,XXjk¡ph@09@16@QqVdyVksyh &¼6½,,gp_ward,ward_member,Other than Woman,NONE,0,xkSre nqcs,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,7,,XXjk¡ph@09@16@QqVdyVksyh &¼7½,,gp_ward,ward_member,ST Woman,ST,1,ique ydM+k,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,8,,XXjk¡ph@09@16@QqVdyVksyh &¼8½,,gp_ward,ward_member,Woman,NONE,1,bZljr tgk¡,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,9,,XXjk¡ph@09@16@QqVdyVksyh &¼9½,,gp_ward,ward_member,Woman,NONE,1,iwf.kZek nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,10,,XXjk¡ph@09@16@QqVdyVksyh &¼10½,,gp_ward,ward_member,ST Other than Woman,ST,0,lhek nsoh,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,11,,XXjk¡ph@09@16@QqVdyVksyh &¼11½,,gp_ward,ward_member,ST Woman,ST,1,nsoUrh frdhZ,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,12,,XXjk¡ph@09@16@QqVdyVksyh &¼12½,,gp_ward,ward_member,ST Other than Woman,ST,0,tojk mjkWo,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,13,,XXjk¡ph@09@16@QqVdyVksyh &¼13½,,gp_ward,ward_member,BC Other than Woman,BC,0,bUnznso 'kekZ,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,14,,XXjk¡ph@09@16@QqVdyVksyh &¼14½,,gp_ward,ward_member,BC Woman,BC,1,fjDr,1,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,15,,XXjk¡ph@09@16@QqVdyVksyh &¼15½,,gp_ward,ward_member,ST Woman,ST,1,'khyk frdhZ,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,16,,XXjk¡ph@09@16@QqVdyVksyh &¼16½,,gp_ward,ward_member,ST Woman,ST,1,iwue frdhZ,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,17,,XXjk¡ph@09@16@QqVdyVksyh &¼17½,,gp_ward,ward_member,ST Other than Woman,ST,0,egknso frXxk,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,18,,XXjk¡ph@09@16@QqVdyVksyh &¼18½,,gp_ward,ward_member,BC Woman,BC,1,fjDr,1,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,146,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,फुटकलटोली,16,19,,XXjk¡ph@09@16@QqVdyVksyh &¼19½,,gp_ward,ward_member,ST Woman,ST,1,ch.kk xkM+h,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,147,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सुण्डील,17,1,,XXjk¡ph /09/17/ lq.Mhy& ¼1½,,gp_ward,ward_member,ST Woman,ST,1,latw fdLikSêk,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,147,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सुण्डील,17,2,,XXjk¡ph /09/17/ lq.Mhy& ¼2½,,gp_ward,ward_member,ST Woman,ST,1,lquhrk fyaMk,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,147,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सुण्डील,17,3,,XXjk¡ph /09/17/ lq.Mhy& ¼3½,,gp_ward,ward_member,ST Other than Woman,ST,0,yhyk frdhZ,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,147,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सुण्डील,17,4,,XXjk¡ph /09/17/ lq.Mhy& ¼4½,,gp_ward,ward_member,SC Other than Woman,SC,0,ukxs'oj jke,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,147,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सुण्डील,17,5,,XXjk¡ph /09/17/ lq.Mhy& ¼5½,,gp_ward,ward_member,ST Woman,ST,1,lhrk mjkbZu,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,147,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सुण्डील,17,6,,XXjk¡ph /09/17/ lq.Mhy& ¼6½,,gp_ward,ward_member,ST Other than Woman,ST,0,jks'ku frjdh,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,147,RANCHI ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Ranchi,रातु,09,सुण्डील,17,7,,XXjk¡ph /09/17/ lq.Mhy& ¼7½,,gp_ward,ward_member,Woman,NONE,1,latq nsoh,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/19. RANCHI MUKHIYA PSS/RANCHI ZP PSS MUKHIYA GPS.pdf,147,RANCHI ZP PSS MUKHIYA GPS.pdf
