row_id,column,value
bc06fc6c56c8,ocr_repaired,0
bc06fc6c56c8,text_source,ocr
bc06fc6c56c8,source_pdf,nlr_res_gp.pdf
c0c66577e481,serial,669
c0c66577e481,ward_count,10
c0c66577e481,wards_parsed,10
c0c66577e481,ward_list_complete,1
c0c66577e481,printings,1
c0c66577e481,ocr_repaired,0
c0c66577e481,text_source,ocr
c0c66577e481,source_pdf,nlr_res_gp.pdf
16a6a93b1886,serial,669
16a6a93b1886,ward_count,10
16a6a93b1886,wards_parsed,10
16a6a93b1886,ward_list_complete,1
16a6a93b1886,printings,1
16a6a93b1886,ocr_repaired,0
16a6a93b1886,text_source,ocr
16a6a93b1886,source_pdf,nlr_res_gp.pdf
0b5ff5c5a45b,serial,669
0b5ff5c5a45b,ward_count,10
0b5ff5c5a45b,wards_parsed,10
0b5ff5c5a45b,ward_list_complete,1
0b5ff5c5a45b,printings,1
0b5ff5c5a45b,ocr_repaired,0
0b5ff5c5a45b,text_source,ocr
0b5ff5c5a45b,source_pdf,nlr_res_gp.pdf
8c0d5c2496e9,serial,669
8c0d5c2496e9,ward_count,10
8c0d5c2496e9,wards_parsed,10
8c0d5c2496e9,ward_list_complete,1
8c0d5c2496e9,printings,1
8c0d5c2496e9,ocr_repaired,0
8c0d5c2496e9,text_source,ocr
8c0d5c2496e9,source_pdf,nlr_res_gp.pdf
67d2845b7591,serial,669
67d2845b7591,ward_count,10
67d2845b7591,wards_parsed,10
67d2845b7591,ward_list_complete,1
67d2845b7591,printings,1
67d2845b7591,ocr_repaired,0
67d2845b7591,text_source,ocr
67d2845b7591,source_pdf,nlr_res_gp.pdf
2846627c2918,serial,671
2846627c2918,ward_count,8
2846627c2918,wards_parsed,8
2846627c2918,ward_list_complete,1
2846627c2918,printings,1
2846627c2918,ocr_repaired,0
2846627c2918,text_source,ocr
2846627c2918,source_pdf,nlr_res_gp.pdf
0aa686bc6ffd,serial,671
0aa686bc6ffd,ward_count,8
0aa686bc6ffd,wards_parsed,8
0aa686bc6ffd,ward_list_complete,1
0aa686bc6ffd,printings,1
0aa686bc6ffd,ocr_repaired,0
0aa686bc6ffd,text_source,ocr
0aa686bc6ffd,source_pdf,nlr_res_gp.pdf
a2f108648cc2,serial,671
a2f108648cc2,ward_count,8
a2f108648cc2,wards_parsed,8
a2f108648cc2,ward_list_complete,1
a2f108648cc2,printings,1
a2f108648cc2,ocr_repaired,0
a2f108648cc2,text_source,ocr
a2f108648cc2,source_pdf,nlr_res_gp.pdf
c64a4644a867,serial,671
c64a4644a867,ward_count,8
c64a4644a867,wards_parsed,8
c64a4644a867,ward_list_complete,1
c64a4644a867,printings,1
c64a4644a867,ocr_repaired,0
c64a4644a867,text_source,ocr
c64a4644a867,source_pdf,nlr_res_gp.pdf
6dad7e9963a7,serial,671
6dad7e9963a7,ward_count,8
6dad7e9963a7,wards_parsed,8
6dad7e9963a7,ward_list_complete,1
6dad7e9963a7,printings,1
6dad7e9963a7,ocr_repaired,0
6dad7e9963a7,text_source,ocr
6dad7e9963a7,source_pdf,nlr_res_gp.pdf
362c9f4a1358,serial,671
362c9f4a1358,ward_count,8
362c9f4a1358,wards_parsed,8
362c9f4a1358,ward_list_complete,1
362c9f4a1358,printings,1
362c9f4a1358,ocr_repaired,0
362c9f4a1358,text_source,ocr
362c9f4a1358,source_pdf,nlr_res_gp.pdf
61e38d0bb39d,serial,671
61e38d0bb39d,ward_count,8
61e38d0bb39d,wards_parsed,8
61e38d0bb39d,ward_list_complete,1
61e38d0bb39d,printings,1
61e38d0bb39d,ocr_repaired,1
61e38d0bb39d,text_source,ocr
61e38d0bb39d,source_pdf,nlr_res_gp.pdf
507f3f419731,serial,671
507f3f419731,ward_count,8
507f3f419731,wards_parsed,8
507f3f419731,ward_list_complete,1
507f3f419731,printings,1
507f3f419731,ocr_repaired,0
507f3f419731,text_source,ocr
507f3f419731,source_pdf,nlr_res_gp.pdf
438774325861,serial,672
438774325861,wards_parsed,7
438774325861,printings,1
438774325861,ocr_repaired,0
438774325861,text_source,ocr
438774325861,source_pdf,nlr_res_gp.pdf
14fe07ed6725,serial,672
14fe07ed6725,wards_parsed,7
14fe07ed6725,printings,1
14fe07ed6725,ocr_repaired,0
14fe07ed6725,text_source,ocr
14fe07ed6725,source_pdf,nlr_res_gp.pdf
cb2442acef94,serial,672
cb2442acef94,wards_parsed,7
cb2442acef94,printings,1
cb2442acef94,ocr_repaired,0
cb2442acef94,text_source,ocr
cb2442acef94,source_pdf,nlr_res_gp.pdf
6a3001a7ae5c,serial,672
6a3001a7ae5c,wards_parsed,7
6a3001a7ae5c,printings,1
6a3001a7ae5c,ocr_repaired,0
6a3001a7ae5c,text_source,ocr
6a3001a7ae5c,source_pdf,nlr_res_gp.pdf
73f821192836,serial,672
73f821192836,wards_parsed,7
73f821192836,printings,1
73f821192836,ocr_repaired,0
73f821192836,text_source,ocr
73f821192836,source_pdf,nlr_res_gp.pdf
1546c6a6c28f,serial,672
1546c6a6c28f,wards_parsed,7
1546c6a6c28f,printings,1
1546c6a6c28f,ocr_repaired,0
1546c6a6c28f,text_source,ocr
1546c6a6c28f,source_pdf,nlr_res_gp.pdf
faf53bcde60b,serial,672
faf53bcde60b,wards_parsed,7
faf53bcde60b,printings,1
faf53bcde60b,ocr_repaired,0
faf53bcde60b,text_source,ocr
faf53bcde60b,source_pdf,nlr_res_gp.pdf
47b843692264,serial,673
47b843692264,ward_count,10
47b843692264,wards_parsed,10
47b843692264,ward_list_complete,1
47b843692264,printings,1
47b843692264,ocr_repaired,0
47b843692264,text_source,ocr
47b843692264,source_pdf,nlr_res_gp.pdf
ba1d908a481e,serial,673
ba1d908a481e,ward_count,10
ba1d908a481e,wards_parsed,10
ba1d908a481e,ward_list_complete,1
ba1d908a481e,printings,1
ba1d908a481e,ocr_repaired,0
ba1d908a481e,text_source,ocr
ba1d908a481e,source_pdf,nlr_res_gp.pdf
7c3e49c3905b,serial,673
7c3e49c3905b,ward_count,10
7c3e49c3905b,wards_parsed,10
7c3e49c3905b,ward_list_complete,1
7c3e49c3905b,printings,1
7c3e49c3905b,ocr_repaired,0
7c3e49c3905b,text_source,ocr
7c3e49c3905b,source_pdf,nlr_res_gp.pdf
2e1d5e3980de,serial,673
2e1d5e3980de,ward_count,10
2e1d5e3980de,wards_parsed,10
2e1d5e3980de,ward_list_complete,1
2e1d5e3980de,printings,1
2e1d5e3980de,ocr_repaired,0
2e1d5e3980de,text_source,ocr
2e1d5e3980de,source_pdf,nlr_res_gp.pdf
6c25a88692d8,serial,673
6c25a88692d8,ward_count,10
6c25a88692d8,wards_parsed,10
6c25a88692d8,ward_list_complete,1
6c25a88692d8,printings,1
6c25a88692d8,ocr_repaired,0
6c25a88692d8,text_source,ocr
6c25a88692d8,source_pdf,nlr_res_gp.pdf
1ca57f8ddab7,serial,673
1ca57f8ddab7,ward_count,10
1ca57f8ddab7,wards_parsed,10
1ca57f8ddab7,ward_list_complete,1
1ca57f8ddab7,printings,1
1ca57f8ddab7,ocr_repaired,0
1ca57f8ddab7,text_source,ocr
1ca57f8ddab7,source_pdf,nlr_res_gp.pdf
6c6d48bccdb5,serial,673
6c6d48bccdb5,ward_count,10
6c6d48bccdb5,wards_parsed,10
6c6d48bccdb5,ward_list_complete,1
6c6d48bccdb5,printings,1
6c6d48bccdb5,ocr_repaired,0
6c6d48bccdb5,text_source,ocr
6c6d48bccdb5,source_pdf,nlr_res_gp.pdf
d261156759e8,serial,673
d261156759e8,ward_count,10
d261156759e8,wards_parsed,10
d261156759e8,ward_list_complete,1
d261156759e8,printings,1
d261156759e8,ocr_repaired,0
d261156759e8,text_source,ocr
d261156759e8,source_pdf,nlr_res_gp.pdf
27d05337d45f,serial,673
27d05337d45f,ward_count,10
27d05337d45f,wards_parsed,10
27d05337d45f,ward_list_complete,1
27d05337d45f,printings,1
27d05337d45f,ocr_repaired,0
27d05337d45f,text_source,ocr
27d05337d45f,source_pdf,nlr_res_gp.pdf
fedd167aceb7,serial,673
fedd167aceb7,ward_count,10
fedd167aceb7,wards_parsed,10
fedd167aceb7,ward_list_complete,1
fedd167aceb7,printings,1
fedd167aceb7,ocr_repaired,0
fedd167aceb7,text_source,ocr
fedd167aceb7,source_pdf,nlr_res_gp.pdf
8e0f1112ff6a,serial,674
8e0f1112ff6a,wards_parsed,9
8e0f1112ff6a,printings,1
8e0f1112ff6a,ocr_repaired,0
8e0f1112ff6a,text_source,ocr
8e0f1112ff6a,source_pdf,nlr_res_gp.pdf
235ffd4b5f80,serial,674
235ffd4b5f80,wards_parsed,9
235ffd4b5f80,printings,1
235ffd4b5f80,ocr_repaired,0
235ffd4b5f80,text_source,ocr
235ffd4b5f80,source_pdf,nlr_res_gp.pdf
5ca924a6d26b,serial,674
5ca924a6d26b,wards_parsed,9
5ca924a6d26b,printings,1
5ca924a6d26b,ocr_repaired,0
5ca924a6d26b,text_source,ocr
5ca924a6d26b,source_pdf,nlr_res_gp.pdf
8e83c34e34cf,serial,674
8e83c34e34cf,wards_parsed,9
8e83c34e34cf,printings,1
8e83c34e34cf,ocr_repaired,0
8e83c34e34cf,text_source,ocr
8e83c34e34cf,source_pdf,nlr_res_gp.pdf
fa4aa5d1997b,serial,674
fa4aa5d1997b,wards_parsed,9
fa4aa5d1997b,printings,1
fa4aa5d1997b,ocr_repaired,0
fa4aa5d1997b,text_source,ocr
fa4aa5d1997b,source_pdf,nlr_res_gp.pdf
818765972299,serial,674
818765972299,wards_parsed,9
818765972299,printings,1
818765972299,ocr_repaired,0
818765972299,text_source,ocr
818765972299,source_pdf,nlr_res_gp.pdf
1e0d17a57bf8,serial,674
1e0d17a57bf8,wards_parsed,9
1e0d17a57bf8,printings,1
1e0d17a57bf8,ocr_repaired,0
1e0d17a57bf8,text_source,ocr
1e0d17a57bf8,source_pdf,nlr_res_gp.pdf
a05a69444a63,serial,674
a05a69444a63,wards_parsed,9
a05a69444a63,printings,1
a05a69444a63,ocr_repaired,0
a05a69444a63,text_source,ocr
a05a69444a63,source_pdf,nlr_res_gp.pdf
f985a291ac63,serial,674
f985a291ac63,wards_parsed,9
f985a291ac63,printings,1
f985a291ac63,ocr_repaired,0
f985a291ac63,text_source,ocr
f985a291ac63,source_pdf,nlr_res_gp.pdf
89a4dfea5be2,serial,675
89a4dfea5be2,ward_count,8
89a4dfea5be2,wards_parsed,8
89a4dfea5be2,ward_list_complete,1
89a4dfea5be2,printings,1
89a4dfea5be2,ocr_repaired,0
89a4dfea5be2,text_source,ocr
89a4dfea5be2,source_pdf,nlr_res_gp.pdf
36b0007e64cf,serial,675
36b0007e64cf,ward_count,8
36b0007e64cf,wards_parsed,8
36b0007e64cf,ward_list_complete,1
36b0007e64cf,printings,1
36b0007e64cf,ocr_repaired,0
36b0007e64cf,text_source,ocr
36b0007e64cf,source_pdf,nlr_res_gp.pdf
6f867abc364f,serial,675
6f867abc364f,ward_count,8
6f867abc364f,wards_parsed,8
6f867abc364f,ward_list_complete,1
6f867abc364f,printings,1
6f867abc364f,ocr_repaired,0
6f867abc364f,text_source,ocr
6f867abc364f,source_pdf,nlr_res_gp.pdf
6890c48bf1c3,serial,675
6890c48bf1c3,ward_count,8
6890c48bf1c3,wards_parsed,8
6890c48bf1c3,ward_list_complete,1
6890c48bf1c3,printings,1
6890c48bf1c3,ocr_repaired,0
6890c48bf1c3,text_source,ocr
6890c48bf1c3,source_pdf,nlr_res_gp.pdf
7a1a4ebe81b0,serial,675
7a1a4ebe81b0,ward_count,8
7a1a4ebe81b0,wards_parsed,8
7a1a4ebe81b0,ward_list_complete,1
7a1a4ebe81b0,printings,1
7a1a4ebe81b0,ocr_repaired,0
7a1a4ebe81b0,text_source,ocr
7a1a4ebe81b0,source_pdf,nlr_res_gp.pdf
308accb315da,serial,675
308accb315da,ward_count,8
308accb315da,wards_parsed,8
308accb315da,ward_list_complete,1
308accb315da,printings,1
308accb315da,ocr_repaired,0
308accb315da,text_source,ocr
308accb315da,source_pdf,nlr_res_gp.pdf
3b470d0d468c,serial,675
3b470d0d468c,ward_count,8
3b470d0d468c,wards_parsed,8
3b470d0d468c,ward_list_complete,1
3b470d0d468c,printings,1
3b470d0d468c,ocr_repaired,0
3b470d0d468c,text_source,ocr
3b470d0d468c,source_pdf,nlr_res_gp.pdf
218043019279,serial,675
218043019279,ward_count,8
218043019279,wards_parsed,8
218043019279,ward_list_complete,1
218043019279,printings,1
218043019279,ocr_repaired,0
218043019279,text_source,ocr
218043019279,source_pdf,nlr_res_gp.pdf
36e083f79ab8,serial,676
36e083f79ab8,ward_count,8
36e083f79ab8,wards_parsed,8
36e083f79ab8,ward_list_complete,1
36e083f79ab8,printings,1
36e083f79ab8,ocr_repaired,0
36e083f79ab8,text_source,ocr
36e083f79ab8,source_pdf,nlr_res_gp.pdf
149cd0ad029d,serial,676
149cd0ad029d,ward_count,8
149cd0ad029d,wards_parsed,8
149cd0ad029d,ward_list_complete,1
149cd0ad029d,printings,1
149cd0ad029d,ocr_repaired,0
149cd0ad029d,text_source,ocr
149cd0ad029d,source_pdf,nlr_res_gp.pdf
19d51b75106e,serial,676
19d51b75106e,ward_count,8
19d51b75106e,wards_parsed,8
19d51b75106e,ward_list_complete,1
19d51b75106e,printings,1
19d51b75106e,ocr_repaired,0
19d51b75106e,text_source,ocr
19d51b75106e,source_pdf,nlr_res_gp.pdf
077541dcf5a9,serial,676
077541dcf5a9,ward_count,8
077541dcf5a9,wards_parsed,8
077541dcf5a9,ward_list_complete,1
077541dcf5a9,printings,1
077541dcf5a9,ocr_repaired,0
077541dcf5a9,text_source,ocr
077541dcf5a9,source_pdf,nlr_res_gp.pdf
4c62ebed1cad,serial,676
4c62ebed1cad,ward_count,8
4c62ebed1cad,wards_parsed,8
4c62ebed1cad,ward_list_complete,1
4c62ebed1cad,printings,1
4c62ebed1cad,ocr_repaired,0
4c62ebed1cad,text_source,ocr
4c62ebed1cad,source_pdf,nlr_res_gp.pdf
87e37fe1b00a,serial,676
87e37fe1b00a,ward_count,8
87e37fe1b00a,wards_parsed,8
87e37fe1b00a,ward_list_complete,1
87e37fe1b00a,printings,1
87e37fe1b00a,ocr_repaired,0
87e37fe1b00a,text_source,ocr
87e37fe1b00a,source_pdf,nlr_res_gp.pdf
6049817f4bad,serial,676
6049817f4bad,ward_count,8
6049817f4bad,wards_parsed,8
6049817f4bad,ward_list_complete,1
6049817f4bad,printings,1
6049817f4bad,ocr_repaired,0
6049817f4bad,text_source,ocr
6049817f4bad,source_pdf,nlr_res_gp.pdf
7e26e5a2ba01,serial,676
7e26e5a2ba01,ward_count,8
7e26e5a2ba01,wards_parsed,8
7e26e5a2ba01,ward_list_complete,1
7e26e5a2ba01,printings,1
7e26e5a2ba01,ocr_repaired,0
7e26e5a2ba01,text_source,ocr
7e26e5a2ba01,source_pdf,nlr_res_gp.pdf
14db2a7fc65b,serial,677
14db2a7fc65b,ward_count,8
14db2a7fc65b,wards_parsed,8
14db2a7fc65b,ward_list_complete,1
14db2a7fc65b,printings,1
14db2a7fc65b,ocr_repaired,0
14db2a7fc65b,text_source,ocr
14db2a7fc65b,source_pdf,nlr_res_gp.pdf
ec2ec9b03ea0,serial,677
ec2ec9b03ea0,ward_count,8
ec2ec9b03ea0,wards_parsed,8
ec2ec9b03ea0,ward_list_complete,1
ec2ec9b03ea0,printings,1
ec2ec9b03ea0,ocr_repaired,0
ec2ec9b03ea0,text_source,ocr
ec2ec9b03ea0,source_pdf,nlr_res_gp.pdf
f608468b2d15,serial,677
f608468b2d15,ward_count,8
f608468b2d15,wards_parsed,8
f608468b2d15,ward_list_complete,1
f608468b2d15,printings,1
f608468b2d15,ocr_repaired,0
f608468b2d15,text_source,ocr
f608468b2d15,source_pdf,nlr_res_gp.pdf
44a44a7665d4,serial,677
44a44a7665d4,ward_count,8
44a44a7665d4,wards_parsed,8
44a44a7665d4,ward_list_complete,1
44a44a7665d4,printings,1
44a44a7665d4,ocr_repaired,0
44a44a7665d4,text_source,ocr
44a44a7665d4,source_pdf,nlr_res_gp.pdf
11dde5482321,serial,677
11dde5482321,ward_count,8
11dde5482321,wards_parsed,8
11dde5482321,ward_list_complete,1
11dde5482321,printings,1
11dde5482321,ocr_repaired,0
11dde5482321,text_source,ocr
11dde5482321,source_pdf,nlr_res_gp.pdf
9b7637a3305f,serial,677
9b7637a3305f,ward_count,8
9b7637a3305f,wards_parsed,8
9b7637a3305f,ward_list_complete,1
9b7637a3305f,printings,1
9b7637a3305f,ocr_repaired,0
9b7637a3305f,text_source,ocr
9b7637a3305f,source_pdf,nlr_res_gp.pdf
135ec82be9ce,serial,677
135ec82be9ce,ward_count,8
135ec82be9ce,wards_parsed,8
135ec82be9ce,ward_list_complete,1
135ec82be9ce,printings,1
135ec82be9ce,ocr_repaired,0
135ec82be9ce,text_source,ocr
135ec82be9ce,source_pdf,nlr_res_gp.pdf
ac42ec4c90a7,serial,677
ac42ec4c90a7,ward_count,8
ac42ec4c90a7,wards_parsed,8
ac42ec4c90a7,ward_list_complete,1
ac42ec4c90a7,printings,1
ac42ec4c90a7,ocr_repaired,0
ac42ec4c90a7,text_source,ocr
ac42ec4c90a7,source_pdf,nlr_res_gp.pdf
9aa2d446c348,serial,678
9aa2d446c348,ward_count,8
9aa2d446c348,wards_parsed,8
9aa2d446c348,ward_list_complete,1
9aa2d446c348,printings,1
9aa2d446c348,ocr_repaired,0
9aa2d446c348,text_source,ocr
9aa2d446c348,source_pdf,nlr_res_gp.pdf
4a1cabd915e8,serial,678
4a1cabd915e8,ward_count,8
4a1cabd915e8,wards_parsed,8
4a1cabd915e8,ward_list_complete,1
4a1cabd915e8,printings,1
4a1cabd915e8,ocr_repaired,0
4a1cabd915e8,text_source,ocr
4a1cabd915e8,source_pdf,nlr_res_gp.pdf
7252420640cb,serial,678
7252420640cb,ward_count,8
7252420640cb,wards_parsed,8
7252420640cb,ward_list_complete,1
7252420640cb,printings,1
7252420640cb,ocr_repaired,0
7252420640cb,text_source,ocr
7252420640cb,source_pdf,nlr_res_gp.pdf
2e6bb568f31f,serial,678
2e6bb568f31f,ward_count,8
2e6bb568f31f,wards_parsed,8
2e6bb568f31f,ward_list_complete,1
2e6bb568f31f,printings,1
2e6bb568f31f,ocr_repaired,0
2e6bb568f31f,text_source,ocr
2e6bb568f31f,source_pdf,nlr_res_gp.pdf
bdd704d180c0,serial,678
bdd704d180c0,ward_count,8
bdd704d180c0,wards_parsed,8
bdd704d180c0,ward_list_complete,1
bdd704d180c0,printings,1
bdd704d180c0,ocr_repaired,0
bdd704d180c0,text_source,ocr
bdd704d180c0,source_pdf,nlr_res_gp.pdf
12e6724b0d40,serial,678
12e6724b0d40,ward_count,8
12e6724b0d40,wards_parsed,8
12e6724b0d40,ward_list_complete,1
12e6724b0d40,printings,1
12e6724b0d40,ocr_repaired,0
12e6724b0d40,text_source,ocr
12e6724b0d40,source_pdf,nlr_res_gp.pdf
5998e61b9b65,serial,678
5998e61b9b65,ward_count,8
5998e61b9b65,wards_parsed,8
5998e61b9b65,ward_list_complete,1
5998e61b9b65,printings,1
5998e61b9b65,ocr_repaired,0
5998e61b9b65,text_source,ocr
5998e61b9b65,source_pdf,nlr_res_gp.pdf
c80dfc55b74c,serial,678
c80dfc55b74c,ward_count,8
c80dfc55b74c,wards_parsed,8
c80dfc55b74c,ward_list_complete,1
c80dfc55b74c,printings,1
c80dfc55b74c,ocr_repaired,0
c80dfc55b74c,text_source,ocr
c80dfc55b74c,source_pdf,nlr_res_gp.pdf
b7e28ecf3dee,serial,679
b7e28ecf3dee,ward_count,10
b7e28ecf3dee,wards_parsed,10
b7e28ecf3dee,ward_list_complete,1
b7e28ecf3dee,printings,1
b7e28ecf3dee,ocr_repaired,0
b7e28ecf3dee,text_source,ocr
b7e28ecf3dee,source_pdf,nlr_res_gp.pdf
0e0b718e9387,serial,679
0e0b718e9387,ward_count,10
0e0b718e9387,wards_parsed,10
0e0b718e9387,ward_list_complete,1
0e0b718e9387,printings,1
0e0b718e9387,ocr_repaired,0
0e0b718e9387,text_source,ocr
0e0b718e9387,source_pdf,nlr_res_gp.pdf
87d42ee4f797,serial,679
87d42ee4f797,ward_count,10
87d42ee4f797,wards_parsed,10
87d42ee4f797,ward_list_complete,1
87d42ee4f797,printings,1
87d42ee4f797,ocr_repaired,0
87d42ee4f797,text_source,ocr
87d42ee4f797,source_pdf,nlr_res_gp.pdf
ea26c5837423,serial,679
ea26c5837423,ward_count,10
ea26c5837423,wards_parsed,10
ea26c5837423,ward_list_complete,1
ea26c5837423,printings,1
ea26c5837423,ocr_repaired,0
ea26c5837423,text_source,ocr
ea26c5837423,source_pdf,nlr_res_gp.pdf
d4ed59b64ec6,serial,679
d4ed59b64ec6,ward_count,10
d4ed59b64ec6,wards_parsed,10
d4ed59b64ec6,ward_list_complete,1
d4ed59b64ec6,printings,1
d4ed59b64ec6,ocr_repaired,0
d4ed59b64ec6,text_source,ocr
d4ed59b64ec6,source_pdf,nlr_res_gp.pdf
e66085de0007,serial,679
e66085de0007,ward_count,10
e66085de0007,wards_parsed,10
e66085de0007,ward_list_complete,1
e66085de0007,printings,1
e66085de0007,ocr_repaired,0
e66085de0007,text_source,ocr
e66085de0007,source_pdf,nlr_res_gp.pdf
0c1e50fed75a,serial,679
0c1e50fed75a,ward_count,10
0c1e50fed75a,wards_parsed,10
0c1e50fed75a,ward_list_complete,1
0c1e50fed75a,printings,1
0c1e50fed75a,ocr_repaired,0
0c1e50fed75a,text_source,ocr
0c1e50fed75a,source_pdf,nlr_res_gp.pdf
65146070d0bc,serial,679
65146070d0bc,ward_count,10
65146070d0bc,wards_parsed,10
65146070d0bc,ward_list_complete,1
65146070d0bc,printings,1
65146070d0bc,ocr_repaired,0
65146070d0bc,text_source,ocr
65146070d0bc,source_pdf,nlr_res_gp.pdf
827c9504d951,serial,679
827c9504d951,ward_count,10
827c9504d951,wards_parsed,10
827c9504d951,ward_list_complete,1
827c9504d951,printings,1
827c9504d951,ocr_repaired,0
827c9504d951,text_source,ocr
827c9504d951,source_pdf,nlr_res_gp.pdf
4a5ac1953526,serial,679
4a5ac1953526,ward_count,10
4a5ac1953526,wards_parsed,10
4a5ac1953526,ward_list_complete,1
4a5ac1953526,printings,1
4a5ac1953526,ocr_repaired,0
4a5ac1953526,text_source,ocr
4a5ac1953526,source_pdf,nlr_res_gp.pdf
cba6b1bef04f,serial,680
cba6b1bef04f,ward_count,8
cba6b1bef04f,wards_parsed,8
cba6b1bef04f,ward_list_complete,1
cba6b1bef04f,printings,1
cba6b1bef04f,ocr_repaired,0
cba6b1bef04f,text_source,ocr
cba6b1bef04f,source_pdf,nlr_res_gp.pdf
f2df5bf49a41,serial,680
f2df5bf49a41,ward_count,8
f2df5bf49a41,wards_parsed,8
f2df5bf49a41,ward_list_complete,1
f2df5bf49a41,printings,1
f2df5bf49a41,ocr_repaired,0
f2df5bf49a41,text_source,ocr
f2df5bf49a41,source_pdf,nlr_res_gp.pdf
7f04212c169f,serial,680
7f04212c169f,ward_count,8
7f04212c169f,wards_parsed,8
7f04212c169f,ward_list_complete,1
7f04212c169f,printings,1
7f04212c169f,ocr_repaired,0
7f04212c169f,text_source,ocr
7f04212c169f,source_pdf,nlr_res_gp.pdf
597d6562e811,serial,680
597d6562e811,ward_count,8
597d6562e811,wards_parsed,8
597d6562e811,ward_list_complete,1
597d6562e811,printings,1
597d6562e811,ocr_repaired,0
597d6562e811,text_source,ocr
597d6562e811,source_pdf,nlr_res_gp.pdf
79ce0c176fc3,serial,680
79ce0c176fc3,ward_count,8
79ce0c176fc3,wards_parsed,8
79ce0c176fc3,ward_list_complete,1
79ce0c176fc3,printings,1
79ce0c176fc3,ocr_repaired,0
79ce0c176fc3,text_source,ocr
79ce0c176fc3,source_pdf,nlr_res_gp.pdf
74aa27dc937c,serial,680
74aa27dc937c,ward_count,8
74aa27dc937c,wards_parsed,8
74aa27dc937c,ward_list_complete,1
74aa27dc937c,printings,1
74aa27dc937c,ocr_repaired,0
74aa27dc937c,text_source,ocr
74aa27dc937c,source_pdf,nlr_res_gp.pdf
9aa3e8d15e68,serial,680
9aa3e8d15e68,ward_count,8
9aa3e8d15e68,wards_parsed,8
9aa3e8d15e68,ward_list_complete,1
9aa3e8d15e68,printings,1
9aa3e8d15e68,ocr_repaired,0
9aa3e8d15e68,text_source,ocr
9aa3e8d15e68,source_pdf,nlr_res_gp.pdf
638c123ec22b,serial,680
638c123ec22b,ward_count,8
638c123ec22b,wards_parsed,8
638c123ec22b,ward_list_complete,1
638c123ec22b,printings,1
638c123ec22b,ocr_repaired,0
638c123ec22b,text_source,ocr
638c123ec22b,source_pdf,nlr_res_gp.pdf
16e0363161db,serial,681
16e0363161db,ward_count,8
16e0363161db,wards_parsed,8
16e0363161db,ward_list_complete,1
16e0363161db,printings,1
16e0363161db,ocr_repaired,0
16e0363161db,text_source,ocr
16e0363161db,source_pdf,nlr_res_gp.pdf
71b77c89005b,serial,681
71b77c89005b,ward_count,8
71b77c89005b,wards_parsed,8
71b77c89005b,ward_list_complete,1
71b77c89005b,printings,1
71b77c89005b,ocr_repaired,0
71b77c89005b,text_source,ocr
71b77c89005b,source_pdf,nlr_res_gp.pdf
45f4ff0fc68a,serial,681
45f4ff0fc68a,ward_count,8
45f4ff0fc68a,wards_parsed,8
45f4ff0fc68a,ward_list_complete,1
45f4ff0fc68a,printings,1
45f4ff0fc68a,ocr_repaired,0
45f4ff0fc68a,text_source,ocr
45f4ff0fc68a,source_pdf,nlr_res_gp.pdf
16756f5a3c4c,serial,681
16756f5a3c4c,ward_count,8
16756f5a3c4c,wards_parsed,8
16756f5a3c4c,ward_list_complete,1
16756f5a3c4c,printings,1
16756f5a3c4c,ocr_repaired,0
16756f5a3c4c,text_source,ocr
16756f5a3c4c,source_pdf,nlr_res_gp.pdf
e460be7bb3d7,serial,681
e460be7bb3d7,ward_count,8
e460be7bb3d7,wards_parsed,8
e460be7bb3d7,ward_list_complete,1
e460be7bb3d7,printings,1
e460be7bb3d7,ocr_repaired,0
e460be7bb3d7,text_source,ocr
e460be7bb3d7,source_pdf,nlr_res_gp.pdf
43bfad7e0178,serial,681
43bfad7e0178,ward_count,8
43bfad7e0178,wards_parsed,8
43bfad7e0178,ward_list_complete,1
43bfad7e0178,printings,1
43bfad7e0178,ocr_repaired,0
43bfad7e0178,text_source,ocr
43bfad7e0178,source_pdf,nlr_res_gp.pdf
0532889c8d45,serial,681
0532889c8d45,ward_count,8
0532889c8d45,wards_parsed,8
0532889c8d45,ward_list_complete,1
0532889c8d45,printings,1
0532889c8d45,ocr_repaired,0
0532889c8d45,text_source,ocr
0532889c8d45,source_pdf,nlr_res_gp.pdf
defed17e78a8,serial,681
defed17e78a8,ward_count,8
defed17e78a8,wards_parsed,8
defed17e78a8,ward_list_complete,1
defed17e78a8,printings,1
defed17e78a8,ocr_repaired,0
defed17e78a8,text_source,ocr
defed17e78a8,source_pdf,nlr_res_gp.pdf
fbc488e69176,serial,682
fbc488e69176,ward_count,8
fbc488e69176,wards_parsed,8
fbc488e69176,ward_list_complete,1
fbc488e69176,printings,1
fbc488e69176,ocr_repaired,0
fbc488e69176,text_source,ocr
fbc488e69176,source_pdf,nlr_res_gp.pdf
7f19229cb7ce,serial,682
7f19229cb7ce,ward_count,8
7f19229cb7ce,wards_parsed,8
7f19229cb7ce,ward_list_complete,1
7f19229cb7ce,printings,1
7f19229cb7ce,ocr_repaired,0
7f19229cb7ce,text_source,ocr
7f19229cb7ce,source_pdf,nlr_res_gp.pdf
3b647a6d8aa7,serial,682
3b647a6d8aa7,ward_count,8
3b647a6d8aa7,wards_parsed,8
3b647a6d8aa7,ward_list_complete,1
3b647a6d8aa7,printings,1
