dataset_id,row_id,seat_key,seat_key_unique,state,year,district,block,gram_panchayat,gp_term,ward_no,ward_name,seat_no,tier,tier_local,caste_reservation,caste_reservation_local,caste_scheme,woman_reserved,reservation,reservation_raw,listing_scope,unit_of_observation,seat_candidates,winner,winner_basis,votes,vacant,unopposed,script,source_repo,source_commit,source_path,source_page,provenance_level,quality_flags
rajasthan/gp_head/2010,9ae758f28591,Rajasthan|2010|gp_head|BARMER|SIWANA|sanwarda||,1,Rajasthan,2010,BARMER,SIWANA,sanwarda,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,SINGARI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,7944c7bef7a7,Rajasthan|2010|gp_head|BARMER|SIWANA|sarwadi||,1,Rajasthan,2010,BARMER,SIWANA,sarwadi,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,1,BC Woman,OBCW,all_seats,seat,,AASI DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,96e9008de6ac,Rajasthan|2010|gp_head|BARMER|SIWANA|sewali||,1,Rajasthan,2010,BARMER,SIWANA,sewali,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,HANJA,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,804c7ce7dceb,Rajasthan|2010|gp_head|BARMER|SIWANA|silor||,1,Rajasthan,2010,BARMER,SIWANA,silor,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,MADHO SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,8cb1e3157865,Rajasthan|2010|gp_head|BARMER|SIWANA|siner||,1,Rajasthan,2010,BARMER,SIWANA,siner,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,BABRI KANWAR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,8851282bcf93,Rajasthan|2010|gp_head|BARMER|SIWANA|siwana||,1,Rajasthan,2010,BARMER,SIWANA,siwana,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,1,SC Woman,SCW,all_seats,seat,,JAMNA DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,c092101f8f8f,Rajasthan|2010|gp_head|BARMER|SIWANA|thapan||,1,Rajasthan,2010,BARMER,SIWANA,thapan,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,MALA RAM,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,ea3f2abd1538,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|bagren||,1,Rajasthan,2010,BHARATPUR,BAYANA,bagren,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,1,BC Woman,OBCW,all_seats,seat,,GAYTRI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,657f9d4b939a,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|bajna||,1,Rajasthan,2010,BHARATPUR,BAYANA,bajna,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,RAMWATI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,1bdca63cfffc,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|barkhera||,1,Rajasthan,2010,BHARATPUR,BAYANA,barkhera,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,BHEEM SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,517aec2b55f0,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|baronda||,1,Rajasthan,2010,BHARATPUR,BAYANA,baronda,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,HARVAN SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,dd1e58960232,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|bhramwad||,1,Rajasthan,2010,BHARATPUR,BAYANA,bhramwad,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,AMART LAL,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,960da78e1c61,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|dehgaon||,1,Rajasthan,2010,BHARATPUR,BAYANA,dehgaon,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,YADRAM,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,049eaae18e71,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|dhadheren||,1,Rajasthan,2010,BHARATPUR,BAYANA,dhadheren,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,gopal,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,5dd064f94e13,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|farso||,1,Rajasthan,2010,BHARATPUR,BAYANA,farso,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,1,SC Woman,SCW,all_seats,seat,,SAMPATI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,695732f8efd0,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|gajipur||,1,Rajasthan,2010,BHARATPUR,BAYANA,gajipur,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,JOTRAM,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,735b93926e74,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|gurdha nadi||,1,Rajasthan,2010,BHARATPUR,BAYANA,gurdha nadi,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,HEMLATA,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,dc9c624b83f7,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|harnagar||,1,Rajasthan,2010,BHARATPUR,BAYANA,harnagar,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,ANGURI DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,383b06db681e,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|jaisora||,1,Rajasthan,2010,BHARATPUR,BAYANA,jaisora,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,MANGAL,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,db50922ae9a7,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|jaspuramoroli||,1,Rajasthan,2010,BHARATPUR,BAYANA,jaspuramoroli,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,BHAUTI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,4c0ac7078f9f,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|kair||,1,Rajasthan,2010,BHARATPUR,BAYANA,kair,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,GEET A,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,3f550ba92878,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|kalsada||,1,Rajasthan,2010,BHARATPUR,BAYANA,kalsada,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,1,SC Woman,SCW,all_seats,seat,,CHAMELI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,318f44d3fe8d,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|kanawar||,1,Rajasthan,2010,BHARATPUR,BAYANA,kanawar,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,KALLI RAM,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,a9c8307c35f9,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|kapuramaluka||,1,Rajasthan,2010,BHARATPUR,BAYANA,kapuramaluka,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,POORAN SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,5cf7c5638ca1,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|karwari||,1,Rajasthan,2010,BHARATPUR,BAYANA,karwari,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,KEDAR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,6d0881a3e227,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|khankheda||,1,Rajasthan,2010,BHARATPUR,BAYANA,khankheda,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,1,SC Woman,SCW,all_seats,seat,,BHAGW ANTI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,41153e82b296,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|khedligadasiya||,1,Rajasthan,2010,BHARATPUR,BAYANA,khedligadasiya,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,SARASWATI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,86e59ccdf0f9,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|kherari||,1,Rajasthan,2010,BHARATPUR,BAYANA,kherari,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,1,BC Woman,OBCW,all_seats,seat,,VIDHY A,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,2c87ede0f66f,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|khutkheda||,1,Rajasthan,2010,BHARATPUR,BAYANA,khutkheda,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,SAUNU RAM,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,34a4cf88e050,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|kohra||,1,Rajasthan,2010,BHARATPUR,BAYANA,kohra,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,RAMCHAND,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,1f1994dc3762,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|lahchorakalan||,1,Rajasthan,2010,BHARATPUR,BAYANA,lahchorakalan,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,KIRAN DEI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,65d245f08d08,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|mahmedpura||,1,Rajasthan,2010,BHARATPUR,BAYANA,mahmedpura,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,MEENA DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,642c091e73d5,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|mahrawar||,1,Rajasthan,2010,BHARATPUR,BAYANA,mahrawar,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,ATRU,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,5b2be6bd22f3,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|mehloni||,1,Rajasthan,2010,BHARATPUR,BAYANA,mehloni,gram_panchayat,,,,gp_head,sarpanch,ST,ST,sc_st_obc,0,ST Other than Woman,ST,all_seats,seat,,KAMAL SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,2e352eebefa6,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|milakpur||,1,Rajasthan,2010,BHARATPUR,BAYANA,milakpur,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,RAMO,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,77d18f5be0f6,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|nahroli||,1,Rajasthan,2010,BHARATPUR,BAYANA,nahroli,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,PARMANAND,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,735aae9e79c4,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|naroli||,1,Rajasthan,2010,BHARATPUR,BAYANA,naroli,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,JAITUN,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,f64923ff1d6e,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|navli||,1,Rajasthan,2010,BHARATPUR,BAYANA,navli,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,PRAMOD KUMAR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,e166037342f7,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|paroa||,1,Rajasthan,2010,BHARATPUR,BAYANA,paroa,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,LAUHRI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,1d337e75b3d5,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|pilidang||,1,Rajasthan,2010,BHARATPUR,BAYANA,pilidang,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,1,BC Woman,OBCW,all_seats,seat,,KESHUL A,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,b51339656474,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|purawaikheda||,1,Rajasthan,2010,BHARATPUR,BAYANA,purawaikheda,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,VIJAYWATI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,b9d9379078a6,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|sahpur||,1,Rajasthan,2010,BHARATPUR,BAYANA,sahpur,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,MOHAN SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,4e961725a73b,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|salabad||,1,Rajasthan,2010,BHARATPUR,BAYANA,salabad,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,NIRANJAN SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,07765dc5cc04,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|seedpur||,1,Rajasthan,2010,BHARATPUR,BAYANA,seedpur,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,1,BC Woman,OBCW,all_seats,seat,,SAROJ,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,4860d9f29a81,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|shergarh||,1,Rajasthan,2010,BHARATPUR,BAYANA,shergarh,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,BHARAT SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,54d732c02096,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|singhada||,1,Rajasthan,2010,BHARATPUR,BAYANA,singhada,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,1,SC Woman,SCW,all_seats,seat,,TARAWATI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,d727eaf45d98,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|singhaniya||,1,Rajasthan,2010,BHARATPUR,BAYANA,singhaniya,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,1,SC Woman,SCW,all_seats,seat,,SARWATI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,c2602da79879,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|smogar||,1,Rajasthan,2010,BHARATPUR,BAYANA,smogar,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,GAJRAJ SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,dcaf6cea1467,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|tarsuma||,1,Rajasthan,2010,BHARATPUR,BAYANA,tarsuma,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,SAMPATI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,7ced81bcbfa9,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|thanadang||,1,Rajasthan,2010,BHARATPUR,BAYANA,thanadang,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,1,SC Woman,SCW,all_seats,seat,,SAMRI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,e553fae0541f,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|veerampura||,1,Rajasthan,2010,BHARATPUR,BAYANA,veerampura,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,KAMALA DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,bca0ddccfa89,Rajasthan|2010|gp_head|BHARATPUR|BAYANA|vidyari||,1,Rajasthan,2010,BHARATPUR,BAYANA,vidyari,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,NEERAJ,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,17471d944896,Rajasthan|2010|gp_head|BHARATPUR|DEEG|aau||,1,Rajasthan,2010,BHARATPUR,DEEG,aau,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,GEET A,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,d527f814df0d,Rajasthan|2010|gp_head|BHARATPUR|DEEG|badangarh||,1,Rajasthan,2010,BHARATPUR,DEEG,badangarh,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,DULARI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,43aaf04a27b3,Rajasthan|2010|gp_head|BHARATPUR|DEEG|badripur||,1,Rajasthan,2010,BHARATPUR,DEEG,badripur,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,1,BC Woman,OBCW,all_seats,seat,,SURESH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,2cfe04469a5f,Rajasthan|2010|gp_head|BHARATPUR|DEEG|bahaj||,1,Rajasthan,2010,BHARATPUR,DEEG,bahaj,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,RAVI KUMAR,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,81ca0a6a6eaa,Rajasthan|2010|gp_head|BHARATPUR|DEEG|bandha choth||,1,Rajasthan,2010,BHARATPUR,DEEG,bandha choth,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,MEERA,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,87d5f22894ba,Rajasthan|2010|gp_head|BHARATPUR|DEEG|barai||,1,Rajasthan,2010,BHARATPUR,DEEG,barai,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,SANKA,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,f46f736699f2,Rajasthan|2010|gp_head|BHARATPUR|DEEG|barole choth||,1,Rajasthan,2010,BHARATPUR,DEEG,barole choth,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,MEERA SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,932673d5ae8b,Rajasthan|2010|gp_head|BHARATPUR|DEEG|bedham||,1,Rajasthan,2010,BHARATPUR,DEEG,bedham,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,TULARAM,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,0c56f28cc75f,Rajasthan|2010|gp_head|BHARATPUR|DEEG|chulhera||,1,Rajasthan,2010,BHARATPUR,DEEG,chulhera,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,1,BC Woman,OBCW,all_seats,seat,,SARWATI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,a43f67fb29aa,Rajasthan|2010|gp_head|BHARATPUR|DEEG|dantlothi||,1,Rajasthan,2010,BHARATPUR,DEEG,dantlothi,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,SHAKUNTLA,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,34e2bafa732f,Rajasthan|2010|gp_head|BHARATPUR|DEEG|dhamari||,1,Rajasthan,2010,BHARATPUR,DEEG,dhamari,gram_panchayat,,,,gp_head,sarpanch,BC,OBC,sc_st_obc,0,BC Other than Woman,OBC,all_seats,seat,,GUDDI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,5fd33919c0cc,Rajasthan|2010|gp_head|BHARATPUR|DEEG|didawali||,1,Rajasthan,2010,BHARATPUR,DEEG,didawali,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,ROSHAN,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,8c08a9ceb530,Rajasthan|2010|gp_head|BHARATPUR|DEEG|guhana||,1,Rajasthan,2010,BHARATPUR,DEEG,guhana,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,DHARM,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,aef0d13eeec3,Rajasthan|2010|gp_head|BHARATPUR|DEEG|iklhara||,1,Rajasthan,2010,BHARATPUR,DEEG,iklhara,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,LAKHAN SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,bd1164118bba,Rajasthan|2010|gp_head|BHARATPUR|DEEG|januthar||,1,Rajasthan,2010,BHARATPUR,DEEG,januthar,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,1,Woman,GENW,all_seats,seat,,VIRMA DEVI,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,b33318073c0b,Rajasthan|2010|gp_head|BHARATPUR|DEEG|jatolithoon||,1,Rajasthan,2010,BHARATPUR,DEEG,jatolithoon,gram_panchayat,,,,gp_head,sarpanch,SC,SC,sc_st_obc,0,SC Other than Woman,SC,all_seats,seat,,BADLE,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,a9da506f8fa0,Rajasthan|2010|gp_head|BHARATPUR|DEEG|kakda||,1,Rajasthan,2010,BHARATPUR,DEEG,kakda,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,REV A,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
rajasthan/gp_head/2010,217bc113f79b,Rajasthan|2010|gp_head|BHARATPUR|DEEG|kasoot||,1,Rajasthan,2010,BHARATPUR,DEEG,kasoot,gram_panchayat,,,,gp_head,sarpanch,NONE,GEN,sc_st_obc,0,Other than Woman,GEN,all_seats,seat,,BHAGWAN SINGH,published,,,,latin,quota_raj,c6900d110517,data/raj/source_2010_std.parquet,,dataset,
