dataset_id,row_id,seat_key,seat_key_unique,state,year,district,block,gram_panchayat,gp_term,ward_no,ward_name,tier,tier_local,caste_reservation,caste_reservation_local,caste_scheme,woman_reserved,reservation,reservation_raw,listing_scope,unit_of_observation,seat_candidates,winner,winner_basis,votes,vacant,unopposed,script,source_repo,source_commit,source_path,source_page,provenance_level,quality_flags
goa/gp_ward/2012,50cb224dbcb4,Goa|2012|gp_ward|South Goa|Canacona|Loliem-Polem|I|,1,Goa,2012,South Goa,Canacona,Loliem-Polem,gram_panchayat,I,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,O.B.C.,all_seats,seat,,Shailesh Umesh Pagi,,281,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,02a341ea6f03,Goa|2012|gp_ward|South Goa|Canacona|Loliem-Polem|II|,1,Goa,2012,South Goa,Canacona,Loliem-Polem,gram_panchayat,II,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Caitania Alex Dias,,194,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,f4f3710886d9,Goa|2012|gp_ward|South Goa|Canacona|Loliem-Polem|III|,1,Goa,2012,South Goa,Canacona,Loliem-Polem,gram_panchayat,III,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Santan Xavier Da' Costa,,137,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,137691729c3b,Goa|2012|gp_ward|South Goa|Canacona|Loliem-Polem|IV|,1,Goa,2012,South Goa,Canacona,Loliem-Polem,gram_panchayat,IV,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Shilpa Shantaram Daikar,,223,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,9f9142fbfa5a,Goa|2012|gp_ward|South Goa|Canacona|Loliem-Polem|V|,1,Goa,2012,South Goa,Canacona,Loliem-Polem,gram_panchayat,V,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Ashutosh Hari Bandekar,,189,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,01cfd4ea3b63,Goa|2012|gp_ward|South Goa|Canacona|Loliem-Polem|VI|,1,Goa,2012,South Goa,Canacona,Loliem-Polem,gram_panchayat,VI,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Virendra Vinayak Naik,,133,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,5f13eca18fd3,Goa|2012|gp_ward|South Goa|Canacona|Loliem-Polem|VII|,1,Goa,2012,South Goa,Canacona,Loliem-Polem,gram_panchayat,VII,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Vinda Govind Satarkar,,184,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,277cbff03f15,Goa|2012|gp_ward|South Goa|Canacona|Loliem-Polem|VIII|,1,Goa,2012,South Goa,Canacona,Loliem-Polem,gram_panchayat,VIII,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Rajesh Chandrakant Naik,,132,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,8769b5b6da80,Goa|2012|gp_ward|South Goa|Canacona|Loliem-Polem|IX|,1,Goa,2012,South Goa,Canacona,Loliem-Polem,gram_panchayat,IX,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Bhushan Balkrishna Prabhu Gaonkar,,212,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,94e6fe9aa4b6,Goa|2012|gp_ward|South Goa|Canacona|Poinguinim|I|,1,Goa,2012,South Goa,Canacona,Poinguinim,gram_panchayat,I,,gp_ward,ward,ST,ST,sc_st_bc,0,ST Other than Woman,S.T.,all_seats,seat,,Ramdas Babu Velip,,238,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,5414a0552858,Goa|2012|gp_ward|South Goa|Canacona|Poinguinim|II|,1,Goa,2012,South Goa,Canacona,Poinguinim,gram_panchayat,II,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Maria Jaquelina Thomas Fernandes E Rebelo,,138,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,86a34fb5644b,Goa|2012|gp_ward|South Goa|Canacona|Poinguinim|III|,1,Goa,2012,South Goa,Canacona,Poinguinim,gram_panchayat,III,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Vallabh Ramchandra Tengse,,344,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,07c477f46137,Goa|2012|gp_ward|South Goa|Canacona|Poinguinim|IV|,1,Goa,2012,South Goa,Canacona,Poinguinim,gram_panchayat,IV,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Archana Sunil Painginkar,,218,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,afa2adb26545,Goa|2012|gp_ward|South Goa|Canacona|Poinguinim|V|,1,Goa,2012,South Goa,Canacona,Poinguinim,gram_panchayat,V,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Domingos Caetano Francisco Xavier Barreto,,283,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,53a7e6f535eb,Goa|2012|gp_ward|South Goa|Canacona|Poinguinim|VI|,1,Goa,2012,South Goa,Canacona,Poinguinim,gram_panchayat,VI,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,O.B.C.,all_seats,seat,,Prakash Omu Metri,,228,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,98ad5df884d7,Goa|2012|gp_ward|South Goa|Canacona|Poinguinim|VII|,1,Goa,2012,South Goa,Canacona,Poinguinim,gram_panchayat,VII,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Surekha Keshav Prabhu Gaonker,,284,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,4c56cc54711f,Goa|2012|gp_ward|South Goa|Canacona|Poinguinim|VIII|,1,Goa,2012,South Goa,Canacona,Poinguinim,gram_panchayat,VIII,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,O.B.C.,all_seats,seat,,Govind Gopi Naik,,272,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,985dd63d11c6,Goa|2012|gp_ward|South Goa|Canacona|Poinguinim|IX|,1,Goa,2012,South Goa,Canacona,Poinguinim,gram_panchayat,IX,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Jagadish Bhiki Tawadkar,,398,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,47c55cf1148d,Goa|2012|gp_ward|South Goa|Canacona|Shirsthal|I|,1,Goa,2012,South Goa,Canacona,Shirsthal,gram_panchayat,I,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Devendra Kashinath Naik,,210,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,b174ff4c4a82,Goa|2012|gp_ward|South Goa|Canacona|Shirsthal|II|,1,Goa,2012,South Goa,Canacona,Shirsthal,gram_panchayat,II,,gp_ward,ward,BC,BC,sc_st_bc,1,BC Woman,OBC Wom,all_seats,seat,,Amruta Gopinath Bhandari,,175,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,5347ddf459f2,Goa|2012|gp_ward|South Goa|Canacona|Shirsthal|III|,1,Goa,2012,South Goa,Canacona,Shirsthal,gram_panchayat,III,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Shri Prashant Krishna Dessai,,Unoppsoed,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,cab6cef18d2a,Goa|2012|gp_ward|South Goa|Canacona|Shirsthal|IV|,1,Goa,2012,South Goa,Canacona,Shirsthal,gram_panchayat,IV,,gp_ward,ward,ST,ST,sc_st_bc,0,ST Other than Woman,S.T.,all_seats,seat,,Shri Laxman Ganesh Raikar,,Unoppsoed,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,2,page,
goa/gp_ward/2012,10370b4de693,Goa|2012|gp_ward|South Goa|Canacona|Shirsthal|V|,1,Goa,2012,South Goa,Canacona,Shirsthal,gram_panchayat,V,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Premanand Mahalgo Velip,,197,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,3,page,
goa/gp_ward/2012,09c5d3fc971e,Goa|2012|gp_ward|South Goa|Canacona|Shirsthal|VI|,1,Goa,2012,South Goa,Canacona,Shirsthal,gram_panchayat,VI,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Pandurang Ghurko Gaonkar,,171,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,3,page,
goa/gp_ward/2012,af7f553a76f1,Goa|2012|gp_ward|South Goa|Canacona|Shirsthal|VII|,1,Goa,2012,South Goa,Canacona,Shirsthal,gram_panchayat,VII,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Geeta Ganesh Gaonkar,,321,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Canacona.pdf,3,page,
goa/gp_ward/2012,0cee0d0c7324,Goa|2012|gp_ward|South Goa|Dharbandora|Collem|I|,1,Goa,2012,South Goa,Dharbandora,Collem,gram_panchayat,I,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Nilesh Chandrakant Satpalkar,,197,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,7f16b5de1e3e,Goa|2012|gp_ward|South Goa|Dharbandora|Collem|II|,1,Goa,2012,South Goa,Dharbandora,Collem,gram_panchayat,II,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Yashaswi Yadendra Kavlekar,,123,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,a56d3c6eb240,Goa|2012|gp_ward|South Goa|Dharbandora|Collem|III|,1,Goa,2012,South Goa,Dharbandora,Collem,gram_panchayat,III,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Nilesh Harichandra Velip,,201,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,632ddebbff23,Goa|2012|gp_ward|South Goa|Dharbandora|Collem|IV|,1,Goa,2012,South Goa,Dharbandora,Collem,gram_panchayat,IV,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Savita Prakash Dessai,,191,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,6d06339536e8,Goa|2012|gp_ward|South Goa|Dharbandora|Collem|V|,1,Goa,2012,South Goa,Dharbandora,Collem,gram_panchayat,V,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Kiran Khushali Mamlekar,,110,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,f83fbfb2e740,Goa|2012|gp_ward|South Goa|Dharbandora|Collem|VI|,1,Goa,2012,South Goa,Dharbandora,Collem,gram_panchayat,VI,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,O.B.C.,all_seats,seat,,Dilip Datta Priolkar,,88,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,81afb6319aec,Goa|2012|gp_ward|South Goa|Dharbandora|Collem|VII|,1,Goa,2012,South Goa,Dharbandora,Collem,gram_panchayat,VII,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Veena Vishnu Devidas,,120,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,5145143beb78,Goa|2012|gp_ward|South Goa|Dharbandora|Collem|VIII|,1,Goa,2012,South Goa,Dharbandora,Collem,gram_panchayat,VIII,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Ramesh Kashinath Khandeparkar,,173,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,ca7d1dd9b06e,Goa|2012|gp_ward|South Goa|Dharbandora|Collem|IX|,1,Goa,2012,South Goa,Dharbandora,Collem,gram_panchayat,IX,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Bellal Badshah Sayad,,153,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,6816ff3b160b,Goa|2012|gp_ward|South Goa|Dharbandora|Dharbandora|I|,1,Goa,2012,South Goa,Dharbandora,Dharbandora,gram_panchayat,I,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Sashikant Datta Gauns,,68,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,bc26793c3faa,Goa|2012|gp_ward|South Goa|Dharbandora|Dharbandora|II|,1,Goa,2012,South Goa,Dharbandora,Dharbandora,gram_panchayat,II,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Swati Vasudev Gawas,,134,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,c26fe972d3f6,Goa|2012|gp_ward|South Goa|Dharbandora|Dharbandora|III|,1,Goa,2012,South Goa,Dharbandora,Dharbandora,gram_panchayat,III,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Kalidas Govind Mainekar,,163,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,ceaead697d66,Goa|2012|gp_ward|South Goa|Dharbandora|Dharbandora|IV|,1,Goa,2012,South Goa,Dharbandora,Dharbandora,gram_panchayat,IV,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Surekha Shamu Velingkar,,132,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,5f49f6b8c9da,Goa|2012|gp_ward|South Goa|Dharbandora|Dharbandora|V|,1,Goa,2012,South Goa,Dharbandora,Dharbandora,gram_panchayat,V,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Guru Bhiso Gaonkar,,261,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,7628d049f53f,Goa|2012|gp_ward|South Goa|Dharbandora|Dharbandora|VI|,1,Goa,2012,South Goa,Dharbandora,Dharbandora,gram_panchayat,VI,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Shamba Bhaskar Gavde,,134,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,75497b5c9ad9,Goa|2012|gp_ward|South Goa|Dharbandora|Dharbandora|VII|,1,Goa,2012,South Goa,Dharbandora,Dharbandora,gram_panchayat,VII,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Dipali Dilip Ingavle,,53,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,4aa299a1426c,Goa|2012|gp_ward|South Goa|Dharbandora|Dharbandora|VIII|,1,Goa,2012,South Goa,Dharbandora,Dharbandora,gram_panchayat,VIII,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,O.B.C.,all_seats,seat,,Ramesh Bhikaro Naik,,188,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,64dff3eeeff2,Goa|2012|gp_ward|South Goa|Dharbandora|Dharbandora|IX|,1,Goa,2012,South Goa,Dharbandora,Dharbandora,gram_panchayat,IX,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Vinayak Vasudev Gawas,,145,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,745c03402a30,Goa|2012|gp_ward|South Goa|Dharbandora|Kirlapal-Dabal|I|,1,Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,gram_panchayat,I,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Umesh Surya Gaonkar,,123,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,177109d4d164,Goa|2012|gp_ward|South Goa|Dharbandora|Kirlapal-Dabal|II|,1,Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,gram_panchayat,II,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Vasanti Raghoba Gaonkar,,112,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,ca74424aa515,Goa|2012|gp_ward|South Goa|Dharbandora|Kirlapal-Dabal|III|,1,Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,gram_panchayat,III,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,O.B.C.,all_seats,seat,,Kalidas Laximan Gaonkar,,158,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,95551b6a27f5,Goa|2012|gp_ward|South Goa|Dharbandora|Kirlapal-Dabal|IV|,1,Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,gram_panchayat,IV,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Tanuja Nagesh Samant,,202,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,5370ec1cf390,Goa|2012|gp_ward|South Goa|Dharbandora|Kirlapal-Dabal|V|,1,Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,gram_panchayat,V,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Ramakant Tilu Gaonkar,,162,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,47eb24a11217,Goa|2012|gp_ward|South Goa|Dharbandora|Kirlapal-Dabal|VI|,1,Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,gram_panchayat,VI,,gp_ward,ward,ST,ST,sc_st_bc,0,ST Other than Woman,S.T.,all_seats,seat,,Sandesh Harichandra Gaonkar,,181,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,7f9abc0d6607,Goa|2012|gp_ward|South Goa|Dharbandora|Kirlapal-Dabal|VII|,1,Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,gram_panchayat,VII,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Sarita Santosh Gaonkar,,336,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,1,page,
goa/gp_ward/2012,5e3ea6362bd8,Goa|2012|gp_ward|South Goa|Dharbandora|Kirlapal-Dabal|VIII|,1,Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,gram_panchayat,VIII,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Ramnath Chandrakant Prabhu,,268,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,c8e8d88927f7,Goa|2012|gp_ward|South Goa|Dharbandora|Kirlapal-Dabal|IX|,1,Goa,2012,South Goa,Dharbandora,Kirlapal-Dabal,gram_panchayat,IX,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Hanumant Gopal Gaonkar,,158,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,583129d517e0,Goa|2012|gp_ward|South Goa|Dharbandora|Mollem|I|,1,Goa,2012,South Goa,Dharbandora,Mollem,gram_panchayat,I,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Ramakrishna Laxman Gaonkar,,103,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,aae80981c243,Goa|2012|gp_ward|South Goa|Dharbandora|Mollem|II|,1,Goa,2012,South Goa,Dharbandora,Mollem,gram_panchayat,II,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Snehalata Rajaram Naik,,58,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,7c97803fa0d3,Goa|2012|gp_ward|South Goa|Dharbandora|Mollem|III|,1,Goa,2012,South Goa,Dharbandora,Mollem,gram_panchayat,III,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Govind Kusta Gaonkar,,156,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,94071cc44781,Goa|2012|gp_ward|South Goa|Dharbandora|Mollem|IV|,1,Goa,2012,South Goa,Dharbandora,Mollem,gram_panchayat,IV,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Kapil Chandrakant Naik,,132,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,381f41256d03,Goa|2012|gp_ward|South Goa|Dharbandora|Mollem|V|,1,Goa,2012,South Goa,Dharbandora,Mollem,gram_panchayat,V,,gp_ward,ward,BC,BC,sc_st_bc,0,BC Other than Woman,O.B.C.,all_seats,seat,,Babu Navlo Zore,,89,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,b58419b428e4,Goa|2012|gp_ward|South Goa|Dharbandora|Mollem|VI|,1,Goa,2012,South Goa,Dharbandora,Mollem,gram_panchayat,VI,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Rajendra B.Prabhu Desai,,93,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,d84a305da732,Goa|2012|gp_ward|South Goa|Dharbandora|Mollem|VII|,1,Goa,2012,South Goa,Dharbandora,Mollem,gram_panchayat,VII,,gp_ward,ward,ST,ST,sc_st_bc,1,ST Woman,ST Wom,all_seats,seat,,Kalpana Anil Malekar,,74,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,297d143b782d,Goa|2012|gp_ward|South Goa|Dharbandora|Sancordem|I|,1,Goa,2012,South Goa,Dharbandora,Sancordem,gram_panchayat,I,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Gautam Govind Sawant,,126,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,51cfafdbe469,Goa|2012|gp_ward|South Goa|Dharbandora|Sancordem|II|,1,Goa,2012,South Goa,Dharbandora,Sancordem,gram_panchayat,II,,gp_ward,ward,NONE,NONE,sc_st_bc,1,Woman,Women,all_seats,seat,,Vinda Govind Sawant,,179,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,a9555a0e4b3c,Goa|2012|gp_ward|South Goa|Dharbandora|Sancordem|III|,1,Goa,2012,South Goa,Dharbandora,Sancordem,gram_panchayat,III,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Preetam Shivaji Aikar,,166,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,388008831240,Goa|2012|gp_ward|South Goa|Dharbandora|Sancordem|IV|,1,Goa,2012,South Goa,Dharbandora,Sancordem,gram_panchayat,IV,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Kamalakant Krish Naik,,218,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,acea969c3c05,Goa|2012|gp_ward|South Goa|Dharbandora|Sancordem|V|,1,Goa,2012,South Goa,Dharbandora,Sancordem,gram_panchayat,V,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Jitendra Vasant Naik,,222,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
goa/gp_ward/2012,01044bb9529c,Goa|2012|gp_ward|South Goa|Dharbandora|Sancordem|VI|,1,Goa,2012,South Goa,Dharbandora,Sancordem,gram_panchayat,VI,,gp_ward,ward,NONE,NONE,sc_st_bc,0,Other than Woman,General,all_seats,seat,,Shirish Ganpat Dessai,,180,,,latin,local_elections,e0ae2676d62a-dirty,data/goa/2012/panres_2012_Dharbandora.pdf,2,page,
