dataset_id,row_id,seat_key,seat_key_unique,state,year,district,block,gram_panchayat,gp_term,ward_no,ward_name,tier,tier_local,caste_reservation,caste_reservation_local,caste_scheme,woman_reserved,reservation,reservation_raw,listing_scope,unit_of_observation,seat_candidates,winner,winner_basis,votes,vacant,unopposed,script,source_repo,source_commit,source_path,source_page,provenance_level,quality_flags
jharkhand/block_member/2015,7b831ad1e6bd,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||10,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,jth;k csxe,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",1,page,name_untransliterated
jharkhand/block_member/2015,7b831ad1e6bd,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||11,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,equh nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",1,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||12,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,lq[knso egrks,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||13,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,tnq egrks,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||14,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,lksuh nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||15,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,ST,ST,sc_st_bc,1,ST Woman,vuqlwfpr tutkfr | efgyk,all_seats,seat,,lqfurk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||16,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,vuhrk xqIrk,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||17,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,iwue dqekjh ikaMs;,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||18,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,v'kouh dqekj,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||19,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,SC,SC,sc_st_bc,0,SC Other than Woman,vuqlwfpr tkfr | vU;,all_seats,seat,,xksfoUn jke jtd,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||20,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,BC,BC,sc_st_bc,1,BC Woman,vU; fiNM+k oxZ | efgyk,all_seats,seat,,jhrk izrki,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||21,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,ST,ST,sc_st_bc,0,ST Other than Woman,vuqlwfpr tutkfr | vU;,all_seats,seat,,tqXxq eqeqZ,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||22,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,SC,SC,sc_st_bc,1,SC Woman,vuqlwfpr tkfr | efgyk,all_seats,seat,,ykyrh nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||23,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,HkkLdj dqekj flag,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||24,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,"larks""k dqekj flag",,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||25,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,SC,SC,sc_st_bc,1,SC Woman,vuqlwfpr tkfr | efgyk,all_seats,seat,,clUrh nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,421e5d220fff,Jharkhand|2015|block_member|Bokaro|चन्द्रपुरा|||26,1,Jharkhand,2015,Bokaro,चन्द्रपुरा,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,lqeu nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chandrapura_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,31682beacd29,Jharkhand|2015|block_member|Bokaro|चास|||01,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,ST,ST,sc_st_bc,1,ST Woman,vuqlwfpr tu tkfr | efgyk,all_seats,seat,,cqycqy nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",1,page,name_untransliterated
jharkhand/block_member/2015,31682beacd29,Jharkhand|2015|block_member|Bokaro|चास|||02,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,ST,ST,sc_st_bc,0,ST Other than Woman,vuqlwfpr tu tkfr | vU;,all_seats,seat,,ckcqyky eka>h,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",1,page,name_untransliterated
jharkhand/block_member/2015,31682beacd29,Jharkhand|2015|block_member|Bokaro|चास|||03,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,fjrq nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",1,page,name_untransliterated
jharkhand/block_member/2015,31682beacd29,Jharkhand|2015|block_member|Bokaro|चास|||04,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,jhuk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",1,page,name_untransliterated
jharkhand/block_member/2015,31682beacd29,Jharkhand|2015|block_member|Bokaro|चास|||05,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,dY;k.kh nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",1,page,name_untransliterated
jharkhand/block_member/2015,31682beacd29,Jharkhand|2015|block_member|Bokaro|चास|||06,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,ST,ST,sc_st_bc,1,ST Woman,vuqlwfpr tu tkfr | efgyk,all_seats,seat,,vfurk dqekjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",1,page,name_untransliterated
jharkhand/block_member/2015,31682beacd29,Jharkhand|2015|block_member|Bokaro|चास|||07,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,egs'k panz ns,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",1,page,name_untransliterated
jharkhand/block_member/2015,31682beacd29,Jharkhand|2015|block_member|Bokaro|चास|||08,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,SC,SC,sc_st_bc,0,SC Other than Woman,vuqlwfpr tkfr | vU;,all_seats,seat,,jkts'k jtd,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",1,page,name_untransliterated
jharkhand/block_member/2015,31682beacd29,Jharkhand|2015|block_member|Bokaro|चास|||09,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,ST,ST,sc_st_bc,0,ST Other than Woman,vuqlwfpr tu tkfr | vU;,all_seats,seat,,lqfer dqekj ejkaMh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",1,page,name_untransliterated
jharkhand/block_member/2015,31682beacd29,Jharkhand|2015|block_member|Bokaro|चास|||10,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,ST,ST,sc_st_bc,1,ST Woman,vuqlwfpr tu tkfr | efgyk,all_seats,seat,,vfurk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",1,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||11,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,canuk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||12,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,'kckuk ijohu,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||13,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,btgkj vgen,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||14,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,euOoj valkjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||15,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,ST,ST,sc_st_bc,0,ST Other than Woman,vuqlwfpr tu tkfr | vU;,all_seats,seat,,iksrh yky eka>h,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||16,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,vt; ds'kjh ¼rqQku½,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||17,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,eks0 vtg:)hu valkjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||18,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,jhuk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||19,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,cukuh Hkêkpk;Z,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||20,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,ST,ST,sc_st_bc,1,ST Woman,vuqlwfpr tu tkfr | efgyk,all_seats,seat,,gseksyh gsEcze,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||21,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,BC,BC,sc_st_bc,1,BC Woman,vU; fiNM+k oxZ | efgyk,all_seats,seat,,ijek dj,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||22,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,BC,BC,sc_st_bc,0,BC Other than Woman,vU; fiNM+k oxZ | vU;,all_seats,seat,,fu[khy pUnz efYyd,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||23,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,vatuk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||24,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,SC,SC,sc_st_bc,1,SC Woman,vuqlwfpr tkfr | efgyk,all_seats,seat,,lhrk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||25,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,SC,SC,sc_st_bc,0,SC Other than Woman,vuqlwfpr tkfr | vU;,all_seats,seat,,?ku';ke ckmjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||26,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,SC,SC,sc_st_bc,1,SC Woman,vuqlwfpr tkfr | efgyk,all_seats,seat,,deyk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||27,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,lfjrk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||28,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,jkt fd'kksj,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||29,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,eatq nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||30,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,bljkQhy valkjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,bf868650f415,Jharkhand|2015|block_member|Bokaro|चास|||31,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,BC,BC,sc_st_bc,1,BC Woman,vU; fiNM+k oxZ | efgyk,all_seats,seat,,ek/kqjh nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",2,page,name_untransliterated
jharkhand/block_member/2015,28c5e288b8a0,Jharkhand|2015|block_member|Bokaro|चास|||32,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,SC,SC,sc_st_bc,0,SC Other than Woman,vuqlwfpr tkfr | vU;,all_seats,seat,,iape jtokj,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",3,page,name_untransliterated
jharkhand/block_member/2015,28c5e288b8a0,Jharkhand|2015|block_member|Bokaro|चास|||33,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,SC,SC,sc_st_bc,1,SC Woman,vuqlwfpr tkfr | efgyk,all_seats,seat,,papyk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",3,page,name_untransliterated
jharkhand/block_member/2015,28c5e288b8a0,Jharkhand|2015|block_member|Bokaro|चास|||34,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,0,Other than Woman,vukjf{kr | vU;,all_seats,seat,,rS;c valkjh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",3,page,name_untransliterated
jharkhand/block_member/2015,28c5e288b8a0,Jharkhand|2015|block_member|Bokaro|चास|||35,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,NONE,NONE,sc_st_bc,1,Woman,vukjf{kr | efgyk,all_seats,seat,,ch.kk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",3,page,name_untransliterated
jharkhand/block_member/2015,28c5e288b8a0,Jharkhand|2015|block_member|Bokaro|चास|||36,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,SC,SC,sc_st_bc,1,SC Woman,vuqlwfpr tkfr | efgyk,all_seats,seat,,iapeh nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",3,page,name_untransliterated
jharkhand/block_member/2015,28c5e288b8a0,Jharkhand|2015|block_member|Bokaro|चास|||37,1,Jharkhand,2015,Bokaro,चास,,,,,block_member,panchayat_samiti,SC,SC,sc_st_bc,1,SC Woman,vuqlwfpr tkfr | efgyk,all_seats,seat,,js[kk nsoh,,,0,,devanagari,local_elections,c5e55c8df65d-dirty,"data/jharkhand/2015/15. BOKARO ZP PSS MUKHIYA GPS/Chas_PSS, Pramukh & Vise Pramukh.pdf",3,page,name_untransliterated
