state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,votes,unopposed,reservation_raw,script,source_pdf,source_path,source_page
Goa,2012,North Goa,Bicholim,MAYEM-VAIGINIM,XI,gp_ward,ward,BC Woman,BC,1,Suvarna Tulshidas Chodankar,442,,OBC Wom,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,1
Goa,2012,North Goa,Bicholim,MENCUREM DUMACEM,I,gp_ward,ward,Other than Woman,NONE,0,Sanjay Pundalik Shetye,234,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,1
Goa,2012,North Goa,Bicholim,MENCUREM DUMACEM,II,gp_ward,ward,Woman,NONE,1,Nalita Sanjay Naik,89,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,1
Goa,2012,North Goa,Bicholim,MULGAO,I,gp_ward,ward,Other than Woman,NONE,0,Govind Pandurang Mandrekar,131,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,MULGAO,II,gp_ward,ward,Woman,NONE,1,Sujal Suresh Revodkar,112,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,MULGAO,III,gp_ward,ward,Other than Woman,NONE,0,Datta Ramnath Morajkar,142,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,MULGAO,IV,gp_ward,ward,Other than Woman,NONE,0,Santosh Pandurang Sarap,126,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,MULGAO,V,gp_ward,ward,Other than Woman,NONE,0,Vasant Ramakant Gad,103,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,MULGAO,VI,gp_ward,ward,Other than Woman,NONE,0,Prakash Yeshwant Arondekar,128,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,MULGAO,VII,gp_ward,ward,BC Woman,BC,1,Shruti Suresh Ghatwal,165,,OBC Wom,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,NARAO,I,gp_ward,ward,ST Other than Woman,ST,0,Govind Sonu Gawde,147,,S.T.,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,NARAO,II,gp_ward,ward,Woman,NONE,1,Pratishtha Premkant Mishal,120,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,NARAO,III,gp_ward,ward,Other than Woman,NONE,0,Gopikishan Ramnath Amonkar,83,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,NARAO,IV,gp_ward,ward,Other than Woman,NONE,0,Umesh Harishchandra Padolkar,121,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,NARAO,V,gp_ward,ward,Woman,NONE,1,Aditi Amar Tuyekar,103,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,ONA MAULINGUEM CURCHERIM,I,gp_ward,ward,Other than Woman,NONE,0,Madan Atmaram Gaonkar,232,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,ONA MAULINGUEM CURCHERIM,II,gp_ward,ward,Woman,NONE,1,Rupa Ramanath Paryekar,131,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,ONA MAULINGUEM CURCHERIM,III,gp_ward,ward,Other than Woman,NONE,0,Uday Sahadev Gaonkar,96,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,ONA MAULINGUEM CURCHERIM,IV,gp_ward,ward,Other than Woman,NONE,0,Madhu Kesari Naik,224,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,ONA MAULINGUEM CURCHERIM,V,gp_ward,ward,Other than Woman,NONE,0,Pandurang Tima Gholkar,90,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,ONA MAULINGUEM CURCHERIM,VI,gp_ward,ward,BC Other than Woman,BC,0,Eknath Sadanand Chari,167,,O.B.C.,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,ONA MAULINGUEM CURCHERIM,VII,gp_ward,ward,Woman,NONE,1,Sonam Shekhar Gaonkar,161,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,PILGAO,I,gp_ward,ward,Other than Woman,NONE,0,Anil Govind Naik,92,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,PILGAO,II,gp_ward,ward,BC Woman,BC,1,Jyoti Shamsundar Vengurlekar,133,,OBC Wom,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,PILGAO,III,gp_ward,ward,Other than Woman,NONE,0,Babaji Babal Gaonkar,142,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,PILGAO,IV,gp_ward,ward,Other than Woman,NONE,0,Swapnil Narayan Fadte,89,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,PILGAO,V,gp_ward,ward,Other than Woman,NONE,0,Jayant Sonu Kavlekar,118,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,PILGAO,VI,gp_ward,ward,Other than Woman,NONE,0,Vishnu Tukaram Jalmi,169,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,PILGAO,VII,gp_ward,ward,Woman,NONE,1,Roshni Rajendra Kavlekar,130,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,2
Goa,2012,North Goa,Bicholim,SALEM,I,gp_ward,ward,Other than Woman,NONE,0,Ramnath Pandurang Bhaip,88,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,SALEM,II,gp_ward,ward,Woman,NONE,1,Pranali Prashil Naik,62,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,SALEM,III,gp_ward,ward,Other than Woman,NONE,0,Appa Ladu Raut,120,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,SALEM,IV,gp_ward,ward,Other than Woman,NONE,0,Ganesh Laxman Raut,147,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,SALEM,V,gp_ward,ward,BC Other than Woman,BC,0,Sajjan Gopal Naik,138,,O.B.C.,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,SALEM,VI,gp_ward,ward,Other than Woman,NONE,0,Ghanasham Vaman Raut,145,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,SALEM,VII,gp_ward,ward,Woman,NONE,1,Deepa Ghanashyam Raut,149,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,SIRIGAO,I,gp_ward,ward,Other than Woman,NONE,0,Prakash Krishna Gaonkar,118,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,SIRIGAO,II,gp_ward,ward,Woman,NONE,1,Ankita Atchut Gaonkar,97,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,SIRIGAO,III,gp_ward,ward,BC Other than Woman,BC,0,Ladko Vishnu Palni,89,,O.B.C.,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,SIRIGAO,IV,gp_ward,ward,Other than Woman,NONE,0,Babuso Bhalchandra Gaonkar,92,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,SIRIGAO,V,gp_ward,ward,BC Woman,BC,1,Sangita Chandra Gaonkar,80,,OBC Wom,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,AMONA,I,gp_ward,ward,Other than Woman,NONE,0,Krishna Mahadev Gawas,134,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,AMONA,II,gp_ward,ward,Woman,NONE,1,Manjushree Mahadev Parab,73,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,AMONA,III,gp_ward,ward,Other than Woman,NONE,0,Narayan Rajaram Sinari,149,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,AMONA,IV,gp_ward,ward,Other than Woman,NONE,0,Vishant Sakharam Sawant,105,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,AMONA,V,gp_ward,ward,Other than Woman,NONE,0,Shantilal Shamba Shenvi Amonkar,94,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,AMONA,VI,gp_ward,ward,Other than Woman,NONE,0,Sandesh Gurudas Naik,185,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,AMONA,VII,gp_ward,ward,BC Woman,BC,1,Ujwalata Rajendra Sawant,70,,OBC Wom,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,KARAPUR SARVAN,I,gp_ward,ward,Other than Woman,NONE,0,Rajesh Mohan Naik,129,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,KARAPUR SARVAN,II,gp_ward,ward,Woman,NONE,1,Jayashri Tulsidas Tari,120,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,KARAPUR SARVAN,III,gp_ward,ward,BC Other than Woman,BC,0,Mahesh Anant Sawant,205,,O.B.C.,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,KARAPUR SARVAN,IV,gp_ward,ward,Woman,NONE,1,Divya Dattaprasad Kharkande,229,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,KARAPUR SARVAN,V,gp_ward,ward,Other than Woman,NONE,0,Keshav Madhukant Mayekar,163,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,KARAPUR SARVAN,VI,gp_ward,ward,Other than Woman,NONE,0,Mukund Shivram Vaigankar,124,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,KARAPUR SARVAN,VII,gp_ward,ward,BC Woman,BC,1,Aaryan Shyam Gaonkar,160,,OBC Wom,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,KARAPUR SARVAN,VIII,gp_ward,ward,Other than Woman,NONE,0,Deepak Ramnath Dhawaskar,175,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,KARAPUR SARVAN,IX,gp_ward,ward,Other than Woman,NONE,0,Dhiraj Narayan Sawant,200,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,3
Goa,2012,North Goa,Bicholim,CUDNEM,I,gp_ward,ward,Other than Woman,NONE,0,Mangaldas Vassudev Naik,52,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,CUDNEM,II,gp_ward,ward,Woman,NONE,1,Pramila Premanand Ghadi,97,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,CUDNEM,III,gp_ward,ward,BC Other than Woman,BC,0,Rajan Kashinath Falkar,196,,O.B.C.,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,CUDNEM,IV,gp_ward,ward,Other than Woman,NONE,0,Prashant Balchandra Parab,94,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,CUDNEM,V,gp_ward,ward,Other than Woman,NONE,0,Suresh Pandurang Kamat,116,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,CUDNEM,VI,gp_ward,ward,Other than Woman,NONE,0,Sakha Nanda Malik,143,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,CUDNEM,VII,gp_ward,ward,Woman,NONE,1,Poonam Siddharth Pethker,77,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,NAVELIM,I,gp_ward,ward,Other than Woman,NONE,0,Khushali Chandrakant Naik,66,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,NAVELIM,II,gp_ward,ward,Woman,NONE,1,Swati Sandesh Mainikar,85,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,NAVELIM,III,gp_ward,ward,Other than Woman,NONE,0,Gopinath Anant Gawas,152,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,NAVELIM,IV,gp_ward,ward,Other than Woman,NONE,0,Dipesh Sadanand Gauns,85,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,NAVELIM,V,gp_ward,ward,Other than Woman,NONE,0,Suman Nilkanth Gawas,93,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,NAVELIM,VI,gp_ward,ward,BC Other than Woman,BC,0,Deepak Redi Naik,106,,O.B.C.,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,NAVELIM,VII,gp_ward,ward,ST Woman,ST,1,Karuna Keshav Mahale,91,,ST Wom,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,PALEM COTHAMBI,I,gp_ward,ward,Other than Woman,NONE,0,Shamba Ladu Gauns,270,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,PALEM COTHAMBI,II,gp_ward,ward,Woman,NONE,1,Deepika Rohidas Naik,335,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,PALEM COTHAMBI,III,gp_ward,ward,Other than Woman,NONE,0,Deepak Vithoba Naik,285,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,PALEM COTHAMBI,IV,gp_ward,ward,ST Woman,ST,1,Radhika Raghuvir Gawde,143,,ST Wom,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,PALEM COTHAMBI,V,gp_ward,ward,Other than Woman,NONE,0,Subhechya Shamba Gauns,291,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,PALEM COTHAMBI,VI,gp_ward,ward,Other than Woman,NONE,0,Pradeep Ram Gawade,157,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,PALEM COTHAMBI,VII,gp_ward,ward,Woman,NONE,1,Hausa Santosh Naik,232,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,PALEM COTHAMBI,VIII,gp_ward,ward,BC Other than Woman,BC,0,Mohan Ganesh Valvoikar,235,,O.B.C.,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,PALEM COTHAMBI,IX,gp_ward,ward,Other than Woman,NONE,0,Anant Sripad Parab,145,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,SURLA,I,gp_ward,ward,Other than Woman,NONE,0,Mangaldas Shiva Usgaonkar,86,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,SURLA,II,gp_ward,ward,Woman,NONE,1,Suhasini Subhash Fondekar,188,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,4
Goa,2012,North Goa,Bicholim,VELGUEM,I,gp_ward,ward,BC Other than Woman,BC,0,Giridhar Vishnu Haldankar,74,,O.B.C.,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,5
Goa,2012,North Goa,Bicholim,VELGUEM,II,gp_ward,ward,Woman,NONE,1,Dhanashree Ghanasham Gaonkar,103,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,5
Goa,2012,North Goa,Bicholim,VELGUEM,III,gp_ward,ward,Other than Woman,NONE,0,Gokuldas Krishna Kamat,78,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,5
Goa,2012,North Goa,Bicholim,VELGUEM,IV,gp_ward,ward,BC Other than Woman,BC,0,Sarvesh Suresh Mulgaonkar,135,,O.B.C.,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,5
Goa,2012,North Goa,Bicholim,VELGUEM,V,gp_ward,ward,Other than Woman,NONE,0,Dilipkumar Yeshwant Sahastrabudde,113,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,5
Goa,2012,North Goa,Bicholim,VELGUEM,VI,gp_ward,ward,Other than Woman,NONE,0,Mukesh Purshuttam Ghatwal,93,,General,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,5
Goa,2012,North Goa,Bicholim,VELGUEM,VII,gp_ward,ward,Woman,NONE,1,Rupa Madhukar Gawande,79,,Women,latin,panres_2012_Bicholim.pdf,data/goa/2012/panres_2012_Bicholim.pdf,5
Goa,2012,South Goa,Canacona,Agonda,I,gp_ward,ward,Other than Woman,NONE,0,Pramod N. Folodesai,115,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Agonda,II,gp_ward,ward,Woman,NONE,1,Dajula Uttam Pagi,135,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Agonda,III,gp_ward,ward,Other than Woman,NONE,0,Fenny Mouricio Miranda,134,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Agonda,IV,gp_ward,ward,Other than Woman,NONE,0,Tipu Chandrakant Pagi,187,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Agonda,V,gp_ward,ward,Other than Woman,NONE,0,Abel Tome Asucao Emeliano Borges,187,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Agonda,VI,gp_ward,ward,Other than Woman,NONE,0,Sapnesh Ganesh Desai,75,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Agonda,VII,gp_ward,ward,Woman,NONE,1,Navnita Narendranatha Naik,268,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cola,I,gp_ward,ward,Other than Woman,NONE,0,Ajay Vithoba Pagui,363,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cola,II,gp_ward,ward,Woman,NONE,1,Maria Nazareth Fernandes,111,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cola,III,gp_ward,ward,ST Other than Woman,ST,0,Narayan Saptu Velip,434,,S.T.,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cola,IV,gp_ward,ward,ST Woman,ST,1,Anjali Ratnakar Velip,142,,ST Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cola,V,gp_ward,ward,ST Other than Woman,ST,0,Anant Ladu Velip,186,,S.T.,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cola,VI,gp_ward,ward,Other than Woman,NONE,0,Jairam Bhiva Velip,132,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cola,VII,gp_ward,ward,BC Woman,BC,1,Vanita Santosh Naik,212,,OBC Wom,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cola,VIII,gp_ward,ward,Other than Woman,NONE,0,Gurudas Bombi Zaraunkar,188,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cola,IX,gp_ward,ward,Other than Woman,NONE,0,Guru Vithoba Velip,181,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cotigao,I,gp_ward,ward,Other than Woman,NONE,0,Paik Mhalgo Velip,122,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cotigao,II,gp_ward,ward,Woman,NONE,1,Meena Umesh Gaunkar,200,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cotigao,III,gp_ward,ward,Other than Woman,NONE,0,Ratnakar Bhisso Velip,112,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cotigao,IV,gp_ward,ward,Other than Woman,NONE,0,Anant Mukund Dessai,116,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cotigao,V,gp_ward,ward,ST Other than Woman,ST,0,Laxman Mhalgo Velip,,1,S.T.,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cotigao,VI,gp_ward,ward,Other than Woman,NONE,0,Datta Jorago Velip,138,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Cotigao,VII,gp_ward,ward,Woman,NONE,1,Vaishnavi Vassant Velip,147,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Gaondongrem,I,gp_ward,ward,Other than Woman,NONE,0,Puno Govind Gaonkar,193,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Gaondongrem,II,gp_ward,ward,Woman,NONE,1,Lakshavati Datta Velip,158,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Gaondongrem,III,gp_ward,ward,ST Other than Woman,ST,0,Umesh Purso Velip,258,,S.T.,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,1
Goa,2012,South Goa,Canacona,Gaondongrem,IV,gp_ward,ward,ST Woman,ST,1,Pramawati Deu Gaonkar,203,,ST Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Gaondongrem,V,gp_ward,ward,Other than Woman,NONE,0,Arun Vishnu Devidas,171,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Gaondongrem,VI,gp_ward,ward,Other than Woman,NONE,0,Barkelo Panglo Velip,194,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Gaondongrem,VII,gp_ward,ward,Woman,NONE,1,Taramati Krishna Gaonkar,262,,Women,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Gaondongrem,VIII,gp_ward,ward,Other than Woman,NONE,0,Ashok Bhiva Velip,302,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
Goa,2012,South Goa,Canacona,Gaondongrem,IX,gp_ward,ward,Other than Woman,NONE,0,Kust Puno Gaonkar,201,,General,latin,panres_2012_Canacona.pdf,data/goa/2012/panres_2012_Canacona.pdf,2
