state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,votes,reservation_raw,script,source_pdf,source_path,source_page
Goa,2022,North Goa,Sattari,Honda,IX,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,3
Goa,2022,North Goa,Sattari,Honda,X,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,3
Goa,2022,North Goa,Sattari,Honda,XI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,3
Goa,2022,North Goa,Sattari,Poriem,I,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,3
Goa,2022,North Goa,Sattari,Poriem,II,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,3
Goa,2022,North Goa,Sattari,Poriem,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,4
Goa,2022,North Goa,Sattari,Poriem,IV,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,4
Goa,2022,North Goa,Sattari,Poriem,V,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,4
Goa,2022,North Goa,Sattari,Poriem,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,4
Goa,2022,North Goa,Sattari,Poriem,VII,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,4
Goa,2022,North Goa,Sattari,Poriem,VIII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,5
Goa,2022,North Goa,Sattari,Poriem,IX,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,5
Goa,2022,North Goa,Sattari,Pissurlem,I,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,5
Goa,2022,North Goa,Sattari,Pissurlem,II,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,5
Goa,2022,North Goa,Sattari,Pissurlem,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,5
Goa,2022,North Goa,Sattari,Pissurlem,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,5
Goa,2022,North Goa,Sattari,Pissurlem,V,gp_ward,ward,ST Woman,ST,1,,,ST Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,6
Goa,2022,North Goa,Sattari,Pissurlem,VI,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,6
Goa,2022,North Goa,Sattari,Pissurlem,VII,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,6
Goa,2022,North Goa,Sattari,Querim,I,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,6
Goa,2022,North Goa,Sattari,Querim,II,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,6
Goa,2022,North Goa,Sattari,Querim,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,6
Goa,2022,North Goa,Sattari,Querim,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,6
Goa,2022,North Goa,Sattari,Querim,V,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,7
Goa,2022,North Goa,Sattari,Querim,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,7
Goa,2022,North Goa,Sattari,Querim,VII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,7
Goa,2022,North Goa,Sattari,Querim,VIII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,7
Goa,2022,North Goa,Sattari,Querim,IX,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,7
Goa,2022,North Goa,Sattari,Dongurli- Thane,I,gp_ward,ward,SC Other than Woman,SC,0,,,SC,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,7
Goa,2022,North Goa,Sattari,Dongurli- Thane,II,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,8
Goa,2022,North Goa,Sattari,Dongurli- Thane,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,8
Goa,2022,North Goa,Sattari,Dongurli- Thane,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,8
Goa,2022,North Goa,Sattari,Dongurli- Thane,V,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,8
Goa,2022,North Goa,Sattari,Dongurli- Thane,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,8
Goa,2022,North Goa,Sattari,Dongurli- Thane,VIII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,9
Goa,2022,North Goa,Sattari,Dongurli- Thane,IX,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,9
Goa,2022,North Goa,Sattari,Mauxi,I,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,9
Goa,2022,North Goa,Sattari,Mauxi,II,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,9
Goa,2022,North Goa,Sattari,Mauxi,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,9
Goa,2022,North Goa,Sattari,Mauxi,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,9
Goa,2022,North Goa,Sattari,Mauxi,V,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,10
Goa,2022,North Goa,Sattari,Mauxi,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,10
Goa,2022,North Goa,Sattari,Mauxi,VII,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,10
Goa,2022,North Goa,Sattari,Morlem,I,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,10
Goa,2022,North Goa,Sattari,Morlem,II,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,10
Goa,2022,North Goa,Sattari,Morlem,III,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,10
Goa,2022,North Goa,Sattari,Morlem,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,11
Goa,2022,North Goa,Sattari,Morlem,V,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,11
Goa,2022,North Goa,Sattari,Morlem,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,11
Goa,2022,North Goa,Sattari,Morlem,VII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,11
Goa,2022,North Goa,Sattari,Nagargao,I,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,11
Goa,2022,North Goa,Sattari,Nagargao,II,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,11
Goa,2022,North Goa,Sattari,Nagargao,III,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,12
Goa,2022,North Goa,Sattari,Nagargao,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,12
Goa,2022,North Goa,Sattari,Nagargao,V,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,12
Goa,2022,North Goa,Sattari,Nagargao,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,12
Goa,2022,North Goa,Sattari,Nagargao,VII,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,12
Goa,2022,North Goa,Sattari,Cotorem,I,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,12
Goa,2022,North Goa,Sattari,Cotorem,II,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,13
Goa,2022,North Goa,Sattari,Cotorem,III,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,13
Goa,2022,North Goa,Sattari,Cotorem,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,13
Goa,2022,North Goa,Sattari,Cotorem,V,gp_ward,ward,SC Other than Woman,SC,0,,,SC,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,13
Goa,2022,North Goa,Sattari,Cotorem,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,13
Goa,2022,North Goa,Sattari,Cotorem,VII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,14
Goa,2022,North Goa,Sattari,Bhironda,I,gp_ward,ward,ST Woman,ST,1,,,ST Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,14
Goa,2022,North Goa,Sattari,Bhironda,II,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,14
Goa,2022,North Goa,Sattari,Bhironda,III,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,14
Goa,2022,North Goa,Sattari,Bhironda,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,14
Goa,2022,North Goa,Sattari,Bhironda,V,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,14
Goa,2022,North Goa,Sattari,Bhironda,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,15
Goa,2022,North Goa,Sattari,Bhironda,VII,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,15
Goa,2022,North Goa,Sattari,Sanvordem,I,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,15
Goa,2022,North Goa,Sattari,Sanvordem,II,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,15
Goa,2022,North Goa,Sattari,Sanvordem,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,15
Goa,2022,North Goa,Sattari,Sanvordem,IV,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,15
Goa,2022,North Goa,Sattari,Sanvordem,V,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,16
Goa,2022,North Goa,Sattari,Sanvordem,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,16
Goa,2022,North Goa,Sattari,Sanvordem,VII,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,16
Goa,2022,North Goa,Sattari,Guleli,I,gp_ward,ward,ST Woman,ST,1,,,ST Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,16
Goa,2022,North Goa,Sattari,Guleli,II,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,16
Goa,2022,North Goa,Sattari,Guleli,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,16
Goa,2022,North Goa,Sattari,Guleli,IV,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,17
Goa,2022,North Goa,Sattari,Guleli,V,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,17
Goa,2022,North Goa,Sattari,Guleli,VI,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,17
Goa,2022,North Goa,Sattari,Guleli,VII,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-sattarivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-sattarivp_2022.pdf,17
Goa,2022,North Goa,Tiswadi,St.Cruz,I,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,1
Goa,2022,North Goa,Tiswadi,St.Cruz,II,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,1
Goa,2022,North Goa,Tiswadi,St.Cruz,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,1
Goa,2022,North Goa,Tiswadi,St.Cruz,IV,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,1
Goa,2022,North Goa,Tiswadi,St.Cruz,V,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,1
Goa,2022,North Goa,Tiswadi,St.Cruz,VI,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,2
Goa,2022,North Goa,Tiswadi,St.Cruz,VII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,2
Goa,2022,North Goa,Tiswadi,St.Cruz,VIII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,2
Goa,2022,North Goa,Tiswadi,St.Cruz,IX,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,2
Goa,2022,North Goa,Tiswadi,St.Cruz,X,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,2
Goa,2022,North Goa,Tiswadi,St.Cruz,XI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,3
Goa,2022,North Goa,Tiswadi,Curca-Bambolim- Talaulim,I,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,3
Goa,2022,North Goa,Tiswadi,Curca-Bambolim- Talaulim,II,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,3
Goa,2022,North Goa,Tiswadi,Curca-Bambolim- Talaulim,III,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,3
Goa,2022,North Goa,Tiswadi,Curca-Bambolim- Talaulim,IV,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,3
Goa,2022,North Goa,Tiswadi,Curca-Bambolim- Talaulim,V,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,3
Goa,2022,North Goa,Tiswadi,Curca-Bambolim- Talaulim,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,3
Goa,2022,North Goa,Tiswadi,Curca-Bambolim- Talaulim,VII,gp_ward,ward,BC Woman,BC,1,,,OBC Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,4
Goa,2022,North Goa,Tiswadi,Curca-Bambolim- Talaulim,VIII,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,4
Goa,2022,North Goa,Tiswadi,Curca-Bambolim- Talaulim,IX,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,4
Goa,2022,North Goa,Tiswadi,Curca-Bambolim- Talaulim,X,gp_ward,ward,ST Woman,ST,1,,,ST Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,4
Goa,2022,North Goa,Tiswadi,Curca-Bambolim- Talaulim,XI,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,4
Goa,2022,North Goa,Tiswadi,Siridao-Palem,I,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,4
Goa,2022,North Goa,Tiswadi,Siridao-Palem,II,gp_ward,ward,BC Other than Woman,BC,0,,,OBC,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,4
Goa,2022,North Goa,Tiswadi,Siridao-Palem,III,gp_ward,ward,Other than Woman,NONE,0,,,General,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,5
Goa,2022,North Goa,Tiswadi,Siridao-Palem,IV,gp_ward,ward,ST Other than Woman,ST,0,,,ST,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,5
Goa,2022,North Goa,Tiswadi,Siridao-Palem,V,gp_ward,ward,ST Woman,ST,1,,,ST Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,5
Goa,2022,North Goa,Tiswadi,Siridao-Palem,VI,gp_ward,ward,Woman,NONE,1,,,Women,latin,list-of-validly-nominated-candidates-tiswadivp_2022.pdf,data/goa/2022/list-of-validly-nominated-candidates-tiswadivp_2022.pdf,5
