DISTRICT,DISTRICT CODE,BLOCK,BLOCK CODE,PANCHAYAT NAME,PANCHAYAT CODE,Total_Pop,Sc_Pop,St_Pop,Obc_Pop,Reserved_2010,caste_reserved_2010,sc_reserved_2010,st_reserved_2010,obc_reserved_2010,female_reserved_2010
DHANBAAD,20,GOVINDPUR,5,GOVINDPUR,200518,4524,299,111,1806,0,0,0,0,0,0,
DHANBAAD,20,GOVINDPUR,5,AASANVANI-2,200519,5596,1037,278,3299,1,1,0,0,1,0,
DHANBAAD,20,GOVINDPUR,5,MAHUVANI-1,200520,4678,254,803,3300,1,1,0,0,1,1,
DHANBAAD,20,GOVINDPUR,5,BARIYO,200521,4790,286,2078,1783,1,1,0,1,0,1,
DHANBAAD,20,GOVINDPUR,5,GOVINDPUR EAST,200522,5527,401,42,1895,1,0,0,0,0,1,
DHANBAAD,20,GOVINDPUR,5,BADANAVATAND,200523,5126,185,912,2798,1,0,0,0,0,1,
DHANBAAD,20,GOVINDPUR,5,GODTOPA,200524,5155,453,321,2526,1,0,0,0,0,1,
DHANBAAD,20,GOVINDPUR,5,BAAGSUMA,200525,4955,586,432,3163,1,1,0,0,1,0,
DHANBAAD,20,GOVINDPUR,5,KARMATAND,200526,5111,164,88,2438,1,0,0,0,0,1,
DHANBAAD,20,GOVINDPUR,5,RATANPUR,200527,4350,688,651,2098,0,0,0,0,0,0,
DHANBAAD,20,GOVINDPUR,5,PATHURIYA,200528,5520,161,495,4396,1,1,0,0,1,1,
DHANBAAD,20,GOVINDPUR,5,MATIYAALA,200529,5458,179,1274,3246,1,1,0,0,1,1,
DHANBAAD,20,GOVINDPUR,5,JANGALPUR,200530,5811,32,23,4009,1,1,0,0,1,0,
DHANBAAD,20,GOVINDPUR,5,DEWALI,200531,4872,316,865,2530,1,0,0,0,0,1,
DHANBAAD,20,GOVINDPUR,5,MAHUVANI-2,200532,3455,296,599,1363,0,0,0,0,0,0,
DHANBAAD,20,GOVINDPUR,5,MORANGA,200533,4990,391,348,4036,1,1,0,0,1,1,
DHANBAAD,20,GOVINDPUR,5,MURGAVANI,200534,4772,246,946,2250,0,0,0,0,0,0,
DHANBAAD,20,GOVINDPUR,5,TILAVANI,200535,5565,122,2023,2560,1,1,0,1,0,0,
DHANBAAD,20,GOVINDPUR,5,SAHRAJ,200536,5301,75,1091,3104,1,1,0,0,1,1,
DHANBAAD,20,GOVINDPUR,5,KALADABAR,200537,5247,111,1794,2401,1,1,0,1,0,0,
DHANBAAD,20,GOVINDPUR,5,BARVA EAST,200538,5097,450,1005,2911,1,0,0,0,0,1,
DHANBAAD,20,GOVINDPUR,5,PARASI,200539,4929,199,27,4219,1,1,0,0,1,0,
DHANBAAD,20,BAGHMARA,6,RAGHUNATHPUR,200601,4746,1000,505,1179,0,0,0,0,0,0,
DHANBAAD,20,BAGHMARA,6,FHATAMAHUL,200602,5315,430,801,2213,1,0,0,0,0,1,
DHANBAAD,20,BAGHMARA,6,DHAVACHITA,200603,4620,1103,1098,1988,1,1,0,1,0,0,
DHANBAAD,20,BAGHMARA,6,MAHESHPUR-I,200604,4953,456,786,2075,0,0,0,0,0,0,
DHANBAAD,20,BAGHMARA,6,DALUDIH,200605,5215,638,1190,2843,1,1,0,1,0,1,
DHANBAAD,20,BAGHMARA,6,RAJGANJ,200606,5004,507,348,3220,1,1,0,0,1,1,
DHANBAAD,20,BAGHMARA,6,BAAGDAHA,200607,5578,446,690,3801,1,1,0,0,1,1,
DHANBAAD,20,BAGHMARA,6,GOVINDADIH,200608,4799,396,325,2775,1,1,0,0,1,1,
DHANBAAD,20,BAGHMARA,6,RANGUNI,200609,5225,752,464,3374,1,1,0,0,1,1,
DHANBAAD,20,BAGHMARA,6,BAUAKALA SOUTH,200610,4909,1783,162,1667,1,1,0,1,0,0,
DHANBAAD,20,BAGHMARA,6,BAUAKALA NORTH,200611,5135,1496,216,1906,1,1,0,1,0,1,
DHANBAAD,20,BAGHMARA,6,MOHALIDIH,200612,5628,1065,200,1769,0,0,0,0,0,0,
DHANBAAD,20,BAGHMARA,6,NAGARIKALA SOUTH,200613,5100,1047,157,2437,0,0,0,0,0,0,
DHANBAAD,20,BAGHMARA,6,NAGARIKALA NORTH,200614,5125,647,616,2485,1,0,0,0,0,1,
DHANBAAD,20,BAGHMARA,6,CHOTA NAGARI,200615,3308,0,0,0,0,0,0,0,0,0,
DHANBAAD,20,BAGHMARA,6,JHINJHI PAHADI,200616,4823,667,56,2776,1,1,0,0,1,0,
DHANBAAD,20,BAGHMARA,6,JAMUATAND,200617,3216,333,30,1345,1,0,0,0,0,1,
DHANBAAD,20,BAGHMARA,6,NICHITPUR-I,200618,4526,1333,8,1741,1,0,0,0,0,1,
DHANBAAD,20,BAGHMARA,6,JAMUA ,200619,5776,2130,178,2324,1,1,1,0,0,0,
DHANBAAD,20,BAGHMARA,6,BEHRAKUDAR,200620,5219,1718,35,1632,1,0,0,0,0,1,
DHANBAAD,20,BAGHMARA,6,DARIDA,200621,5856,427,1013,3351,1,1,0,1,0,1,
DHANBAAD,20,BAGHMARA,6,NICHITPUR-II,200622,4791,935,326,3041,1,1,0,0,1,0,
DHANBAAD,20,BAGHMARA,6,KHANUDIH,200623,5181,935,993,2657,1,1,0,0,1,0,
DHANBAAD,20,BAGHMARA,6,MAATIGARH,200624,5780,1123,102,1988,1,0,0,0,0,1,
DHANBAAD,20,BAGHMARA,6,BHIMAKNAALI,200625,5842,622,376,1560,0,0,0,0,0,0,
DHANBAAD,20,BAGHMARA,6,HARINA,200626,4648,138,8,1484,1,0,0,0,0,1,
DHANBAAD,20,BAGHMARA,6,LUTIPAHADI,200627,5999,710,21,3304,1,1,0,0,1,0,
DHANBAAD,20,BAGHMARA,6,NADKHURKI,200628,4157,1521,81,765,1,1,1,0,0,0,
DHANBAAD,20,BAGHMARA,6,DUMRA SOUTH,200629,5500,1091,263,2024,1,0,0,0,0,1,
DHANBAAD,20,BAGHMARA,6,DUMRA NORTH,200630,5633,1454,22,3198,1,1,0,0,1,1,
DHANBAAD,20,DHANBAAD,7,NAVADIH,200701,2615,0,0,0,0,0,0,0,0,0,
DHANBAAD,20,DHANBAAD,7,DAMODARPUR,200702,3119,202,1015,1251,1,1,0,1,0,1,
DHANBAAD,20,DHANBAAD,7,DHOKHRA,200703,4355,697,511,3018,1,1,0,0,1,1,
DHANBAAD,20,DHANBAAD,7,PANDARKALANI,200704,5521,2042,75,946,1,1,1,0,0,1,
DHANBAAD,20,DHANBAAD,7,PANDARKALANI SOUTH,200705,4898,1267,3,2061,1,1,1,0,0,1,
DHANBAAD,20,DHANBAAD,7,SIYALGUDARI,200706,5422,997,62,1784,1,0,0,0,0,1,
DHANBAAD,20,DHANBAAD,7,ARALGARIYA,200707,5749,609,81,1340,0,0,0,0,0,0,
DHANBAAD,20,DHANBAAD,7,GOPINATHDIH,200708,5038,1957,42,1700,1,1,1,0,0,0,
DHANBAAD,20,DHANBAAD,7,SAMSHIKHRA,200709,5283,844,145,2444,0,0,0,0,0,0,
DHANBAAD,20,DHANBAAD,7,DUBRAJDIH,200710,5238,1177,139,2726,1,1,0,0,1,0,
DHANBAAD,20,DHANBAAD,7,BATDUBHI,200711,5135,676,188,558,1,0,0,0,0,1,
DHANBAAD,20,DHANBAAD,7,PETIYA,200712,3660,0,0,0,1,0,0,0,0,1,
DHANBAAD,20,BALIYAPUR,8,KARMATAND,200801,5261,369,700,4132,1,1,0,0,1,0,
DHANBAAD,20,BALIYAPUR,8,JAGDISHPUR,200802,4666,180,293,3761,1,1,0,0,1,0,
DHANBAAD,20,BALIYAPUR,8,PRADHANKHANTA,200803,5097,465,800,2599,0,0,0,0,0,0,
DHANBAAD,20,BALIYAPUR,8,PALANI,200804,5186,168,754,3813,1,1,0,0,1,1,
DHANBAAD,20,BALIYAPUR,8,AAMTAL,200805,4876,1166,255,2806,1,0,0,0,0,1,
DHANBAAD,20,BALIYAPUR,8,CHANDKUEYA,200806,4690,997,163,1525,1,0,0,0,0,1,
DHANBAAD,20,BALIYAPUR,8,ALAKDIHA,200807,4428,1305,98,1519,1,1,1,0,0,1,
DHANBAAD,20,BALIYAPUR,8,MUKUNDA,200808,3930,637,17,2388,1,0,0,0,0,1,
DHANBAAD,20,BALIYAPUR,8,AAMJHAR,200809,5758,503,1265,3556,1,0,0,0,0,1,
DHANBAAD,20,BALIYAPUR,8,KUSMATAND,200810,5143,381,362,3652,1,1,0,0,1,1,
DHANBAAD,20,BALIYAPUR,8,SURUNG,200811,5313,1937,376,1723,1,1,1,0,0,1,
DHANBAAD,20,BALIYAPUR,8,PARASBANIYA,200812,6238,0,0,0,1,1,1,0,0,0,
DHANBAAD,20,BALIYAPUR,8,CHHATATAND,200813,4591,0,0,0,1,1,0,1,0,1,
DHANBAAD,20,BALIYAPUR,8,BAADADAHA,200814,4186,275,631,3087,0,0,0,0,0,0,
DHANBAAD,20,BALIYAPUR,8,BHIKHRAAJPUR,200815,5263,43,24,5082,1,1,0,0,1,1,
DHANBAAD,20,BALIYAPUR,8,SINDOORPUR,200816,4646,1269,1604,1476,1,1,0,1,0,0,
DHANBAAD,20,BALIYAPUR,8,BALIYAPUR WEST,200817,5419,372,57,2337,1,0,0,0,0,1,
DHANBAAD,20,BALIYAPUR,8,BALIYAPUR EAST,200818,5242,542,93,3528,0,0,0,0,0,0,
DHANBAAD,20,BALIYAPUR,8,DOLABAD,200819,4282,252,1367,2143,0,0,0,0,0,0,
DHANBAAD,20,BALIYAPUR,8,DUGHIYA,200820,5045,678,886,2383,1,0,0,0,0,1,
DHANBAAD,20,BALIYAPUR,8,BAGHMAARA,200821,6642,1222,166,2887,0,0,0,0,0,0,
DHANBAAD,20,BALIYAPUR,8,VEERSINGHPUR,200822,5311,336,2279,2693,1,1,0,1,0,1,
DHANBAAD,20,BALIYAPUR,8,GHADBAD,200823,5229,1014,1152,2247,0,0,0,0,0,0,
JAMTARA,21,NARAYANPUR,1,ROOPDIH,210101,5127,267,1779,2663,1,1,0,1,0,1,
JAMTARA,21,NARAYANPUR,1,DABHAKENDRA,210102,4998,386,256,3998,1,1,0,1,0,0,
JAMTARA,21,NARAYANPUR,1,BANDARCHUA,210103,5378,343,332,4221,1,1,0,1,0,1,
JAMTARA,21,NARAYANPUR,1,NAVADIH,210104,4925,162,1856,1646,1,1,0,1,0,0,
JAMTARA,21,NARAYANPUR,1,NARAYANPUR,210105,5803,581,2087,2361,1,1,0,1,0,1,
JAMTARA,21,NARAYANPUR,1,TOPATAND,210106,4852,33,492,3143,1,1,0,1,0,0,
JAMTARA,21,NARAYANPUR,1,SAHARPUR,210107,4710,625,868,2103,1,1,0,1,0,1,
JAMTARA,21,NARAYANPUR,1,DIDHARI,210108,4949,221,608,3204,1,1,0,1,0,0,
JAMTARA,21,NARAYANPUR,1,CHAMPAPUR,210109,5155,150,1554,3235,1,1,0,1,0,1,
JAMTARA,21,NARAYANPUR,1,BUTVERIYA,210110,5382,253,1886,3109,1,1,0,1,0,0,
JAMTARA,21,NARAYANPUR,1,BORVA,210111,4709,266,1026,3012,1,1,0,1,0,1,
JAMTARA,21,NARAYANPUR,1,SABANPUR,210112,5033,104,1151,3678,1,1,0,1,0,0,
JAMTARA,21,NARAYANPUR,1,DEVALWADI,210113,5155,37,1105,3299,1,1,0,1,0,1,
JAMTARA,21,NARAYANPUR,1,CHANDADIH,210114,5159,238,539,3393,1,1,0,1,0,0,
JAMTARA,21,NARAYANPUR,1,NAYADIH,210115,5166,621,1980,2266,1,1,0,1,0,1,
JAMTARA,21,NARAYANPUR,1,KURTA,210116,5288,123,2276,1889,1,1,0,1,0,0,
JAMTARA,21,NARAYANPUR,1,BUDHUDIH,210117,4158,1004,647,2257,1,1,0,1,0,1,
JAMTARA,21,NARAYANPUR,1,NARODIH,210118,5561,164,748,3928,1,1,0,1,0,0,
JAMTARA,21,NARAYANPUR,1,KORIDIH-1,210119,4979,125,154,3409,1,1,0,1,0,1,
JAMTARA,21,NARAYANPUR,1,POSTA,210120,5363,139,2157,2533,1,1,0,1,0,0,
JAMTARA,21,NARAYANPUR,1,JHILVA,210121,5069,454,2555,1696,1,1,0,1,0,1,
JAMTARA,21,NARAYANPUR,1,PAVIYA,210122,5041,519,2708,1465,1,1,0,1,0,0,
JAMTARA,21,NARAYANPUR,1,BAKUDIH,210123,5510,54,1264,4164,1,1,0,1,0,1,
JAMTARA,21,NARAYANPUR,1,MANJHALADIH,210124,4691,390,1744,2366,1,1,0,1,0,0,
JAMTARA,21,NARAYANPUR,1,MADANADIH,210125,5068,528,680,3664,1,1,0,1,0,1,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,SUBDIDIH,210201,5036,265,383,3897,1,1,0,1,0,1,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,KURUVA,210202,5038,308,223,4363,1,1,0,1,0,0,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,TARKOJORI,210203,4431,8,1081,3027,1,1,0,1,0,1,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,DUMRIYA,210204,4958,99,1892,2560,1,1,0,1,0,0,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,VIRAJPUR,210205,5448,131,363,4590,1,1,0,1,0,1,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,BARMUNDI,210206,5595,629,1794,2269,1,1,0,1,0,0,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,KARMATAND,210207,5340,31,768,2455,1,1,0,1,0,1,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,TETULBANDHA,210208,5015,1114,1098,1840,1,1,0,1,0,0,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,SITAKATA,210209,4809,947,78,1989,1,1,0,1,0,1,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,FOFNAAD,210210,5078,13,951,2110,1,1,0,1,0,0,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,BAAGVER,210211,5334,534,793,2809,1,1,0,1,0,1,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,SIKARPOSANI,210212,5015,71,1586,3075,1,1,0,1,0,0,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,MATTAND,210213,4553,394,333,2395,1,1,0,1,0,1,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,ALAGCHUA,210214,5246,169,728,3538,1,1,0,1,0,0,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,NAVADIH,210215,5506,120,0,3890,1,1,0,1,0,1,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,BAARADAHA,210216,4491,0,2785,1070,1,1,0,1,0,0,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,TAARABAHAAL,210217,4828,786,768,2213,1,1,0,1,0,1,
JAMTARA,21,KARMATAND VIDHAYASAGAR,2,MOHANPUR,210218,5002,635,2431,848,1,1,0,1,0,0,
JAMTARA,21,JAMTARA,3,SHAHARPURA,210301,5070,644,3258,724,1,1,0,1,0,1,
JAMTARA,21,JAMTARA,3,SUPAYDIH,210302,5297,234,2452,1634,1,1,0,1,0,0,
JAMTARA,21,JAMTARA,3,DAKSHINBAHAAL,210303,4949,1024,1775,1200,1,1,0,1,0,1,
JAMTARA,21,JAMTARA,3,GOPALPUR,210304,4670,281,2313,1134,1,1,0,1,0,0,
JAMTARA,21,JAMTARA,3,UDALBANI,210305,4744,226,1709,1313,1,1,0,1,0,1,
JAMTARA,21,JAMTARA,3,BEVA,210306,5128,527,2147,1937,1,1,0,1,0,0,
JAMTARA,21,JAMTARA,3,DULADIH,210307,5625,308,3742,1203,1,1,0,1,0,1,
JAMTARA,21,JAMTARA,3,SONBAAD,210308,5835,732,765,3776,1,1,0,1,0,0,
JAMTARA,21,JAMTARA,3,BENGAAYDIH,210309,6014,328,500,4988,1,1,0,1,0,1,
JAMTARA,21,JAMTARA,3,MEJHIYA,210310,4693,0,3199,963,1,1,0,1,0,0,
JAMTARA,21,JAMTARA,3,CHALNA,210311,5632,75,4517,875,1,1,0,1,0,1,
JAMTARA,21,JAMTARA,3,SUKHJODA,210312,5368,20,3035,1514,1,1,0,1,0,0,
JAMTARA,21,JAMTARA,3,RANIDIH,210313,4725,103,2567,891,1,1,0,1,0,1,
JAMTARA,21,JAMTARA,3,PANJNIYA,210314,5681,228,2891,2420,1,1,0,1,0,0,
JAMTARA,21,JAMTARA,3,LADHANA,210315,4623,37,3494,946,1,1,0,1,0,1,
JAMTARA,21,JAMTARA,3,CHANDDEEPA,210316,4587,100,3665,759,1,1,0,1,0,0,
JAMTARA,21,JAMTARA,3,BAADJODA,210317,4595,199,2146,1787,1,1,0,1,0,1,
JAMTARA,21,JAMTARA,3,SHAHARDAAL,210318,4498,583,1929,1832,1,1,0,1,0,0,
JAMTARA,21,JAMTARA,3,JIYAJORI,210319,4897,200,1167,2950,1,1,0,1,0,1,
JAMTARA,21,JAMTARA,3,KUSHABEDIYA,210320,5154,744,1681,1447,1,1,0,1,0,0,
JAMTARA,21,JAMTARA,3,PIYALSOLA,210321,5354,205,1254,3327,1,1,0,1,0,1,
JAMTARA,21,JAMTARA,3,SIULIBAADI,210322,5338,480,2568,1291,1,1,0,1,0,0,
JAMTARA,21,FATEHPUR,4,PALAJORI,210401,5110,431,2259,2301,1,1,0,1,0,1,
JAMTARA,21,FATEHPUR,4,CHAPURIYA,210402,5468,60,3297,1869,1,1,0,1,0,0,
JAMTARA,21,FATEHPUR,4,DHASNIYA,210403,5498,362,3222,1618,1,1,0,1,0,1,
JAMTARA,21,FATEHPUR,4,BINDAPATHAR,210404,5139,278,2537,1469,1,1,0,1,0,0,
JAMTARA,21,FATEHPUR,4,KHAMARBAAD,210405,5277,641,1901,2371,1,1,0,1,0,1,
JAMTARA,21,FATEHPUR,4,DUMARIYA,210406,5467,139,3247,1523,1,1,0,1,0,0,
JAMTARA,21,FATEHPUR,4,SIMALDUBI,210407,5197,831,1586,2502,1,1,0,1,0,1,
JAMTARA,21,FATEHPUR,4,AGAIYASARMUNDI,210408,4956,603,2584,1598,1,1,0,1,0,0,
JAMTARA,21,FATEHPUR,4,FATEHPUR,210409,5041,298,929,3167,1,1,0,1,0,1,
JAMTARA,21,FATEHPUR,4,BANDARNACHA,210410,5407,315,3045,1498,1,1,0,1,0,0,
JAMTARA,21,FATEHPUR,4,JAAMJORI,210411,4904,1291,1475,1570,1,1,0,1,0,1,
JAMTARA,21,FATEHPUR,4,BABANDIHA,210412,4758,275,1889,1104,1,1,0,1,0,0,
JAMTARA,21,FATEHPUR,4,SIMLADANGAAL,210413,4743,369,1723,2070,1,1,0,1,0,1,
JAMTARA,21,FATEHPUR,4,AASANBEDIYA,210414,5382,235,4050,904,1,1,0,1,0,0,
JAMTARA,21,FATEHPUR,4,BANUDIHA,210415,4408,113,2796,1164,1,1,0,1,0,1,
JAMTARA,21,NAALA,5,MAHULBONA,210501,5243,423,3308,515,1,1,0,1,0,1,
JAMTARA,21,NAALA,5,BANDARDIHA,210502,5348,1079,1650,2280,1,1,0,1,0,0,
JAMTARA,21,NAALA,5,JAAMDEHI,210503,4994,592,2367,1499,1,1,0,1,0,1,
JAMTARA,21,NAALA,5,KHAIRA,210504,4525,136,2447,819,1,1,0,1,0,0,
JAMTARA,21,NAALA,5,SRIPUR,210505,4733,306,1644,1791,1,1,0,1,0,1,
JAMTARA,21,NAALA,5,GODIYA,210506,4786,365,2295,957,1,1,0,1,0,0,
JAMTARA,21,NAALA,5,MADALO,210507,4881,927,1562,1383,1,1,0,1,0,1,
JAMTARA,21,NAALA,5,FUTVEDIYA,210508,4872,785,1184,2025,1,1,0,1,0,0
JAMTARA,21,NAALA,5,PAIKVAD,210509,5113,206,1422,3125,1,1,0,1,0,1
JAMTARA,21,NAALA,5,SALUKA,210510,4616,456,1631,2156,1,1,0,1,0,0
JAMTARA,21,NAALA,5,CHAKNAYAPADA,210511,5105,279,1476,3005,1,1,0,1,0,1
JAMTARA,21,NAALA,5,NAALA,210512,4920,1209,870,2112,1,1,0,1,0,0
JAMTARA,21,NAALA,5,DALABAD,210513,5578,625,1432,2826,1,1,0,1,0,1
JAMTARA,21,NAALA,5,KULDANGAAL,210514,4600,280,1420,2310,1,1,0,1,0,0
JAMTARA,21,NAALA,5,TESJURIYA,210515,5486,745,1699,1041,1,1,0,1,0,1
JAMTARA,21,NAALA,5,PANJUNIYA,210516,4747,404,1326,2773,1,1,0,1,0,0
JAMTARA,21,NAALA,5,PAKUDIYA,210517,5415,403,2522,2167,1,1,0,1,0,1
JAMTARA,21,NAALA,5,MORBAASA,210518,5412,440,2640,2180,1,1,0,1,0,0
JAMTARA,21,NAALA,5,MAHESHMUNDA,210519,4776,1014,1545,1703,1,1,0,1,0,1
JAMTARA,21,NAALA,5,KASTA,210520,5585,1482,1664,568,1,1,0,1,0,0
JAMTARA,21,NAALA,5,DHOBANA,210521,5272,568,2504,1529,1,1,0,1,0,1
JAMTARA,21,NAALA,5,BADARAMPUR,210522,5405,407,2855,1867,1,1,0,1,0,0
JAMTARA,21,NAALA,5,AFJALPUR,210523,5220,1308,811,1598,1,1,0,1,0,1
JAMTARA,21,KUNDHIT,6,NAGARI,210601,4711,665,2039,1779,1,1,0,1,0,1
JAMTARA,21,KUNDHIT,6,BABUPUR,210602,4876,863,2134,1718,1,1,0,1,0,0
JAMTARA,21,KUNDHIT,6,KUNDHIT,210603,5229,784,1377,2174,1,1,0,1,0,1
JAMTARA,21,KUNDHIT,6,BANKATI,210604,4550,917,2198,1160,1,1,0,1,0,0
JAMTARA,21,KUNDHIT,6,BHELUA,210605,4859,431,1846,2365,1,1,0,1,0,1
JAMTARA,21,KUNDHIT,6,AMBA,210606,5286,1213,717,2510,1,1,0,1,0,0
JAMTARA,21,KUNDHIT,6,PALAJORI,210607,4987,982,1045,1362,1,1,0,1,0,1
JAMTARA,21,KUNDHIT,6,GADJORI,210608,3321,362,1091,1218,1,1,0,1,0,0
JAMTARA,21,KUNDHIT,6,AMLADAHI,210609,4368,185,2021,1897,1,1,0,1,0,1
JAMTARA,21,KUNDHIT,6,KHAJURI,210610,5548,942,1322,2385,1,1,0,1,0,0
JAMTARA,21,KUNDHIT,6,GAAYPATHAR,210611,4600,671,1635,1707,1,1,0,1,0,1
JAMTARA,21,KUNDHIT,6,VIKRAMPUR,210612,5380,681,804,1453,1,1,0,1,0,0
JAMTARA,21,KUNDHIT,6,BAAGDEHARI,210613,5127,771,614,2463,1,1,0,1,0,1
JAMTARA,21,KUNDHIT,6,SUDRASHIPUR,210614,5468,936,1785,2340,1,1,0,1,0,0
JAMTARA,21,KUNDHIT,6,MUDABERIYA,210615,5004,1086,884,825,1,1,0,1,0,1
RAMGARH,22,CHITARPUR,1,LARIKALA,220101,5269,481,575,4121,1,1,1,0,0,1
RAMGARH,22,CHITARPUR,1,SUKARIGADHA ,220102,4805,410,239,3966,1,1,0,0,1,1
RAMGARH,22,CHITARPUR,1,BOROBING,220103,5337,124,1636,2839,1,0,0,0,0,1
RAMGARH,22,CHITARPUR,1,BADAKI PONA,220104,5531,220,295,3459,0,0,0,0,0,0
RAMGARH,22,CHITARPUR,1,CHITARPUR EAST,220105,4820,374,35,4070,1,0,0,0,0,1
RAMGARH,22,CHITARPUR,1,CHITARPUR WEST,220106,4680,164,156,3782,1,1,0,0,1,0
RAMGARH,22,CHITARPUR,1,CHITARPUR NORTH,220107,4690,361,161,3943,1,1,0,0,1,0
RAMGARH,22,CHITARPUR,1,CHITARPUR SOUTH,220108,4786,0,17,4447,1,1,0,0,1,1
RAMGARH,22,CHITARPUR,1,MAYAL,220109,5336,269,520,2874,1,0,0,0,0,1
RAMGARH,22,CHITARPUR,1,SEVAI NORTH,220110,4243,363,835,2602,0,0,0,0,0,0
RAMGARH,22,CHITARPUR,1,SEVAI SOUTH,220111,4546,401,410,3047,0,0,0,0,0,0
RAMGARH,22,CHITARPUR,1,BHUCHUNGDIH,220112,4887,37,1653,2843,1,1,0,1,0,1
RAMGARH,22,CHITARPUR,2,MARANGMARCHA,220113,3035,237,119,2565,1,0,0,0,0,1
RAMGARH,22,DULAMI,2,DULAMI,220201,7015,173,1667,4784,1,0,0,0,0,1
RAMGARH,22,DULAMI,2,JAMIRA,220202,7015,173,1667,4784,1,1,0,1,0,1
RAMGARH,22,DULAMI,2,USRA,220203,5207,176,834,3390,1,0,0,0,0,1
RAMGARH,22,DULAMI,2,SASO,220204,4783,311,372,3675,0,0,0,0,0,0
RAMGARH,22,DULAMI,2,ICHATU,220205,5987,361,1302,2928,1,0,0,0,0,1
RAMGARH,22,DULAMI,2,SORU,220206,5514,377,423,3583,0,0,0,0,0,0
RAMGARH,22,DULAMI,2,POTAMDAGA,220207,5646,594,1365,3078,1,1,0,1,0,0
RAMGARH,22,DULAMI,2,KULHI,220208,5491,1411,637,3055,1,1,1,0,0,1
RAMGARH,22,DULAMI,2,HONHE,220209,5508,256,655,4549,1,1,0,0,1,1
RAMGARH,22,DULAMI,2,SIKANI,220210,5285,192,313,4521,1,1,0,0,1,0
RAMGARH,22,RAMGARH,3,SIRKA EAST,220301,5415,1282,571,2515,1,1,1,0,0,1
RAMGARH,22,RAMGARH,3,SIRKA WEST,220302,5548,1279,1253,2611,1,1,1,0,0,0
RAMGARH,22,RAMGARH,3,ARHADDA WEST,220303,4702,1197,358,2058,0,0,0,0,0,0
RAMGARH,22,RAMGARH,3,ARHADDA EAST,220304,4510,768,443,1739,1,0,0,0,0,1
RAMGARH,22,RAMGARH,3,MARAR,220305,6486,751,1742,1251,1,0,0,0,0,1
RAMGARH,22,RAMGARH,3,MURMIKALA,220306,6100,635,687,4135,1,1,0,0,1,1
RAMGARH,22,RAMGARH,3,KAIYA,220307,4129,276,514,2467,1,0,0,0,0,1
RAMGARH,22,RAMGARH,3,KOTHAR,220308,6682,662,1828,3272,1,1,0,1,0,0
RAMGARH,22,RAMGARH,3,DOHAKATU,220309,4777,267,2657,1528,1,1,0,1,0,1
RAMGARH,22,RAMGARH,3,CHATTAR MANDU,220310,5785,492,1121,2315,0,0,0,0,0,0
RAMGARH,22,RAMGARH,3,KUNDARU KALA,220311,4405,398,265,3583,1,1,0,0,1,0
RAMGARH,22,RAMGARH,3,BAARLONG,220312,4655,214,1294,2743,0,0,0,0,0,0
RAMGARH,22,MANDU,4,KIGO,220401,3986,397,1257,2214,1,0,0,0,0,1
RAMGARH,22,MANDU,4,PINDRA,220402,3300,438,956,718,1,0,0,0,0,1
RAMGARH,22,MANDU,4,TAPIN,220403,4717,975,717,1020,0,0,0,0,0,0
RAMGARH,22,MANDU,4,BASANTPUR,220404,3919,391,958,1493,0,0,0,0,0,0
RAMGARH,22,MANDU,4,ECHAKDIH,220405,4291,1510,652,1229,1,1,1,0,0,1
RAMGARH,22,MANDU,4,LAEYO SOUTH ,220406,4006,1011,409,979,0,0,0,0,0,0
RAMGARH,22,MANDU,4,LAEYO NORTH,220407,4400,761,527,1646,1,0,0,0,0,1
RAMGARH,22,MANDU,4,BAARUGHUTU WEST,220408,5051,370,886,902,0,0,0,0,0,0
RAMGARH,22,MANDU,4,BAARUGHUTU MIDDIL,220409,7024,632,122,953,1,0,0,0,0,1
RAMGARH,22,MANDU,4,BAARUGUTU EAST,220410,7017,606,141,1104,0,0,0,0,0,0
RAMGARH,22,MANDU,4,KEDLA NORTH,220411,6695,880,941,1289,0,0,0,0,0,0
RAMGARH,22,MANDU,4,KEDLA MIDDIL,220412,6774,1401,1640,1695,1,1,1,0,0,1
RAMGARH,22,MANDU,4,KEDLA SOUTH,220413,6132,322,1602,1274,1,1,0,1,0,1
RAMGARH,23,MANDU,4,AARA NORTH,220414,7082,943,2280,1406,1,1,0,1,0,1
RAMGARH,22,MANDU,4,AARA SOUTH,220415,7083,374,1686,1400,1,0,0,0,0,1
