sr_no,district,municipal_board_council_corp,name,ward_no,ward_category,elected_member_name,age,party,gender,cand_category
1782,SIKAR,NAGAR PALIKA,NEEMKA THANA,2,GEN WOMEN,REKHA,38,BJP,FEMALE,GENERAL
1783,SIKAR,NAGAR PALIKA,NEEMKA THANA,3,GENERAL,MAHENDRA GOYAL,48,BJP,MALE,GENERAL
1784,SIKAR,NAGAR PALIKA,NEEMKA THANA,4,GEN WOMEN,SARITA DEWAN,50,INC,FEMALE,GENERAL
1785,SIKAR,NAGAR PALIKA,NEEMKA THANA,5,GENERAL,GIRDHARI,47,INC,MALE,ST
1786,SIKAR,NAGAR PALIKA,NEEMKA THANA,6,ST WOMEN,BIMLA,64,INC,FEMALE,ST
1787,SIKAR,NAGAR PALIKA,NEEMKA THANA,7,GENERAL,MAHESH CHAND MEGOTIA,62,INC,MALE,GENERAL
1788,SIKAR,NAGAR PALIKA,NEEMKA THANA,8,GENERAL,SANJAY SANGHI,45,BJP,MALE,GENERAL
1789,SIKAR,NAGAR PALIKA,NEEMKA THANA,9,OBC,CHANDRA SHEKHAR,42,INC,MALE,OBC
1790,SIKAR,NAGAR PALIKA,NEEMKA THANA,10,GENERAL,CHAMPA DEVI SHARMA,42,BJP,FEMALE,GENERAL
1791,SIKAR,NAGAR PALIKA,NEEMKA THANA,11,SC WOMEN,SOMVATI,42,INC,FEMALE,SC
1792,SIKAR,NAGAR PALIKA,NEEMKA THANA,12,GEN WOMEN,SANTOSH,43,BJP,FEMALE,GENERAL
1793,SIKAR,NAGAR PALIKA,NEEMKA THANA,13,GENERAL,VEENA DEVI,46,BJP,FEMALE,GENERAL
1794,SIKAR,NAGAR PALIKA,NEEMKA THANA,14,SC WOMEN,POONAM KHAPARWAL,23,INC,FEMALE,SC
1795,SIKAR,NAGAR PALIKA,NEEMKA THANA,15,OBC WOMEN,VEENA,35,BJP,FEMALE,OBC
1796,SIKAR,NAGAR PALIKA,NEEMKA THANA,16,GENERAL,KISHOR,59,IND,MALE,GENERAL
1797,SIKAR,NAGAR PALIKA,NEEMKA THANA,17,ST,PREM SWROOP,60,IND,MALE,ST
1798,SIKAR,NAGAR PALIKA,NEEMKA THANA,18,GENERAL,JAWAHAR LAL,60,BJP,MALE,OBC
1799,SIKAR,NAGAR PALIKA,NEEMKA THANA,19,GENERAL,ABHAY SINGH,45,INC,MALE,OBC
1800,SIKAR,NAGAR PALIKA,NEEMKA THANA,20,SC,LEKHARAJ,44,BJP,MALE,SC
1801,SIKAR,NAGAR PALIKA,NEEMKA THANA,21,OBC,SHAKIR ALI,35,BJP,MALE,OBC
1802,SIKAR,NAGAR PALIKA,NEEMKA THANA,22,OBC,MADAN LAL,64,INC,MALE,OBC
1803,SIKAR,NAGAR PALIKA,NEEMKA THANA,23,SC,KRISHAN KUMAR,43,INC,MALE,SC
1804,SIKAR,NAGAR PALIKA,NEEMKA THANA,24,GENERAL,MUKTILAL,36,BJP,MALE,OBC
1805,SIKAR,NAGAR PALIKA,NEEMKA THANA,25,GENERAL,SARVAN KUMAR,47,INC,MALE,GENERAL
1806,SIKAR,NAGAR PALIKA,NEEMKA THANA,26,GEN WOMEN,KAVITA,24,INC,FEMALE,OBC
1807,SIKAR,NAGAR PALIKA,NEEMKA THANA,27,OBC WOMEN,KAMLESH DEVI,27,INC,FEMALE,OBC
1808,SIKAR,NAGAR PALIKA,NEEMKA THANA,28,GEN WOMEN,SANTOSH SAINI,29,INC,FEMALE,OBC
1809,SIKAR,NAGAR PALIKA,NEEMKA THANA,29,GEN WOMEN,RANJNA,49,IND,FEMALE,GENERAL
1810,SIKAR,NAGAR PALIKA,NEEMKA THANA,30,GENERAL,SANJEEV MODI,48,INC,MALE,GENERAL
1811,SIKAR,NAGAR PALIKA,NEEMKA THANA,31,GENERAL,KRISHAN SAINI,25,INC,MALE,OBC
1812,SIKAR,NAGAR PALIKA,NEEMKA THANA,32,GEN WOMEN,SAVITRI,41,BJP,FEMALE,OBC
1813,SIKAR,NAGAR PALIKA,NEEMKA THANA,33,SC,UMESH KUMAR,30,IND,MALE,SC
1814,SIKAR,NAGAR PALIKA,NEEMKA THANA,34,SC,ATRAJ,89,INC,MALE,SC
1815,SIKAR,NAGAR PALIKA,NEEMKA THANA,35,OBC,RAKESH KUMAR,37,INC,MALE,OBC
1816,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,1,GEN WOMEN,GEETA DEVI,30,IND,FEMALE,OBC
1817,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,2,GENERAL,RAJENDRA SHARMA,30,INC,MALE,GENERAL
1818,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,3,GENERAL,PRATAP SINGH,52,BJP,MALE,GENERAL
1819,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,4,OBC,PURUSHOTTAM,29,BJP,MALE,OBC
1820,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,5,SC,MAMTA DEVI,29,BJP,FEMALE,SC
1821,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,6,SC WOMEN,MAMTA DEVI,31,BJP,FEMALE,SC
1822,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,7,GENERAL,MUKESH KUMAR GADHAWAL,27,INC,MALE,OBC
1823,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,8,GENERAL,RAJVEER SINGH,24,IND,MALE,GENERAL
1824,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,9,SC,PREM NARAYAN VERMA,32,BJP,MALE,SC
1825,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,10,SC WOMEN,SANGITA,27,IND,FEMALE,SC
1826,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,11,GEN WOMEN,ANOKHI,43,BJP,FEMALE,SC
1827,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,12,GENERAL,RAVI SHANKAR,27,BJP,MALE,OBC
1828,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,13,OBC WOMEN,LALITA,30,BJP,FEMALE,OBC
1829,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,14,OBC,SHYAM SUNDAR PUNIYA,36,INC,MALE,OBC
1830,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,15,ST,NARENDRA KUMAR MEENA,43,BJP,MALE,ST
1831,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,16,SC,DAMODAR PRASAD VERMA,24,IND,MALE,SC
1832,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,17,GENERAL,PURAN MAL,59,BJP,MALE,GENERAL
1833,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,18,GEN WOMEN,GEETA DEVI,35,IND,FEMALE,OBC
1834,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,19,GENERAL,ANIL SHARMA,46,IND,MALE,GENERAL
1835,SIKAR,NAGAR PALIKA,KHA TUSHY AMJI,20,OBC,SURESH,41,BJP,MALE,OBC
1836,SIROHI,NAGAR PALIKA,ABU PARVAT,1,GENERAL,VIKAS AGARWAL,41,INC,MALE,GENERAL
1837,SIROHI,NAGAR PALIKA,ABU PARVAT,2,OBC WOMEN,TINA KUMARI,32,INC,FEMALE,OBC
1838,SIROHI,NAGAR PALIKA,ABU PARVAT,3,GENERAL,NARAYAN SINGH,46,INC,MALE,GENERAL
1839,SIROHI,NAGAR PALIKA,ABU PARVAT,4,GENERAL,BHARAT BANSAL,44,IND,MALE,GENERAL
1840,SIROHI,NAGAR PALIKA,ABU PARVAT,5,SC,RANJEET KUMAR,62,INC,MALE,SC
1841,SIROHI,NAGAR PALIKA,ABU PARVAT,6,GENERAL,MANGILAL KABRA,54,BJP,MALE,GENERAL
1842,SIROHI,NAGAR PALIKA,ABU PARVAT,7,SC,DHIRAJ SOLANKI,31,BJP,MALE,SC
1843,SIROHI,NAGAR PALIKA,ABU PARVAT,8,ST,JEETU RANA,30,INC,MALE,ST
1844,SIROHI,NAGAR PALIKA,ABU PARVAT,9,OBC,SUNIL KUMAR,50,INC,MALE,OBC
1845,SIROHI,NAGAR PALIKA,ABU PARVAT,10,GENERAL,MANGAL SINGH,28,BJP,MALE,GENERAL
1846,SIROHI,NAGAR PALIKA,ABU PARVAT,11,GENERAL,DEVENDRA JANI,61,INC,MALE,GENERAL
1847,SIROHI,NAGAR PALIKA,ABU PARVAT,12,ST WOMEN,LEELA DEVI,65,INC,FEMALE,ST (WOMEN)
1848,SIROHI,NAGAR PALIKA,ABU PARVAT,13,GEN WOMEN,SUMAN,61,INC,FEMALE,GEN (WOMEN)
1849,SIROHI,NAGAR PALIKA,ABU PARVAT,14,SC WOMEN,JASHODA,38,INC,FEMALE,SC(WOMEN)
1850,SIROHI,NAGAR PALIKA,ABU PARVAT,15,SC,DEVILAL,42,BJP,MALE,SC
1851,SIROHI,NAGAR PALIKA,ABU PARVAT,16,GENERAL,SAURABH P GANGDIYA,49,BJP,MALE,GENERAL
1852,SIROHI,NAGAR PALIKA,ABU PARVAT,17,GENERAL,ANIL KUMAR,67,INC,MALE,GENERAL
1853,SIROHI,NAGAR PALIKA,ABU PARVAT,18,GENERAL,SUNIL ACHRAYA,53,BJP,MALE,GENERAL
1854,SIROHI,NAGAR PALIKA,ABU PARVAT,19,ST,AMIT MAKWANA,36,INC,MALE,ST
1855,SIROHI,NAGAR PALIKA,ABU PARVAT,20,GEN WOMEN,SANTOSH,42,INC,FEMALE,GEN (WOMEN)
1856,SIROHI,NAGAR PALIKA,ABU PARVAT,21,GEN WOMEN,TASLIM BANO,34,INC,FEMALE,GEN (WOMEN)
1857,SIROHI,NAGAR PALIKA,ABU PARVAT,22,ST WOMEN,ALKA BEN,55,INC,FEMALE,ST (WOMEN)
1858,SIROHI,NAGAR PALIKA,ABU PARVAT,23,SC WOMEN,VIMLA ADIWAL,32,INC,FEMALE,SC(WOMEN)
1859,SIROHI,NAGAR PALIKA,ABU PARVAT,24,ST,PANKAJ,38,INC,MALE,ST
1860,SIROHI,NAGAR PALIKA,ABU PARVAT,25,GEN WOMEN,SANGEETA,41,INC,FEMALE,GEN (WOMEN)
1861,SIROHI,NAGAR PALIKA,PINDW ARA,1,GENERAL,LATIF KHAN,44,BJP,MALE,GENERAL
1862,SIROHI,NAGAR PALIKA,PINDW ARA,2,ST WOMEN,HIRI,44,BJP,FEMALE,ST (WOMEN)
1863,SIROHI,NAGAR PALIKA,PINDW ARA,3,ST,PRAKASH,38,INC,MALE,ST
1864,SIROHI,NAGAR PALIKA,PINDW ARA,4,GENERAL,SURESH KUMAR,52,INC,MALE,GENERAL
1865,SIROHI,NAGAR PALIKA,PINDW ARA,5,GEN WOMEN,NEELAM,29,BJP,FEMALE,GEN (WOMEN)
1866,SIROHI,NAGAR PALIKA,PINDW ARA,6,OBC,JITENDRA KUMAR,30,BJP,MALE,OBC
1867,SIROHI,NAGAR PALIKA,PINDW ARA,7,GEN WOMEN,TEENA DEVI,35,BJP,FEMALE,GEN (WOMEN)
1868,SIROHI,NAGAR PALIKA,PINDW ARA,8,GENERAL,PARBAT SINGH,47,INC,MALE,GENERAL
1869,SIROHI,NAGAR PALIKA,PINDW ARA,9,GENERAL,RATAN CHAND,53,BJP,MALE,GENERAL
1870,SIROHI,NAGAR PALIKA,PINDW ARA,10,GENERAL,SHANKAR LAL,38,BJP,MALE,GENERAL
1871,SIROHI,NAGAR PALIKA,PINDW ARA,11,OBC WOMEN,DEVI,52,BJP,FEMALE,OBC (WOMEN)
1872,SIROHI,NAGAR PALIKA,PINDW ARA,12,GEN WOMEN,PURNIMA DEVI,37,BJP,FEMALE,GEN (WOMEN)
1873,SIROHI,NAGAR PALIKA,PINDW ARA,13,GENERAL,KAILASH KUMAR,52,IND,MALE,GENERAL
1874,SIROHI,NAGAR PALIKA,PINDW ARA,14,OBC WOMEN,NEERU DEVI,35,BJP,FEMALE,OBC (WOMEN)
1875,SIROHI,NAGAR PALIKA,PINDW ARA,15,OBC,SURESH KUMAR MEWADA,49,IND,MALE,OBC
1876,SIROHI,NAGAR PALIKA,PINDW ARA,16,GENERAL,CHHAGAN LAL,41,IND,MALE,GENERAL
1877,SIROHI,NAGAR PALIKA,PINDW ARA,17,SC WOMEN,BINDIYA,24,BJP,FEMALE,SC(WOMEN)
1878,SIROHI,NAGAR PALIKA,PINDW ARA,18,GEN WOMEN,HASHRAT NISHA,35,INC,FEMALE,GEN (WOMEN)
1879,SIROHI,NAGAR PALIKA,PINDW ARA,19,GENERAL,CHEKA RAM,29,INC,MALE,GENERAL
1880,SIROHI,NAGAR PALIKA,PINDW ARA,20,SC,SANJAY KUMAR,33,INC,MALE,SC
1881,SIROHI,NAGAR PALIKA,PINDW ARA,21,OBC,CHAMPAT LAL,57,IND,MALE,OBC
1882,SIROHI,NAGAR PALIKA,PINDW ARA,22,SC WOMEN,NEETA,52,BJP,FEMALE,SC(WOMEN)
1883,SIROHI,NAGAR PALIKA,PINDW ARA,23,SC,JAGDISH KUMAR,28,BJP,MALE,SC
1884,SIROHI,NAGAR PALIKA,PINDW ARA,24,SC,ARVIND KUMAR,26,INC,MALE,SC
1885,SIROHI,NAGAR PALIKA,PINDW ARA,25,GENERAL,ACHAL SINGH,55,INC,MALE,GENERAL
1886,SIROHI,NAGAR PALIKA,SHEOGANJ,1,WOMEN,CHAMPA DEVI,36,IND,FEMALE,OBC
1887,SIROHI,NAGAR PALIKA,SHEOGANJ,2,GENERAL,DINESH KUMAR,27,IND,MALE,ST
1888,SIROHI,NAGAR PALIKA,SHEOGANJ,3,WOMEN,GURMEET KOUR,39,INC,FEMALE,GENERAL
1889,SIROHI,NAGAR PALIKA,SHEOGANJ,4,WOMEN,RUPA DEVI,40,IND,FEMALE,OBC
1890,SIROHI,NAGAR PALIKA,SHEOGANJ,5,OBC,KISTURCHAND,50,INC,MALE,OBC
1891,SIROHI,NAGAR PALIKA,SHEOGANJ,6,GENERAL,RAJESH AHEER,24,BJP,MALE,OBC
1892,SIROHI,NAGAR PALIKA,SHEOGANJ,7,OBC WOMEN,JAI SHRI,45,BJP,FEMALE,OBC
1893,SIROHI,NAGAR PALIKA,SHEOGANJ,8,WOMEN,SABIRA,49,INC,FEMALE,GENERAL
1894,SIROHI,NAGAR PALIKA,SHEOGANJ,9,ST WOMEN,SHARDA,27,INC,FEMALE,ST
1895,SIROHI,NAGAR PALIKA,SHEOGANJ,10,ST,PRAKASHRAJ MEENA,29,INC,MALE,ST
1896,SIROHI,NAGAR PALIKA,SHEOGANJ,11,GENERAL,PANKAJ,27,BJP,MALE,OBC
1897,SIROHI,NAGAR PALIKA,SHEOGANJ,12,OBC WOMEN,INDRA KUMARI,41,BJP,FEMALE,OBC
1898,SIROHI,NAGAR PALIKA,SHEOGANJ,13,WOMEN,MANJU DEVI,57,INC,FEMALE,GENERAL
1899,SIROHI,NAGAR PALIKA,SHEOGANJ,14,WOMEN,PUSHPA DEVI,61,IND,FEMALE,GENERAL
1900,SIROHI,NAGAR PALIKA,SHEOGANJ,15,SC,SHESHMAL GARG,62,BJP,MALE,SC
1901,SIROHI,NAGAR PALIKA,SHEOGANJ,16,GENERAL,MOHAN LAL,58,BJP,MALE,OBC
1902,SIROHI,NAGAR PALIKA,SHEOGANJ,17,GENERAL,LAXMAN PARIHAR,62,BJP,MALE,OBC
1903,SIROHI,NAGAR PALIKA,SHEOGANJ,18,OBC,NARAYAN LAL,73,IND,MALE,OBC
1904,SIROHI,NAGAR PALIKA,SHEOGANJ,19,GENERAL,ALPESH,32,INC,MALE,GENERAL
1905,SIROHI,NAGAR PALIKA,SHEOGANJ,20,WOMEN,KOKILA MITTAL,45,BJP,FEMALE,GENERAL
1906,SIROHI,NAGAR PALIKA,SHEOGANJ,21,GENERAL,MALAM SINGH,60,BJP,MALE,GENERAL
1907,SIROHI,NAGAR PALIKA,SHEOGANJ,22,OBC,JAGVEER SINGH GOHIL,52,INC,MALE,OBC
1908,SIROHI,NAGAR PALIKA,SHEOGANJ,23,GENERAL,BHARAT KUMAR,37,IND,MALE,GENERAL
1909,SIROHI,NAGAR PALIKA,SHEOGANJ,24,OBC,VAJINGRAM GANCHI,62,INC,MALE,OBC
1910,SIROHI,NAGAR PALIKA,SHEOGANJ,25,GENERAL,SEEMA,43,BJP,FEMALE,OBC
1911,SIROHI,NAGAR PALIKA,SHEOGANJ,26,SC WOMEN,GEETA DEVI,36,INC,FEMALE,SC
1912,SIROHI,NAGAR PALIKA,SHEOGANJ,27,OBC,HABIB KHAN,53,INC,MALE,OBC
1913,SIROHI,NAGAR PALIKA,SHEOGANJ,28,SC,CHAMPAT RAJ,39,BJP,MALE,SC
1914,SIROHI,NAGAR PALIKA,SHEOGANJ,29,SC,SANJAY KUMAR,28,IND,MALE,SC
1915,SIROHI,NAGAR PALIKA,SHEOGANJ,30,GENERAL,RAJENDRA SINGH,40,INC,MALE,GENERAL
1916,SIROHI,NAGAR PALIKA,SHEOGANJ,31,GENERAL,AKASH KUMAR JAIN,44,INC,MALE,GENERAL
1917,SIROHI,NAGAR PALIKA,SHEOGANJ,32,GENERAL,JAYANTI LAL,42,INC,MALE,OBC
1918,SIROHI,NAGAR PALIKA,SHEOGANJ,33,GENERAL,PRAVEEN KUMAR,59,INC,MALE,GENERAL
1919,SIROHI,NAGAR PALIKA,SHEOGANJ,34,GENERAL,RAJENDRA KUMAR,51,BJP,MALE,OBC
1920,SIROHI,NAGAR PALIKA,SHEOGANJ,35,SC WOMEN,HIRAL KUMARI,21,BJP,FEMALE,SC
1921,SIROHI,NAGAR PARISHAD,SIROHI,1,WOMEN,PINKI,35,INC,FEMALE,GENERAL
1922,SIROHI,NAGAR PARISHAD,SIROHI,2,OBC,MAHENDRA KUMAR MEWADA,51,INC,MALE,OBC
1923,SIROHI,NAGAR PARISHAD,SIROHI,3,GENERAL,JITENDRA,40,INC,MALE,GENERAL
1924,SIROHI,NAGAR PARISHAD,SIROHI,4,OBC WOMEN,KASTU DEVI,34,INC,FEMALE,OBC
1925,SIROHI,NAGAR PARISHAD,SIROHI,5,OBC,MARUF HUSAIN KURESHI,42,INC,MALE,OBC
1926,SIROHI,NAGAR PARISHAD,SIROHI,6,GENERAL,AKHILESH KUMAR MODI,50,INC,MALE,GENERAL
1927,SIROHI,NAGAR PARISHAD,SIROHI,7,ST,MAGAN LAL,51,BJP,MALE,ST
1928,SIROHI,NAGAR PARISHAD,SIROHI,8,ST WOMEN,SEETA DEVI,37,INC,FEMALE,ST
1929,SIROHI,NAGAR PARISHAD,SIROHI,9,GENERAL,GOVIND KUMAR,30,BJP,MALE,OBC
1930,SIROHI,NAGAR PARISHAD,SIROHI,10,OBC,GOPAL MALI,23,BJP,MALE,OBC
1931,SIROHI,NAGAR PARISHAD,SIROHI,11,GENERAL,SURESH KUMAR,44,BJP,MALE,OBC
1932,SIROHI,NAGAR PARISHAD,SIROHI,12,WOMEN,JYOTI TOLANI,23,INC,FEMALE,GENERAL
1933,SIROHI,NAGAR PARISHAD,SIROHI,13,SC,VEESARAM,35,INC,MALE,SC
1934,SIROHI,NAGAR PARISHAD,SIROHI,14,SC WOMEN,BALIKA DEVI,37,INC,FEMALE,SC
1935,SIROHI,NAGAR PARISHAD,SIROHI,15,GENERAL,ANIL,31,IND,MALE,OBC
1936,SIROHI,NAGAR PARISHAD,SIROHI,16,OBC WOMEN,AMBA DEVI,71,IND,FEMALE,OBC
1937,SIROHI,NAGAR PARISHAD,SIROHI,17,WOMEN,GEETA PUROHIT,36,BJP,FEMALE,GENERAL
1938,SIROHI,NAGAR PARISHAD,SIROHI,18,ST,RAJENDRA KUMAR,26,INC,MALE,ST
1939,SIROHI,NAGAR PARISHAD,SIROHI,19,GENERAL,MANOJ KUMAR,33,INC,MALE,GENERAL
1940,SIROHI,NAGAR PARISHAD,SIROHI,20,GENERAL,ARUN KUMAR OJHA,50,BJP,MALE,GENERAL
1941,SIROHI,NAGAR PARISHAD,SIROHI,21,GENERAL,ANIL KUMAR CHOUHAN,36,INC,MALE,OBC
1942,SIROHI,NAGAR PARISHAD,SIROHI,22,SC,TEJA RAM,36,INC,MALE,SC
1943,SIROHI,NAGAR PARISHAD,SIROHI,23,SC,BHARAT KUMAR,29,INC,MALE,SC
1944,SIROHI,NAGAR PARISHAD,SIROHI,24,WOMEN,AFASHANA KOUSAR,25,INC,FEMALE,GENERAL
1945,SIROHI,NAGAR PARISHAD,SIROHI,25,GENERAL,JITENDRA,57,INC,MALE,GENERAL
1946,SIROHI,NAGAR PARISHAD,SIROHI,26,WOMEN,ANITA,50,IND,FEMALE,GENERAL
1947,SIROHI,NAGAR PARISHAD,SIROHI,27,GENERAL,DHANPAT SINGH,54,IND,MALE,GENERAL
1948,SIROHI,NAGAR PARISHAD,SIROHI,28,OBC,ISHWAR SINGH,55,INC,MALE,OBC
1949,SIROHI,NAGAR PARISHAD,SIROHI,29,WOMEN,HANJA DEVI,62,BJP,FEMALE,OBC
1950,SIROHI,NAGAR PARISHAD,SIROHI,30,GENERAL,PRAKASH KUMAR,31,INC,MALE,SC
1951,SIROHI,NAGAR PARISHAD,SIROHI,31,SC,PARVEEN KUMAR,53,BJP,MALE,SC
1952,SIROHI,NAGAR PARISHAD,SIROHI,32,SC WOMEN,NIRMALA JATOLIYA,26,INC,FEMALE,SC
1953,SIROHI,NAGAR PARISHAD,SIROHI,33,GENERAL,MANI DEVI',62,BJP,FEMALE,OBC
1954,SIROHI,NAGAR PARISHAD,SIROHI,34,OBC,VIKARAM SINGH,39,INC,MALE,OBC
1955,SIROHI,NAGAR PARISHAD,SIROHI,35,GENERAL,SUDHANSHU GOUD,43,INC,MALE,GENERAL
1956,TONK,NAGARP ARISHAD,TONK,1,OBC,MUKESH,23,BJP,MALE,OBC
1957,TONK,NAGARP ARISHAD,TONK,2,GENERAL,MUKESH KUMAR SAINI,32,BJP,MALE,OBC
1958,TONK,NAGARP ARISHAD,TONK,3,SC,BAJRANG,48,INC,MALE,SC
1959,TONK,NAGARP ARISHAD,TONK,4,GENERAL,RAHUL SAINI,27,INC,MALE,OBC
1960,TONK,NAGARP ARISHAD,TONK,5,GEN WOMEN,SONA SAINI,22,IND,FEMALE,OBC
1961,TONK,NAGARP ARISHAD,TONK,6,GEN WOMEN,RAJESH KANWAR,44,BJP,FEMALE,GENERAL
1962,TONK,NAGARP ARISHAD,TONK,7,GENERAL,ALI AHAMAD,32,INC,MALE,GENERAL
1963,TONK,NAGARP ARISHAD,TONK,8,GENERAL,AMJAD,41,BJP,MALE,GENERAL
1964,TONK,NAGARP ARISHAD,TONK,9,OBC,ASHRAF ALI,25,INC,MALE,OBC
1965,TONK,NAGARP ARISHAD,TONK,10,GENERAL,RAMDEV,51,INC,MALE,OBC
1966,TONK,NAGARP ARISHAD,TONK,11,GEN WOMEN,SHAHEDA BANO,41,BJP,FEMALE,GENERAL
1967,TONK,NAGARP ARISHAD,TONK,12,GENERAL,RAHUL,23,BJP,MALE,OBC
1968,TONK,NAGARP ARISHAD,TONK,13,GENERAL,RAMCHARAN,64,BJP,MALE,OBC
1969,TONK,NAGARP ARISHAD,TONK,14,OBC WOMEN,SAHABANA P ARVEEN,27,IND,FEMALE,OBC
1970,TONK,NAGARP ARISHAD,TONK,15,GENERAL,HAQIKAT HASAN,39,INC,MALE,GENERAL
1971,TONK,NAGARP ARISHAD,TONK,16,GEN WOMEN,UMAR JAHAN,63,IND,FEMALE,GENERAL
1972,TONK,NAGARP ARISHAD,TONK,17,OBC,KALU RAM SANI,52,BJP,MALE,OBC
1973,TONK,NAGARP ARISHAD,TONK,18,OBC WOMEN,MAMTA,42,BJP,FEMALE,OBC
1974,TONK,NAGARP ARISHAD,TONK,19,OBC WOMEN,GAYATRI DEVI,55,INC,FEMALE,OBC
1975,TONK,NAGARP ARISHAD,TONK,20,GEN WOMEN,LAKSHMI,51,BJP,FEMALE,GENERAL
1976,TONK,NAGARP ARISHAD,TONK,21,OBC,KHALID,21,IND,MALE,OBC
1977,TONK,NAGARP ARISHAD,TONK,22,ST,GOMADHI,59,BJP,FEMALE,ST
1978,TONK,NAGARP ARISHAD,TONK,23,SC,VIKAS,35,INC,MALE,SC
1979,TONK,NAGARP ARISHAD,TONK,24,GENERAL,MOHMMAD YASEEN,31,INC,MALE,GENERAL
1980,TONK,NAGARP ARISHAD,TONK,25,GENERAL,BHAGHCHAND,57,BJP,MALE,GENERAL
1981,TONK,NAGARP ARISHAD,TONK,26,GENERAL,SHAHEED SAEED,25,INC,MALE,OBC
1982,TONK,NAGARP ARISHAD,TONK,27,OBC,ABDUL MUJIB,38,INC,MALE,OBC
1983,TONK,NAGARP ARISHAD,TONK,28,GENERAL,ABDUL MOEED,51,IND,MALE,GENERAL
1984,TONK,NAGARP ARISHAD,TONK,29,GENERAL,AKHATAR KHAN,48,INC,MALE,GENERAL
1985,TONK,NAGARP ARISHAD,TONK,30,GEN WOMEN,BEENA DEVI,51,BJP,FEMALE,GENERAL
1986,TONK,NAGARP ARISHAD,TONK,31,GEN WOMEN,JYOTI SONI,26,BJP,FEMALE,OBC
1987,TONK,NAGARP ARISHAD,TONK,32,GEN WOMEN,RESHMA BANO,27,IND,FEMALE,OBC
1988,TONK,NAGARP ARISHAD,TONK,33,SC WOMEN,KANTA SINGH,34,INC,FEMALE,SC
1989,TONK,NAGARP ARISHAD,TONK,34,GEN WOMEN,TABISH,33,INC,FEMALE,GENERAL
1990,TONK,NAGARP ARISHAD,TONK,35,GENERAL,MO.YUSUFUDDIN,32,INC,MALE,GENERAL
1991,TONK,NAGARP ARISHAD,TONK,36,OBC,AKIL AHAMAD,25,INC,MALE,OBC
1992,TONK,NAGARP ARISHAD,TONK,37,GENERAL,BADAL SAHU,22,IND,MALE,OBC
1993,TONK,NAGARP ARISHAD,TONK,38,GENERAL,MOHMMAD QAMAR,58,INC,MALE,GENERAL
1994,TONK,NAGARP ARISHAD,TONK,39,GENERAL,ATAULLA,52,INC,MALE,GENERAL
1995,TONK,NAGARP ARISHAD,TONK,40,GEN WOMEN,RUKHASANA,31,INC,FEMALE,GENERAL
1996,TONK,NAGARP ARISHAD,TONK,41,GENERAL,SUNIL BANSAL,47,INC,MALE,GENERAL
1997,TONK,NAGARP ARISHAD,TONK,42,SC,PANKAJ KUMAR MEHAVAR,26,BJP,MALE,SC
1998,TONK,NAGARP ARISHAD,TONK,43,GEN WOMEN,SALTNAT BEE,49,INC,FEMALE,OBC
1999,TONK,NAGARP ARISHAD,TONK,44,GENERAL,MO. ASIF,44,IND,MALE,OBC
2000,TONK,NAGARP ARISHAD,TONK,45,OBC,GANESH LAL,56,BJP,MALE,OBC
2001,TONK,NAGARP ARISHAD,TONK,46,SC WOMEN,POOJA,30,BJP,FEMALE,SC
2002,TONK,NAGARP ARISHAD,TONK,47,GEN WOMEN,GULFSHAH,22,INC,FEMALE,OBC
2003,TONK,NAGARP ARISHAD,TONK,48,GENERAL,IRSHAD BAIG,37,INC,MALE,GENERAL
2004,TONK,NAGARP ARISHAD,TONK,49,OBC,RAMAVTAR MEHRA,26,BJP,MALE,OBC
2005,TONK,NAGARP ARISHAD,TONK,50,SC,AADITIYA,23,BJP,MALE,SC
2006,TONK,NAGARP ARISHAD,TONK,51,SC,HAQIKAT,44,BJP,MALE,SC
2007,TONK,NAGARP ARISHAD,TONK,52,SC WOMEN,POOJA,29,INC,FEMALE,SC
2008,TONK,NAGARP ARISHAD,TONK,53,GENERAL,MANISH KUMAR,32,BJP,MALE,GENERAL
2009,TONK,NAGARP ARISHAD,TONK,54,OBC,NEERAJ,31,INC,MALE,OBC
2010,TONK,NAGARP ARISHAD,TONK,55,SC,HARENDRA SINGH,27,INC,MALE,SC
2011,TONK,NAGARP ARISHAD,TONK,56,SC,KAJOD MAL BAIRW A,66,IND,MALE,SC
