state,year,district,block,body,ward_no,ward_count,serial,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,listing_scope,script,source_path,source_page,source_pdf,source_url,source_capture
Assam,2020,Jorhat,Jorhat,Jorhat,3,19,1,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Jorhat,1,19,1,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Jorhat,6,19,1,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Jorhat,8,19,1,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Jorhat,9,19,1,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Jorhat,10,19,1,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Jorhat,11,19,1,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Jorhat,15,19,1,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Jorhat,17,19,1,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Teok,9,10,2,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Teok,2,10,2,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Teok,1,10,2,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Teok,3,10,2,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Teok,4,10,2,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Jorhat,Teok,8,10,2,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Titabor,Titabor,5,10,3,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Titabor,Titabor,2,10,3,ulb_ward,Municipal Board ward,ST Other than Woman,ST,0,ST,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Titabor,Titabor,1,10,3,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Titabor,Titabor,4,10,3,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Titabor,Titabor,6,10,3,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Titabor,Titabor,8,10,3,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Titabor,Mariani,5,10,4,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Titabor,Mariani,6,10,4,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Titabor,Mariani,7,10,4,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Titabor,Mariani,8,10,4,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Jorhat,Titabor,Mariani,9,10,4,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Golaghat,Golaghat,1,13,5,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Golaghat,Golaghat,2,13,5,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Golaghat,Golaghat,3,13,5,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Golaghat,Golaghat,5,13,5,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Golaghat,Golaghat,12,13,5,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Golaghat,Golaghat,13,13,5,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Golaghat,Dergaon,8,10,6,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Golaghat,Dergaon,3,10,6,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Golaghat,Dergaon,5,10,6,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Golaghat,Dergaon,6,10,6,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Golaghat,Dergaon,7,10,6,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Golaghat,Dergaon,9,10,6,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Dhansiri,Barpathar,1,10,7,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Dhansiri,Barpathar,5,10,7,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Dhansiri,Barpathar,6,10,7,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Dhansiri,Barpathar,7,10,7,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Dhansiri,Barpathar,8,10,7,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Dhansiri,Sarupathar,1,10,8,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Dhansiri,Sarupathar,3,10,8,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Dhansiri,Sarupathar,5,10,8,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Dhansiri,Sarupathar,7,10,8,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Dhansiri,Sarupathar,8,10,8,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Bokakhat,Bokakhat,3,10,9,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Bokakhat,Bokakhat,2,10,9,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Bokakhat,Bokakhat,4,10,9,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Bokakhat,Bokakhat,5,10,9,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Bokakhat,Bokakhat,6,10,9,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Golaghat,Bokakhat,Bokakhat,8,10,9,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,5,22,10,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,22,22,10,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,2,22,10,ulb_ward,Municipal Board ward,ST Other than Woman,ST,0,ST,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,3,22,10,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,6,22,10,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,7,22,10,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,12,22,10,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,13,22,10,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,15,22,10,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,16,22,10,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,17,22,10,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,19,22,10,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Dibrugarh,20,22,10,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Chabua,7,10,11,ulb_ward,Municipal Board ward,SC Other than Woman,SC,0,SC,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Chabua,1,10,11,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Chabua,3,10,11,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Chabua,4,10,11,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Chabua,6,10,11,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Chabua,8,10,11,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Naharkatia,9,10,12,ulb_ward,Municipal Board ward,ST Other than Woman,ST,0,ST,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Naharkatia,2,10,12,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Naharkatia,3,10,12,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Naharkatia,4,10,12,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Naharkatia,8,10,12,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Naharkatia,10,10,12,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Namrup,1,10,13,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Namrup,3,10,13,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Namrup,5,10,13,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Namrup,6,10,13,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Dibrugarh,Dibrugarh,Namrup,9,10,13,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,2,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Tinsukia,14,15,14,ulb_ward,Municipal Board ward,SC Woman,SC,1,SC (Women),reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Tinsukia,1,15,14,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Tinsukia,4,15,14,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Tinsukia,5,15,14,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Tinsukia,6,15,14,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Tinsukia,7,15,14,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Tinsukia,12,15,14,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Makum,3,10,15,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
Assam,2020,Tinsukia,Tinsukia,Makum,6,10,15,ulb_ward,Municipal Board ward,Woman,NONE,1,Women,reserved_only,latin,data/assam/pdfs/Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,3,Reservation of Wards and post of Chairperson of Municipal Boards_2020.pdf,,
