state,year,district,block,body,gram_panchayat,ward_no,ward_name,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,listing_scope,script,sc_reserved_ward_count,st_reserved_ward_count,women_reserved_ward_count,source_path,source_page,source_pdf,source_url,source_capture
Assam,2025,Charaideo,Mahmora,Udoipur,Udoipur,2,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Reservation for Women,all_seats,latin,0,2,5,data/assam/2025_reservation/charaideo_reservation.pdf,9,charaideo_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/charaideo-reservation.pdf,
Assam,2025,Charaideo,Mahmora,Udoipur,Udoipur,3,,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,,all_seats,latin,0,2,5,data/assam/2025_reservation/charaideo_reservation.pdf,9,charaideo_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/charaideo-reservation.pdf,
Assam,2025,Charaideo,Mahmora,Udoipur,Udoipur,4,,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,,all_seats,latin,0,2,5,data/assam/2025_reservation/charaideo_reservation.pdf,9,charaideo_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/charaideo-reservation.pdf,
Assam,2025,Charaideo,Mahmora,Udoipur,Udoipur,5,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Reservation for Women,all_seats,latin,0,2,5,data/assam/2025_reservation/charaideo_reservation.pdf,9,charaideo_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/charaideo-reservation.pdf,
Assam,2025,Charaideo,Mahmora,Udoipur,Udoipur,6,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Reservation for Women,all_seats,latin,0,2,5,data/assam/2025_reservation/charaideo_reservation.pdf,9,charaideo_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/charaideo-reservation.pdf,
Assam,2025,Charaideo,Mahmora,Udoipur,Udoipur,7,,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Reservation for Women,all_seats,latin,0,2,5,data/assam/2025_reservation/charaideo_reservation.pdf,9,charaideo_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/charaideo-reservation.pdf,
Assam,2025,Charaideo,Mahmora,Udoipur,Udoipur,8,,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,,all_seats,latin,0,2,5,data/assam/2025_reservation/charaideo_reservation.pdf,9,charaideo_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/charaideo-reservation.pdf,
Assam,2025,Charaideo,Mahmora,Udoipur,Udoipur,9,,gp_ward,Gaon Panchayat Ward Member,ST Other than Woman,ST,0,Ward No. 9 (ST Open),all_seats,latin,0,2,5,data/assam/2025_reservation/charaideo_reservation.pdf,9,charaideo_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/charaideo-reservation.pdf,
Assam,2025,Charaideo,Mahmora,Udoipur,Udoipur,10,,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,,all_seats,latin,0,2,5,data/assam/2025_reservation/charaideo_reservation.pdf,9,charaideo_reservation.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/charaideo-reservation.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Majirgaon,Majirgaon,1,Majirgaon,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Majirgaon,Majirgaon,2,Majirgaon,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Majirgaon,Majirgaon,3,Majirgaon,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Majirgaon,Majirgaon,4,Majirgaon,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Majirgaon,Majirgaon,5,Majirgaon,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Majirgaon,Majirgaon,6,Majirgaon,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Majirgaon,Majirgaon,7,Majirgaon,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Majirgaon,Majirgaon,8,Agchia,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Majirgaon,Majirgaon,9,Agchia,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Majirgaon,Majirgaon,10,Borjhar,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Garal,Garal,1,Garal,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Garal,Garal,2,Garal,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Garal,Garal,3,Garal,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Garal,Garal,4,Garal,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Garal,Garal,5,Garal,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Garal,Garal,6,Garal,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Garal,Garal,7,Kendukuchi,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Garal,Garal,8,Mirzapur,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Garal,Garal,9,Mirzapur,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Garal,Garal,10,Mirzapur,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Kahikuchi,Kahikuchi,1,Kahikuchi,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Kahikuchi,Kahikuchi,2,Kahikuchi,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Kahikuchi,Kahikuchi,3,Kahikuchi,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Kahikuchi,Kahikuchi,4,Kahikuchi,gp_ward,Gaon Panchayat Ward Member,SC Other than Woman,SC,0,SC,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Kahikuchi,Kahikuchi,5,Pachaniapara,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Kahikuchi,Kahikuchi,6,Pachaniapara,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Kahikuchi,Kahikuchi,7,Jogipara,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Kahikuchi,Kahikuchi,8,Jogipara,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Kahikuchi,Kahikuchi,9,Kahikuchi,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Kahikuchi,Kahikuchi,10,"Patgaon, Jobe, Kahikuchi",gp_ward,Gaon Panchayat Ward Member,ST Other than Woman,ST,0,ST,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Dharapur,Dharapur,1,Dharapur,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Dharapur,Dharapur,2,Dharapur,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Dharapur,Dharapur,3,Dharapur,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Dharapur,Dharapur,4,Dharapur,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Dharapur,Dharapur,5,Dharapur,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Dharapur,Dharapur,6,Dharapur,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Dharapur,Dharapur,7,Dharapur,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Dharapur,Dharapur,8,Dharapur,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Dharapur,Dharapur,9,Dharapur,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Dharapur,Dharapur,10,Dharapur,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Azara,Azara,1,Azara CT,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,4,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Azara,Azara,2,Azara CT,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Azara,Azara,3,Azara CT,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Azara,Azara,4,Azara CT,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Azara,Azara,5,Azara CT,gp_ward,Gaon Panchayat Ward Member,SC Other than Woman,SC,0,SC,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Azara,Azara,6,Azara CT,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Azara,Azara,7,Azara CT,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Azara,Azara,8,MikirparaChakordow,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Azara,Azara,9,"Pamahi, Gog, Gog NC, Lokhara, Lokhara NC",gp_ward,Gaon Panchayat Ward Member,ST Woman,ST,1,ST(Women),all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Ramcharani,Azara,Azara,10,NC,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Panikhaiti,Panikhaiti,1,Bonda Gaon,gp_ward,Gaon Panchayat Ward Member,ST Woman,ST,1,ST(Women),all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Panikhaiti,Panikhaiti,2,"Bonda No.2, Birkuchi No. 2",gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Panikhaiti,Panikhaiti,3,"No. 1 Bonda Grant, No. 2 Bonda Grant",gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Panikhaiti,Panikhaiti,4,Kharghuli Gaon,gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Panikhaiti,Panikhaiti,5,Kharghuli No. 2,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Panikhaiti,Panikhaiti,6,"Tintukura NC, Kharghuli NC (Rajabari)",gp_ward,Gaon Panchayat Ward Member,SC Woman,SC,1,SC(Women),all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Panikhaiti,Panikhaiti,7,Panikhaiti Gaon,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Panikhaiti,Panikhaiti,8,Panikhaiti No. 2,gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Panikhaiti,Panikhaiti,9,"Khangkar Gaon, Khangkar No. 2, Khangkar NC",gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Panikhaiti,Panikhaiti,10,"Hajobori, Borchapori, Hajobori No. 2, Hajobori No. 2",gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,1,1,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Amsing,Amsing,1,Amsing (Part),gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,5,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Amsing,Amsing,2,Amsing (Part),gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,6,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Amsing,Amsing,3,Amsing (Part),gp_ward,Gaon Panchayat Ward Member,Other than Woman,NONE,0,Unreserved,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,6,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Amsing,Amsing,4,Amsing (Part),gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,6,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Chandrapur,Amsing,Amsing,5,Amsing NC (Part),gp_ward,Gaon Panchayat Ward Member,Woman,NONE,1,Women,all_seats,latin,0,0,5,data/assam/2025_reservation/reservation_kamrup_m.pdf,6,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
