sl_no_2005,dist_name_2005,samiti_name_2005,gp_2005,reservation_2005,name_2005,sex_2005,category_2005,gp_new_2005,dist_name_new_2005,samiti_name_new_2005,dist_2010_2005,key_2005,sl_no_2010,dist_name_2010,samiti_name_2010,gp_2010,reservation_2010,name_2010,sex_2010,category_2010,gp_new_2010,dist_name_new_2010,samiti_name_new_2010,key_2010,dist,nuke
7523,PALI,SOJAT CITY,KARMAWAS PATTA,OBC,ABHAYRAM,MALE,OBC,karamawas patta,PALI,SOJAT,NA,PALISOJATkaramawas patta,7388,P ALI,SOJAT,KARAMAWAS PATTA,SC,NARAYAN LAL,M,SC,karamawas patta,PALI,SOJAT,PALISOJATkaramawas patta,0,
7524,PALI,SOJAT CITY,KELWAD,GEN,AMARSINGH,MALE,GEN,kelwad,PALI,SOJAT,NA,PALISOJATkelwad,7389,P ALI,SOJAT,KELWAD,SC,BEBI DEVI,F,SCW,kelwad,PALI,SOJAT,PALISOJATkelwad,0,
7525,PALI,SOJAT CITY,KHARIYA NIV,SC W,SENI DEVI,FEMALE,SC,khariyaniv,PALI,SOJAT,NA,PALISOJATkhariyaniv,7390,P ALI,SOJAT,KHARIY ANIV,GENW,MIRGA DEVI,F,OBCW,khariyaniv,PALI,SOJAT,PALISOJATkhariyaniv,0,
7526,PALI,SOJAT CITY,KHARIYA SODA,GEN W,CHAMPA DEVI,FEMALE,OBC,khariyasoda,PALI,SOJAT,NA,PALISOJATkhariyasoda,7391,P ALI,SOJAT,KHARIY ASODA,GEN,KANARAM,M,OBC,khariyasoda,PALI,SOJAT,PALISOJATkhariyasoda,0,
7527,PALI,SOJAT CITY,KHODIYA,OBC,PURANSINGH,MALE,OBC,khokhra,PALI,SOJAT,NA,PALISOJATkhokhra,7392,P ALI,SOJAT,KHOKHRA,OBCW,MAINA DEVI,F,OBCW,khokhra,PALI,SOJAT,PALISOJATkhokhra,0,
7528,PALI,SOJAT CITY,KHOKHRA,GEN,JOGARAM,MALE,OBC,khokhra,PALI,SOJAT,NA,PALISOJATkhokhra,7392,P ALI,SOJAT,KHOKHRA,OBCW,MAINA DEVI,F,OBCW,khokhra,PALI,SOJAT,PALISOJATkhokhra,0,
7529,PALI,SOJAT CITY,MANDLA,SC,DEVARAM,MALE,SC,mandala,PALI,SOJAT,NA,PALISOJATmandala,7394,P ALI,SOJAT,MANDALA,OBC,NARAYAN LAL,M,OBC,mandala,PALI,SOJAT,PALISOJATmandala,0,
7530,PALI,SOJAT CITY,MEW,OBC W,ANAND KANWAR,FEMALE,OBC,mev,PALI,SOJAT,NA,PALISOJATmev,7395,P ALI,SOJAT,MEV,GENW,OM KANWAR,F,GENW,mev,PALI,SOJAT,PALISOJATmev,0,
7532,PALI,SOJAT CITY,RAYRA KALAN,GEN,ANNESINGH,MALE,OBC,raira kalan,PALI,SOJAT,NA,PALISOJATraira kalan,7396,P ALI,SOJAT,RAIRA KALAN,GEN,MUKUT SINGH CHOUHAN,M,OBC,raira kalan,PALI,SOJAT,PALISOJATraira kalan,0,
7531,PALI,SOJAT CITY,RAJOULA KALAN,GEN,GOVINDRAM,MALE,OBC,rajolakalan,PALI,SOJAT,NA,PALISOJATrajolakalan,7397,P ALI,SOJAT,RAJOLAKALAN,SC,POLARAM,M,SC,rajolakalan,PALI,SOJAT,PALISOJATrajolakalan,0,
7533,PALI,SOJAT CITY,RENDRI,GEN W,GUTKI,FEMALE,OBC,rendari,PALI,SOJAT,NA,PALISOJATrendari,7398,P ALI,SOJAT,RENDARI,GEN,DURGA KANWAR,F,OBCW,rendari,PALI,SOJAT,PALISOJATrendari,0,
7534,PALI,SOJAT CITY,REPDAWAS,GEN,JHUMARRAM,MALE,OBC,repdawas,PALI,SOJAT,NA,PALISOJATrepdawas,7400,P ALI,SOJAT,RUPAWAS,GEN,GHISHUSINGH,M,GEN,rupawas,PALI,SOJAT,PALISOJATrupawas,2,1
7534,PALI,SOJAT CITY,REPDAWAS,GEN,JHUMARRAM,MALE,OBC,repdawas,PALI,SOJAT,NA,PALISOJATrepdawas,7399,P ALI,SOJAT,REPDAWAS,SCW,LOONA DEVI,F,SCW,repdawas,PALI,SOJAT,PALISOJATrepdawas,0,
7535,PALI,SOJAT CITY,ROOPAWAS,GEN,RAMSINGH,MALE,GEN,rupawas,PALI,SOJAT,NA,PALISOJATrupawas,7399,P ALI,SOJAT,REPDAWAS,SCW,LOONA DEVI,F,SCW,repdawas,PALI,SOJAT,PALISOJATrepdawas,2,1
7535,PALI,SOJAT CITY,ROOPAWAS,GEN,RAMSINGH,MALE,GEN,rupawas,PALI,SOJAT,NA,PALISOJATrupawas,7400,P ALI,SOJAT,RUPAWAS,GEN,GHISHUSINGH,M,GEN,rupawas,PALI,SOJAT,PALISOJATrupawas,0,
7536,PALI,SOJAT CITY,SANDIYA,GEN W,DASHRATH KANWAR,FEMALE,GEN,sandiya,PALI,SOJAT,NA,PALISOJATsandiya,7401,P ALI,SOJAT,SANDIYA,OBC,PHULI DEVI,F,OBCW,sandiya,PALI,SOJAT,PALISOJATsandiya,0,
7537,PALI,SOJAT CITY,SARDAR SAMAND,GEN,DARIYAV SINGH,MALE,GEN,sardarsamand,PALI,SOJAT,NA,PALISOJATsardarsamand,7402,P ALI,SOJAT,SARDARSAMAND,GENW,URMIL A,F,OBCW,sardarsamand,PALI,SOJAT,PALISOJATsardarsamand,0,
7538,PALI,SOJAT CITY,SHIVPURA,OBC W,BHUNDI DEVI,FEMALE,OBC,shivpura,PALI,SOJAT,NA,PALISOJATshivpura,7403,P ALI,SOJAT,SHIVPURA,GENW,UGAM KANWAR,F,GENW,shivpura,PALI,SOJAT,PALISOJATshivpura,0,
7539,PALI,SOJAT CITY,SIYAT,GEN,GHISARAM,MALE,OBC,siyat,PALI,SOJAT,NA,PALISOJATsiyat,7404,P ALI,SOJAT,SIYAT,SC,RAM LAL,M,SC,siyat,PALI,SOJAT,PALISOJATsiyat,0,
7540,PALI,SOJAT CITY,SOJAT ROAD,OBC,GHISULAL,MALE,OBC,sojat road,PALI,SOJAT,NA,PALISOJATsojat road,7405,P ALI,SOJAT,SOJAT ROAD,GEN,KUNDAN SINGH,M,OBC,sojat road,PALI,SOJAT,PALISOJATsojat road,0,
7541,PALI,SOJAT CITY,SURAYTA,SC,BHIMARAM,MALE,SC,surayata,PALI,SOJAT,NA,PALISOJATsurayata,7406,P ALI,SOJAT,SURAYATA,GENW,BHANWARI DEVI,F,OBCW,surayata,PALI,SOJAT,PALISOJATsurayata,0,
7542,PALI,SUMERPUR,AIRANPURA,GEN,GAJENDRA SINGH,MALE,GEN,airanpura,PALI,SUMERPUR,NA,PALISUMERPURairanpura,7420,P ALI,SUMERPUR,ERANPURA,GEN,GAJENDRA SINGH,M,GEN,eranpura,PALI,SUMERPUR,PALISUMERPUReranpura,2,
7543,PALI,SUMERPUR,ANOPPURA,ST,KENARAM MEENA,MALE,ST,anoppura,PALI,SUMERPUR,NA,PALISUMERPURanoppura,7407,P ALI,SUMERPUR,ANOPPURA,GEN,RANGRAJ,M,GEN,anoppura,PALI,SUMERPUR,PALISUMERPURanoppura,0,
7545,PALI,SUMERPUR,BALUPURA,GEN,DUNGAR SINGH,MALE,GEN,balupura,PALI,SUMERPUR,NA,PALISUMERPURbalupura,7408,P ALI,SUMERPUR,BALUPURA,OBC,DEEPAK SINGH,M,OBC,balupura,PALI,SUMERPUR,PALISUMERPURbalupura,0,
7546,PALI,SUMERPUR,BAMNERA,ST,RANRAM,MALE,ST,bamnera,PALI,SUMERPUR,NA,PALISUMERPURbamnera,7409,P ALI,SUMERPUR,BAMNERA,SC,BHANWAR LAL,M,SC,bamnera,PALI,SUMERPUR,PALISUMERPURbamnera,0,
7547,PALI,SUMERPUR,BANKLI,GEN W,MADAN KANWAR,FEMALE,GEN,bankli,PALI,SUMERPUR,NA,PALISUMERPURbankli,7410,P ALI,SUMERPUR,BANKLI,SCW,CHAMNI DEVI,F,SCW,bankli,PALI,SUMERPUR,PALISUMERPURbankli,0,
7548,PALI,SUMERPUR,BASANT,GEN,KAILASH SHANKAR,MALE,OBC,basant,PALI,SUMERPUR,NA,PALISUMERPURbasant,7411,P ALI,SUMERPUR,BASANT,SC,REKHA KUMARI,F,SCW,basant,PALI,SUMERPUR,PALISUMERPURbasant,0,
7549,PALI,SUMERPUR,BHARUNDA,SC W,SUKHI DEVI,FEMALE,SC,bharunda,PALI,SUMERPUR,NA,PALISUMERPURbharunda,7412,P ALI,SUMERPUR,BHARUNDA,GEN,MANOHAR SINGH,M,GEN,bharunda,PALI,SUMERPUR,PALISUMERPURbharunda,0,
7550,PALI,SUMERPUR,BIRAMI,ST,JAGARAM,MALE,ST,birami,PALI,SUMERPUR,NA,PALISUMERPURbirami,7413,P ALI,SUMERPUR,BIRAMI,OBC,ASHURAM,F,OBCW,birami,PALI,SUMERPUR,PALISUMERPURbirami,0,
7544,PALI,SUMERPUR,BALANA,OBC,RAMLAL,MALE,OBC,blana,PALI,SUMERPUR,NA,PALISUMERPURblana,7417,P ALI,SUMERPUR,DHANA,ST,DALLA RAM,M,ST,dhana,PALI,SUMERPUR,PALISUMERPURdhana,2,1
7544,PALI,SUMERPUR,BALANA,OBC,RAMLAL,MALE,OBC,blana,PALI,SUMERPUR,NA,PALISUMERPURblana,7414,P ALI,SUMERPUR,BLANA,GEN,CHUNNI LAL,M,ST,blana,PALI,SUMERPUR,PALISUMERPURblana,0,
7551,PALI,SUMERPUR,CHANOD,ST W,GAIRI DEVI,FEMALE,ST,chanaud,PALI,SUMERPUR,NA,PALISUMERPURchanaud,7415,P ALI,SUMERPUR,CHANAUD,OBCW,TULSI DEVI,F,OBCW,chanaud,PALI,SUMERPUR,PALISUMERPURchanaud,0,
7552,PALI,SUMERPUR,DEVATRA,OBC,POKARLAL,MALE,OBC,devatra,PALI,SUMERPUR,NA,PALISUMERPURdevatra,7416,P ALI,SUMERPUR,DEVATRA,GENW,SUGAN KANWAR,F,GENW,devatra,PALI,SUMERPUR,PALISUMERPURdevatra,0,
7553,PALI,SUMERPUR,DHANA,OBC W,RUKMANI,FEMALE,OBC,dhana,PALI,SUMERPUR,NA,PALISUMERPURdhana,7414,P ALI,SUMERPUR,BLANA,GEN,CHUNNI LAL,M,ST,blana,PALI,SUMERPUR,PALISUMERPURblana,2,1
7553,PALI,SUMERPUR,DHANA,OBC W,RUKMANI,FEMALE,OBC,dhana,PALI,SUMERPUR,NA,PALISUMERPURdhana,7418,P ALI,SUMERPUR,DHOL A,GEN,POONARAM,M,OBC,dhola,PALI,SUMERPUR,PALISUMERPURdhola,2,1
7553,PALI,SUMERPUR,DHANA,OBC W,RUKMANI,FEMALE,OBC,dhana,PALI,SUMERPUR,NA,PALISUMERPURdhana,7419,P ALI,SUMERPUR,DUJANA,SCW,SHANTI BAI,F,SCW,dujana,PALI,SUMERPUR,PALISUMERPURdujana,2,1
7553,PALI,SUMERPUR,DHANA,OBC W,RUKMANI,FEMALE,OBC,dhana,PALI,SUMERPUR,NA,PALISUMERPURdhana,7417,P ALI,SUMERPUR,DHANA,ST,DALLA RAM,M,ST,dhana,PALI,SUMERPUR,PALISUMERPURdhana,0,
7554,PALI,SUMERPUR,DHOLA,OBC W,PISTA,FEMALE,OBC,dhola,PALI,SUMERPUR,NA,PALISUMERPURdhola,7417,P ALI,SUMERPUR,DHANA,ST,DALLA RAM,M,ST,dhana,PALI,SUMERPUR,PALISUMERPURdhana,2,1
7554,PALI,SUMERPUR,DHOLA,OBC W,PISTA,FEMALE,OBC,dhola,PALI,SUMERPUR,NA,PALISUMERPURdhola,7418,P ALI,SUMERPUR,DHOL A,GEN,POONARAM,M,OBC,dhola,PALI,SUMERPUR,PALISUMERPURdhola,0,
7555,PALI,SUMERPUR,DUJANA,GEN,DAULAT SINGH,MALE,GEN,dujana,PALI,SUMERPUR,NA,PALISUMERPURdujana,7417,P ALI,SUMERPUR,DHANA,ST,DALLA RAM,M,ST,dhana,PALI,SUMERPUR,PALISUMERPURdhana,2,1
7555,PALI,SUMERPUR,DUJANA,GEN,DAULAT SINGH,MALE,GEN,dujana,PALI,SUMERPUR,NA,PALISUMERPURdujana,7419,P ALI,SUMERPUR,DUJANA,SCW,SHANTI BAI,F,SCW,dujana,PALI,SUMERPUR,PALISUMERPURdujana,0,
7556,PALI,SUMERPUR,GOGARA,OBC,MOHAN LAL,MALE,OBC,gogra,PALI,SUMERPUR,NA,PALISUMERPURgogra,7421,P ALI,SUMERPUR,GOGRA,GEN,NARPAT SINGH,M,GEN,gogra,PALI,SUMERPUR,PALISUMERPURgogra,0,
7557,PALI,SUMERPUR,KHIMADA,GEN,BABU LAL,MALE,OBC,khimara,PALI,SUMERPUR,NA,PALISUMERPURkhimara,7422,P ALI,SUMERPUR,KHIMARA,GENW,MAGAN KANWAR,F,GENW,khimara,PALI,SUMERPUR,PALISUMERPURkhimara,0,
7558,PALI,SUMERPUR,KHIVANDI,SC,RAMESH KUMAR,MALE,SC,khiwandi,PALI,SUMERPUR,NA,PALISUMERPURkhiwandi,7423,P ALI,SUMERPUR,KHIW ANDI,GEN,RATAN CHAND JAIN,M,GEN,khiwandi,PALI,SUMERPUR,PALISUMERPURkhiwandi,0,
7559,PALI,SUMERPUR,KOLIWADA,GEN,RAJENDRA SINGH,MALE,GEN,koliwara,PALI,SUMERPUR,NA,PALISUMERPURkoliwara,7424,P ALI,SUMERPUR,KOLIW ARA,SC,KHASSA RAM,M,SC,koliwara,PALI,SUMERPUR,PALISUMERPURkoliwara,0,
7560,PALI,SUMERPUR,KORTA,GEN W,URMILA KANWAR,FEMALE,GEN,korta,PALI,SUMERPUR,NA,PALISUMERPURkorta,7425,P ALI,SUMERPUR,KORTA,GENW,URMILA KANWAR,F,GENW,korta,PALI,SUMERPUR,PALISUMERPURkorta,0,
7561,PALI,SUMERPUR,KOSELAV,SC,CHAMPALAL KHATIK,MALE,SC,koselav,PALI,SUMERPUR,NA,PALISUMERPURkoselav,7426,P ALI,SUMERPUR,KOSEL A V,OBCW,SONI,F,OBCW,koselav,PALI,SUMERPUR,PALISUMERPURkoselav,0,
7562,PALI,SUMERPUR,LAPOD,SC W,KAMLA,FEMALE,SC,lapod,PALI,SUMERPUR,NA,PALISUMERPURlapod,7427,P ALI,SUMERPUR,LAPOD,ST,BABLA RAM,M,ST,lapod,PALI,SUMERPUR,PALISUMERPURlapod,0,
7563,PALI,SUMERPUR,NETRA,GEN,PRAKASH SINGH RAJPUROHIT,MALE,GEN,netra,PALI,SUMERPUR,NA,PALISUMERPURnetra,7428,P ALI,SUMERPUR,NETRA,GENW,GEERI DEVI,F,OBCW,netra,PALI,SUMERPUR,PALISUMERPURnetra,0,
7564,PALI,SUMERPUR,NOVI,GEN,BASTIMAL,MALE,GEN,novi,PALI,SUMERPUR,NA,PALISUMERPURnovi,7429,P ALI,SUMERPUR,NOVI,GENW,PREM KANWAR,F,GENW,novi,PALI,SUMERPUR,PALISUMERPURnovi,0,
7565,PALI,SUMERPUR,PALDI,GEN W,MEENA,FEMALE,GEN,paldi,PALI,SUMERPUR,NA,PALISUMERPURpaldi,7430,P ALI,SUMERPUR,PALARI,GENW,PARAS BAI,F,GENW,palari,PALI,SUMERPUR,PALISUMERPURpalari,2,1
7566,PALI,SUMERPUR,PAWA,GEN W,RAGHURAJ KANWAR,FEMALE,GEN,pawa,PALI,SUMERPUR,NA,PALISUMERPURpawa,7432,P ALI,SUMERPUR,POMAWA,GENW,KANYA DEVI,F,GENW,pomawa,PALI,SUMERPUR,PALISUMERPURpomawa,2,1
7566,PALI,SUMERPUR,PAWA,GEN W,RAGHURAJ KANWAR,FEMALE,GEN,pawa,PALI,SUMERPUR,NA,PALISUMERPURpawa,7431,P ALI,SUMERPUR,PAWA,STW,PANKI DEVI,F,STW,pawa,PALI,SUMERPUR,PALISUMERPURpawa,0,
7567,PALI,SUMERPUR,POMAWA,SC,DEVARAM GARG,MALE,SC,pomawa,PALI,SUMERPUR,NA,PALISUMERPURpomawa,7431,P ALI,SUMERPUR,PAWA,STW,PANKI DEVI,F,STW,pawa,PALI,SUMERPUR,PALISUMERPURpawa,2,1
7567,PALI,SUMERPUR,POMAWA,SC,DEVARAM GARG,MALE,SC,pomawa,PALI,SUMERPUR,NA,PALISUMERPURpomawa,7432,P ALI,SUMERPUR,POMAWA,GENW,KANYA DEVI,F,GENW,pomawa,PALI,SUMERPUR,PALISUMERPURpomawa,0,
7568,PALI,SUMERPUR,SALODRIYA,GEN,KANARAM,MALE,OBC,salodariya,PALI,SUMERPUR,NA,PALISUMERPURsalodariya,7433,P ALI,SUMERPUR,SALODARIY A,OBCW,VIML A,F,OBCW,salodariya,PALI,SUMERPUR,PALISUMERPURsalodariya,0,
7569,PALI,SUMERPUR,SANDERAV,GEN,MITHU KANWAR,FEMALE,GEN,sanderaw,PALI,SUMERPUR,NA,PALISUMERPURsanderaw,7434,P ALI,SUMERPUR,SANDERAW,GEN,SABALVEER SINGH,M,GEN,sanderaw,PALI,SUMERPUR,PALISUMERPURsanderaw,0,
7570,PALI,SUMERPUR,SINDRU,GEN W,MANSUKH KANWAR,FEMALE,GEN,sindru,PALI,SUMERPUR,NA,PALISUMERPURsindru,7435,P ALI,SUMERPUR,SINDRU,STW,HAWAN KUMARI,F,STW,sindru,PALI,SUMERPUR,PALISUMERPURsindru,0,
2825,CHITTORGARH,ARNOD,ACHLAVDA,ST,CHAMANLAL,MALE,ST,achlavada,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODachlavada,7436,PRATAPGARH,ARNOD,ACHLAVADA,STW,MANJULA BAI,F,STW,achlavada,PRATAPGARH,ARNOD,PRATAPGARHARNODachlavada,0,
2826,CHITTORGARH,ARNOD,ACHNARA,ST,UKAR,MALE,ST,achnara,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODachnara,7437,PRATAPGARH,ARNOD,ACHNARA,STW,KRISHNA BAI,F,STW,achnara,PRATAPGARH,ARNOD,PRATAPGARHARNODachnara,0,
2827,CHITTORGARH,ARNOD,ARNOD,ST,KAILASH,MALE,ST,arnod,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODarnod,7439,PRATAPGARH,ARNOD,ARNOD,STW,SHANTI DEVI,F,STW,arnod,PRATAPGARH,ARNOD,PRATAPGARHARNODarnod,0,
2828,CHITTORGARH,ARNOD,BADI SAKHTHLI,ST,RADHU,MALE,ST,badi sakhthli,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODbadi sakhthli,7440,PRATAPGARH,ARNOD,BADI SAKHTHALI,STW,KAMLA,F,STW,badi sakhthali,PRATAPGARH,ARNOD,PRATAPGARHARNODbadi sakhthali,1,
2829,CHITTORGARH,ARNOD,BEDMA,ST,AMRU,MALE,ST,bedma,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODbedma,7441,PRATAPGARH,ARNOD,BEDMA,ST,RAKULAL,M,ST,bedma,PRATAPGARH,ARNOD,PRATAPGARHARNODbedma,0,
2830,CHITTORGARH,ARNOD,BHACHUNDLA,ST W,NARAYANI,FEMALE,ST,bhachundla,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODbhachundla,7442,PRATAPGARH,ARNOD,BHACHANDULA,STW,DARIYA BAI,F,STW,bhachandula,PRATAPGARH,ARNOD,PRATAPGARHARNODbhachandula,2,
2831,CHITTORGARH,ARNOD,BORDIYA,ST W,JAMNABAI,FEMALE,ST,bordiya,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODbordiya,7443,PRATAPGARH,ARNOD,BORDIY A,ST,RATAN LAL,M,ST,bordiya,PRATAPGARH,ARNOD,PRATAPGARHARNODbordiya,0,
2833,CHITTORGARH,ARNOD,CHAKUNDA,ST,KAILASH,MALE,ST,chakunda,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODchakunda,7444,PRATAPGARH,ARNOD,CHAKUNDA,ST,ANIL KUMAR,M,ST,chakunda,PRATAPGARH,ARNOD,PRATAPGARHARNODchakunda,0,
2834,CHITTORGARH,ARNOD,CHUPNA,ST,AMRITRAM,MALE,ST,chupna,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODchupna,7445,PRATAPGARH,ARNOD,CHUPNA,STW,DEVUBAI,F,STW,chupna,PRATAPGARH,ARNOD,PRATAPGARHARNODchupna,0,
2835,CHITTORGARH,ARNOD,DALOT,ST,BHANWARLAL,MALE,ST,dalot,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODdalot,7446,PRATAPGARH,ARNOD,DALOT,ST,PRAKASH,M,ST,dalot,PRATAPGARH,ARNOD,PRATAPGARHARNODdalot,0,
2836,CHITTORGARH,ARNOD,FATEHGARH,ST W,NAKUDI,FEMALE,ST,fatehgarh,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODfatehgarh,7447,PRATAPGARH,ARNOD,FATEHGARH,STW,BHULAN DEVI,F,STW,fatehgarh,PRATAPGARH,ARNOD,PRATAPGARHARNODfatehgarh,0,
2837,CHITTORGARH,ARNOD,HINGLAT,ST,CHANDMAL,MALE,ST,hinglata,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODhinglata,7448,PRATAPGARH,ARNOD,HINGLATA,STW,LALITA KUMARI,F,STW,hinglata,PRATAPGARH,ARNOD,PRATAPGARHARNODhinglata,0,
2838,CHITTORGARH,ARNOD,JAJLI,ST,MOTI,MALE,ST,jajali,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODjajali,7449,PRATAPGARH,ARNOD,JAJALI,ST,JUJHAR,M,ST,jajali,PRATAPGARH,ARNOD,PRATAPGARHARNODjajali,0,
2839,CHITTORGARH,ARNOD,KANGARH,ST W,ITRI,FEMALE,ST,kangarh,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODkangarh,7452,PRATAPGARH,ARNOD,LALGARH,ST,INDIRA,F,STW,lalgarh,PRATAPGARH,ARNOD,PRATAPGARHARNODlalgarh,2,1
2839,CHITTORGARH,ARNOD,KANGARH,ST W,ITRI,FEMALE,ST,kangarh,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODkangarh,7450,PRATAPGARH,ARNOD,KANGARH,STW,MEERA,F,STW,kangarh,PRATAPGARH,ARNOD,PRATAPGARHARNODkangarh,0,
2840,CHITTORGARH,ARNOD,KOTDI,ST,GOVERDHANLAL,MALE,ST,kotari,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODkotari,7451,PRATAPGARH,ARNOD,KOTARI,STW,SAKURI BAI,F,STW,kotari,PRATAPGARH,ARNOD,PRATAPGARHARNODkotari,0,
2841,CHITTORGARH,ARNOD,LALGARH,ST W,HIRABAI,FEMALE,ST,lalgarh,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODlalgarh,7450,PRATAPGARH,ARNOD,KANGARH,STW,MEERA,F,STW,kangarh,PRATAPGARH,ARNOD,PRATAPGARHARNODkangarh,2,1
2841,CHITTORGARH,ARNOD,LALGARH,ST W,HIRABAI,FEMALE,ST,lalgarh,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODlalgarh,7452,PRATAPGARH,ARNOD,LALGARH,ST,INDIRA,F,STW,lalgarh,PRATAPGARH,ARNOD,PRATAPGARHARNODlalgarh,0,
2842,CHITTORGARH,ARNOD,MOHEDA,ST,RAMLAL,MALE,ST,moheda,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODmoheda,7453,PRATAPGARH,ARNOD,MOHEDA,ST,RAMLAL,M,ST,moheda,PRATAPGARH,ARNOD,PRATAPGARHARNODmoheda,0,
2844,CHITTORGARH,ARNOD,MOWAI,ST,NATHU,MALE,ST,mowai,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODmowai,7454,PRATAPGARH,ARNOD,MOWAI,ST,NATHI,F,STW,mowai,PRATAPGARH,ARNOD,PRATAPGARHARNODmowai,0,
2846,CHITTORGARH,ARNOD,NOGAWAN,ST,RAMA,MALE,ST,naugaona,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODnaugaona,7455,PRATAPGARH,ARNOD,NAUGAONA,STW,NARANGI,F,STW,naugaona,PRATAPGARH,ARNOD,PRATAPGARHARNODnaugaona,0,
2845,CHITTORGARH,ARNOD,NINORE,ST W,RATNIBAI,FEMALE,ST,ninor,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODninor,7456,PRATAPGARH,ARNOD,NINOR,ST,HEMRAJ,M,ST,ninor,PRATAPGARH,ARNOD,PRATAPGARHARNODninor,0,
2847,CHITTORGARH,ARNOD,RAIPUR,ST W,ANADU,FEMALE,ST,raipur,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODraipur,7457,PRATAPGARH,ARNOD,RAIPUR,ST,RAMESH,M,ST,raipur,PRATAPGARH,ARNOD,PRATAPGARHARNODraipur,0,
2848,CHITTORGARH,ARNOD,RAIPUR JANGAL,ST,NARAYAN,MALE,ST,raipur jangal,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODraipur jangal,7458,PRATAPGARH,ARNOD,RAIPUR JANGAL,ST,AMRIT,M,ST,raipur jangal,PRATAPGARH,ARNOD,PRATAPGARHARNODraipur jangal,0,
2850,CHITTORGARH,ARNOD,SALAMGARH,ST,TEJRAM,MALE,ST,salamgarh,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODsalamgarh,7459,PRATAPGARH,ARNOD,SALAMGARH,STW,MEERA,F,STW,salamgarh,PRATAPGARH,ARNOD,PRATAPGARHARNODsalamgarh,0,
2849,CHITTORGARH,ARNOD,SAKHTHALI KHURD,ST W,KALUDI,FEMALE,ST,sankhthali khurd,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODsankhthali khurd,7460,PRATAPGARH,ARNOD,SANKHTHALI KHURD,ST,RAM LAL,M,ST,sankhthali khurd,PRATAPGARH,ARNOD,PRATAPGARHARNODsankhthali khurd,0,
2851,CHITTORGARH,ARNOD,SEWANA,ST,AMBA,MALE,ST,sewana,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODsewana,7461,PRATAPGARH,ARNOD,SEWANA,STW,SAKURI BAI,F,STW,sewana,PRATAPGARH,ARNOD,PRATAPGARHARNODsewana,0,
2852,CHITTORGARH,ARNOD,UDHAL,ST,RATANLAL,MALE,ST,uthel,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODuthel,7462,PRATAPGARH,ARNOD,UTHEL,ST,RATAN LAL,M,ST,uthel,PRATAPGARH,ARNOD,PRATAPGARHARNODuthel,0,
2853,CHITTORGARH,ARNOD,VIRAWALI,ST,KARULAL,MALE,ST,virawali,Pratapgarh,ARNOD,Pratapgarh,PratapgarhARNODvirawali,7463,PRATAPGARH,ARNOD,VIRAWALI,STW,NANDURI BAI,F,STW,virawali,PRATAPGARH,ARNOD,PRATAPGARHARNODvirawali,0,
2975,CHITTORGARH,CHHOTI SADARI,AMBAVALI,GEN,BABU KHA,MALE,GEN,ambavali,Pratapgarh,CHHOTISADRI,Pratapgarh,PratapgarhCHHOTISADRIambavali,7464,PRATAPGARH,CHHOTISADRI,AMBAW ALI,ST,BHAGATRAM MEENA,M,ST,ambawali,PRATAPGARH,CHHOTISADRI,PRATAPGARHCHHOTISADRIambawali,1,
2976,CHITTORGARH,CHHOTI SADARI,BAMBORI,GEN,RAMESH CHANDRA JANVA,MALE,OBC,bambori,Pratapgarh,CHHOTISADRI,Pratapgarh,PratapgarhCHHOTISADRIbambori,7465,PRATAPGARH,CHHOTISADRI,BAMBORI,SCW,MOHANI BAI JATIYA,F,SCW,bambori,PRATAPGARH,CHHOTISADRI,PRATAPGARHCHHOTISADRIbambori,0,
