sl_no,dist_name,samiti_name,gp,reservation,name,sex,category,gp_new,dist_name_new,samiti_name_new
6655,NAGAUR,DIDW ANA,AAKODA,GEN,Bhom Singh,M,GEN,aakoda,NAGAUR,DIDWANA
6656,NAGAUR,DIDW ANA,AANGUTA,GEN,Bhanwar Lal,M,OBC,aanguta,NAGAUR,DIDWANA
6657,NAGAUR,DIDW ANA,ALAKHPURA,GEN,Dashrath Singh,M,GEN,alakhpura,NAGAUR,DIDWANA
6658,NAGAUR,DIDW ANA,BAIDAVA,SC,Madan Lal,M,SC,baidava,NAGAUR,DIDWANA
6659,NAGAUR,DIDW ANA,BAIRAKHURD,GEN,Mustak Khan,M,GEN,bairakhurd,NAGAUR,DIDWANA
6660,NAGAUR,DIDW ANA,BALIY A,GENW,Hazara,F,OBCW,baliya,NAGAUR,DIDWANA
6661,NAGAUR,DIDW ANA,BARANGANA,SCW,Malkuri,F,SCW,barangana,NAGAUR,DIDWANA
6662,NAGAUR,DIDW ANA,BARDAWA,OBC,Sharwan Singh,M,OBC,bardawa,NAGAUR,DIDWANA
6663,NAGAUR,DIDW ANA,BASA,GEN,Sawanta Ram,M,OBC,basa,NAGAUR,DIDWANA
6664,NAGAUR,DIDW ANA,BEGSAR,OBC,Jiwan Khan,M,OBC,begsar,NAGAUR,DIDWANA
6665,NAGAUR,DIDW ANA,BHANDLIY A,OBC,Ummed Khan,M,OBC,bhandliya,NAGAUR,DIDWANA
6666,NAGAUR,DIDW ANA,BHEECHAW A,GEN,Mehar Chand,M,GEN,bheechawa,NAGAUR,DIDWANA
6667,NAGAUR,DIDW ANA,CHHAPARIKALAN,GEN,Arjun Ram,M,OBC,chhaparikalan,NAGAUR,DIDWANA
6668,NAGAUR,DIDW ANA,CHHAP ARIKHURD,GEN,Nawab Khan,M,OBC,chhaparikhurd,NAGAUR,DIDWANA
6669,NAGAUR,DIDW ANA,CHHOLUKHA,GENW,Gulshan Bano,F,OBCW,chholukha,NAGAUR,DIDWANA
6670,NAGAUR,DIDW ANA,DABDA,GEN,Ganesh Ram,M,OBC,dabda,NAGAUR,DIDWANA
6671,NAGAUR,DIDW ANA,DADU BASNI,GENW,Chhoti,F,OBCW,dadu basni,NAGAUR,DIDWANA
6672,NAGAUR,DIDW ANA,DAKIPURA,GEN,Lakha Ram,M,OBC,dakipura,NAGAUR,DIDWANA
6673,NAGAUR,DIDW ANA,DAUDSAR,GEN,Shokat Ali Khan,M,OBC,daudsar,NAGAUR,DIDWANA
6674,NAGAUR,DIDW ANA,DAULATPURA,GENW,Patashi Devi,F,SCW,daulatpura,NAGAUR,DIDWANA
6675,NAGAUR,DIDW ANA,DA Y ALPURA,OBCW,Rami,F,OBCW,dayalpura,NAGAUR,DIDWANA
6676,NAGAUR,DIDW ANA,DEENDARPURA,GENW,Anop Bano,F,OBCW,deendarpura,NAGAUR,DIDWANA
6677,NAGAUR,DIDW ANA,DHANKOLI,OBCW,Nadiya Bano,F,OBCW,dhankoli,NAGAUR,DIDWANA
6678,NAGAUR,DIDW ANA,DUNDOLI,SCW,Soni,F,SCW,dundoli,NAGAUR,DIDWANA
6679,NAGAUR,DIDW ANA,KALVANI,GEN,Hema Ram,M,OBC,kalvani,NAGAUR,DIDWANA
6680,NAGAUR,DIDW ANA,KERAP,OBC,Dileep Kumar,M,OBC,kerap,NAGAUR,DIDWANA
6681,NAGAUR,DIDW ANA,KHANKHOLI,GENW,Sohani,F,GENW,khankholi,NAGAUR,DIDWANA
6682,NAGAUR,DIDW ANA,KHARESH,GENW,Balu Kanwar,F,GENW,kharesh,NAGAUR,DIDWANA
6683,NAGAUR,DIDW ANA,KHARVALIYA,GENW,Indra Kanwar,F,GENW,kharvaliya,NAGAUR,DIDWANA
6684,NAGAUR,DIDW ANA,KHATUKHURD,GEN,Kalyan Singh,M,GEN,khatukhurd,NAGAUR,DIDWANA
6685,NAGAUR,DIDW ANA,KHOJAS,GENW,Kamal Kanwar,F,GENW,khojas,NAGAUR,DIDWANA
6686,NAGAUR,DIDW ANA,KHUNKHUNA,SC,Pradeep,M,SC,khunkhuna,NAGAUR,DIDWANA
6687,NAGAUR,DIDW ANA,KOLIYA,GENW,Mohani Devi,F,OBCW,koliya,NAGAUR,DIDWANA
6688,NAGAUR,DIDW ANA,LADARIYA,OBC,Pusha Ram,M,OBC,ladariya,NAGAUR,DIDWANA
6689,NAGAUR,DIDW ANA,LALASARI,GEN,Ram Niwas,M,OBC,lalasari,NAGAUR,DIDWANA
6690,NAGAUR,DIDW ANA,LOROLIKALA,GENW,Ratan Kanwar,F,GENW,lorolikala,NAGAUR,DIDWANA
6691,NAGAUR,DIDW ANA,MAMDODA,OBCW,Kamla,F,OBCW,mamdoda,NAGAUR,DIDWANA
6692,NAGAUR,DIDW ANA,MANDUKARA,GENW,Kailash Kanwar,F,GENW,mandukara,NAGAUR,DIDWANA
6693,NAGAUR,DIDW ANA,MAWA,GENW,Laxmi Devi,F,OBCW,mawa,NAGAUR,DIDWANA
6694,NAGAUR,DIDW ANA,MOLASAR,SCW,Shakuntla,F,SCW,molasar,NAGAUR,DIDWANA
6695,NAGAUR,DIDW ANA,NIMBIKALAN,GENW,Nazma Bano,F,OBCW,nimbikalan,NAGAUR,DIDWANA
6696,NAGAUR,DIDW ANA,NIMBOD,GEN,Nathu Ram,M,GEN,nimbod,NAGAUR,DIDWANA
6697,NAGAUR,DIDW ANA,NUNV A,SCW,Vimla,F,SCW,nunva,NAGAUR,DIDWANA
6698,NAGAUR,DIDW ANA,PALOT,GENW,Rukma Devi,F,SCW,palot,NAGAUR,DIDWANA
6699,NAGAUR,DIDW ANA,PAWA,GEN,Hari Ram,M,GEN,pawa,NAGAUR,DIDWANA
6700,NAGAUR,DIDW ANA,PHOGADI,SC,Kishana Ram,M,SC,phogadi,NAGAUR,DIDWANA
6701,NAGAUR,DIDW ANA,PIDAWA,SCW,Shankri,F,SCW,pidawa,NAGAUR,DIDWANA
6702,NAGAUR,DIDW ANA,RASEEDPURA,SC,Mana Ram,M,SC,raseedpura,NAGAUR,DIDWANA
6703,NAGAUR,DIDW ANA,SANIYA,GENW,Bhanwar Kanwar,F,GENW,saniya,NAGAUR,DIDWANA
6704,NAGAUR,DIDW ANA,SHERANI ABAD,OBC,VACANT,,,sherani abad,NAGAUR,DIDWANA
6705,NAGAUR,DIDW ANA,SIGARAWATKALA,GENW,Jhamku Devi,F,GENW,sigarawatkala,NAGAUR,DIDWANA
6706,NAGAUR,DIDW ANA,SINGHANA,OBCW,Birma Devi,F,OBCW,singhana,NAGAUR,DIDWANA
6707,NAGAUR,DIDW ANA,SUDRASAN,SC,Sharwan Ram Bawari,M,SC,sudrasan,NAGAUR,DIDWANA
6708,NAGAUR,DIDW ANA,SUPKA,SC,Hanuman Ram,M,SC,supka,NAGAUR,DIDWANA
6709,NAGAUR,DIDW ANA,THANU,GEN,Shyam Singh,M,GEN,thanu,NAGAUR,DIDWANA
6710,NAGAUR,DIDW ANA,THEBDI,OBCW,Bhanwari Devi,F,OBCW,thebdi,NAGAUR,DIDWANA
6711,NAGAUR,DIDW ANA,TOSHINA,OBCW,Jethi Devi,F,OBCW,toshina,NAGAUR,DIDWANA
6712,NAGAUR,DEGANA,AANTROLI KALAN,GENW,NIRMAL KANWAR,F,GENW,aantroli kalan,NAGAUR,DEGANA
6713,NAGAUR,DEGANA,BACHW ARI,OBCW,NAINA DEVI,F,OBCW,bachwari,NAGAUR,DEGANA
6714,NAGAUR,DEGANA,BANWARLA,OBC,PREMA,F,OBCW,banwarla,NAGAUR,DEGANA
6715,NAGAUR,DEGANA,BARNA,GEN,SANGRAM,M,OBC,barna,NAGAUR,DEGANA
6716,NAGAUR,DEGANA,BIRKHANRIYAKALAN,SCW,RAMA DEVI,F,SCW,birkhanriyakalan,NAGAUR,DEGANA
6717,NAGAUR,DEGANA,BUTATI,SC,MADANA RAM,M,SC,butati,NAGAUR,DEGANA
6718,NAGAUR,DEGANA,CHANDAROON,GEN,AJEET SINGH,M,GEN,chandaroon,NAGAUR,DEGANA
6719,NAGAUR,DEGANA,CHOLIY AS,SC,NATHU RAM,M,SC,choliyas,NAGAUR,DEGANA
6720,NAGAUR,DEGANA,CHOSLI,GENW,RUKMA DEVI,F,OBCW,chosli,NAGAUR,DEGANA
6721,NAGAUR,DEGANA,CHUI,GENW,PUSPA KANWAR,F,GENW,chui,NAGAUR,DEGANA
6722,NAGAUR,DEGANA,DAVOLI MEETHI,OBCW,SANTOSH,F,OBCW,davoli meethi,NAGAUR,DEGANA
6723,NAGAUR,DEGANA,DEGANA GAON,GENW,SONI,F,OBCW,degana gaon,NAGAUR,DEGANA
6724,NAGAUR,DEGANA,GONERDA,GENW,CHHOTA DEVI,F,OBCW,gonerda,NAGAUR,DEGANA
6725,NAGAUR,DEGANA,GOREDI CHANCHA,GEN,BHANWAR SINGH,M,GEN,goredi chancha,NAGAUR,DEGANA
6726,NAGAUR,DEGANA,GUNSALI,SC,RAMKARAN,M,SC,gunsali,NAGAUR,DEGANA
6727,NAGAUR,DEGANA,HARSOR,GENW,VIMALA GOSHWAMI,F,OBCW,harsor,NAGAUR,DEGANA
6728,NAGAUR,DEGANA,INDW A,GEN,SHIV PRATAP SINGH,M,GEN,indwa,NAGAUR,DEGANA
6729,NAGAUR,DEGANA,JAKHEDA,OBCW,MUNNI,F,OBCW,jakheda,NAGAUR,DEGANA
6730,NAGAUR,DEGANA,JALSUKHURD,GENW,CHHOTEE,F,OBCW,jalsukhurd,NAGAUR,DEGANA
6731,NAGAUR,DEGANA,JALSUNANAK,SC,GUMANA RAM,M,SC,jalsunanak,NAGAUR,DEGANA
6732,NAGAUR,DEGANA,JHAGDW AS,SCW,LEELA DEVI,F,SCW,jhagdwas,NAGAUR,DEGANA
6733,NAGAUR,DEGANA,KHERV A,SC,SOHAN RAM,M,SC,kherva,NAGAUR,DEGANA
6734,NAGAUR,DEGANA,KHUNDIKALAN,OBC,NAMI CHAND,M,OBC,khundikalan,NAGAUR,DEGANA
6735,NAGAUR,DEGANA,KIT ALSAR,GEN,SANWATA RAM,M,OBC,kitalsar,NAGAUR,DEGANA
6736,NAGAUR,DEGANA,LANGOD,GEN,MOOL SINGH,M,GEN,langod,NAGAUR,DEGANA
6737,NAGAUR,DEGANA,MANDLAJODHA,OBCW,KAMALA DEVI,F,OBCW,mandlajodha,NAGAUR,DEGANA
6738,NAGAUR,DEGANA,MANJHI,GENW,NIRMALA,F,GENW,manjhi,NAGAUR,DEGANA
6739,NAGAUR,DEGANA,MEVADA,SCW,LACHHA DEVI,F,SCW,mevada,NAGAUR,DEGANA
6740,NAGAUR,DEGANA,MOGAS,GEN,NARENDRA SINGH,M,OBC,mogas,NAGAUR,DEGANA
6741,NAGAUR,DEGANA,NATHAVADA,SCW,SEET A,F,SCW,nathavada,NAGAUR,DEGANA
6742,NAGAUR,DEGANA,NIMBDIKALAN,GENW,BAU DEVI,F,OBCW,nimbdikalan,NAGAUR,DEGANA
6743,NAGAUR,DEGANA,NIMBOLAKALAN,OBC,RAMSUKH,M,OBC,nimbolakalan,NAGAUR,DEGANA
6744,NAGAUR,DEGANA,NUMBADI CHANDAWATA,GENW,BALUDI,F,OBCW,numbadi chandawata,NAGAUR,DEGANA
6745,NAGAUR,DEGANA,PALDIKALAN,SCW,SEETA DEVI,F,SCW,paldikalan,NAGAUR,DEGANA
6746,NAGAUR,DEGANA,PALIAWAS,GENW,BAJUDI,F,OBCW,paliawas,NAGAUR,DEGANA
6747,NAGAUR,DEGANA,PUNAS,GEN,CHHELU SINGH,M,GEN,punas,NAGAUR,DEGANA
6748,NAGAUR,DEGANA,PUNDLOT A,GENW,RATANA,F,OBCW,pundlota,NAGAUR,DEGANA
6749,NAGAUR,DEGANA,RAJLOT A,OBC,RAMDEV,M,OBC,rajlota,NAGAUR,DEGANA
6750,NAGAUR,DEGANA,RAJOD,GEN,NATHU RAM,M,OBC,rajod,NAGAUR,DEGANA
6751,NAGAUR,DEGANA,SAANJU,GEN,MAHAVEER SINGH,M,GEN,saanju,NAGAUR,DEGANA
6752,NAGAUR,DEGANA,SIRASNA,GEN,RAMSUKH,M,OBC,sirasna,NAGAUR,DEGANA
6753,NAGAUR,DEGANA,THATA,GEN,JASWANT SINGH,M,GEN,thata,NAGAUR,DEGANA
6754,NAGAUR,DEGANA,TILONES,OBC,CHENA RAM,M,OBC,tilones,NAGAUR,DEGANA
6755,NAGAUR,JAYAL,AADVAD,GEN,VIKRAM SINGH,M,GEN,aadvad,NAGAUR,JAYAL
6756,NAGAUR,JAYAL,AAKODA,OBC,DURGESH,M,OBC,aakoda,NAGAUR,JAYAL
6757,NAGAUR,JAYAL,AAVALIYASAR,GENW,RAM KANWARI,F,OBCW,aavaliyasar,NAGAUR,JAYAL
6758,NAGAUR,JAYAL,BARNEL,SCW,CHUKLI,F,SCW,barnel,NAGAUR,JAYAL
6759,NAGAUR,JAYAL,BHAWALA,GENW,JADAV KANWAR,F,OBCW,bhawala,NAGAUR,JAYAL
6760,NAGAUR,JAYAL,BODAVA,SC,LICHHAMAN RAM,M,SC,bodava,NAGAUR,JAYAL
6761,NAGAUR,JAYAL,BUGDARDA,GENW,LICHHAMA,F,GENW,bugdarda,NAGAUR,JAYAL
6762,NAGAUR,JAYAL,CHHANJOLI,GEN,TILOK RAM,M,OBC,chhanjoli,NAGAUR,JAYAL
6763,NAGAUR,JAYAL,CHHAPADA,GEN,BHUGANA RAM,M,OBC,chhapada,NAGAUR,JAYAL
6764,NAGAUR,JAYAL,DEH,SC,LAXMAN RAM,M,SC,deh,NAGAUR,JAYAL
6765,NAGAUR,JAYAL,DEHARI,GEN,MADAN LAL,M,OBC,dehari,NAGAUR,JAYAL
6766,NAGAUR,JAYAL,DHARNA,GEN,MANGI LAL,M,OBC,dharna,NAGAUR,JAYAL
6767,NAGAUR,JAYAL,DIDIYAKALAN,SCW,SITA DEVI,F,SCW,didiyakalan,NAGAUR,JAYAL
6768,NAGAUR,JAYAL,DOTINA,OBC,MUKNA RAM,M,OBC,dotina,NAGAUR,JAYAL
6769,NAGAUR,JAYAL,DUGOLI,OBCW,BHANW ARI,F,OBCW,dugoli,NAGAUR,JAYAL
6770,NAGAUR,JAYAL,DUNGAST AU,OBCW,SUMAN,F,OBCW,dungastau,NAGAUR,JAYAL
6771,NAGAUR,JAYAL,GELOLI,GEN,BASTI RAM,M,OBC,geloli,NAGAUR,JAYAL
6772,NAGAUR,JAYAL,GORAU,SC,HAJARI RAM,M,SC,gorau,NAGAUR,JAYAL
6773,NAGAUR,JAYAL,GUGRILIY ALI,SC,AMAR CHAND,M,SC,gugriliyali,NAGAUR,JAYAL
6774,NAGAUR,JAYAL,JALNIYASER,GEN,MAHAVEER SINGH,M,GEN,jalniyaser,NAGAUR,JAYAL
6775,NAGAUR,JAYAL,JAYAL,GEN,MANI RAM,M,OBC,jayal,NAGAUR,JAYAL
6776,NAGAUR,JAYAL,JHADELI,GENW,GANGA,F,OBCW,jhadeli,NAGAUR,JAYAL
6777,NAGAUR,JAYAL,JOCHINA,GENW,SAPPU,F,OBCW,jochina,NAGAUR,JAYAL
6778,NAGAUR,JAYAL,KAMEDIY A,OBC,BHOLI DEVI,F,OBCW,kamediya,NAGAUR,JAYAL
6779,NAGAUR,JAYAL,KATHOTI,SCW,KISTURI,F,SCW,kathoti,NAGAUR,JAYAL
6780,NAGAUR,JAYAL,KHATUKALAN,GEN,DHANRAJ,M,GEN,khatukalan,NAGAUR,JAYAL
6781,NAGAUR,JAYAL,KHEROT,GENW,SAVITRI DEVI,F,OBCW,kherot,NAGAUR,JAYAL
6782,NAGAUR,JAYAL,KYHIYALA,OBC,MAHIPAL,M,OBC,kyhiyala,NAGAUR,JAYAL
6783,NAGAUR,JAYAL,LUNASARA,OBC,HEM RAM,M,OBC,lunasara,NAGAUR,JAYAL
6784,NAGAUR,JAYAL,MANGLOD,GEN,MAHIPAL,M,OBC,manglod,NAGAUR,JAYAL
6785,NAGAUR,JAYAL,P AHARDAOD,GENW,SUW A,F,OBCW,pahardaod,NAGAUR,JAYAL
6786,NAGAUR,JAYAL,PINDIY A,GENW,HEM KANWAR,F,GENW,pindiya,NAGAUR,JAYAL
6787,NAGAUR,JAYAL,RAJOD,GEN,MAADHU SINGH,M,GEN,rajod,NAGAUR,JAYAL
6788,NAGAUR,JAYAL,RATANGA,GENW,BHANWAR KANWAR,F,GENW,ratanga,NAGAUR,JAYAL
6789,NAGAUR,JAYAL,ROHINA,OBCW,NANI DEVI,F,OBCW,rohina,NAGAUR,JAYAL
6790,NAGAUR,JAYAL,ROL,GEN,RAM KUNWAR,M,OBC,rol,NAGAUR,JAYAL
6791,NAGAUR,JAYAL,RONTU,OBCW,BHANW ARI,F,OBCW,rontu,NAGAUR,JAYAL
6792,NAGAUR,JAYAL,ROOPATHAL,SC,KUSHAL RAM,M,SC,roopathal,NAGAUR,JAYAL
6793,NAGAUR,JAYAL,SANDILAY,SCW,GEET A,F,SCW,sandilay,NAGAUR,JAYAL
6794,NAGAUR,JAYAL,SOMNA,GENW,MANOJ,F,OBCW,somna,NAGAUR,JAYAL
6795,NAGAUR,JAYAL,SONELI,GENW,SARJU,F,OBCW,soneli,NAGAUR,JAYAL
6796,NAGAUR,JAYAL,SURP ALIY A,GEN,MANGLA RAM,M,OBC,surpaliya,NAGAUR,JAYAL
6797,NAGAUR,JAYAL,TANGALA,SCW,KAMLI,F,SCW,tangala,NAGAUR,JAYAL
6798,NAGAUR,JAYAL,TANVARA,GENW,PATASI,F,OBCW,tanvara,NAGAUR,JAYAL
6799,NAGAUR,JAYAL,TARNAU,SC,SITA RAM,M,SC,tarnau,NAGAUR,JAYAL
6800,NAGAUR,KUCHAMANCITY,ADAKSAR,SCW,BHAGWATI DEVI,F,SCW,adaksar,NAGAUR,KUCHAMANCITY
6801,NAGAUR,KUCHAMANCITY,ANANDPURA,OBCW,BHANWARI DEVI,F,OBCW,anandpura,NAGAUR,KUCHAMANCITY
6802,NAGAUR,KUCHAMANCITY,BARJAN,GENW,SANTOSH,F,OBCW,barjan,NAGAUR,KUCHAMANCITY
6803,NAGAUR,KUCHAMANCITY,BHAGW ANPURA,SC,BHANWAR LAL REGAR,M,SC,bhagwanpura,NAGAUR,KUCHAMANCITY
6804,NAGAUR,KUCHAMANCITY,BHANVT A,GEN,DILIP SINGH,M,GEN,bhanvta,NAGAUR,KUCHAMANCITY
6805,NAGAUR,KUCHAMANCITY,BHUNI,SCW,LADA DEVI,F,SCW,bhuni,NAGAUR,KUCHAMANCITY
6806,NAGAUR,KUCHAMANCITY,CHARNAW AS,OBC,KANA RAM,M,OBC,charnawas,NAGAUR,KUCHAMANCITY
6807,NAGAUR,KUCHAMANCITY,CHAVANDIYA,SC,GHASI RAM,M,SC,chavandiya,NAGAUR,KUCHAMANCITY
6808,NAGAUR,KUCHAMANCITY,CHINTAWA,GENW,KELU KANWAR,F,GENW,chintawa,NAGAUR,KUCHAMANCITY
6809,NAGAUR,KUCHAMANCITY,CHOSL A,SCW,KAILASHI DEVI,F,SCW,chosla,NAGAUR,KUCHAMANCITY
6810,NAGAUR,KUCHAMANCITY,DEEPURA,OBC,GHASI RAM,M,OBC,deepura,NAGAUR,KUCHAMANCITY
6811,NAGAUR,KUCHAMANCITY,DEOLI KALAN,SC,SHANKAR LAL,M,SC,deoli kalan,NAGAUR,KUCHAMANCITY
6812,NAGAUR,KUCHAMANCITY,GHATWA,SC,BHANWAR LAL,M,SC,ghatwa,NAGAUR,KUCHAMANCITY
6813,NAGAUR,KUCHAMANCITY,GOVINDI,GENW,BHANW ARI,F,OBCW,govindi,NAGAUR,KUCHAMANCITY
6814,NAGAUR,KUCHAMANCITY,GUDHA SALOT,GENW,MAGAN KANWAR,F,OBCW,gudha salot,NAGAUR,KUCHAMANCITY
6815,NAGAUR,KUCHAMANCITY,HIRANI,GEN,RAGHUNATH RAM,M,OBC,hirani,NAGAUR,KUCHAMANCITY
6816,NAGAUR,KUCHAMANCITY,HUNDIL,SCW,KANWARI DEVI,F,SCW,hundil,NAGAUR,KUCHAMANCITY
6817,NAGAUR,KUCHAMANCITY,INDALI,GENW,VIMAL KANWAR,F,OBCW,indali,NAGAUR,KUCHAMANCITY
6818,NAGAUR,KUCHAMANCITY,INDOKHA,GEN,SHRIPAL,M,GEN,indokha,NAGAUR,KUCHAMANCITY
6819,NAGAUR,KUCHAMANCITY,JABDINAGAR,GENW,DHANNI DEVI,F,OBCW,jabdinagar,NAGAUR,KUCHAMANCITY
6820,NAGAUR,KUCHAMANCITY,JEEJOT,GENW,MEERA,F,OBCW,jeejot,NAGAUR,KUCHAMANCITY
6821,NAGAUR,KUCHAMANCITY,JEENLIY A,GENW,SANTOSH,F,GENW,jeenliya,NAGAUR,KUCHAMANCITY
6822,NAGAUR,KUCHAMANCITY,KHAKDKHI,GEN,PUSA RAM,M,OBC,khakdkhi,NAGAUR,KUCHAMANCITY
6823,NAGAUR,KUCHAMANCITY,KHARDIYA,GENW,BHANW ARI,F,OBCW,khardiya,NAGAUR,KUCHAMANCITY
6824,NAGAUR,KUCHAMANCITY,KHIRIY A,OBC,RAM LAL,M,OBC,khiriya,NAGAUR,KUCHAMANCITY
6825,NAGAUR,KUCHAMANCITY,KHORINDI,GEN,GOVIND RAM,M,GEN,khorindi,NAGAUR,KUCHAMANCITY
6826,NAGAUR,KUCHAMANCITY,KUKANW ALI,OBC,DHANNA RAM,M,OBC,kukanwali,NAGAUR,KUCHAMANCITY
6827,NAGAUR,KUCHAMANCITY,LALASA,SC,MOHAN LAL,M,SC,lalasa,NAGAUR,KUCHAMANCITY
6828,NAGAUR,KUCHAMANCITY,LICHANA,GEN,OM SINGH,M,GEN,lichana,NAGAUR,KUCHAMANCITY
6829,NAGAUR,KUCHAMANCITY,LUNAVA,OBCW,DEBU,F,OBCW,lunava,NAGAUR,KUCHAMANCITY
6830,NAGAUR,KUCHAMANCITY,MAHARAJPURA,GENW,RENU,F,OBCW,maharajpura,NAGAUR,KUCHAMANCITY
6831,NAGAUR,KUCHAMANCITY,MANDAW ARA,GENW,TINA KANWAR,F,GENW,mandawara,NAGAUR,KUCHAMANCITY
6832,NAGAUR,KUCHAMANCITY,MAROTH,OBC,CHUNNI LAL,M,OBC,maroth,NAGAUR,KUCHAMANCITY
6833,NAGAUR,KUCHAMANCITY,MEENDA,SC,MOOLI DEVI,F,SCW,meenda,NAGAUR,KUCHAMANCITY
6834,NAGAUR,KUCHAMANCITY,MEETHDI,GENW,FULA DEVI,F,GENW,meethdi,NAGAUR,KUCHAMANCITY
6835,NAGAUR,KUCHAMANCITY,MUNDGHOSAI,ST,BADRI NARAYAN,M,ST,mundghosai,NAGAUR,KUCHAMANCITY
6836,NAGAUR,KUCHAMANCITY,MUW ANA,GEN,MANJU KANWAR,F,GENW,muwana,NAGAUR,KUCHAMANCITY
6837,NAGAUR,KUCHAMANCITY,NALOT,GENW,SHOHANI,F,OBCW,nalot,NAGAUR,KUCHAMANCITY
6838,NAGAUR,KUCHAMANCITY,NANGW ADA,OBCW,VIML A,F,OBCW,nangwada,NAGAUR,KUCHAMANCITY
6839,NAGAUR,KUCHAMANCITY,NARA Y ANPURA,GEN,DAMODAR,M,OBC,narayanpura,NAGAUR,KUCHAMANCITY
6840,NAGAUR,KUCHAMANCITY,PANCHAWA,GEN,DILIP SINGH,M,GEN,panchawa,NAGAUR,KUCHAMANCITY
6841,NAGAUR,KUCHAMANCITY,PANCHOTA,OBC,HUKMA RAM,M,OBC,panchota,NAGAUR,KUCHAMANCITY
6842,NAGAUR,KUCHAMANCITY,PAREVADI,GEN,GOVIND RAM,M,OBC,parevadi,NAGAUR,KUCHAMANCITY
6843,NAGAUR,KUCHAMANCITY,PLADA,OBCW,NATHI DEVI,F,OBCW,plada,NAGAUR,KUCHAMANCITY
6844,NAGAUR,KUCHAMANCITY,PREMPURA,GEN,AMAR SINGH,M,GEN,prempura,NAGAUR,KUCHAMANCITY
6845,NAGAUR,KUCHAMANCITY,RAJLIYA,GEN,MEGH SINGH,M,OBC,rajliya,NAGAUR,KUCHAMANCITY
6846,NAGAUR,KUCHAMANCITY,RASAL,GEN,BHAGWAN SINGH,M,GEN,rasal,NAGAUR,KUCHAMANCITY
6847,NAGAUR,KUCHAMANCITY,RUPPURA,OBCW,CHHOTI DEVI,F,OBCW,ruppura,NAGAUR,KUCHAMANCITY
6848,NAGAUR,KUCHAMANCITY,SARGOTH PADAMPURA,GEN,JAGDISH PRASAD,M,GEN,sargoth padampura,NAGAUR,KUCHAMANCITY
6849,NAGAUR,KUCHAMANCITY,SHIMBHUPURA,GENW,DAMALI DEVI,F,SCW,shimbhupura,NAGAUR,KUCHAMANCITY
6850,NAGAUR,KUCHAMANCITY,SHIV,SCW,GOMALI,F,SCW,shiv,NAGAUR,KUCHAMANCITY
6851,NAGAUR,KUCHAMANCITY,SHYAMGARH,GEN,HARI RAM GURJAR,M,OBC,shyamgarh,NAGAUR,KUCHAMANCITY
6852,NAGAUR,KUCHAMANCITY,SOLAYA,OBCW,RAJA,F,OBCW,solaya,NAGAUR,KUCHAMANCITY
6853,NAGAUR,KUCHAMANCITY,TODAS,GEN,OM SINGH CHOUDHARY,M,OBC,todas,NAGAUR,KUCHAMANCITY
6854,NAGAUR,KUCHAMANCITY,UGARPURA,GENW,SANTOSH CHOUDHARY,F,OBCW,ugarpura,NAGAUR,KUCHAMANCITY
6855,NAGAUR,LADNU,AASOTA,SC,NATHU RAM,M,SC,aasota,NAGAUR,LADNU
6856,NAGAUR,LADNU,BAKALIY A,SC,GOPAL RAM,M,SC,bakaliya,NAGAUR,LADNU
6857,NAGAUR,LADNU,BALDU,GENW,SUW A,F,OBCW,baldu,NAGAUR,LADNU
6858,NAGAUR,LADNU,BALSAMAND,OBC,BHANWAR LAL,M,OBC,balsamand,NAGAUR,LADNU
6859,NAGAUR,LADNU,CHANDARAI,GENW,GEETA DEVI,F,OBCW,chandarai,NAGAUR,LADNU
6860,NAGAUR,LADNU,CHHAPARA,OBCW,LALITA,F,OBCW,chhapara,NAGAUR,LADNU
6861,NAGAUR,LADNU,DHENGSARI,GENW,INDRA,F,OBCW,dhengsari,NAGAUR,LADNU
6862,NAGAUR,LADNU,DHYAWA,OBC,RAMESHWAR LAL,M,OBC,dhyawa,NAGAUR,LADNU
6863,NAGAUR,LADNU,DUJAR,SC,ARJUN RAM,M,SC,dujar,NAGAUR,LADNU
6864,NAGAUR,LADNU,GENADA,GENW,LALI,F,OBCW,genada,NAGAUR,LADNU
6865,NAGAUR,LADNU,GHIRODA MEETHA,OBCW,BHANWARI BANO,F,OBCW,ghiroda meetha,NAGAUR,LADNU
6866,NAGAUR,LADNU,HUDAS,GEN,KALU SINGH,M,GEN,hudas,NAGAUR,LADNU
6867,NAGAUR,LADNU,INDRAPURA,SCW,BHUGANI,F,SCW,indrapura,NAGAUR,LADNU
6868,NAGAUR,LADNU,JASW ANTGARH,GEN,KANHAIYA LAL,M,GEN,jaswantgarh,NAGAUR,LADNU
6869,NAGAUR,LADNU,KASUMBI ALIPUR,GEN,PURNA RAM,M,OBC,kasumbi alipur,NAGAUR,LADNU
6870,NAGAUR,LADNU,KHAMIYAD,OBC,NATHI,F,OBCW,khamiyad,NAGAUR,LADNU
6871,NAGAUR,LADNU,LACHHADI,GEN,NARENDRA SINGH,M,GEN,lachhadi,NAGAUR,LADNU
6872,NAGAUR,LADNU,LEADI,GENW,T ARAMANI,F,GENW,leadi,NAGAUR,LADNU
6873,NAGAUR,LADNU,MANGALPURA,SCW,BHANW ARI,F,SCW,mangalpura,NAGAUR,LADNU
