sl_no,dist_name,samiti_name,gp,reservation,name,sex,category,gp_new,dist_name_new,samiti_name_new
6279,JHUNJHUNU,NAWALGARH,JAKHAL,General (Woman),NIRMLA KANWAR,,General (Woman),jakhal,JHUNJHUNU,NAWALGARH
6280,JHUNJHUNU,NAWALGARH,JEJUSAR,General,DINESH KUMAR,,OBC,jejusar,JHUNJHUNU,NAWALGARH
6281,JHUNJHUNU,NAWALGARH,JHAJHAR,OBC (Woman),SUMAN SAINI,,OBC (Woman),jhajhar,JHUNJHUNU,NAWALGARH
6282,JHUNJHUNU,NAWALGARH,KAIRU,OBC (Woman),MANJU DEVI,,OBC (Woman),kairu,JHUNJHUNU,NAWALGARH
6283,JHUNJHUNU,NAWALGARH,KARI,General,DHARMVEER SINGH,,OBC,kari,JHUNJHUNU,NAWALGARH
6284,JHUNJHUNU,NAWALGARH,KASERU,General (Woman),ANIT A,,OBC (Woman),kaseru,JHUNJHUNU,NAWALGARH
6285,JHUNJHUNU,NAWALGARH,KHIROR,General (Woman),SNEH KANWAR,,General (Woman),khiror,JHUNJHUNU,NAWALGARH
6286,JHUNJHUNU,NAWALGARH,KOLSIY A,General (Woman),BIMLA DEVI,,OBC (Woman),kolsiy a,JHUNJHUNU,NAWALGARH
6287,JHUNJHUNU,NAWALGARH,KUMAWAS,General,BAJRANG SINGH,,OBC,kumawas,JHUNJHUNU,NAWALGARH
6288,JHUNJHUNU,NAWALGARH,LOHARGAL,OBC,GHASILAL SWAMI,,OBC,lohargal,JHUNJHUNU,NAWALGARH
6289,JHUNJHUNU,NAWALGARH,MANDASI,General (Woman),SUMAN,,OBC (Woman),mandasi,JHUNJHUNU,NAWALGARH
6290,JHUNJHUNU,NAWALGARH,MOHANBARI,OBC (Woman),HARSH KANWAR,,OBC (Woman),mohanbari,JHUNJHUNU,NAWALGARH
6291,JHUNJHUNU,NAWALGARH,NAWALRI,General,JAGDISH PRASAD,,OBC,nawalri,JHUNJHUNU,NAWALGARH
6292,JHUNJHUNU,NAWALGARH,NIW AI,SC,ROHITASH KUMAR,,SC,niw ai,JHUNJHUNU,NAWALGARH
6293,JHUNJHUNU,NAWALGARH,P ABANA,OBC,CHUNNILAL,,OBC,p abana,JHUNJHUNU,NAWALGARH
6294,JHUNJHUNU,NAWALGARH,P ARASRAMPURA,SC,KISHANLAL,,SC,p arasrampura,JHUNJHUNU,NAWALGARH
6295,JHUNJHUNU,NAWALGARH,RANASAR,General,VIDHYADHAR,,OBC,ranasar,JHUNJHUNU,NAWALGARH
6296,JHUNJHUNU,NAWALGARH,SOTW ARA,General,RAJENDRA SINGH,,OBC,sotw ara,JHUNJHUNU,NAWALGARH
6297,JHUNJHUNU,NAWALGARH,TODPURA,ST,PANKAJ KUMAR MEENA,,ST,todpura,JHUNJHUNU,NAWALGARH
6298,JHUNJHUNU,NAWALGARH,TOGRA KALAN,General,SANJEEV KUMAR,,OBC,togra kalan,JHUNJHUNU,NAWALGARH
6299,JHUNJHUNU,NAWALGARH,TONK CHHILARI,SC (Woman),ANJU KUMARI,,SC (Woman),tonk chhilari,JHUNJHUNU,NAWALGARH
6300,JHUNJHUNU,NAWALGARH,DHEWA KI DHANI,SC (Woman),RAJESH,,SC (Woman),dhewa ki dhani,JHUNJHUNU,NAWALGARH
6301,JHUNJHUNU,NAWALGARH,PUJARI KI DHANI,OBC (Woman),SHUSHILA DEVI,,OBC (Woman),pujari ki dhani,JHUNJHUNU,NAWALGARH
6302,JHUNJHUNU,NAWALGARH,DEVIPURA,SC (Woman),MANISHA DEVI,,SC (Woman),devipura,JHUNJHUNU,NAWALGARH
6303,JHUNJHUNU,NAWALGARH,BAGONO KI DHANI,OBC,BHUDARMAL,,OBC,bagono ki dhani,JHUNJHUNU,NAWALGARH
6304,JHUNJHUNU,NAWALGARH,DHAKA KI DHANI,General (Woman),SUMAN SAINI,,OBC (Woman),dhaka ki dhani,JHUNJHUNU,NAWALGARH
8789,SIKAR,NEEMKA THANA,AAGWADI,ST,RAJENDRA,,ST,aagwadi,SIKAR,NEEMKATHANA
8790,SIKAR,NEEMKA THANA,BANSDI KHURD,General (Woman),MAMTA DEVI,,OBC (Woman),bansdi khurd,SIKAR,NEEMKATHANA
8791,SIKAR,NEEMKA THANA,BHAGEDA,General,MADHUSUDAN SINGH,,General,bhageda,SIKAR,NEEMKATHANA
8792,SIKAR,NEEMKA THANA,BHUDOLI,SC,PRAMOD KUMAR,,SC,bhudoli,SIKAR,NEEMKATHANA
8793,SIKAR,NEEMKA THANA,CHALA,General,BIRBAL,,OBC,chala,SIKAR,NEEMKATHANA
8794,SIKAR,NEEMKA THANA,CHARANWAS/ PURANAWAS,General (Woman),SUMAN DEVI,,OBC (Woman),charanwas/ puranawas,SIKAR,NEEMKATHANA
8795,SIKAR,NEEMKA THANA,CHEEPLATA,General,BIRBAL RAM,,OBC,cheeplata,SIKAR,NEEMKATHANA
8796,SIKAR,NEEMKA THANA,DEEPWAS,ST (Woman),SUNITA DEVI,,ST (Woman),deepwas,SIKAR,NEEMKATHANA
8797,SIKAR,NEEMKA THANA,DEHRA JOHADWALI,General (Woman),SAJNA SAINI,,OBC (Woman),dehra johadwali,SIKAR,NEEMKATHANA
8798,SIKAR,NEEMKA THANA,GANESHWER,General (Woman),KAVITA,,General (Woman),ganeshwer,SIKAR,NEEMKATHANA
8799,SIKAR,NEEMKA THANA,GAWANDI,OBC,SHARWAN KUMAR SAINI,,OBC,gawandi,SIKAR,NEEMKATHANA
8800,SIKAR,NEEMKA THANA,GODAWAS,OBC (Woman),SUMILA YADAV,,OBC (Woman),godawas,SIKAR,NEEMKATHANA
8801,SIKAR,NEEMKA THANA,GOVINDPURA,SC (Woman),DHANNI DEVI,,SC (Woman),govindpura,SIKAR,NEEMKATHANA
8802,SIKAR,NEEMKA THANA,GUHALA,General (Woman),KANTA,,General (Woman),guhala,SIKAR,NEEMKATHANA
8803,SIKAR,NEEMKA THANA,JHIRANA,General,RAMESH KUMAR GURJAR,,OBC,jhirana,SIKAR,NEEMKATHANA
8804,SIKAR,NEEMKA THANA,KHADRA,OBC (Woman),GYARSI DEVI,,OBC (Woman),khadra,SIKAR,NEEMKATHANA
8805,SIKAR,NEEMKA THANA,KHATKAD (AJMERI),OBC,BALRAM YADAV,,OBC,khatkad (ajmeri),SIKAR,NEEMKATHANA
8806,SIKAR,NEEMKA THANA,KISHORPURA,General (Woman),SUNITA SWAMI,,OBC (Woman),kishorpura,SIKAR,NEEMKATHANA
8807,SIKAR,NEEMKA THANA,KOT ARA,SC,GURUDAYAL,,SC,kotara,SIKAR,NEEMKATHANA
8808,SIKAR,NEEMKA THANA,MAHAWA,General,RAMSAHA Y,,OBC,mahawa,SIKAR,NEEMKATHANA
8809,SIKAR,NEEMKA THANA,MAKDI,General,BHARAT KUMAR YADAV,,OBC,makdi,SIKAR,NEEMKATHANA
8810,SIKAR,NEEMKA THANA,MANDA KALA,General,RAJENDRA PRASAD,,OBC,manda kala,SIKAR,NEEMKATHANA
8811,SIKAR,NEEMKA THANA,MANTHOLI,General,RAHUL KUMAR MEENA,,ST,mantholi,SIKAR,NEEMKATHANA
8812,SIKAR,NEEMKA THANA,MAWANDA KHURD,General,VINOD KUMAR,,OBC,mawanda khurd,SIKAR,NEEMKATHANA
8813,SIKAR,NEEMKA THANA,MAWANDA RAILWAY STATION,General (Woman),SARITA SAINI,,OBC (Woman),mawanda railway station,SIKAR,NEEMKATHANA
8814,SIKAR,NEEMKA THANA,NARSINGHPURI,General,GOPAL SAINI,,OBC,narsinghpuri,SIKAR,NEEMKATHANA
8815,SIKAR,NEEMKA THANA,NATHA KI NANGAL,General (Woman),KIRAN YADAV,,OBC (Woman),natha ki nangal,SIKAR,NEEMKATHANA
8816,SIKAR,NEEMKA THANA,NAYABAS,General (Woman),NIRML A,,ST (Woman),nayabas,SIKAR,NEEMKATHANA
8817,SIKAR,NEEMKA THANA,PEETHALPUR,OBC,BABULAL SWAMI,,OBC,peethalpur,SIKAR,NEEMKATHANA
8818,SIKAR,NEEMKA THANA,PEETHAMPURI,OBC,BHOLARAM,,OBC,peethampuri,SIKAR,NEEMKATHANA
8819,SIKAR,NEEMKA THANA,RAIPUR JAGEER,General,MOOLCHAND SHAMA,,General,raipur jageer,SIKAR,NEEMKATHANA
8820,SIKAR,NEEMKA THANA,SANWALPURA TANVRAN,General (Woman),GOTHI DEVI,,OBC (Woman),sanwalpura tanvran,SIKAR,NEEMKATHANA
8821,SIKAR,NEEMKA THANA,SIROHI,General (Woman),SUNITA YADAV,,OBC (Woman),sirohi,SIKAR,NEEMKATHANA
8822,SIKAR,NEEMKA THANA,TATERA,General (Woman),HEMLA T A,,SC (Woman),tatera,SIKAR,NEEMKATHANA
8823,SIKAR,NEEMKA THANA,THIKRAI,SC (Woman),SUMAN,,SC (Woman),thikrai,SIKAR,NEEMKATHANA
8824,SIKAR,NEEMKA THANA,HIRANAGAR,SC,KISANA RAM,,SC,hiranagar,SIKAR,NEEMKATHANA
8825,SIKAR,NEEMKA THANA,KURABADA,OBC (Woman),MADHUBALA,,OBC (Woman),kurabada,SIKAR,NEEMKATHANA
8826,SIKAR,NEEMKA THANA,AGARI,OBC,MANSINGH URF MANARAM GURJAR,,OBC,agari,SIKAR,NEEMKATHANA
8827,SIKAR,NEEMKA THANA,NAPAVALI,OBC (Woman),SUNITA SWAMI,,OBC (Woman),napavali,SIKAR,NEEMKATHANA
8828,SIKAR,NEEMKA THANA,JUGALPURA,SC (Woman),SAPNA,,SC (Woman),jugalpura,SIKAR,NEEMKATHANA
8829,SIKAR,NEEMKA THANA,SAKRAY,ST,RAJNI KUMARI DHANKA,,ST (Woman),sakray,SIKAR,NEEMKATHANA
531,ALWAR,NEEMRANA,AKLIMPUR,SC (Woman),RAMPHOOL,,SC (Woman),aklimpur,ALWAR,NEEMRANA
532,ALWAR,NEEMRANA,BICHPURI,General (Woman),DHARMENDER,,General (Woman),bichpuri,ALWAR,NEEMRANA
533,ALWAR,NEEMRANA,DABARW AS,General (Woman),SUNIT A,,OBC (Woman),dabarwas,ALWAR,NEEMRANA
534,ALWAR,NEEMRANA,DAULA TSINGHPURA,General (Woman),JIVRAJ SINGH,,OBC (Woman),daulatsinghpura,ALWAR,NEEMRANA
535,ALWAR,NEEMRANA,DOSOD,General (Woman),BANSHIDHAR,,General (Woman),dosod,ALWAR,NEEMRANA
536,ALWAR,NEEMRANA,DUMROLI,General (Woman),RAMNARAYAN,,OBC (Woman),dumroli,ALWAR,NEEMRANA
537,ALWAR,NEEMRANA,GHILOT,General (Woman),MINAKSHI YADAV,,General (Woman),ghilot,ALWAR,NEEMRANA
538,ALWAR,NEEMRANA,GIGLANA,SC (Woman),MUMTA YADAV,,SC (Woman),giglana,ALWAR,NEEMRANA
539,ALWAR,NEEMRANA,GUGALKOT A,OBC (Woman),MUKESH VERMA,,OBC (Woman),gugalkota,ALWAR,NEEMRANA
540,ALWAR,NEEMRANA,HUDIYAKALA,General,RAJU VERMA,,OBC,hudiyakala,ALWAR,NEEMRANA
541,ALWAR,NEEMRANA,JOUNAYACHAKHURD,General (Woman),MAYA DEVI,,OBC (Woman),jounayachakhurd,ALWAR,NEEMRANA
542,ALWAR,NEEMRANA,JOUNCHAKALAN,General,DURGA LAL,,General,jounchakalan,ALWAR,NEEMRANA
543,ALWAR,NEEMRANA,KANHAWAS,General (Woman),SHABNUM BANNO,,OBC (Woman),kanhawas,ALWAR,NEEMRANA
544,ALWAR,NEEMRANA,KATHUWAS,OBC,DHARM PAL,,OBC,kathuwas,ALWAR,NEEMRANA
545,ALWAR,NEEMRANA,KAYASA,General (Woman),MOOL CHAND,,OBC (Woman),kayasa,ALWAR,NEEMRANA
546,ALWAR,NEEMRANA,KHUNDROTH,General,SUNIT A,,OBC,khundroth,ALWAR,NEEMRANA
547,ALWAR,NEEMRANA,KOLILA JOGA,SC,LALITA,,SC,kolila joga,ALWAR,NEEMRANA
548,ALWAR,NEEMRANA,KUTINA,OBC (Woman),RAJNI,,OBC (Woman),kutina,ALWAR,NEEMRANA
549,ALWAR,NEEMRANA,MAJARA,OBC,SARITA,,OBC,majara,ALWAR,NEEMRANA
550,ALWAR,NEEMRANA,MANDHAN,General (Woman),SURENDER SINGH,,OBC (Woman),mandhan,ALWAR,NEEMRANA
551,ALWAR,NEEMRANA,MANJRIKALA,General,SULTANA,,OBC,manjrikala,ALWAR,NEEMRANA
552,ALWAR,NEEMRANA,MEHT ABAS,OBC,NIRMALA DEVI,,OBC,mehtabas,ALWAR,NEEMRANA
553,ALWAR,NEEMRANA,NANAGW AS,General,ROHIT ASH,,OBC,nanagwas,ALWAR,NEEMRANA
554,ALWAR,NEEMRANA,NEEMRANA,General,GOPAL RAM,,General,neemrana,ALWAR,NEEMRANA
555,ALWAR,NEEMRANA,PARTAPUR,OBC (Woman),MONIKA CHOUDHARY,,OBC (Woman),partapur,ALWAR,NEEMRANA
556,ALWAR,NEEMRANA,PHLODPUR,General,SAROJ,,OBC,phlodpur,ALWAR,NEEMRANA
557,ALWAR,NEEMRANA,PRA T APSINGHPURA,General (Woman),ARTI BENIWAL,,OBC (Woman),pratapsinghpura,ALWAR,NEEMRANA
558,ALWAR,NEEMRANA,REWANA,General,DAYA JANGID,,OBC,rewana,ALWAR,NEEMRANA
559,ALWAR,NEEMRANA,RODW AL,SC,FARJANA BANO,,SC,rodwal,ALWAR,NEEMRANA
560,ALWAR,NEEMRANA,SANTO,General,POONUM,,General,santo,ALWAR,NEEMRANA
561,ALWAR,NEEMRANA,SHAHAJAHANPUR,SC,AMMI LAL,,SC,shahajahanpur,ALWAR,NEEMRANA
562,ALWAR,NEEMRANA,SILARPUR,OBC,DAYA SINGH,,OBC,silarpur,ALWAR,NEEMRANA
563,ALWAR,NEEMRANA,SIRYANI,General,SURESH KUMAR,,OBC,siryani,ALWAR,NEEMRANA
3294,CHITTORGARH,NIMBAHERA,ARNIYA JOSHI,General (Woman),SUGNA DHAKAD,,OBC (Woman),arniya joshi,CHITTORGARH,NIMBAHERA
3295,CHITTORGARH,NIMBAHERA,ARNODA,ST,SURESH CHAND,,ST,arnoda,CHITTORGARH,NIMBAHERA
3296,CHITTORGARH,NIMBAHERA,BADAWALI,SC,MUMTA JATIYA,,SC (Woman),badawali,CHITTORGARH,NIMBAHERA
3297,CHITTORGARH,NIMBAHERA,BADI,General,BALWANT SINGH,,General,badi,CHITTORGARH,NIMBAHERA
3298,CHITTORGARH,NIMBAHERA,BADOLI GHATA,SC,TARA CHAND BAIRWA,,SC,badoli ghata,CHITTORGARH,NIMBAHERA
3299,CHITTORGARH,NIMBAHERA,BADOLI MADHOSINGH,ST,NARAYAN LAL,,ST,badoli madhosingh,CHITTORGARH,NIMBAHERA
3300,CHITTORGARH,NIMBAHERA,BANGEDA GHATA,General (Woman),SANGEETA DHAKAD,,OBC (Woman),bangeda ghata,CHITTORGARH,NIMBAHERA
3301,CHITTORGARH,NIMBAHERA,BANGREDA,General (Woman),NISHAGUJAR,,OBC (Woman),bangreda,CHITTORGARH,NIMBAHERA
3302,CHITTORGARH,NIMBAHERA,BHAGW ANPURA,OBC,BAGDI RAM DHAKAD,,OBC,bhagw anpura,CHITTORGARH,NIMBAHERA
3303,CHITTORGARH,NIMBAHERA,BHAVLIYA,General (Woman),KRISHNA MEHTA,,General (Woman),bhavliya,CHITTORGARH,NIMBAHERA
3304,CHITTORGARH,NIMBAHERA,BINOT A,General (Woman),KOMAL DEVI,,General (Woman),binot a,CHITTORGARH,NIMBAHERA
3305,CHITTORGARH,NIMBAHERA,DALA/ KISHANPURA,General,GOPAL DHAKAD,,OBC,dala/ kishanpura,CHITTORGARH,NIMBAHERA
3306,CHITTORGARH,NIMBAHERA,DORIYA,OBC,SHIV NARAYAN,,OBC,doriya,CHITTORGARH,NIMBAHERA
3307,CHITTORGARH,NIMBAHERA,FACHAR AHIRAN,General,UNKAR LAL,,OBC,fachar ahiran,CHITTORGARH,NIMBAHERA
3308,CHITTORGARH,NIMBAHERA,FALVA,General,SHAMBHU LAL,,OBC,falva,CHITTORGARH,NIMBAHERA
3309,CHITTORGARH,NIMBAHERA,GADOLA,OBC (Woman),DEEPIKA,,OBC (Woman),gadola,CHITTORGARH,NIMBAHERA
3310,CHITTORGARH,NIMBAHERA,GUDAKHEDA,ST (Woman),REKHA KUMARI,,ST (Woman),gudakheda,CHITTORGARH,NIMBAHERA
3311,CHITTORGARH,NIMBAHERA,JALIYA,General,MAAN SINGH,,ST,jaliya,CHITTORGARH,NIMBAHERA
3312,CHITTORGARH,NIMBAHERA,JAVADA,General (Woman),JAIMALA SHARMA,,General (Woman),javada,CHITTORGARH,NIMBAHERA
3313,CHITTORGARH,NIMBAHERA,KANERA,General (Woman),PARWATI DHAKAD,,OBC (Woman),kanera,CHITTORGARH,NIMBAHERA
3314,CHITTORGARH,NIMBAHERA,KARUNDA,OBC (Woman),SUNITA CHOUDHARY,,OBC (Woman),karunda,CHITTORGARH,NIMBAHERA
3315,CHITTORGARH,NIMBAHERA,KELI,SC (Woman),RINKU KUMARI,,SC,keli,CHITTORGARH,NIMBAHERA
3316,CHITTORGARH,NIMBAHERA,KOTDIKALAN,OBC,KAILASH TELLI,,OBC,kotdikalan,CHITTORGARH,NIMBAHERA
3317,CHITTORGARH,NIMBAHERA,LASDAVAN,General (Woman),PARAS DEVI,,General,lasdavan,CHITTORGARH,NIMBAHERA
3318,CHITTORGARH,NIMBAHERA,MANDAL CHARAN,ST (Woman),DHARMISHDA,,ST (Woman),mandal charan,CHITTORGARH,NIMBAHERA
3319,CHITTORGARH,NIMBAHERA,MANGROL,ST,OM PRAKASH MEENA,,ST,mangrol,CHITTORGARH,NIMBAHERA
3320,CHITTORGARH,NIMBAHERA,MARJIVI,General,RAJ PAL,,General,marjivi,CHITTORGARH,NIMBAHERA
3321,CHITTORGARH,NIMBAHERA,MELANA,General,GIRIJA SHANKAR,,OBC,melana,CHITTORGARH,NIMBAHERA
3322,CHITTORGARH,NIMBAHERA,MINDANA,General,RAJENDER SINGH,,General,mindana,CHITTORGARH,NIMBAHERA
3323,CHITTORGARH,NIMBAHERA,NIMBODA,General,UNKAAR SINGH,,General,nimboda,CHITTORGARH,NIMBAHERA
3324,CHITTORGARH,NIMBAHERA,RANIKHEDA,SC (Woman),REKHA KUMARI,,SC (Woman),ranikheda,CHITTORGARH,NIMBAHERA
3325,CHITTORGARH,NIMBAHERA,SARSI,SC (Woman),PREETI BHAMBHI,,SC (Woman),sarsi,CHITTORGARH,NIMBAHERA
3326,CHITTORGARH,NIMBAHERA,SA TKHANDA,OBC (Woman),SANTOSH DANGI,,OBC (Woman),sa tkhanda,CHITTORGARH,NIMBAHERA
3327,CHITTORGARH,NIMBAHERA,TAI,SC,NATHU LAL,,SC,tai,CHITTORGARH,NIMBAHERA
3328,CHITTORGARH,NIMBAHERA,UNKHALIYA,General (Woman),LALITA SUTHAR,,OBC (Woman),unkhaliya,CHITTORGARH,NIMBAHERA
9165,TONK,NIW AI,ARNIYA,General (Woman),SEETA GURJAR,,OBC (Woman),arniya,TONK,NIWAI
9166,TONK,NIW AI,BANSTHALI,General (Woman),PINKEY KUMARI YADAV,,OBC (Woman),bansthali,TONK,NIWAI
9167,TONK,NIW AI,BASSI,General (Woman),ARUNA KANWAR,,General (Woman),bassi,TONK,NIWAI
9168,TONK,NIW AI,BEHAD,General (Woman),PADMA MEENA,,ST (Woman),behad,TONK,NIWAI
9169,TONK,NIW AI,BHARTHLA,General (Woman),KESMAT KANWAR,,General (Woman),bharthla,TONK,NIWAI
9170,TONK,NIW AI,BIDOLI,General (Woman),SHARDA MEENA,,ST (Woman),bidoli,TONK,NIWAI
9171,TONK,NIW AI,CHAINPURA,SC (Woman),HEMLATA BAIRAWA,,SC (Woman),chainpura,TONK,NIWAI
9172,TONK,NIW AI,CHANANI,General,RAMESH YADAV,,OBC,chanani,TONK,NIWAI
9173,TONK,NIW AI,CHA TURBHURJPURA,General,SHYOJI LAL JAT,,OBC,chaturbhurjpura,TONK,NIWAI
9174,TONK,NIW AI,DANGARTHAL,General (Woman),YOGITA SHAKTAWAT,,General (Woman),dangarthal,TONK,NIWAI
9175,TONK,NIW AI,DATTAWAS,ST (Woman),MANISHA DEVI MEENA,,ST (Woman),dattawas,TONK,NIWAI
9176,TONK,NIW AI,DEHLOD,OBC,VISHRAM GURJAR,,OBC,dehlod,TONK,NIWAI
9177,TONK,NIW AI,DHANI JUGALPURA,General,MADAN LAL,,OBC,dhani jugalpura,TONK,NIWAI
9178,TONK,NIW AI,GUNSI,General,CHAGANLAL MEENA,,ST,gunsi,TONK,NIWAI
9179,TONK,NIW AI,HANOTIYA BUJURG,SC (Woman),SUNIT A,,SC (Woman),hanotiya bujurg,TONK,NIWAI
9180,TONK,NIW AI,HINGONIYA BUJURG,ST,CHOTURAM MEENA,,ST,hingoniya bujurg,TONK,NIWAI
9181,TONK,NIW AI,JAMDOLI,ST (Woman),RASAL DEVI,,ST (Woman),jamdoli,TONK,NIWAI
9182,TONK,NIW AI,JHILAI,General,BHANWAR LAL YADAV,,OBC,jhilai,TONK,NIWAI
9183,TONK,NIW AI,JODHPURIYA,General (Woman),CHOTA DEVI,,OBC,jodhpuriya,TONK,NIWAI
9184,TONK,NIW AI,KHANDEVAT,SC,HANUMAN,,SC,khandevat,TONK,NIWAI
9185,TONK,NIW AI,KHANDW A,General (Woman),PRIYANKA GURJAR,,OBC (Woman),khandwa,TONK,NIWAI
9186,TONK,NIW AI,KHIDGI,General,BHAIRULAL GURJAR,,OBC,khidgi,TONK,NIWAI
9187,TONK,NIW AI,KREDA BHJURG,SC,BANWARI LAL BAIRWA,,SC,kreda bhjurg,TONK,NIWAI
9188,TONK,NIW AI,LALWADI,SC (Woman),BEENA DEVI,,SC (Woman),lalwadi,TONK,NIWAI
9189,TONK,NIW AI,LUHARA,General,BADRINARAYAN JAT,,OBC,luhara,TONK,NIWAI
9190,TONK,NIW AI,MAHAPURA URG TURDIYA,ST (Woman),BARFI MEENA,,ST (Woman),mahapura urg turdiya,TONK,NIWAI
9191,TONK,NIW AI,MUNDIYA,ST,MURLIDHAR MEENA,,ST,mundiya,TONK,NIWAI
9192,TONK,NIW AI,NATWADA,SC,PREM CHAND BAIRWA,,SC,natwada,TONK,NIWAI
9193,TONK,NIW AI,NOHET A,General,TEJVEER CHOUDHARY,,OBC,noheta,TONK,NIWAI
9194,TONK,NIW AI,P AHADI,ST,HARIRAM MEENA,,ST,pahadi,TONK,NIWAI
9195,TONK,NIW AI,PALAI,General (Woman),MAMTA SHARMA,,General (Woman),palai,TONK,NIWAI
9196,TONK,NIW AI,RAHOLI,SC,KAMLESH CHAWLA,,SC,raholi,TONK,NIWAI
9197,TONK,NIW AI,RAJW AS,General (Woman),KISNA DEVI SHARMA,,General (Woman),rajwas,TONK,NIWAI
9198,TONK,NIW AI,SEDRIYA KHURD,OBC (Woman),SUMITRA GURJAR,,OBC (Woman),sedriya khurd,TONK,NIWAI
9199,TONK,NIW AI,SHRIRAMPURA,SC (Woman),SURTA BAIRWA,,SC (Woman),shrirampura,TONK,NIWAI
9200,TONK,NIW AI,SIDDA,ST (Woman),MAMTA MEENA,,ST (Woman),sidda,TONK,NIWAI
9201,TONK,NIW AI,SINDRA,General,RAMESH CHAND GURJAR,,OBC,sindra,TONK,NIWAI
9202,TONK,NIW AI,SIRAS,SC,SOBHAG MAL KHANGAR,,SC,siras,TONK,NIWAI
9203,TONK,NIW AI,SIROHI,General,RAMKISHOR BENIWAL,,OBC,sirohi,TONK,NIWAI
9204,TONK,NIW AI,SUNARA,ST,SEETARAM MEENA,,ST,sunara,TONK,NIWAI
9205,TONK,NIW AI,TITOLI URF BADGAON,OBC,RAMSWAROOP GURJAR,,OBC,titoli urf badgaon,TONK,NIWAI
4720,ANUMANGAR,H NOHAR,22 NTR',SC (Woman),KAMLESH NATH,,SC (Woman),22 ntr',HANUMANGARH,NOHAR
4721,ANUMANGAR,H NOHAR,ARARKI,SC (Woman),MANITA RAJ,,SC (Woman),ararki,HANUMANGARH,NOHAR
4722,ANUMANGAR,H NOHAR,BADBIRANA,General (Woman),DAYAWATI,,General (Woman),badbirana,HANUMANGARH,NOHAR
4723,ANUMANGAR,H NOHAR,BARW ALI,General,PRATAP SINGH,,OBC,barw ali,HANUMANGARH,NOHAR
4724,ANUMANGAR,H NOHAR,BHANGULI,General (Woman),BALA DEVI,,OBC (Woman),bhanguli,HANUMANGARH,NOHAR
4725,ANUMANGAR,H NOHAR,BHOGRANA,General (Woman),KAMLA,,OBC (Woman),bhograna,HANUMANGARH,NOHAR
4726,ANUMANGAR,H NOHAR,BHUKARKA,OBC,DHARAM PAL,,OBC,bhukarka,HANUMANGARH,NOHAR
4727,ANUMANGAR,H NOHAR,BIRKALI,General,BRIJLAL,,General,birkali,HANUMANGARH,NOHAR
4728,ANUMANGAR,H NOHAR,CHAK SARDARPURA,OBC (Woman),URMILA,,OBC (Woman),chak sardarpura,HANUMANGARH,NOHAR
4729,ANUMANGAR,H NOHAR,DALAPATPURA,General,RAMCHANDRA,,OBC,dalapatpura,HANUMANGARH,NOHAR
4730,ANUMANGAR,H NOHAR,DEEPLANA,General,RAMKUMAR,,OBC,deeplana,HANUMANGARH,NOHAR
4731,ANUMANGAR,H NOHAR,DEIDAS,SC,SURESH KUMAR,,SC,deidas,HANUMANGARH,NOHAR
4732,ANUMANGAR,H NOHAR,DHANDHELA,General,DHARAM PAL,,OBC,dhandhela,HANUMANGARH,NOHAR
4733,ANUMANGAR,H NOHAR,DHANSIYA,SC (Woman),SARITA,,SC (Woman),dhansiya,HANUMANGARH,NOHAR
4734,ANUMANGAR,H NOHAR,DHILKI JATAN,OBC (Woman),SUMITRA,,OBC (Woman),dhilki jatan,HANUMANGARH,NOHAR
4735,ANUMANGAR,H NOHAR,GOGAMERI,SC,SUNIT A,,SC (Woman),gogameri,HANUMANGARH,NOHAR
4736,ANUMANGAR,H NOHAR,GORKHANA,General (Woman),DARSHANA,,OBC (Woman),gorkhana,HANUMANGARH,NOHAR
4737,ANUMANGAR,H NOHAR,GUDIYA,General,MANIRAM,,OBC,gudiya,HANUMANGARH,NOHAR
4738,ANUMANGAR,H NOHAR,JABRASAR,SC,MAHA VEER,,SC,jabrasar,HANUMANGARH,NOHAR
4739,ANUMANGAR,H NOHAR,JASANA,SC (Woman),SUMAN,,SC (Woman),jasana,HANUMANGARH,NOHAR
4740,ANUMANGAR,H NOHAR,KANSAR,SC,PRADEEP,,SC,kansar,HANUMANGARH,NOHAR
4741,ANUMANGAR,H NOHAR,KHUIYAN,SC (Woman),BASKARO,,SC (Woman),khuiyan,HANUMANGARH,NOHAR
4742,ANUMANGAR,H NOHAR,KIKRALI,OBC (Woman),BIML A,,OBC (Woman),kikrali,HANUMANGARH,NOHAR
4743,ANUMANGAR,H NOHAR,LAKHASAR,General,SURENDRA KUMAR,,OBC,lakhasar,HANUMANGARH,NOHAR
4744,ANUMANGAR,H NOHAR,LALANABAS DIKHANADA,OBC,SAVITRI,,OBC (Woman),lalanabas dikhanada,HANUMANGARH,NOHAR
4745,ANUMANGAR,H NOHAR,LALANABAS UTRADA,OBC,SINGA RAM,,OBC,lalanabas utrada,HANUMANGARH,NOHAR
4746,ANUMANGAR,H NOHAR,LALANIYA,OBC (Woman),SUMAN,,OBC (Woman),lalaniya,HANUMANGARH,NOHAR
4747,ANUMANGAR,H NOHAR,MALWANI,OBC,KRISHAN KUMAR,,OBC,malwani,HANUMANGARH,NOHAR
4748,ANUMANGAR,H NOHAR,MANDERPURA,General,HEMRAJ,,General,manderpura,HANUMANGARH,NOHAR
