state,year,district,block,halqa,ward_no,ward_name,tier,tier_local,reservation,caste_reservation,woman_reserved,listing_scope,pop_sc,pop_st,pop_oc,pop_total,reservation_raw,script,source_path,source_page,source_pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Awoora D,PC-VI,Awoora D,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Awoora D,PC-VIII,Awoora D,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Awoora D,PC-XI,Awoora D,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gulgam A,PC-II,Gulgam A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gulgam A,PC-V,Gulgam A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gulgam B,PC-II,Gulgam B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gulgam B,PC-V,Gulgam B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gulgam C,PC-II,Gulgam C,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gulgam C,PC-V,Gulgam C,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gulgam D,PC-II,Gulgam D,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gulgam D,PC-V,Gulgam D,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Hanjipora,PC-II,Hanjipora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Hanjipora,PC-V,Hanjipora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Herri A,PC-II,Hirri A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Herri A,PC-V,Hirri A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Herri B,PC-II,Hirri B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Herri B,PC-V,Hirri B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Hirri payeen,PC-II,Hirri Payeen,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Hirri payeen,PC-V,Hirri Payeen,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Hundi,PC-II,Hundi,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Hundi,PC-V,Hundi,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Jumagud,PC-II,Jumagund,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Jumagud,PC-V,Jumagund,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Jumagud,PC-VII,Jumagund,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kawari,PC-II,Kawari,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kawari,PC-V,Kawari,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Laderwan,PC-II,Laderwan,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Laderwan,PC-V,Laderwan,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Laderwan,PC-VIII,Laderwan,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Laderwan,PC-IX,Laderwan,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Marhama,PC-II,Marhama,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Marhama,PC-V,Marhama,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Zurhama A,PC-II,Zurhama A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Zurhama A,PC-V,Zurhama A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Zurhama A,PC-VIII,Zurhama A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Zurhama A,PC-I,Zurhama,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Zurhama A,PC-II,-Zurhama B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Zurhama A,PC-V,-Zurhama B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,12,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Zurhama A,Number & Name of Panch Constituency,,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,Panch reservation for SC/ST/Women & ST (Where proportion of ST Polpulation is comperatively Large),latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Zurhama A,PC-VIII,Zurhama B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Zurhama A,PC-IX,Zurhama B,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ashpora,PC-II,Ashpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ashpora,PC-V,Ashpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ashpora,PC-VIII,Ashpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Bicharwari,PC-II,Bicherwari,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Bicharwari,PC-V,Bicherwari,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Bicharwari,PC-VIII,Bicherwari,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Deedarpora,PC-II,Deedarpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Deedarpora,PC-V,Deedarpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Deedarpora,PC-VIII,Deedarpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gundkamal,PC-I,Gundkamal,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gundkamal,PC-II,Gundkamal,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gundkamal,PC-III,Gundkamal,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gundkamal,PC-IV,Gundkamal,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gundkamal,PC-V,Gundkamal,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Gundkamal,PC-VII,223 Gundkamal,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Hajin,PC-II,Hajin,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Hajin,PC-V,Hajin,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Harwat,PC-II,Harwat,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Harwat,PC-V,Harwat,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Harwat,PC-VIII,Harwat,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kasloo,PC-II,Kasloo,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kasloo,PC-V,Kasloo,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kasloo,PC-VIII,Kasloo,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Khaipora,PC-II,Palpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Khaipora,PC-V,Palpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Khaipora,PC-VIII,Palpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kralgund,PC-II,Kralgund,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kralgund,PC-V,Kralgund,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kralgund,PC-VIII,Kralgund,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Kralgund,PC-XI,229 Kralgund,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Lala Bugh,PC-II,Lalbugh,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Lala Bugh,PC-V,Lalbugh,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Lala Bugh,PC-VIII,Lalbugh,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Lala Bugh,PC-XI,215 Ganapora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Lukipora,PC-II,Lokipora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Lukipora,PC-V,Lokipora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Lukipora,PC-VIII,Lokipora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Lukipora,PC-XI,216 Lokipora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Mundigam,PC-II,Mandigam,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Mundigam,PC-V,Mandigam,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Mundigam,PC-VIII,Mandigam,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Pandithpora,PC-II,Pandithpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Pandithpora,PC-V,Pandithpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Pandithpora,PC-VIII,Pandithpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Pandithpora,PC-XI,231 Pandithpora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Rawalpora A,PC-II,Rawalpora A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Rawalpora A,PC-V,Rawalpora A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Rawalpora A,PC-II,Rawalpora B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Rawalpora A,PC-V,Rawalpora B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Rawalpora A,PC-VIII,Rawalpora B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,13,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Rawalpora A,Number & Name of Panch Constituency,,gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,Panch reservation for SC/ST/Women & ST (Where proportion of ST Polpulation is comperatively Large),latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Rawalpora A,PC-XI,227 Gund Chobotira,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Renan,PC-II,Renan,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Renan,PC-V,Renan,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Renan,PC-VIII,Renan,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Renan,PC-XI,218 Renan,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ringpath A,PC-I,Ringpath A,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ringpath A,PC-II,Ringpath A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ringpath A,PC-V,Ringpath A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ringpath A,PC-VIII,Ringpath A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ringpath B,PC-II,Ringpath B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ringpath B,PC-V,Ringpath B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ringpath B,PC-VIII,Ringpath B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Sohipora,PC-II,Sohipora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Sohipora,PC-V,Sohipora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Sohipora,PC-VIII,Sohipora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Supernaghama,PC-II,Supernaghama,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Supernaghama,PC-V,Supernaghama,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Supernaghama,PC-VIII,Supernaghama,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Udipora,PC-II,Udhipora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Udipora,PC-V,Udhipora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Udipora,PC-VIII,Udhipora,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Walrama A,PC-II,Walrahama A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Walrama A,PC-V,Walrahama A,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Walrama B,PC-II,Walrahama B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Walrama B,PC-V,Walrahama B,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ahgam,PC-II,Ahgam,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ahgam,PC-V,Ahgam,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ahgam,PC-VII,Ahgam,gp_ward,ward,ST Other than Woman,ST,0,reserved_only,,,,,ST Reserved,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Ahgam,PC-VIII,Ahgam,gp_ward,ward,Woman,NONE,1,reserved_only,,,,,Gn Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
Jammu & Kashmir,2018,Name of Number,Natnussa,Behnipora,PC-II,Behnipora),gp_ward,ward,ST Woman,ST,1,reserved_only,,,,,ST Women,latin,data/jk/2018/Kupwara.pdf,14,Kupwara.pdf
