state,year,district,block,halqa,ward_no,ward_name,tier,reservation,caste_reservation,woman_reserved,listing_scope,pop_sc,pop_st,pop_oc,pop_total,reservation_raw,script,source_path,source_page,source_pdf
Jammu & Kashmir,2016,Ramban,Ramban,Maitra Gibindpora- B,,,sarpanch,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2016/Ramban.pdf,6,Ramban.pdf
Jammu & Kashmir,2016,Ramban,Ramban,Marog,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramban.pdf,6,Ramban.pdf
Jammu & Kashmir,2016,Ramban,Ramban,Marog,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramban.pdf,6,Ramban.pdf
Jammu & Kashmir,2016,Ramban,Ramban,Pernote-A,,,sarpanch,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2016/Ramban.pdf,7,Ramban.pdf
Jammu & Kashmir,2016,Ramban,Ramban,Pernote-B,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramban.pdf,7,Ramban.pdf
Jammu & Kashmir,2016,Ramban,Ramban,Sawani,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramban.pdf,7,Ramban.pdf
Jammu & Kashmir,2016,of Panch Sarpanch of,Ramban,Sawani,,,sarpanch,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2016/Ramban.pdf,8,Ramban.pdf
Jammu & Kashmir,2016,Ramban,Ramban,Seri-B,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramban.pdf,8,Ramban.pdf
Jammu & Kashmir,2016,Ramban,Ramban,Sildhar,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramban.pdf,8,Ramban.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Bajmasta,,,sarpanch,Woman,NONE,1,all_seats,0,19,210,229,Women,latin,data/jk/2016/Ramsoo.pdf,1,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Bhordar-A,,,sarpanch,Other than Woman,NONE,0,all_seats,0,0,332,332,Open,latin,data/jk/2016/Ramsoo.pdf,1,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Bhordar-B,,,sarpanch,Other than Woman,NONE,0,all_seats,0,0,455,455,Open,latin,data/jk/2016/Ramsoo.pdf,1,Ramsoo.pdf
Jammu & Kashmir,2016,halqa Panch Sarpanch of,Ramsoo,Bhordar-B,,,sarpanch,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2016/Ramsoo.pdf,2,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Dhanmasta- B,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramsoo.pdf,2,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Dhanmasta- B,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramsoo.pdf,2,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Neel-A,,,sarpanch,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2016/Ramsoo.pdf,3,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Neel-B,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramsoo.pdf,3,Ramsoo.pdf
Jammu & Kashmir,2016,halqa Panch Sarpanch of,Ramsoo,Neel-B,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramsoo.pdf,4,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Neel-D,,,sarpanch,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2016/Ramsoo.pdf,4,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Sarbagni-A,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramsoo.pdf,4,Ramsoo.pdf
Jammu & Kashmir,2016,halqa Panch Sarpanch of,Ramsoo,Sarbagni-A,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramsoo.pdf,5,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Shagan,,,sarpanch,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2016/Ramsoo.pdf,5,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Sujmatna-A,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramsoo.pdf,5,Ramsoo.pdf
Jammu & Kashmir,2016,halqa Panch Sarpanch of,Ramsoo,Sujmatna-A,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramsoo.pdf,6,Ramsoo.pdf
Jammu & Kashmir,2016,halqa Panch Sarpanch of,Ramsoo,Sujmatna-A,,,sarpanch,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2016/Ramsoo.pdf,6,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Trigam Lower-A,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramsoo.pdf,7,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ramsoo,Trigam Lower-B,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ramsoo.pdf,7,Ramsoo.pdf
Jammu & Kashmir,2016,Ramban,Ukhral,Alanbass-A,,,sarpanch,Woman,NONE,1,all_seats,0,0,127,127,Women,latin,data/jk/2016/Ukhral.pdf,1,Ukhral.pdf
Jammu & Kashmir,2016,Ramban,Ukhral,Alanbass-B,,,sarpanch,Other than Woman,NONE,0,all_seats,0,0,85,85,Open,latin,data/jk/2016/Ukhral.pdf,1,Ukhral.pdf
Jammu & Kashmir,2016,Ramban,Ukhral,Bhangara,,,sarpanch,Other than Woman,NONE,0,all_seats,0,27,379,407,Open,latin,data/jk/2016/Ukhral.pdf,1,Ukhral.pdf
Jammu & Kashmir,2016,halqa Sarpanch of,Ukhral,Bhangara,,,sarpanch,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2016/Ukhral.pdf,2,Ukhral.pdf
Jammu & Kashmir,2016,Ramban,Ukhral,Maligam-A,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ukhral.pdf,2,Ukhral.pdf
Jammu & Kashmir,2016,halqa Sarpanch of,Ukhral,Maligam-A,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ukhral.pdf,3,Ukhral.pdf
Jammu & Kashmir,2016,Ramban,Ukhral,Panchal-A,,,sarpanch,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2016/Ukhral.pdf,3,Ukhral.pdf
Jammu & Kashmir,2016,Ramban,Ukhral,Panchal-B,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ukhral.pdf,3,Ukhral.pdf
Jammu & Kashmir,2016,halqa Sarpanch of,Ukhral,Panchal-B,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ukhral.pdf,4,Ukhral.pdf
Jammu & Kashmir,2016,Ramban,Ukhral,Phagmulla,,,sarpanch,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2016/Ukhral.pdf,4,Ukhral.pdf
Jammu & Kashmir,2016,Ramban,Ukhral,Pogal Lower,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ukhral.pdf,4,Ukhral.pdf
Jammu & Kashmir,2016,Ramban,Ukhral,Sena Bhatti- A,,,sarpanch,Woman,NONE,1,all_seats,,,,,Women,latin,data/jk/2016/Ukhral.pdf,5,Ukhral.pdf
Jammu & Kashmir,2016,RRaammbbaann,Ukhral,SSeennaa BBhhaattttii-- BB,,,sarpanch,Other than Woman,NONE,0,all_seats,,,,,Open,latin,data/jk/2016/Ukhral.pdf,5,Ukhral.pdf
