state,year,district,district_declared,block_no,block,gp_no,halqa,gp_identity_from_page_text,ward_no,ward_name,tier,tier_local,reservation,caste_reservation,woman_reserved,listing_scope,pop_sc,pop_st,pop_oc,pop_total,reservation_raw,script,source_path,source_page,source_pdf,source_url,source_capture
Jammu & Kashmir,2016,Udhampur,,9,Majalta,,9/ Satrari,,VI,Lower Kathail,gp_ward,ward,SC Other than Woman,SC,0,all_seats,130,24,101,255,SC,latin,data/jk/2016/Publication Udhampur A.pdf,36,Publication Udhampur A.pdf,,
Jammu & Kashmir,2016,Udhampur,,9,Majalta,,10/ Thalora,,I,Khuga Ist,gp_ward,ward,Other than Woman,NONE,0,all_seats,72,0,192,264,Open,latin,data/jk/2016/Publication Udhampur A.pdf,36,Publication Udhampur A.pdf,,
Jammu & Kashmir,2016,Udhampur,,9,Majalta,,10/ Thalora,,II,Khuga 2nd,gp_ward,ward,Woman,NONE,1,all_seats,35,0,240,275,Woman,latin,data/jk/2016/Publication Udhampur A.pdf,36,Publication Udhampur A.pdf,,
Jammu & Kashmir,2016,Udhampur,,9,Majalta,,10/ Thalora,,III,Telay,gp_ward,ward,Other than Woman,NONE,0,all_seats,129,0,219,348,Open,latin,data/jk/2016/Publication Udhampur A.pdf,36,Publication Udhampur A.pdf,,
Jammu & Kashmir,2016,Udhampur,,9,Majalta,,10/ Thalora,,IV,Thalora Ist,gp_ward,ward,SC Other than Woman,SC,0,all_seats,182,0,144,326,SC,latin,data/jk/2016/Publication Udhampur A.pdf,36,Publication Udhampur A.pdf,,
Jammu & Kashmir,2016,Udhampur,,9,Majalta,,10/ Thalora,,V,Thalora 2nd,gp_ward,ward,Woman,NONE,1,all_seats,75,0,112,187,Woman,latin,data/jk/2016/Publication Udhampur A.pdf,36,Publication Udhampur A.pdf,,
Jammu & Kashmir,2016,Udhampur,,9,Majalta,,10/ Thalora,,VI,Devi Bani Adda Ist,gp_ward,ward,Other than Woman,NONE,0,all_seats,106,0,147,253,Open,latin,data/jk/2016/Publication Udhampur A.pdf,36,Publication Udhampur A.pdf,,
Jammu & Kashmir,2016,Udhampur,,9,Majalta,,10/ Thalora,,VII,Devi Bani Adda 2nd,gp_ward,ward,Other than Woman,NONE,0,all_seats,84,0,244,328,Open,latin,data/jk/2016/Publication Udhampur A.pdf,36,Publication Udhampur A.pdf,,
Jammu & Kashmir,2016,Udhampur,,9,Majalta,,10/ Thalora,,IX,Kaley Ist,gp_ward,ward,Other than Woman,NONE,0,all_seats,95,35,280,410,Open,latin,data/jk/2016/Publication Udhampur A.pdf,36,Publication Udhampur A.pdf,,
Jammu & Kashmir,2016,Udhampur,,9,Majalta,,10/ Thalora,,X,Kaley 2nd,gp_ward,ward,Other than Woman,NONE,0,all_seats,16,0,358,374,Open,latin,data/jk/2016/Publication Udhampur A.pdf,36,Publication Udhampur A.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,1 Basnote,,I,1.Upper Basnote No 1,gp_ward,ward,Other than Woman,NONE,0,all_seats,39,16,219,274,Open,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,1 Basnote,,II,2.Upper Basnote02,gp_ward,ward,Woman,NONE,1,all_seats,28,0,223,251,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,1 Basnote,,III,3.Bithua,gp_ward,ward,Other than Woman,NONE,0,all_seats,96,0,254,350,Open,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,1 Basnote,,IV,4.Baral Ladhrakote,gp_ward,ward,Other than Woman,NONE,0,all_seats,25,50,162,237,Open,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,1 Basnote,,V,5.Dethali,gp_ward,ward,Woman,NONE,1,all_seats,0,8,217,225,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,1 Basnote,,VI,6.Upper Moungri,gp_ward,ward,Other than Woman,NONE,0,all_seats,88,42,239,369,Open,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,1 Basnote,,VII,7.Lower Moungri,gp_ward,ward,Other than Woman,NONE,0,all_seats,122,0,204,326,Open,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,1 Basnote,,VIII,8.Ttathi Moungri,gp_ward,ward,SC Woman,SC,1,all_seats,189,0,68,257,SC Woman,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,2,Damnote,,I,1.Harlal,gp_ward,ward,Other than Woman,NONE,0,all_seats,49,96,216,361,Open,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,2,Damnote,,II,2.Pathi,gp_ward,ward,Woman,NONE,1,all_seats,0,0,287,287,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,2,Damnote,,III,3.Khlarr,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,290,290,Open,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,2,Damnote,,IV,4.Adoge,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,37,314,351,Open,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,2,Damnote,,V,5.Kuthllin,gp_ward,ward,Woman,NONE,1,all_seats,0,6,290,296,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,2,Damnote,,VI,6.Prand,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,315,315,Open,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,2,Damnote,,VII,7.Khourgali,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,60,310,370,Open,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,2,Damnote,,VIII,8.Dhalaid,gp_ward,ward,Woman,NONE,1,all_seats,0,50,158,208,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,1,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,3 Dubigali,,I,1.Dubigali,gp_ward,ward,Other than Woman,NONE,0,all_seats,17,0,110,127,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,3 Dubigali,,II,2.Baye Lasse,gp_ward,ward,Woman,NONE,1,all_seats,16,58,114,188,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,3 Dubigali,,III,3.Taderi,gp_ward,ward,Other than Woman,NONE,0,all_seats,43,0,136,179,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,3 Dubigali,,IV,4.Ladhal Moungri,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,5,130,135,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,3 Dubigali,,V,5.Chakllian,gp_ward,ward,Woman,NONE,1,all_seats,31,6,206,243,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,3 Dubigali,,VI,6.Balyal,gp_ward,ward,Other than Woman,NONE,0,all_seats,53,19,156,228,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,4,Kalsote,,I,1.Dubka Bag,gp_ward,ward,Other than Woman,NONE,0,all_seats,91,0,114,205,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,4,Kalsote,,II,2.Sergali,gp_ward,ward,Woman,NONE,1,all_seats,69,0,229,298,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,4,Kalsote,,III,3.Kathi Tlala,gp_ward,ward,SC Other than Woman,SC,0,all_seats,240,0,122,362,SC,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,4,Kalsote,,IV,4.Taddar Poungar,gp_ward,ward,Other than Woman,NONE,0,all_seats,32,0,205,237,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,4,Kalsote,,V,5. Sarkund Jalli,gp_ward,ward,Woman,NONE,1,all_seats,23,1,204,228,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,4,Kalsote,,VI,6.Kamad,gp_ward,ward,Other than Woman,NONE,0,all_seats,48,0,177,225,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,4,Kalsote,,VII,7.Bullon,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,228,228,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,4,Kalsote,,VIII,8.Kochal,gp_ward,ward,SC Woman,SC,1,all_seats,198,0,120,318,SC Woman,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,5 Ladda-A,,I,1.Pandola,gp_ward,ward,Other than Woman,NONE,0,all_seats,30,0,350,380,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,5 Ladda-A,,II,2.Tarsoo,gp_ward,ward,SC Woman,SC,1,all_seats,165,0,135,300,SC Woman,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,5 Ladda-A,,III,3.Kouri Ladda,gp_ward,ward,SC Other than Woman,SC,0,all_seats,170,0,145,315,SC,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,5 Ladda-A,,IV,4.Bass,gp_ward,ward,Other than Woman,NONE,0,all_seats,60,35,70,165,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,5 Ladda-A,,V,5.Manyote,gp_ward,ward,ST Woman,ST,1,all_seats,0,190,133,323,ST Woman,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,5 Ladda-A,,VI,6.Dhakhari,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,250,250,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,6 Ladda-B,,I,1.Karkhan Kote,gp_ward,ward,Other than Woman,NONE,0,all_seats,94,0,258,352,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,6 Ladda-B,,II,2.Gran Ladda,gp_ward,ward,Woman,NONE,1,all_seats,60,43,110,213,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,6 Ladda-B,,III,3.Chunta Gali,gp_ward,ward,SC Other than Woman,SC,0,all_seats,129,35,90,254,SC,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,6 Ladda-B,,IV,4.Kotheri,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,140,220,360,Open,latin,data/jk/2016/Publication Udhampur B.pdf,2,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,6 Ladda-B,,V,5.Sail Kotheri,gp_ward,ward,SC Woman,SC,1,all_seats,157,83,60,300,SC Woman,latin,data/jk/2016/Publication Udhampur B.pdf,3,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,6 Ladda-B,,VI,6.Chanound Kotheri,gp_ward,ward,Other than Woman,NONE,0,all_seats,40,19,265,324,Open,latin,data/jk/2016/Publication Udhampur B.pdf,3,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,7 Lalli,,I,1.Chuchal,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,249,249,Open,latin,data/jk/2016/Publication Udhampur B.pdf,3,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,7 Lalli,,II,2.Gangar,gp_ward,ward,Woman,NONE,1,all_seats,43,0,203,246,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,3,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,7 Lalli,,III,3.Lower Lalli,gp_ward,ward,Other than Woman,NONE,0,all_seats,31,27,219,277,Open,latin,data/jk/2016/Publication Udhampur B.pdf,3,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,7 Lalli,,IV,4.Malai,gp_ward,ward,Other than Woman,NONE,0,all_seats,17,13,205,235,Open,latin,data/jk/2016/Publication Udhampur B.pdf,3,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,7 Lalli,,V,5.Suaball,gp_ward,ward,Woman,NONE,1,all_seats,31,0,203,234,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,3,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,7 Lalli,,VI,6.Manjua Malal Pooni,gp_ward,ward,Other than Woman,NONE,0,all_seats,8,15,277,300,Open,latin,data/jk/2016/Publication Udhampur B.pdf,3,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,7 Lalli,,VII,7.Kote,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,298,298,Open,latin,data/jk/2016/Publication Udhampur B.pdf,3,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,,7 Lalli,,VIII,8.Thatakote,gp_ward,ward,Woman,NONE,1,all_seats,16,0,127,143,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,3,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,8,Panjar,,I,1.Thatli,gp_ward,ward,SC Other than Woman,SC,0,all_seats,135,96,6,237,SC,latin,data/jk/2016/Publication Udhampur B.pdf,4,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,8,Panjar,,II,2.Jadethar,gp_ward,ward,SC Woman,SC,1,all_seats,248,0,0,248,SC Woman,latin,data/jk/2016/Publication Udhampur B.pdf,4,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,8,Panjar,,III,3.Upper Saddal,gp_ward,ward,Other than Woman,NONE,0,all_seats,143,0,153,296,Open,latin,data/jk/2016/Publication Udhampur B.pdf,4,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,8,Panjar,,IV,4.Lower Saddal,gp_ward,ward,Other than Woman,NONE,0,all_seats,137,0,152,289,Open,latin,data/jk/2016/Publication Udhampur B.pdf,4,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,8,Panjar,,V,5.Upper Chunal,gp_ward,ward,SC Woman,SC,1,all_seats,304,0,0,304,SC Woman,latin,data/jk/2016/Publication Udhampur B.pdf,4,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,8,Panjar,,VI,6.Lower Chunal,gp_ward,ward,SC Other than Woman,SC,0,all_seats,232,0,0,232,SC,latin,data/jk/2016/Publication Udhampur B.pdf,4,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,8,Panjar,,VII,7.Pathua,gp_ward,ward,SC Other than Woman,SC,0,all_seats,324,0,30,354,SC,latin,data/jk/2016/Publication Udhampur B.pdf,4,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,8,Panjar,,VIII,8.Seri,gp_ward,ward,Woman,NONE,1,all_seats,46,0,248,294,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,4,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,8,Panjar,,IX,9.Kreari,gp_ward,ward,Other than Woman,NONE,0,all_seats,25,15,176,216,Open,latin,data/jk/2016/Publication Udhampur B.pdf,4,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,10,Moungri,8,Panjar,,X,10.Gunsar,gp_ward,ward,Other than Woman,NONE,0,all_seats,38,38,387,463,Open,latin,data/jk/2016/Publication Udhampur B.pdf,4,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,1,Bali,,I,Thard,gp_ward,ward,SC Other than Woman,SC,0,all_seats,501,0,0,501,SC,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,1,Bali,,II,Urkhal,gp_ward,ward,Woman,NONE,1,all_seats,165,98,225,488,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,1,Bali,,III,3. Bari Nalla,gp_ward,ward,SC Other than Woman,SC,0,all_seats,341,0,0,341,SC,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,1,Bali,,IV,4. Sarmod,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,14,309,323,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,1,Bali,,V,5. Thoru,gp_ward,ward,Woman,NONE,1,all_seats,51,10,248,309,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,1,Bali,,VI,6. Kreed,gp_ward,ward,Other than Woman,NONE,0,all_seats,88,0,216,304,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,1,Bali,,VII,7. Bandrass,gp_ward,ward,Other than Woman,NONE,0,all_seats,5,97,230,332,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,1,Bali,,VIII,8. Jalad,gp_ward,ward,Woman,NONE,1,all_seats,0,122,226,348,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,1,Bali,,IX,9. Tand,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,20,301,321,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,1,Bali,,X,10. Laid,gp_ward,ward,Other than Woman,NONE,0,all_seats,66,11,238,315,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,2 Chirdi,,I,1. Tarmoku,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,90,160,250,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,2 Chirdi,,II,2. Gowari,gp_ward,ward,Woman,NONE,1,all_seats,0,92,196,288,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,2 Chirdi,,III,3. Thaldi,gp_ward,ward,Other than Woman,NONE,0,all_seats,95,36,120,251,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,2 Chirdi,,IV,4.Parnaiee,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,120,160,280,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,2 Chirdi,,V,5. Kalsara,gp_ward,ward,SC Woman,SC,1,all_seats,305,84,0,389,SC Woman,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,2 Chirdi,,VI,6. Namon,gp_ward,ward,SC Other than Woman,SC,0,all_seats,390,0,0,390,SC,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,2 Chirdi,,VII,7.Lehari,gp_ward,ward,ST Other than Woman,ST,0,all_seats,0,245,185,430,ST,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,2 Chirdi,,VIII,8. Dharad,gp_ward,ward,Woman,NONE,1,all_seats,0,115,190,305,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,3Delah,,I,1. Gujjar Hostal Moh.,gp_ward,ward,Other than Woman,NONE,0,all_seats,10,15,260,285,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,3Delah,,II,2. SC Moh. Ramu Mistry,gp_ward,ward,Woman,NONE,1,all_seats,0,78,235,313,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,3Delah,,III,3. Moh New Basti,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,46,198,244,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,3Delah,,IV,4. H. Coloney Moh . Chandel,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,0,238,238,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,3Delah,,V,5. Moh. Rotary Club Hospital,gp_ward,ward,Woman,NONE,1,all_seats,0,5,286,291,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,3Delah,,VI,6. Little Angel School Moh,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,78,230,308,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,3Delah,,VII,7. Angrez Moh,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,8,326,334,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,3Delah,,VIII,8.Gangera Main,gp_ward,ward,Woman,NONE,1,all_seats,113,0,395,508,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,3Delah,,IX,9. Moh. Rount Gangera,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,26,75,101,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,3Delah,,X,10. Moh Bsenta,gp_ward,ward,Other than Woman,NONE,0,all_seats,0,24,96,120,Open,latin,data/jk/2016/Publication Udhampur B.pdf,5,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,4 Jakhani,,I,1. Moh Sharda,gp_ward,ward,SC Other than Woman,SC,0,all_seats,160,0,9,169,SC,latin,data/jk/2016/Publication Udhampur B.pdf,6,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,4 Jakhani,,II,2. Dubduba,gp_ward,ward,Woman,NONE,1,all_seats,0,0,180,180,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,6,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,4 Jakhani,,III,3.Moh Arjun Singh,gp_ward,ward,Other than Woman,NONE,0,all_seats,122,160,408,690,Open,latin,data/jk/2016/Publication Udhampur B.pdf,6,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,4 Jakhani,,IV,4. Moh Talab,gp_ward,ward,Other than Woman,NONE,0,all_seats,33,42,145,220,Open,latin,data/jk/2016/Publication Udhampur B.pdf,6,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,4 Jakhani,,V,5.Moh Grid,gp_ward,ward,Woman,NONE,1,all_seats,402,250,200,852,Woman,latin,data/jk/2016/Publication Udhampur B.pdf,6,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,4 Jakhani,,VI,6.Moh SC Adala,gp_ward,ward,Other than Woman,NONE,0,all_seats,7,36,80,123,Open,latin,data/jk/2016/Publication Udhampur B.pdf,6,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,4 Jakhani,,VII,7. B. Nagar Upper,gp_ward,ward,Other than Woman,NONE,0,all_seats,18,42,129,189,Open,latin,data/jk/2016/Publication Udhampur B.pdf,6,Publication Udhampur B.pdf,,
Jammu & Kashmir,2016,Udhampur,,11,Narsoo,,4 Jakhani,,VIII,8. B. nagar Lower,gp_ward,ward,ST Woman,ST,1,all_seats,12,112,99,223,ST Woman,latin,data/jk/2016/Publication Udhampur B.pdf,6,Publication Udhampur B.pdf,,
