district_id,district_name,mandal_id,mandal_name,gpcode,gp_name,contestant,votes_received,reserved_for,total_valid_votes,rejected_votes,tendered_votes,NOTA
18,Siddipet,17,Jagadevpur,16,Kothapet,Kasturi Ranga Reddy,167,UR(G),357,5,0,0
18,Siddipet,17,Jagadevpur,14,Kondapur,THIGULLA JAHANGEER,0,BC(G),0,0,0,0
18,Siddipet,17,Jagadevpur,26,Jangamreddy Pally,DUBBAKA KUMAR,0,SC(G),0,0,0,0
18,Siddipet,17,Jagadevpur,17,Jagadevpur,REHANA BEGUM,61,UR(W),3570,90,0,8
18,Siddipet,17,Jagadevpur,17,Jagadevpur,RAGULA JYOTHI,45,UR(W),3570,90,0,8
18,Siddipet,17,Jagadevpur,17,Jagadevpur,VEERAMUSHTY RADHA,35,UR(W),3570,90,0,8
18,Siddipet,17,Jagadevpur,17,Jagadevpur,KOTHA LAXMI,2084,UR(W),3570,90,0,8
18,Siddipet,17,Jagadevpur,17,Jagadevpur,BUDDA SRILATHA,1345,UR(W),3570,90,0,8
18,Siddipet,17,Jagadevpur,15,Itikyal,nevala Lavanaya,11,UR(G),1160,0,0,2
18,Siddipet,17,Jagadevpur,15,Itikyal,ravikanti Chandrashakar,629,UR(G),1160,0,0,2
18,Siddipet,17,Jagadevpur,15,Itikyal,Nimma Ram reddy,520,UR(G),1160,0,0,2
18,Siddipet,17,Jagadevpur,13,Gollapally,JONNA ARUNA,94,UR(W),1117,27,0,5
18,Siddipet,17,Jagadevpur,13,Gollapally,DODLA PADMA,420,UR(W),1117,27,0,5
18,Siddipet,17,Jagadevpur,13,Gollapally,SAMBAYYA GARI MAMATHA,603,UR(W),1117,27,0,5
18,Siddipet,17,Jagadevpur,12,Doulapur,ARUTLA POCHAMMA,206,UR(W),1136,33,0,3
18,Siddipet,17,Jagadevpur,12,Doulapur,DOOSA SRILATHA,6,UR(W),1136,33,0,3
18,Siddipet,17,Jagadevpur,12,Doulapur,CHILUKURI SULOCHANA,301,UR(W),1136,33,0,3
18,Siddipet,17,Jagadevpur,12,Doulapur,VANTERU YADHILAXMI,623,UR(W),1136,33,0,3
18,Siddipet,17,Jagadevpur,11,Dharmaram,BATHULA MALLESHAM,149,BC(G),573,0,0,0
18,Siddipet,17,Jagadevpur,11,Dharmaram,PITALA RAJU,303,BC(G),573,0,0,0
18,Siddipet,17,Jagadevpur,11,Dharmaram,CHITTAMAIANA KRISHNA,75,BC(G),573,0,0,0
18,Siddipet,17,Jagadevpur,11,Dharmaram,VATHELLA BALAMALLU,46,BC(G),573,0,0,0
18,Siddipet,17,Jagadevpur,9,Chinnakistapur,karrolla kankaiah,615,SC(G),1170,3,0,1
18,Siddipet,17,Jagadevpur,9,Chinnakistapur,somi renuka,555,SC(G),1170,3,0,1
18,Siddipet,17,Jagadevpur,8,Chatlapally,R NARESH,662,UR(G),1099,0,0,0
18,Siddipet,17,Jagadevpur,8,Chatlapally,M MALLAMMA,7,UR(G),1099,0,0,0
18,Siddipet,17,Jagadevpur,8,Chatlapally,D SAILU,430,UR(G),1099,0,0,0
18,Siddipet,17,Jagadevpur,5,Bg Venkatapur,POKALA BHAGYA,218,BC(W),502,0,0,0
18,Siddipet,17,Jagadevpur,5,Bg Venkatapur,NEELA MANJULA,284,BC(W),502,0,0,0
18,Siddipet,17,Jagadevpur,3,Baswapur,aleti mamatha,598,UR(W),1102,0,0,0
18,Siddipet,17,Jagadevpur,3,Baswapur,aketi kavitha,504,UR(W),1102,0,0,0
18,Siddipet,17,Jagadevpur,25,Anthai Guda,HEMA SURESH,167,BC(G),542,0,0,0
18,Siddipet,17,Jagadevpur,25,Anthai Guda,PITLA YELLAIAH,129,BC(G),542,0,0,0
18,Siddipet,17,Jagadevpur,25,Anthai Guda,THIGULLA SATHYANARAYANA,246,BC(G),542,0,0,0
18,Siddipet,17,Jagadevpur,28,Ananthasagar,Dandu Lavanya,0,BC(W),0,0,0,0
18,Siddipet,17,Jagadevpur,1,Alirajpet,Lurdu Josphin,140,UR(W),1124,0,0,4
18,Siddipet,17,Jagadevpur,1,Alirajpet,Laxmi Mogili,499,UR(W),1124,0,0,4
18,Siddipet,17,Jagadevpur,1,Alirajpet,Shambayyagari Radha,358,UR(W),1124,0,0,4
18,Siddipet,17,Jagadevpur,1,Alirajpet,Enugula Jamuna,127,UR(W),1124,0,0,4
18,Siddipet,1,Dubbak,21,Venkatagiri Thanda,PATHULOTHU PENTAVVA,0,ST(W),0,0,0,0
18,Siddipet,12,Doultabad,2,Upperpally,BARMOJU SWAMY,24,BC(G),887,0,0,0
18,Siddipet,12,Doultabad,2,Upperpally,BALAVANTHULA RAMKISHAN RAO,388,BC(G),887,0,0,0
18,Siddipet,12,Doultabad,2,Upperpally,MOHAMMAD SALEEM,18,BC(G),887,0,0,0
18,Siddipet,12,Doultabad,2,Upperpally,BALAVANTHULA VITTAL RAO,15,BC(G),887,0,0,0
18,Siddipet,12,Doultabad,2,Upperpally,GOLLA NARSIMULU,0,BC(G),887,0,0,0
18,Siddipet,12,Doultabad,2,Upperpally,GUJJULA SANJEEVLU,6,BC(G),887,0,0,0
18,Siddipet,12,Doultabad,2,Upperpally,KALALI CHITHARI GOUD,436,BC(G),887,0,0,0
18,Siddipet,3,Chinnakodur,22,Yellaipally,Avudurti Mahender,248,UR(G),446,6,0,2
18,Siddipet,3,Chinnakodur,22,Yellaipally,U Yellaiah,5,UR(G),446,6,0,2
18,Siddipet,3,Chinnakodur,22,Yellaipally,A Kavitha,3,UR(G),446,6,0,2
18,Siddipet,3,Chinnakodur,22,Yellaipally,A Mallavva,0,UR(G),446,6,0,2
18,Siddipet,3,Chinnakodur,22,Yellaipally,Naluvala Parshuramulu,0,UR(G),446,6,0,2
18,Siddipet,3,Chinnakodur,22,Yellaipally,B lavanya,166,UR(G),446,6,0,2
18,Siddipet,3,Chinnakodur,22,Yellaipally,A Narsaiah,1,UR(G),446,6,0,2
18,Siddipet,3,Chinnakodur,22,Yellaipally,Potharaboina Srinu,23,UR(G),446,6,0,2
18,Siddipet,3,Chinnakodur,21,Vittalapur,Puchakayala Amuruthamma,0,UR(G),1514,39,0,3
18,Siddipet,3,Chinnakodur,21,Vittalapur,Maddikunta Naveen,953,UR(G),1514,39,0,3
18,Siddipet,3,Chinnakodur,21,Vittalapur,Puchakayala Sandya,312,UR(G),1514,39,0,3
18,Siddipet,3,Chinnakodur,21,Vittalapur,Madikunta Narsingam,8,UR(G),1514,39,0,3
18,Siddipet,3,Chinnakodur,21,Vittalapur,Puchakayala Bhupathi Reddy,22,UR(G),1514,39,0,3
18,Siddipet,3,Chinnakodur,21,Vittalapur,Raguala Nagaraju,13,UR(G),1514,39,0,3
18,Siddipet,3,Chinnakodur,21,Vittalapur,Dasari Yellaiah,205,UR(G),1514,39,0,3
18,Siddipet,3,Chinnakodur,21,Vittalapur,Edla Srinivas Reddy,1,UR(G),1514,39,0,3
18,Siddipet,3,Chinnakodur,20,Sikindlapur,Medikayala Venkatesham,329,UR(G),1007,18,0,0
18,Siddipet,3,Chinnakodur,20,Sikindlapur,Mosarla Jayavardan Reddy,678,UR(G),1007,18,0,0
18,Siddipet,3,Chinnakodur,23,Rangaipally,Siddula Srinivas,115,UR(G),234,5,0,0
18,Siddipet,3,Chinnakodur,23,Rangaipally,Kolipaka Narayana Reddy,84,UR(G),234,5,0,0
18,Siddipet,3,Chinnakodur,23,Rangaipally,Pathiri Anjaiah,35,UR(G),234,5,0,0
18,Siddipet,3,Chinnakodur,19,Ramunipatla,Potharaju Rajashekar,410,SC(G),1162,20,0,2
18,Siddipet,3,Chinnakodur,19,Ramunipatla,Karre Raju,45,SC(G),1162,20,0,2
18,Siddipet,3,Chinnakodur,19,Ramunipatla,Mittapally Ganesh,54,SC(G),1162,20,0,2
18,Siddipet,3,Chinnakodur,19,Ramunipatla,Karre Mahender,60,SC(G),1162,20,0,2
18,Siddipet,3,Chinnakodur,19,Ramunipatla,Jerripothula Srinivas,560,SC(G),1162,20,0,2
18,Siddipet,3,Chinnakodur,19,Ramunipatla,Katkuri Shankar,33,SC(G),1162,20,0,2
18,Siddipet,3,Chinnakodur,18,Ramancha,Peraboina Laxmi,775,BC(W),2093,45,0,0
18,Siddipet,3,Chinnakodur,18,Ramancha,Karrepochi Narsavva,157,BC(W),2093,45,0,0
18,Siddipet,3,Chinnakodur,18,Ramancha,Doodam Lalitha,36,BC(W),2093,45,0,0
18,Siddipet,3,Chinnakodur,18,Ramancha,Haripuri Santhoshi,1125,BC(W),2093,45,0,0
18,Siddipet,3,Chinnakodur,17,Peddakodur,Sayannagari Balakishan,12,BC(G),1650,0,0,28
18,Siddipet,3,Chinnakodur,17,Peddakodur,Karremalla Sayanna,458,BC(G),1650,0,0,28
18,Siddipet,3,Chinnakodur,17,Peddakodur,Samala Mahender,412,BC(G),1650,0,0,28
18,Siddipet,3,Chinnakodur,17,Peddakodur,Mallamula eashwar Prasad,6,BC(G),1650,0,0,28
18,Siddipet,3,Chinnakodur,17,Peddakodur,Battu Lingamurthi,762,BC(G),1650,0,0,28
18,Siddipet,3,Chinnakodur,25,Obulapur,S Venkatesham,176,BC(G),825,0,0,0
18,Siddipet,3,Chinnakodur,25,Obulapur,N Ilaiah,428,BC(G),825,0,0,0
18,Siddipet,3,Chinnakodur,25,Obulapur,K Srikanth,120,BC(G),825,0,0,0
18,Siddipet,3,Chinnakodur,25,Obulapur,Lankalapally Maahesh,7,BC(G),825,0,0,0
18,Siddipet,3,Chinnakodur,25,Obulapur,k haribabu,94,BC(G),825,0,0,0
18,Siddipet,3,Chinnakodur,16,Metpally,Singhiredddy Vijyalaxmi,213,UR(W),416,4,0,0
18,Siddipet,3,Chinnakodur,16,Metpally,Kunta Laxmi,203,UR(W),416,4,0,0
18,Siddipet,3,Chinnakodur,15,Medipally,Vanga Saritha,569,UR(W),1206,12,0,2
18,Siddipet,3,Chinnakodur,15,Medipally,Korepu Lavanya,131,UR(W),1206,12,0,2
18,Siddipet,3,Chinnakodur,15,Medipally,Pakala Suguna,506,UR(W),1206,12,0,2
18,Siddipet,3,Chinnakodur,24,Mallaram,Chunchu Joythi,337,SC(W),490,12,0,3
18,Siddipet,3,Chinnakodur,24,Mallaram,Boini Yamuna,43,SC(W),490,12,0,3
18,Siddipet,3,Chinnakodur,24,Mallaram,Chityala swarupa,9,SC(W),490,12,0,3
18,Siddipet,3,Chinnakodur,24,Mallaram,Borra swarupa,101,SC(W),490,12,0,3
18,Siddipet,3,Chinnakodur,14,Mailaram,Kalva Yellaiah,809,BC(G),1472,31,0,1
18,Siddipet,3,Chinnakodur,14,Mailaram,Godugu Dheelip  Kumar,9,BC(G),1472,31,0,1
18,Siddipet,3,Chinnakodur,14,Mailaram,Modem Ojaiah,45,BC(G),1472,31,0,1
18,Siddipet,3,Chinnakodur,14,Mailaram,Pilli Upender,10,BC(G),1472,31,0,1
18,Siddipet,3,Chinnakodur,14,Mailaram,G Thirupathi,599,BC(G),1472,31,0,1
18,Siddipet,3,Chinnakodur,13,Machapur,M Boomalingam,249,SC(G),1555,26,0,0
18,Siddipet,3,Chinnakodur,13,Machapur,Gajula Babu,794,SC(G),1555,26,0,0
18,Siddipet,3,Chinnakodur,13,Machapur,sunchu Yellaiah,479,SC(G),1555,26,0,0
18,Siddipet,3,Chinnakodur,13,Machapur,Jerripothula Prakasham,23,SC(G),1555,26,0,0
18,Siddipet,3,Chinnakodur,13,Machapur,Jaripothu Jamuna,10,SC(G),1555,26,0,0
18,Siddipet,3,Chinnakodur,12,Kistapur,M Kavitha,0,SC(W),0,0,0,0
18,Siddipet,3,Chinnakodur,11,Kasturipally,Pochaboina Rajavva,94,UR(W),534,9,0,4
18,Siddipet,3,Chinnakodur,11,Kasturipally,Pochaboina Padma,231,UR(W),534,9,0,4
18,Siddipet,3,Chinnakodur,11,Kasturipally,Pochaboina Sudha,209,UR(W),534,9,0,4
18,Siddipet,3,Chinnakodur,10,Ibrahimnagar,Pantham Srinivas,482,BC(G),1609,37,0,3
18,Siddipet,3,Chinnakodur,10,Ibrahimnagar,MUlukala Kuntaiah,377,BC(G),1609,37,0,3
18,Siddipet,3,Chinnakodur,10,Ibrahimnagar,Thallapally sushila,8,BC(G),1609,37,0,3
18,Siddipet,3,Chinnakodur,10,Ibrahimnagar,Nemali Subash,722,BC(G),1609,37,0,3
18,Siddipet,3,Chinnakodur,10,Ibrahimnagar,Pashikanti Yadhagiri,20,BC(G),1609,37,0,3
18,Siddipet,3,Chinnakodur,9,Gonepally,Thallapalli Swaroopa,616,BC(W),1683,36,0,6
18,Siddipet,3,Chinnakodur,9,Gonepally,S Balavva,22,BC(W),1683,36,0,6
18,Siddipet,3,Chinnakodur,9,Gonepally,A Shobha Rani,434,BC(W),1683,36,0,6
18,Siddipet,3,Chinnakodur,9,Gonepally,Battula Sravanthi,9,BC(W),1683,36,0,6
18,Siddipet,3,Chinnakodur,9,Gonepally,Salloji Srujana,602,BC(W),1683,36,0,6
18,Siddipet,3,Chinnakodur,8,Gangapur,Panayala Linga Reddy,451,UR(G),1338,7,0,2
18,Siddipet,3,Chinnakodur,8,Gangapur,Chinthala Ravinder,6,UR(G),1338,7,0,2
18,Siddipet,3,Chinnakodur,8,Gangapur,Erravali Tirupathi Reddy,38,UR(G),1338,7,0,2
18,Siddipet,3,Chinnakodur,8,Gangapur,Gundelli venu,396,UR(G),1338,7,0,2
18,Siddipet,3,Chinnakodur,8,Gangapur,MUthyam Ramulu  Goud,447,UR(G),1338,7,0,2
18,Siddipet,3,Chinnakodur,7,Chowdaram,Katukojwala Naga Rani,639,BC(W),1373,19,0,4
18,Siddipet,3,Chinnakodur,7,Chowdaram,P Anitha,734,BC(W),1373,19,0,4
18,Siddipet,3,Chinnakodur,6,Chinnakodur,Gujja Lingam,33,UR(G),3613,45,0,4
18,Siddipet,3,Chinnakodur,6,Chinnakodur,Thallapally Srinivas,803,UR(G),3613,45,0,4
18,Siddipet,3,Chinnakodur,6,Chinnakodur,Alasani Rajasri,97,UR(G),3613,45,0,4
18,Siddipet,3,Chinnakodur,6,Chinnakodur,Gudamalla Sattaiah,22,UR(G),3613,45,0,4
18,Siddipet,3,Chinnakodur,6,Chinnakodur,Kanugula Laxmaiah,422,UR(G),3613,45,0,4
18,Siddipet,3,Chinnakodur,6,Chinnakodur,Kamuni Umeshchandra,1246,UR(G),3613,45,0,4
18,Siddipet,3,Chinnakodur,6,Chinnakodur,P Abbireddy,990,UR(G),3613,45,0,4
18,Siddipet,3,Chinnakodur,3,Cherla Ankkireddypally,K Vanitha,451,UR(W),1062,19,0,5
18,Siddipet,3,Chinnakodur,3,Cherla Ankkireddypally,Swarnalatha Rajaboina,516,UR(W),1062,19,0,5
18,Siddipet,3,Chinnakodur,3,Cherla Ankkireddypally,G lachavva,95,UR(W),1062,19,0,5
18,Siddipet,3,Chinnakodur,5,Chelkalapally,L Mamatha,181,SC(W),458,1,0,6
18,Siddipet,3,Chinnakodur,5,Chelkalapally,Lakkapaka Jeevitha,257,SC(W),458,1,0,6
18,Siddipet,3,Chinnakodur,5,Chelkalapally,Jaya,20,SC(W),458,1,0,6
18,Siddipet,3,Chinnakodur,4,Chandlapur,V Rajavva,79,BC(W),2204,30,0,8
18,Siddipet,3,Chinnakodur,4,Chandlapur,Kandukuri Jayamma,139,BC(W),2204,30,0,8
18,Siddipet,3,Chinnakodur,4,Chandlapur,Suragoni Chandrakala,895,BC(W),2204,30,0,8
18,Siddipet,3,Chinnakodur,4,Chandlapur,Suragoni Padmaja,811,BC(W),2204,30,0,8
18,Siddipet,3,Chinnakodur,4,Chandlapur,Ashammagari Laxmi,246,BC(W),2204,30,0,8
18,Siddipet,3,Chinnakodur,4,Chandlapur,Suragoni Padma,34,BC(W),2204,30,0,8
18,Siddipet,3,Chinnakodur,2,Ananthasagar,G Saritha,192,UR(W),1359,0,0,0
18,Siddipet,3,Chinnakodur,2,Ananthasagar,Metla Ramavva,97,UR(W),1359,0,0,0
18,Siddipet,3,Chinnakodur,2,Ananthasagar,B Roja Rani,361,UR(W),1359,0,0,0
18,Siddipet,3,Chinnakodur,2,Ananthasagar,Gundaboina Swaroopa,125,UR(W),1359,0,0,0
18,Siddipet,3,Chinnakodur,2,Ananthasagar,Bhuapalli Swarupa,18,UR(W),1359,0,0,0
18,Siddipet,3,Chinnakodur,2,Ananthasagar,Ch Vijaya,566,UR(W),1359,0,0,0
18,Siddipet,3,Chinnakodur,1,Allipur,Nimmakayala Rajyalaxmi,49,UR(W),1244,26,0,4
18,Siddipet,3,Chinnakodur,1,Allipur,Vantadapula Bhoolaxmi,25,UR(W),1244,26,0,4
18,Siddipet,3,Chinnakodur,1,Allipur,Gaddam Bhagyalaxmi,339,UR(W),1244,26,0,4
18,Siddipet,3,Chinnakodur,1,Allipur,Kaama Mounika,38,UR(W),1244,26,0,4
18,Siddipet,3,Chinnakodur,1,Allipur,Chelimala Laxmi,166,UR(W),1244,26,0,4
18,Siddipet,3,Chinnakodur,1,Allipur,Akka Anitha,15,UR(W),1244,26,0,4
18,Siddipet,3,Chinnakodur,1,Allipur,Katike Thirumala,4,UR(W),1244,26,0,4
18,Siddipet,3,Chinnakodur,1,Allipur,Kumbala Padma,22,UR(W),1244,26,0,4
18,Siddipet,3,Chinnakodur,1,Allipur,M Yellavva,234,UR(W),1244,26,0,4
18,Siddipet,3,Chinnakodur,1,Allipur,Bandipally Raja Bhayi,352,UR(W),1244,26,0,4
18,Siddipet,12,Doultabad,22,Thirmalapur,SARVUGARI RAJAVVA,485,UR(W),1396,36,0,3
18,Siddipet,12,Doultabad,22,Thirmalapur,GADDAMIDI BHAGYA,503,UR(W),1396,36,0,3
18,Siddipet,12,Doultabad,22,Thirmalapur,RANGANNAGARI MANJULA,408,UR(W),1396,36,0,3
18,Siddipet,12,Doultabad,21,Surampally,NEERADI BHOODAIAH,12,UR(G),1440,24,0,3
18,Siddipet,12,Doultabad,21,Surampally,NARSIMLU ELURI,581,UR(G),1440,24,0,3
18,Siddipet,12,Doultabad,21,Surampally,AYYAGARI NARSIMULU,847,UR(G),1440,24,0,3
18,Siddipet,12,Doultabad,20,Sheripally Bandaram,PERUMANDLA PADMA,471,UR(W),1239,9,0,2
18,Siddipet,12,Doultabad,20,Sheripally Bandaram,VANCHA SWAPNA,768,UR(W),1239,9,0,2
18,Siddipet,12,Doultabad,19,Narsampally,DUBASHI BHASKAR,212,BC(G),516,0,0,1
18,Siddipet,12,Doultabad,19,Narsampally,JANARADHAN VEMA,304,BC(G),516,0,0,1
18,Siddipet,12,Doultabad,18,Muthyampet,BANDI RAJU,0,BC(G),0,0,0,0
18,Siddipet,12,Doultabad,17,Mubaraspur,EEDUGANI EEDAIAH,453,SC(G),1035,28,0,5
18,Siddipet,12,Doultabad,17,Mubaraspur,RANGI POCHAIAH,2,SC(G),1035,28,0,5
18,Siddipet,12,Doultabad,17,Mubaraspur,EDIGAANI YADAGIRI,580,SC(G),1035,28,0,5
18,Siddipet,12,Doultabad,23,Mohammad Shapur,KAVETI MALLAMMA,211,SC(W),471,7,0,0
18,Siddipet,12,Doultabad,23,Mohammad Shapur,KAVETI SWAPNA,260,SC(W),471,7,0,0
18,Siddipet,12,Doultabad,5,Malleshampally,DARA SATHYANARAYANA,214,UR(G),333,11,0,0
18,Siddipet,12,Doultabad,5,Malleshampally,JAKKA SATHYANARAYANA,119,UR(G),333,11,0,0
18,Siddipet,12,Doultabad,16,Machanpally,BOKKALA YADAMMA,576,BC(W),955,16,0,2
18,Siddipet,12,Doultabad,16,Machanpally,SUNKE RAMAVVA,379,BC(W),955,16,0,2
18,Siddipet,12,Doultabad,15,Lingarajpally,POTHARAJU SARITH,65,BC(W),395,8,0,0
18,Siddipet,12,Doultabad,15,Lingarajpally,IMMADISHETTI KAVITHA,47,BC(W),395,8,0,0
18,Siddipet,12,Doultabad,15,Lingarajpally,SUNNAPU LAXMI,105,BC(W),395,8,0,0
18,Siddipet,12,Doultabad,15,Lingarajpally,MARKANTI KETHA,178,BC(W),395,8,0,0
18,Siddipet,12,Doultabad,24,Lingaipally,LAMBADI GENAMMA,101,ST(G),386,10,0,0
18,Siddipet,12,Doultabad,24,Lingaipally,LAMBADI BABYA,1,ST(G),386,10,0,0
18,Siddipet,12,Doultabad,24,Lingaipally,LAMBADI SARVAN,21,ST(G),386,10,0,0
18,Siddipet,12,Doultabad,24,Lingaipally,GUGULOTH  LAKYA,0,ST(G),386,10,0,0
18,Siddipet,12,Doultabad,24,Lingaipally,LAMBADI DEVI,263,ST(G),386,10,0,0
18,Siddipet,12,Doultabad,14,Konapur,PANCHAM SWAMY,0,SC(G),0,0,0,0
18,Siddipet,12,Doultabad,3,Konaipally,KOTHA SURENDAR REDDY,388,UR(G),636,7,0,0
18,Siddipet,12,Doultabad,3,Konaipally,KALALI HANUMANTHU,33,UR(G),636,7,0,0
18,Siddipet,12,Doultabad,3,Konaipally,MAISIGARI SRINIVAS,215,UR(G),636,7,0,0
18,Siddipet,12,Doultabad,13,Indupriyal,SAMBAGA DIVYA,6,SC(W),1399,3,0,0
18,Siddipet,12,Doultabad,13,Indupriyal,KALPANA VEMPALLY,577,SC(W),1399,3,0,0
18,Siddipet,12,Doultabad,13,Indupriyal,SURAMPALLY SHYAMALA,816,SC(W),1399,3,0,0
18,Siddipet,12,Doultabad,1,Guvvalegi,ALLI LATHA,241,UR(W),425,0,0,1
18,Siddipet,12,Doultabad,1,Guvvalegi,BOYINI NARSAVVA,184,UR(W),425,0,0,1
18,Siddipet,12,Doultabad,4,Govindapur,ABRAMAINA RAMASWAMY,102,UR(G),783,9,0,2
18,Siddipet,12,Doultabad,4,Govindapur,GUDISE MALLESH GOUD,183,UR(G),783,9,0,2
18,Siddipet,12,Doultabad,4,Govindapur,ABRAMAIANA N ARSIMULU,82,UR(G),783,9,0,2
18,Siddipet,12,Doultabad,4,Govindapur,MAHAMMAD HAKEEL,20,UR(G),783,9,0,2
18,Siddipet,12,Doultabad,4,Govindapur,GUDISE CHANDRAMOULI,23,UR(G),783,9,0,2
18,Siddipet,12,Doultabad,4,Govindapur,GUDUGULA PARBHAKAR,164,UR(G),783,9,0,2
18,Siddipet,12,Doultabad,4,Govindapur,PITLA MALLESH,55,UR(G),783,9,0,2
18,Siddipet,12,Doultabad,4,Govindapur,POTHARAJU KISHAN,47,UR(G),783,9,0,2
18,Siddipet,12,Doultabad,4,Govindapur,PARAPATAKAM NARSIMHA REDDY,107,UR(G),783,9,0,2
18,Siddipet,12,Doultabad,9,Godugupally,RANAM JYOTHI SRINIVAS GOUD,464,UR(G),941,0,3,0
18,Siddipet,12,Doultabad,9,Godugupally,DONTHIREDDY AMAREDHAR REDDY,463,UR(G),941,0,3,0
18,Siddipet,12,Doultabad,9,Godugupally,SHIVOLLA SWAMYNATH,14,UR(G),941,0,3,0
18,Siddipet,12,Doultabad,8,Gajulapally,APPAGARI SRINIVAS,682,UR(G),1111,15,0,2
18,Siddipet,12,Doultabad,8,Gajulapally,GADIPALLI NARSA REDDY,429,UR(G),1111,15,0,2
18,Siddipet,12,Doultabad,12,Doulthabad,BUDDA RAMESH,482,BC(G),2058,46,0,10
18,Siddipet,12,Doultabad,12,Doulthabad,AADI VENUGOPAL,96,BC(G),2058,46,0,10
18,Siddipet,12,Doultabad,12,Doulthabad,AADI VEBKATESHWARLU,835,BC(G),2058,46,0,10
18,Siddipet,12,Doultabad,12,Doulthabad,BADRAIAH MADHAMSHETTI,418,BC(G),2058,46,0,10
18,Siddipet,12,Doultabad,12,Doulthabad,SAMBARAPU NAGARAJU,29,BC(G),2058,46,0,10
18,Siddipet,12,Doultabad,12,Doulthabad,MADAMSHETTI ANANDAM,198,BC(G),2058,46,0,10
18,Siddipet,12,Doultabad,11,Dommat,NARRA SUSHEELA,269,UR(W),1693,18,0,1
18,Siddipet,12,Doultabad,11,Dommat,NARRA SHASHIREKHA,348,UR(W),1693,18,0,1
18,Siddipet,12,Doultabad,11,Dommat,KOMMERA PUJITHA REDDY,1076,UR(W),1693,18,0,1
18,Siddipet,12,Doultabad,10,Deepayampally,DEVIDI LAVANYA,242,UR(W),456,2,0,0
18,Siddipet,12,Doultabad,10,Deepayampally,GAJWEL PADMA,214,UR(W),456,2,0,0
18,Siddipet,12,Doultabad,7,Appaipally,KUKKALA SUGUNA,195,BC(W),369,4,0,0
18,Siddipet,12,Doultabad,7,Appaipally,POSANI LALITHA,174,BC(W),369,4,0,0
18,Siddipet,12,Doultabad,6,Ahmadnagar,SHAIK ASHIYABEGUM,130,UR(W),489,3,0,3
18,Siddipet,12,Doultabad,6,Ahmadnagar,SHAIK IMAMBEE,359,UR(W),489,3,0,3
18,Siddipet,1,Dubbak,24,Thimmapur,KADATHALA BHARATHAMMA,147,UR(W),1390,34,0,6
18,Siddipet,1,Dubbak,24,Thimmapur,THIGALA MANJULA,807,UR(W),1390,34,0,6
18,Siddipet,1,Dubbak,24,Thimmapur,RAMARAM MADHAVI,436,UR(W),1390,34,0,6
18,Siddipet,1,Dubbak,16,Thallapally,GOPARI PRIYANKA,293,UR(W),507,11,0,4
18,Siddipet,1,Dubbak,16,Thallapally,VELPULA PADMA,214,UR(W),507,11,0,4
18,Siddipet,1,Dubbak,20,Shilajinagar,MADURI SRINIVAS,175,UR(G),399,7,0,0
18,Siddipet,1,Dubbak,20,Shilajinagar,ELPULA BALAMALLU,147,UR(G),399,7,0,0
18,Siddipet,1,Dubbak,20,Shilajinagar,AJMERA RAVINDER,77,UR(G),399,7,0,0
18,Siddipet,1,Dubbak,15,Rameshwarampally,PANCHAM MAMATHA,7,SC(W),594,8,0,2
18,Siddipet,1,Dubbak,15,Rameshwarampally,PALLE MARIYA,7,SC(W),594,8,0,2
18,Siddipet,1,Dubbak,15,Rameshwarampally,PALLE SANTHOSHA,239,SC(W),594,8,0,2
18,Siddipet,1,Dubbak,15,Rameshwarampally,PALLE SUGUNA,341,SC(W),594,8,0,2
18,Siddipet,1,Dubbak,29,Ramakkapet,SIDDULA NAVANITHA,305,SC(W),1694,39,0,14
18,Siddipet,1,Dubbak,29,Ramakkapet,SANGEPU SHOBHA,595,SC(W),1694,39,0,14
18,Siddipet,1,Dubbak,29,Ramakkapet,CHINTHALA PADHMA,794,SC(W),1694,39,0,14
18,Siddipet,1,Dubbak,28,Rajakkapet                                   ,PATHURI MANJULA,94,UR(W),1374,33,0,9
18,Siddipet,1,Dubbak,28,Rajakkapet                                   ,KOMATIREDDY LALITHA,375,UR(W),1374,33,0,9
18,Siddipet,1,Dubbak,28,Rajakkapet                                   ,KOMATIREDDY RAMADEVI,186,UR(W),1374,33,0,9
18,Siddipet,1,Dubbak,28,Rajakkapet                                   ,KOMATIREDDY MAMATHA,329,UR(W),1374,33,0,9
18,Siddipet,1,Dubbak,28,Rajakkapet                                   ,PERUGU PADMA,390,UR(W),1374,33,0,9
18,Siddipet,1,Dubbak,6,Ragothampally,KADUDHURI MALLAREDDY,295,UR(G),897,23,0,1
18,Siddipet,1,Dubbak,6,Ragothampally,REDDY VENKATAMMA,139,UR(G),897,23,0,1
18,Siddipet,1,Dubbak,6,Ragothampally,CHINNAKADUDURI YELLAREDDY,64,UR(G),897,23,0,1
18,Siddipet,1,Dubbak,6,Ragothampally,PITLA MAHENDHAR,13,UR(G),897,23,0,1
18,Siddipet,1,Dubbak,6,Ragothampally,REDDY DEVIREDDY,386,UR(G),897,23,0,1
18,Siddipet,1,Dubbak,14,Pothareddypet,KAKI SAIDAIAH,38,SC(G),1609,49,0,0
18,Siddipet,1,Dubbak,14,Pothareddypet,PUTLAGARI SHANKARAIAH,1027,SC(G),1609,49,0,0
18,Siddipet,1,Dubbak,14,Pothareddypet,MANDA LAXMINARSIMULU,11,SC(G),1609,49,0,0
