state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,winner_basis,unopposed,reservation_raw,script,source_path,source_page
Telangana,2019,Kamareddy,Kamareddy,Narsannapally,6,gp_ward,ward member,SC Woman,SC,1,Yeluri Laxmi Narsavva,published,1,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Narsannapally,7,gp_ward,ward member,Woman,NONE,1,Chennam Manasa,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Narsannapally,8,gp_ward,ward member,BC Woman,BC,1,Dadugula Narsavva,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Raghavapoor,1,gp_ward,ward member,SC Woman,SC,1,Rajamani Dohari,published,1,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Raghavapoor,2,gp_ward,ward member,BC Woman,BC,1,Manda Chinna Poshavva,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Raghavapoor,3,gp_ward,ward member,Woman,NONE,1,Padmavva Shivaipally,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Raghavapoor,4,gp_ward,ward member,BC Other than Woman,BC,0,Perumandla Ranjith Goud,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Raghavapoor,5,gp_ward,ward member,ST Other than Woman,ST,0,Thukaram Lambadi,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Raghavapoor,6,gp_ward,ward member,ST Woman,ST,1,Kalavati gugulath,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor,1,gp_ward,ward member,Woman,NONE,1,Rekulapalli Padma,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor,2,gp_ward,ward member,SC Other than Woman,SC,0,Dubbaka Shankar,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor,3,gp_ward,ward member,SC Woman,SC,1,Thondala Swapna,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor,4,gp_ward,ward member,BC Other than Woman,BC,0,CHINTHALA NAGARAJU,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor,5,gp_ward,ward member,BC Other than Woman,BC,0,Dusagama Vittal,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor,6,gp_ward,ward member,BC Woman,BC,1,Abbagouni Laxmi,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor,7,gp_ward,ward member,BC Woman,BC,1,Kancherla Bhagya Laxmi,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor,8,gp_ward,ward member,SC Other than Woman,SC,0,Pastha Parsha Rumulu,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor Left Thanda,1,gp_ward,ward member,ST Other than Woman,ST,0,Mgavath vasram,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor Left Thanda,2,gp_ward,ward member,ST Other than Woman,ST,0,Gangavath Limba,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor Left Thanda,3,gp_ward,ward member,ST Woman,ST,1,Gaugavath Hansi,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor Left Thanda,4,gp_ward,ward member,ST Woman,ST,1,Kethavath Gangamani,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor Left Thanda,5,gp_ward,ward member,ST Woman,ST,1,Bhanavath Bhuli,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor Left Thanda,6,gp_ward,ward member,ST Woman,ST,1,Lambadi Malu,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor Left Thanda,7,gp_ward,ward member,ST Other than Woman,ST,0,Bhanavath Ramesh,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Shabdipoor Left Thanda,8,gp_ward,ward member,BC Other than Woman,BC,0,Shake gouse,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Thimmakpally,1,gp_ward,ward member,BC Other than Woman,BC,0,Rajaiah Dyavari Shetti,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Thimmakpally,2,gp_ward,ward member,SC Woman,SC,1,Kolimi Laxmi,published,1,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Thimmakpally,3,gp_ward,ward member,BC Woman,BC,1,Laxmi Golla,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Thimmakpally,4,gp_ward,ward member,BC Woman,BC,1,DyavariShetti Lavanya,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Thimmakpally,5,gp_ward,ward member,BC Woman,BC,1,Mamatha Golla,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Thimmakpally,6,gp_ward,ward member,BC Woman,BC,1,Vanjari Manevva,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Thimmakpally,7,gp_ward,ward member,BC Other than Woman,BC,0,Katriyala Dasharath,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Thimmakpally,8,gp_ward,ward member,BC Other than Woman,BC,0,Shakkari Prashanth,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Uggrawai,1,gp_ward,ward member,BC Woman,BC,1,Merikala padma,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Uggrawai,2,gp_ward,ward member,BC Woman,BC,1,ALGUNURI LATA,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Uggrawai,3,gp_ward,ward member,BC Other than Woman,BC,0,MULKA VEERESHAM,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Uggrawai,4,gp_ward,ward member,BC Other than Woman,BC,0,Jillala gangaiah,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Uggrawai,5,gp_ward,ward member,SC Woman,SC,1,Tadwai Kavitha,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Uggrawai,6,gp_ward,ward member,Woman,NONE,1,Neela Manjula,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Uggrawai,7,gp_ward,ward member,BC Other than Woman,BC,0,Ponnala Srinivas,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Kamareddy,Uggrawai,8,gp_ward,ward member,SC Other than Woman,SC,0,UMMANI RAVI,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Ayyapally Thanda,1,gp_ward,ward member,ST Other than Woman,ST,0,Devasoth Shavya,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Ayyapally Thanda,2,gp_ward,ward member,ST Other than Woman,ST,0,Ambriya Kethavath,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Ayyapally Thanda,3,gp_ward,ward member,ST Woman,ST,1,Gemini Sabavath,published,0,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Ayyapally Thanda,4,gp_ward,ward member,ST Other than Woman,ST,0,Beekya Devasoth,published,0,ST(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Ayyapally Thanda,5,gp_ward,ward member,ST Woman,ST,1,Puri Devusoth,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Ayyapally Thanda,6,gp_ward,ward member,ST Other than Woman,ST,0,Pramsigh Devasoth,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Ayyapally Thanda,7,gp_ward,ward member,ST Woman,ST,1,Movat Shanthi,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Ayyapally Thanda,8,gp_ward,ward member,ST Woman,ST,1,Ramavath Sarsvathi,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor,1,gp_ward,ward member,SC Other than Woman,SC,0,Yeddulla Sailu,published,1,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor,2,gp_ward,ward member,SC Woman,SC,1,Dappu Pochavva,published,1,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor,3,gp_ward,ward member,Other than Woman,NONE,0,Gopala Dharsan,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor,4,gp_ward,ward member,Woman,NONE,1,Sangamani Mombajipet,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor,5,gp_ward,ward member,BC Woman,BC,1,Golla Mallavva,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor,6,gp_ward,ward member,Other than Woman,NONE,0,hari Satyam`,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor,7,gp_ward,ward member,BC Other than Woman,BC,0,Dasari Sailu,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor,8,gp_ward,ward member,Woman,NONE,1,Erugutala Bharathi,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor Thanda,1,gp_ward,ward member,ST Woman,ST,1,Dharavath manjula,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor Thanda,2,gp_ward,ward member,ST Other than Woman,ST,0,Mamgitya Dharavath,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor Thanda,3,gp_ward,ward member,ST Woman,ST,1,Dharavath Sangubai,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor Thanda,4,gp_ward,ward member,ST Other than Woman,ST,0,Dravath Prathap,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor Thanda,5,gp_ward,ward member,ST Woman,ST,1,Banda Peribai,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Banapoor Thanda,6,gp_ward,ward member,ST Other than Woman,ST,0,Madhu Rathod,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Suraipally,1,gp_ward,ward member,BC Woman,BC,1,BALAMANI G,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Suraipally,2,gp_ward,ward member,BC Other than Woman,BC,0,ELLESHAM KURATI,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Suraipally,3,gp_ward,ward member,SC Woman,SC,1,DEVAVVA CHENNAM,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Suraipally,4,gp_ward,ward member,Other than Woman,NONE,0,EGA GOPALREDDY,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Suraipally,5,gp_ward,ward member,BC Woman,BC,1,SAYYAD AJMERI,published,1,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Suraipally,6,gp_ward,ward member,ST Other than Woman,ST,0,THARYA LAMBADI,published,1,ST(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Suraipally,7,gp_ward,ward member,BC Woman,BC,1,VISLAVATH KAVITHA,published,1,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Lingampet,Suraipally,8,gp_ward,ward member,ST Woman,ST,1,DARAWATH BUJJI,published,1,ST(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Anthapur,1,gp_ward,ward member,SC Woman,SC,1,Chandrakala Karmalkar,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Anthapur,2,gp_ward,ward member,SC Woman,SC,1,Havubai,published,1,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Anthapur,3,gp_ward,ward member,SC Other than Woman,SC,0,Wagmare Mohan,published,1,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Anthapur,4,gp_ward,ward member,BC Woman,BC,1,Dongle Havubai,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Anthapur,5,gp_ward,ward member,BC Woman,BC,1,Laxmi Mamidiwar,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Anthapur,6,gp_ward,ward member,BC Other than Woman,BC,0,Danewar prakash,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Anthapur,7,gp_ward,ward member,BC Other than Woman,BC,0,Balaji Battulwar,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Anthapur,8,gp_ward,ward member,BC Woman,BC,1,Shaluka Vorsewad,published,1,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Awalgaon,1,gp_ward,ward member,BC Other than Woman,BC,0,Maruthi k,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Awalgaon,2,gp_ward,ward member,BC Other than Woman,BC,0,k nagesh,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Awalgaon,3,gp_ward,ward member,BC Woman,BC,1,n karuna,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Awalgaon,4,gp_ward,ward member,BC Other than Woman,BC,0,b laxman,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Awalgaon,5,gp_ward,ward member,BC Woman,BC,1,s chayatayi,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Awalgaon,6,gp_ward,ward member,BC Woman,BC,1,premala,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Awalgaon,7,gp_ward,ward member,SC Woman,SC,1,ashwini,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Awalgaon,8,gp_ward,ward member,BC Other than Woman,BC,0,sheshabai,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Awalgaon,9,gp_ward,ward member,SC Other than Woman,SC,0,vijaya,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Awalgaon,10,gp_ward,ward member,SC Woman,SC,1,shakubai,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Eklara,1,gp_ward,ward member,BC Woman,BC,1,NAGAMANI KAVATWAR,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Eklara,2,gp_ward,ward member,BC Other than Woman,BC,0,SHIVARAJ,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Eklara,3,gp_ward,ward member,BC Woman,BC,1,SHASHIKALA,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Eklara,4,gp_ward,ward member,SC Woman,SC,1,SAVITHRI,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Eklara,5,gp_ward,ward member,SC Other than Woman,SC,0,ERWANTH SALEWAR,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Eklara,6,gp_ward,ward member,BC Other than Woman,BC,0,ANJANBAI,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Eklara,7,gp_ward,ward member,BC Other than Woman,BC,0,PASARE SURESH,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Eklara,8,gp_ward,ward member,SC Woman,SC,1,PADMINIBAI,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Tadgoor,1,gp_ward,ward member,BC Woman,BC,1,RENUKA BIRADAR,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Tadgoor,2,gp_ward,ward member,SC Other than Woman,SC,0,Bheemrao,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Tadgoor,3,gp_ward,ward member,BC Woman,BC,1,Narayana Lute,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Tadgoor,4,gp_ward,ward member,BC Woman,BC,1,Isamwar Ujwalabai,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Tadgoor,5,gp_ward,ward member,BC Other than Woman,BC,0,Gangadhar,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Tadgoor,6,gp_ward,ward member,SC Other than Woman,SC,0,Prakash,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Tadgoor,7,gp_ward,ward member,SC Woman,SC,1,Geethabai,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Chinna Tadgoor,8,gp_ward,ward member,BC Woman,BC,1,Rajamwad Laxmibai,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dhannur,1,gp_ward,ward member,BC Other than Woman,BC,0,DEVAKATHE BALAJI,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dhannur,2,gp_ward,ward member,SC Woman,SC,1,IBBATHWAR LAXMI,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dhannur,3,gp_ward,ward member,SC Other than Woman,SC,0,THIRUMALADAS NAVANATH,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dhannur,4,gp_ward,ward member,BC Woman,BC,1,LUTE RUKMINI BAYI,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dhannur,5,gp_ward,ward member,BC Woman,BC,1,CHAKALI SAVITHA,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dhannur,6,gp_ward,ward member,BC Woman,BC,1,JYOTHI BAYI DEVAKATHE,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dhannur,7,gp_ward,ward member,BC Other than Woman,BC,0,SURNAR BHUJANGRAO,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dhannur,8,gp_ward,ward member,BC Other than Woman,BC,0,DEVAKATHE NAMDEV,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dongli,1,gp_ward,ward member,BC Woman,BC,1,Jadav Rukminibai,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dongli,2,gp_ward,ward member,BC Other than Woman,BC,0,Warkhinde Prakash,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dongli,3,gp_ward,ward member,BC Other than Woman,BC,0,Punde balaji,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dongli,4,gp_ward,ward member,BC Other than Woman,BC,0,Adwalwar Babu,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dongli,5,gp_ward,ward member,BC Woman,BC,1,Warkhinde Shakunthala,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dongli,6,gp_ward,ward member,Woman,NONE,1,Anitha,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dongli,7,gp_ward,ward member,Woman,NONE,1,Posanewar Shilpa,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dongli,8,gp_ward,ward member,BC Woman,BC,1,Mungude Jyothi,published,0,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dongli,9,gp_ward,ward member,BC Other than Woman,BC,0,Hanmanth,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dongli,10,gp_ward,ward member,SC Woman,SC,1,Bala Bai,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dongli,11,gp_ward,ward member,SC Other than Woman,SC,0,Gangadhar Kamble,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dongli,12,gp_ward,ward member,SC Other than Woman,SC,0,N Chandu,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dothi,1,gp_ward,ward member,SC Woman,SC,1,Archana,published,0,SC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dothi,2,gp_ward,ward member,SC Other than Woman,SC,0,SANGRAM GAYAKWAD,published,0,SC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dothi,3,gp_ward,ward member,Other than Woman,NONE,0,prakash,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dothi,4,gp_ward,ward member,Other than Woman,NONE,0,BASWANTH RAO TOPARE,published,0,UR(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dothi,5,gp_ward,ward member,BC Other than Woman,BC,0,BALU BETHALWAR,published,0,BC(G),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dothi,6,gp_ward,ward member,Woman,NONE,1,Laxmi bai Besthewar,published,0,UR(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dothi,7,gp_ward,ward member,BC Woman,BC,1,laxmi bai jadhav,published,1,BC(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
Telangana,2019,Kamareddy,Madnur,Dothi,8,gp_ward,ward member,Woman,NONE,1,baswavva matam,published,1,UR(W),latin,data/telangana/2019_ward/2019_ward_Kamareddy.csv,
