state,year,district,block,gram_panchayat,ward_no,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,winner_basis,unopposed,reservation_raw,script,source_path,source_page
Telangana,2019,Yadadri Bhongiri,Addagudur,Kondampeta,,gp_head,sarpanch,SC Other than Woman,SC,0,Itikala Kumaraswamy,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Addagudur,Kotamarthi,,gp_head,sarpanch,BC Woman,BC,1,THOTA VIJAYA,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Addagudur,Laxmidevikalva,,gp_head,sarpanch,BC Other than Woman,BC,0,Naragoni Anjaiah,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Addagudur,Manaikunta,,gp_head,sarpanch,SC Woman,SC,1,Boda Subhadra,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Addagudur,Repaka (D),,gp_head,sarpanch,Woman,NONE,1,Mukkamula Sumalata,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Addagudur,Veldevi,,gp_head,sarpanch,SC Woman,SC,1,Pilli Srikala,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Golankonda,,gp_head,sarpanch,SC Woman,SC,1,BAIRAPAKA LAXMI,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Gundlagudem,,gp_head,sarpanch,Other than Woman,NONE,0,ASIREDDY MAHENDAR REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Kandigadda Thanda,,gp_head,sarpanch,ST Woman,ST,1,KETHAWATH SUJATHA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Kolanpaka,,gp_head,sarpanch,Other than Woman,NONE,0,Arutla LaxmiPrasad reddy,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Kollur,,gp_head,sarpanch,BC Woman,BC,1,Kotagiri Jayamma,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Mandanpally,,gp_head,sarpanch,BC Other than Woman,BC,0,KOTAGIRI PANDARI,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Manthapuri,,gp_head,sarpanch,Woman,NONE,1,CHEKKILA MADHAVI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Patelgudem,,gp_head,sarpanch,Woman,NONE,1,PULUGAM PADMA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Raghavapur,,gp_head,sarpanch,SC Other than Woman,SC,0,BAKKA RAMULU,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Sharajipet,,gp_head,sarpanch,Woman,NONE,1,BANDA PADMA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Sharbanapur,,gp_head,sarpanch,SC Woman,SC,1,SIRIGIRI ANITHA,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Srinivasapuram,,gp_head,sarpanch,BC Woman,BC,1,VADLA NAVYA,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Tangutoor,,gp_head,sarpanch,Other than Woman,NONE,0,KATTA SAMARASIMHA REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Alair,Thurupugudem,,gp_head,sarpanch,BC Other than Woman,BC,0,VANGALA SRISHAILAM,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Athmakur(M),,gp_head,sarpanch,Other than Woman,NONE,0,JANNAIKODE NAGESH,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Kapraipally,,gp_head,sarpanch,Woman,NONE,1,SAMA VARALAKSHMI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Koratikal,,gp_head,sarpanch,BC Other than Woman,BC,0,KOLA SATHAIAH,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Kurella,,gp_head,sarpanch,BC Other than Woman,BC,0,BASHABOINA UPPALAIAH,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Lingarajpally,,gp_head,sarpanch,Woman,NONE,1,YERRA GEETHA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Modubaigudem,,gp_head,sarpanch,BC Woman,BC,1,BABBURI MADHAVI,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Modugukunta,,gp_head,sarpanch,Woman,NONE,1,MAMIDI LALITHA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Muripiralla,,gp_head,sarpanch,Other than Woman,NONE,0,SAMA TIRMAL REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Pallepahad,,gp_head,sarpanch,BC Other than Woman,BC,0,VENKATESHAM SUBBURU,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Pallerla,,gp_head,sarpanch,Other than Woman,NONE,0,NAINI NARSIMHA REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Parupally,,gp_head,sarpanch,Other than Woman,NONE,0,LAGGANI RAMESH,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Pothireddypally,,gp_head,sarpanch,Woman,NONE,1,GANAGANI MADHAVI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Pullaigudem,,gp_head,sarpanch,Woman,NONE,1,PESARU GIRIJA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Raghavapuram,,gp_head,sarpanch,Woman,NONE,1,DONDA KAMALAMMA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Raheemkhanpeta,,gp_head,sarpanch,BC Other than Woman,BC,0,DUMPA VENKATAMMA,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Raipally,,gp_head,sarpanch,BC Woman,BC,1,PANJALA SUMATHI,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Saragandla Gudem,,gp_head,sarpanch,BC Woman,BC,1,KALVALA RAMULAMMA,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Sarevaplly,,gp_head,sarpanch,SC Other than Woman,SC,0,SUNKUSHALA YELLAIAH,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Singaram,,gp_head,sarpanch,SC Other than Woman,SC,0,JAMA YADAIAH,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Timmapuram,,gp_head,sarpanch,Other than Woman,NONE,0,KOMIRELLI RAM REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,T.Repaka,,gp_head,sarpanch,SC Woman,SC,1,ANUTHULA PRAMEELA,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Tukkapur,,gp_head,sarpanch,Other than Woman,NONE,0,DAYYALA RAJU,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Atmakur_M,Uppalapahad,,gp_head,sarpanch,BC Woman,BC,1,AKULA SARITHA,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Akuthotabai Thanda,,gp_head,sarpanch,ST Woman,ST,1,KATHAVATH SAKRI,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Anajipur,,gp_head,sarpanch,Woman,NONE,1,Adhunoori Premalatha,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Anantharam,,gp_head,sarpanch,Other than Woman,NONE,0,CHANDAM MALLIKARJUNA,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Balampally,,gp_head,sarpanch,SC Woman,SC,1,kashapaka aruna,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Bandasomaram,,gp_head,sarpanch,Woman,NONE,1,Nanam Padma,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Baswapur,,gp_head,sarpanch,BC Woman,BC,1,KASTURI MANJULA,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Bn Thimmapur,,gp_head,sarpanch,BC Woman,BC,1,PINNEM LATHA,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Bollepally,,gp_head,sarpanch,Other than Woman,NONE,0,BUCHI REDDY MADDI,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Chandupatla,,gp_head,sarpanch,Other than Woman,NONE,0,chinnam pandu,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Cheemalakondur,,gp_head,sarpanch,BC Woman,BC,1,Jeelugu Kavitha,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Gangasanipally,,gp_head,sarpanch,BC Other than Woman,BC,0,RAMPALLI NAGESH,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Ghousenager,,gp_head,sarpanch,Woman,NONE,1,Erla Pushpamma,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Hanumapur,,gp_head,sarpanch,Other than Woman,NONE,0,YADLA RAJI REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Jammapur,,gp_head,sarpanch,BC Woman,BC,1,pasala jyoti,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Kesaram,,gp_head,sarpanch,BC Other than Woman,BC,0,potula krishna,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Kunoor,,gp_head,sarpanch,Other than Woman,NONE,0,Ankarla Muralikrishna,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Mannevaripampu,,gp_head,sarpanch,Other than Woman,NONE,0,BOINI PANDU,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Mustyalapally,,gp_head,sarpanch,Other than Woman,NONE,0,Yadagiri Gantepaka,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Muthireddygudem,,gp_head,sarpanch,BC Other than Woman,BC,0,MAKOLLA SATHAIAH,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Nagireddypally,,gp_head,sarpanch,Woman,NONE,1,Jakka Kavitha,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Namathpally,,gp_head,sarpanch,Woman,NONE,1,Yellamla shalini,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Nandanam,,gp_head,sarpanch,SC Other than Woman,SC,0,Kadmanchi Prabhakar,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Pacharlabodu Thanda,,gp_head,sarpanch,Other than Woman,NONE,0,KUNASOTH REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Penchikal Pahad,,gp_head,sarpanch,SC Woman,SC,1,SILIVARU PUSHUPA,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Ramachandrapur,,gp_head,sarpanch,BC Other than Woman,BC,0,BHONGIR SRINIVAS,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Reddynaik Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,Kunusoth Manju Nayak,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Siriveni Kunta,,gp_head,sarpanch,BC Woman,BC,1,Padala Anitha,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Surepally,,gp_head,sarpanch,SC Other than Woman,SC,0,BODDU LAXMAMMA,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Tajpur,,gp_head,sarpanch,BC Other than Woman,BC,0,BOMMARAPU SURESH,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Thukkapuar,,gp_head,sarpanch,Woman,NONE,1,Nomula Padma,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Veeravelly,,gp_head,sarpanch,Woman,NONE,1,TANGELAPALLY KALPANA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Wadaigudem,,gp_head,sarpanch,BC Other than Woman,BC,0,GUNDU MANISH KUMAR,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Wadaparthy,,gp_head,sarpanch,Other than Woman,NONE,0,KRISHNA REDDY ELIMENETI,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bhongiri,Yerambelly,,gp_head,sarpanch,Woman,NONE,1,gade yashoda,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Annampatla,,gp_head,sarpanch,Woman,NONE,1,BOKKA VASUMATHI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Battugudem,,gp_head,sarpanch,Woman,NONE,1,GAGGELAPALLI MADHAVI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Bibinagar,,gp_head,sarpanch,Woman,NONE,1,MALLAGARI BAGHYALAKSHMI,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Brahmanpally,,gp_head,sarpanch,Other than Woman,NONE,0,SURAKANTI SATTIREDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Chinnaravulapally,,gp_head,sarpanch,SC Woman,SC,1,BAKKANNA BALAMANAI,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Gollagudem,,gp_head,sarpanch,BC Other than Woman,BC,0,GUNDEBOINA RAMESHA,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Gudur,,gp_head,sarpanch,Other than Woman,NONE,0,GADDAM BAL REDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Gurala Dandi,,gp_head,sarpanch,Other than Woman,NONE,0,BANOTHU LALLU,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Jainepally,,gp_head,sarpanch,BC Other than Woman,BC,0,MORIGADI BALMALLESH,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Jameelapet,,gp_head,sarpanch,Woman,NONE,1,KOMMIDI PREMALATA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Jampally,,gp_head,sarpanch,Other than Woman,NONE,0,DANTURI BALARAJU,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Jiyapally,,gp_head,sarpanch,BC Other than Woman,BC,0,VARIGANTI KUMAR,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Jiyapally Thanda,,gp_head,sarpanch,ST Woman,ST,1,DHARAVTU MANGAMMA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Kondamadugu,,gp_head,sarpanch,Woman,NONE,1,KADEM LATHA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Laxmidevigudem,,gp_head,sarpanch,Other than Woman,NONE,0,DHARMA BASVAAREDDY,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Madharam,,gp_head,sarpanch,Woman,NONE,1,MANDADI ALIVELA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Mahadevpur,,gp_head,sarpanch,SC Other than Woman,SC,0,DEVARA KONDA VENUGOPAL,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,M. Ananatharam,,gp_head,sarpanch,BC Woman,BC,1,PASULADI LAVANYA,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Maqdumpally,,gp_head,sarpanch,BC Woman,BC,1,PISHKE LAXMI,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Meedi Thanda,,gp_head,sarpanch,ST Woman,ST,1,DHARAVATH JAYAMMA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Neela Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,NUNAVATH SRINIVAS,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Nemaragomla,,gp_head,sarpanch,Other than Woman,NONE,0,SUMATHI AMUDALA,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Padamati Somaram,,gp_head,sarpanch,Other than Woman,NONE,0,TALABOINA GANESH,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Pallegudem,,gp_head,sarpanch,Woman,NONE,1,SAPIDI BHARATAMMA,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Pedda Palugu Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,BARMAVATH BUCHALI,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Ragavapur,,gp_head,sarpanch,SC Woman,SC,1,RAKTANI SWAPNA,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Rahimkhangudem,,gp_head,sarpanch,SC Other than Woman,SC,0,MANCHALA RAVI KLUMAR,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Rairaopet,,gp_head,sarpanch,BC Woman,BC,1,BORRA SANTOSH,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Ramunigundla Thanda,,gp_head,sarpanch,ST Woman,ST,1,BANOTHU SHANTHAMMA,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Ravipad Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,BANOTHU MAHESH BABU,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Ravipahad,,gp_head,sarpanch,BC Woman,BC,1,AVURLA PADMA,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Rudravelly,,gp_head,sarpanch,SC Other than Woman,SC,0,Rajendar Manne,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Venkiryala,,gp_head,sarpanch,Other than Woman,NONE,0,ARIGE SUDARSAN,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bibinagar,Yerrabatu Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,BANOTU CHANDU NAIK,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Bandkadipally,,gp_head,sarpanch,Woman,NONE,1,Peddi Reddy Lavanya,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Boinpally,,gp_head,sarpanch,Woman,NONE,1,Cheti Reddy Pushpamma,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Bommalaramaram,,gp_head,sarpanch,BC Other than Woman,BC,0,rampally mahesh,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Cheekatimamidi,,gp_head,sarpanch,BC Woman,BC,1,maccha vasantha,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Chowdhar Pally,,gp_head,sarpanch,Woman,NONE,1,Ramidi Kavitha,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Fakeergudem,,gp_head,sarpanch,BC Other than Woman,BC,0,Medaboina Ganesh,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Govindthanda,,gp_head,sarpanch,ST Woman,ST,1,Megavath Sakri,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Hazipur,,gp_head,sarpanch,Woman,NONE,1,Thirumala Kavitha,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Jalalpur,,gp_head,sarpanch,Other than Woman,NONE,0,Sangishetty Venakatesham,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Kanchal Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,Dheeravth Laxman Nayak,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Kandla Kunta Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,Lavudya Harya,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Laxmi Thanda,,gp_head,sarpanch,ST Woman,ST,1,dheeravath manjula`,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Machanpally,,gp_head,sarpanch,SC Woman,SC,1,Vattiapally Lakshmamma,published,,SC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Mailaram,,gp_head,sarpanch,BC Woman,BC,1,Aruna Vadlakonda,published,,BC(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Malyala,,gp_head,sarpanch,SC Other than Woman,SC,0,Srinivas Bittu,published,,SC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Maryala,,gp_head,sarpanch,Other than Woman,NONE,0,Kurmindla Damodar Goud,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Medipally,,gp_head,sarpanch,Other than Woman,NONE,0,Govind Survi,published,,UR(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Muneerabad,,gp_head,sarpanch,Woman,NONE,1,Madireddy Harika,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Mylaram Kindhi Thanda,,gp_head,sarpanch,ST Other than Woman,ST,0,Dharavath Sariiah,published,,ST(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Mysireddy Pally,,gp_head,sarpanch,Woman,NONE,1,Nomula Ramadevi,published,,UR(W),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Naginenipally,,gp_head,sarpanch,BC Other than Woman,BC,0,Bitkeeru Beerapa,published,,BC(G),latin,data/telangana/2019_gp_sarpanch.csv,
Telangana,2019,Yadadri Bhongiri,Bommalaramaram,Nayakuni Thanda,,gp_head,sarpanch,ST Woman,ST,1,Dheeravth Kalyani,published,,ST(W),latin,data/telangana/2019_gp_sarpanch.csv,
