year,ward_no,candidate,symbol,gender,votes,won,incumbent,source_path
1997,28,Ansari Fargana Nasim,Bicycle,F,609,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,28,Kanade Urmila Motiram,Ladder,F,39,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,28,Gole Sulocana Ramchandra,Hand,F,1354,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,28,Chauhan Anusaya Manmohan,Umbrella,F,107,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,28,Chauhan Deepali Dilip,Bow & Arrow,F,6308,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,28,Pednekar Surekha Charudatta,Two Swords & A Shield,F,4038,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,28,Mamjiya Chanchalben Dhanji,Star,F,21,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,28,Dr. Shekh Aliya Abdul Kadir,Apple,F,15,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,28,Shekh Nurjaha Riyaz Ahmed,Chakra (Wheel),F,639,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,29,Kundhadiya Dhiraj Dhanji,Plough,M,80,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,29,Dhag Vinayak Narayan,Clock,M,460,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,29,Divekar Shripat Ramchandra,Hurricane Lamp,M,161,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,29,Naik Neeta Ashwin,Bow & Arrow,F,7937,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,29,Padwal Harishchandra Pandurang,Two Swords & A Shield,M,3219,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,29,Momin Abdul Kayyum Sultan,Star,M,32,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,29,Waghgare Ganesh Shankar,Rising Sun,M,239,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,29,Shirke Sanjay Govindrao,Hand,M,5131,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,30,Khot Smita Ramesh,Two Swords & A Shield,F,2060,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,30,Tukrul Shailaja Dattaram,Hand,F,3005,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,30,Meher Sudha Suresh,Bow & Arrow,F,7915,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,30,Hadkar Smita Tukaram,Star,F,282,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,31,Ambokar Ramdas Mahadev,Two Swords & A Shield,M,1360,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,31,Chauhan Parag Vittal,Bow & Arrow,M,9048,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,31,Nikam Mohan Ganpat,Clock,M,496,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,31,Pawar Ramesh Ramchandra,Hand,M,3595,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,31,Vakdekar Gurudatta Dinkar,Two Leaves,M,87,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,32,Upade Prabhakar Parshuram,Telephone,M,470,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,32,Kanavje Vishnu Jayram,Hand,M,6438,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,32,Kanekar Mukund Dinanath,Two Leaves,M,665,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,32,Ghag Vittal Sakharam,"Hammer, Sickle & Star",M,783,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,32,Jadhav Chandrakant Mahadev,Conch,M,151,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,32,Dembare Dilip Appasaheb,Two Swords & A Shield,M,399,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,32,Toraskar Balwant Dadu,Star,M,102,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,32,Desai Vasant Ganpat,Bow & Arrow,M,6167,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,32,Shelar Baburao Shankar,Earns of Corn & Sickle,M,1013,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,32,Sapkal Vinit Yashwant,Axe,M,338,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,33,Khanvilkar Sudha Krishnarao,Table Fan,F,7,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,33,Ghagare Urmila Narayan,Earns of Corn & Sickle,F,5595,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,33,Jadhav Savita Chandrakant,Conch,F,505,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,33,Patkar Shilpa Gurunath,Aeroplane,F,88,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,33,Palanna Hemlata Stanali,Hand,F,3453,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,33,Baraskar Geeta Parshuram,Umbrella,F,767,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,33,Yadav Asha Sharad,Television,F,582,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,33,Wavale Sumitra Vinayak,Bow & Arrow,F,6759,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,33,Sawant Swarupa Vilas,Two Swords & A Shield,F,435,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,34,Amare Suresh Rajaram,Bow & Arrow,M,3949,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,34,Kandalgaokar Punaji Sadashiv,Star,M,78,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,34,Thakur Ravindra Balkrishna,Two Swords & A Shield,M,1383,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,34,Dastgir Ramjan Pinjar,Rising Sun,M,910,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,34,Patil Ashok Bhau,Telephone,M,410,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,34,Panchal Nana Ganpat,Hurricane Lamp,M,342,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,34,Murai Ramvachan Sitaram,Hand,M,4335,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,34,Sapate Vasant Shankar,Ears of Corn & Sickle,M,1641,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Ansari Mohmmed Naim,Ladder,M,98,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Kale Suresh Ganpat,Bow & Arrow,M,5420,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Kale Suresh Pandurang,Axe,M,43,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Kale Suhas Shamrao,Conch,F,17,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Khan Rashid Ahmed Hajit Faji,Car,M,10,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Gamare Dipak Mahadev,Rising Sun,M,921,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Prabhune Suresh Sakharam,Coconut Tree Bearing Fruit,M,35,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Bhoir Shankar Narayan,Ship,M,37,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,More Sitaram Dhondiba,Star,M,222,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Rajeshirke Dattaram Savlaram,Chakra (Wheel),M,1158,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Shekh Abdul Rahim Babu,Bicycle,M,55,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Shekh Abdul Salam Mehbub,Jeep,M,5804,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Shekh Kalim A. Nayab,Haldhar within Wheel (Chakra Haldhar),M,51,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Shekh Sharfuddin Abdul Majid,Television,M,124,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Shekh Sadikali Saberali,Telephone,M,165,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Sayyad Mahmmed Kasim,Railway Engine,M,13,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Sayyad Nur Kadar,Chair,M,44,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Sawant Ajit Pandurang,Hand,M,2818,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Sawant Manohar Sitaram,Two Swords & A Shield,M,56,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,35,Hate Mangesh Vasant,Aeroplane,M,110,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,36,Kamble Suwarna Shyam,Rising Sun,F,1345,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,36,Kharote Surekha Nandkishor,Two Swords & A Shield,F,1831,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,36,Gayand Pushpalata Narayan,Bicycle,F,234,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,36,Jadhav Shradha Shridhar,Bow & Arrow,F,10131,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,36,Parwatkar Supriya Punkaj,Hand,F,2591,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,36,Mahalungekar Smita Vijay,Clock,F,2591,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,36,Menan Mina Devdas,Hurricane Lamp,F,28,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,36,Yadav Suhasini Dattaram,Axe,F,62,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Aadhav Chandrakant Shyamrao,Bicycle,M,100,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Kadam Jagdeep Tukaram,Bow & Arrow,M,182,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Kandkar Diganmber Dattaram,Two Swords & A Shield,M,6849,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Choudhary Suhas Sitaram,Candles,M,107,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Tike Yashwant Appa,Hurricane Lamp,M,39,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Tambe Chandrakant Maruti,Ship,M,24,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Vichukale Janardhan Vaman,Boy & Girl,M,33,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Bhalerao Maruti Punjaji,Black Board,M,9,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Mungekar Arjun Sonu,Rising Sun,M,43,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,More Anilkumar Mahadev,Umbrella,M,1975,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Mohite Dayanand Bhaguram,Telephone,M,20,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Landav Arun Vitthal,Chakra (Wheel),M,458,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Shivnekar Shrikrushna Gangaram,Star,M,167,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,37,Salwi Madhukar Gunaji,Hand,M,4537,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,38,Chandra Shrinivasan,Chakra (Wheel),F,335,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,38,Jagdale Vaishali Vinod,Umbrella,F,835,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,38,Jayvant Kala Sanjay,Hand,F,4277,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,38,Jadhav Anita Namdev,Bicycle,F,406,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,38,Jadhav Chaya Arun,Spectacles,F,75,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,38,Naik Suyogi Mohan,Bow & Arrow,F,6830,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,38,Pawar Kanchan Kishor,Two Swords & A Shield,F,371,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,38,Shete Anita Anil,Two Leaves,F,319,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,38,Solanki Nanda Lalji,Rising Sun,F,2422,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,39,Iyangar Raghunath Ragvachari,Flaming Torch,M,121,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,39,Kudatarkar Dipak Ganpatrao,Jeep,M,44,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,39,Gala Raygi Ghela,Lotus,M,4145,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,39,Cheda Babubhai Bhavanji Raoji,Chakra (Wheel),M,4665,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,39,Tarkar Sandesh Murlidhar,Bell,M,477,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,39,Tirandaj Rustam Sheriyar,State,M,3560,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,39,Desai Jivan Venkatrao,Two Swords & A Shield,M,147,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,39,Dharadhar Satish Manohar,Ship,M,258,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,39,Patravali Shriyanksh Nilkanth,Hand,M,54,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,39,Brahmahbhat Rakesh Dhirubhai,Star,M,66,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,39,Sharma Jatin Madhusudan,Two Leaves,M,11,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,39,Sindhiya Manohar Ganpatrao,Coconut Tree Bearing Fruits,M,49,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Kedari Pravin Prabhakar,Umbrella,M,96,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Doke Hemant Umaji,Bow & Arrow,M,6334,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Thorat Ashok Madhavan,Star,M,156,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Patel Jayantilal Ramanlal,Bell,M,802,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Bavadhankar Rajiv Narendra,Hand,M,5061,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Mhatre Jitendra Pandurang,Conch,M,457,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Rane Mahesh Vasant,Two Swords & A Shield,M,13,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Rokade Vilas Malhari,Ladder,M,47,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Mhatre Hemant Narayan,Television,M,689,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Vora Vasant Lalji,Coconut Tree Bearing Fruits,M,209,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Shah Dinesh Champaklal,Aeroplane,M,311,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Shanbharkar Sanjay Devrao,Rising Sun,M,356,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Sawant Bhaskar Jayram,Axe,M,825,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Salunkhe Suhas Anna,Chakra (Wheel),M,166,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,40,Sidhiki Anulahak,Boy & Girl,M,20,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,41,Kayande Manisha Shyamsundar,Lotus,F,3543,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,41,Khan Akhtari Yegam,Umbrella,F,124,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,41,Cheda Rajul Ramesh,Hand,F,4214,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,41,Thakkar Nina Madhukant,Star,F,107,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,41,Pansare Vandana Shankar,Two Swords & A Shield,F,242,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,41,Shekh Sayarabanu Mahmmed,Bicycle,F,419,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,42,Aher Akshada Ajay,Two Leaves,F,175,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,42,Kharat Asha Ramchandra,Axe,F,404,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,42,Nabale Lalita Atmaram,Bow & Arrow,F,2622,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,42,Pinjar Jainab Ramzan,Two Swords & A Shield,F,32,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,42,Vare Asha Ashok,Rising Sun,F,1769,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,42,Shinde Jyoti Sunil,Hand,F,1311,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,42,Salave Usha Yashwant,Umbrella,F,1781,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Ahire Namdev Savaliram,Ship,M,81,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Iktiyar Sayed Ahmed,Ladder,M,96,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Kanaojiya Lalchandra Dukhi,Umbrella,M,85,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Kamble Balasaheb Biru,Two Swords & A Shield,M,142,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Khan Ajijullah Habibulla,Jeep,M,9,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Khan Fakir Muhmmed Mohmmed Rafik,Spade & Stoker,M,236,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Gaykawad Rajaram Jabaji,Chair,M,13,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Chouhan Harishchandra Singh,Conch,M,36,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Jagtap Prakash Narayan,Two Leaves,M,592,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Jayswal Harihar Sovind,Bicycle,M,2782,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Tiwari Madhuri Ravimohan,Flaming Torch,F,218,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Thawai Raghunath Dharma,Hand,M,1781,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Nanwala Bashir Ahmed Abdul Majid,Hand Pump,M,89,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Parulekar Vittal Soma,Railway Engine,M,21,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Parase Ram Dnyanu,Plough,M,198,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Bhosale Ramesh Chandrakant,Star,M,670,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Mishra Jagdish Prasad Rajkumar,Boy & Girl,M,378,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,More Akaram Sitaram,Kite,M,16,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Waghmare Gangadhar Girmal,Chakra (Wheel),M,153,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Wanu Niyaj Ahmed,Electric Bulb,M,2071,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Vishwasrao Trushna Chandrakant,Bow & Arrow,F,4549,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Shah Mohmmed Abbas Ali Abdulla,Telephone,M,7,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Shiktode Vijay Janardhan,Axe,M,103,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,43,Sansare Manoj Martandrao,Rising Sun,M,1310,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Ansari Baki,Television,M,27,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Khare Milind Madhukar,"Hammer, Sickle & Star",M,501,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Khan Khalid Imaran,Chair,M,213,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Khan Savir Alliraja,Bicycle,M,3175,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Gavde Ramakant Mahadev,Bow & Arrow,M,4159,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Gupta Baburam Ramdyal,Hand Pump,M,430,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Gen Mohmmed Salim Nurul Hak,Coconut Tree Bearing Fruits,M,19,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Chouhan Genu Shankar,Table Fan,M,98,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Chouhan Shrikant Ramchandra,Railway Engine,M,24,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Jena Prabhat Devraj,Star,M,194,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Thakkur Mansukhlal Tukkalchand Singh,Two Swords & A Shield,M,25,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Thakkar Madhumati Anant,Boy & Girl,F,100,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Dhakad Santoshkumar Dhaniram,Ladder,M,38,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Palaskar Sanjay Baburao,Conch,M,105,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Pande Omkarnath Kedarnath,Aeroplane,M,111,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Bareto Harbat Devid,Hand,M,3882,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Barve Babu Kondaji,Rising Sun,M,1142,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Bhise Vilas Pitambar,Bucket,M,164,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Mayekar Vishwas Purushottam,Axe,M,67,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Mishra Markandey Lalman,Flaming Torch,M,119,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Vanu Niyaj Ahmed,Electric Bulb,M,4263,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Varma Harishchandra Mevasheth,Spade & Stoker,M,158,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Vichare Yogesh Vasant,Two Leaves,M,2123,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Shekh Ahmed Ali Nurislam,Umbrella,M,340,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Shekh Jalaluddin Ziyauddin,Telephone,M,140,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,44,Shekh Nasibullah Asagarali,State,M,14,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Kadam Shivaji Ramchandra,Two Leaves,M,113,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Gautam Ramchandra Balkarn,Car,M,308,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Ghusale Satish Bhimrao,Clock,M,55,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Tripathi Surendra Shivshankar,Two Swords & A Shield,M,371,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Devedar Aramugam Mari,Haldhar within Wheel,M,191,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Devendra Nagraj Muttuswami,Flaming Torch,M,128,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Devendra Nagrajan Palanivel,Bicycle,M,246,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Nar Yashwant Ramchandra,Axe,M,17,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Pamu Swami Bhumaiyya,Plough,M,277,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Bane Suhas Tukaram,Chakra (Wheel),M,1230,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Mhaske Shrawan Devidas,Aeroplane,M,125,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Raja Ravi Kondu,Hand,M,7357,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Shety Mani Damodar,Star,M,69,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,45,Sawant Shashikant Shivram,Bow & Arrow,M,4005,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Anand Satpalsingh Gurucharansingh,Two Swords & A Shield,M,52,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Kasabe Chandrakant Khanduji,Rising Sun,M,1437,L,1,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Kotwal Ajit Shantiprakash,Ladder,M,309,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Kori Shivkumari Vishram,Car,F,53,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Kohli Amriksingh Manisingh,Chair,M,22,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Kohli Sohansingh,Chakra (Wheel),M,4610,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Goyanka Anil Brijmohan,Hand,M,2446,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Chavriya Rameshkumar Jagmalsingh,Hand Pump,M,190,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Jadhav Laxman Tukaram,Coconut Tree Bearing Fruits,M,27,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Josef Santimano Altino,Aeroplane,M,268,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Dongare Mohan Ranchandra,Two Leaves,M,100,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Nanda Manvidarsingh Mohansingh,Umbrella,M,13,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Parmar Baljit Sherasingh,State,M,307,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Palav Vinaya Vinayak,Electric Bulb,F,189,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Puri Manohar Shital,Pressure Cooker,M,73,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Premchandani Omprakash Tarachand,Telephone,M,182,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Pote Anil Tukaram,Ship,M,215,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Bhatiya Laxminarayan Asanand,Lotus,M,4051,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Banga Harpalsingh Jagdishsingh,Bat,M,2,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Mane Sadashiv Ganpat,Axe,M,101,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Miskin Datta Kashinath,Jeep,M,144,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Yavatkar Milind Vasudev,Star,M,223,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Rajput Davindarsingh Baldevsingh,Conch,M,238,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Valakati Yadgiri Laxmayya,Spectacles,M,504,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Shukla Dilip Vasant,Spade & Stoker,M,14,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Shrivastav Sadanand Raghuvirdyal,Spade,M,127,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,46,Harjai Avatarsingh Ishwarsingh,Railway Engine,M,17,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,47,Keni Vina Laxman,Two Swords & A Shield,F,2015,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,47,Doshi Rekha Upendra,Hand,F,6387,W,0,data/maharashtra/mumbai/BMC 1997.xls
1997,47,Nair Rozi Anand,Spade & Stoker,F,130,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,47,Pandya Kamlesh Ajay,Lotus,F,3605,L,0,data/maharashtra/mumbai/BMC 1997.xls
1997,47,Shinde Shalini Vilas,Bell,F,129,L,0,data/maharashtra/mumbai/BMC 1997.xls
