state,body,ward_no,survey_year,councillor,councillor_woman,councillor_party,councillor_age,councillor_education,councillor_professional_education,councillor_pan_card,councillor_criminal_cases,council,councillor_spell_id,woman_reserved,reservation_raw,total_funds,funds_prop,gbm_attended,total_gbms,ward_attendance,total_ward_meetings,other_meetings,total_other_meetings,total_questions,slum,samplesize,adminward,rating_roads,rating_traffic,rating_gardens,rating_transport,rating_rations,rating_hospitals,rating_schools,rating_power,rating_water,rating_flooding,rating_pollution,rating_crime,rating_law_order,rating_sanitation,rating_recall_party,rating_recall_name,rating_accessibility,rating_satisfaction,rating_corruption,rating_quality_of_life,rating_footpaths,questions_corporation,questions_crimecorrupt,questions_culture,questions_distribution,questions_education,questions_health,questions_housing,questions_humanres,questions_license,questions_otherinfrastructure,questions_pollution,questions_recreationcommunity,questions_renaming,questions_tax,questions_transport,questions_watertoilets,questions_other,rating_flags,source_path
Maharashtra,Brihanmumbai Municipal Corporation,164,2015,Vijay Pandharinath Tandel,0,IND,41,F.Y.B.Com (Appeared),,Yes,0,2012,218,0,,5104000,0.85066664,56,79,15,19,0,0,10,0.85,,L,62.525,67.177,78.399,77.014,54.948,67.531,72.699,83.706,76.582,64.552,62.064,73.159,79.947,68.66,55.5,94.1,83.12334,81.97,80.83,73.7025,,0,0.1,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0.3,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,164,2016,Vijay Pandharinath Tandel,0,IND,42,F.Y.B.Com (Appeared),,Yes,0,2012,218,0,,6685270.5,0.5571059,56,74,15,17,0,0,14,0.85,,L,55.43,57.144,49.816,62.382,62.186,55.812,60.092,70.373,61.237,53.339,62.087,65.892,69.994,57.244,79,90.5,62.22333,60.5425,92.5925,69.1175,,0,0,0,0,0,0.071428575,0.35714287,0,0,0,0.14285715,0,0,0,0.071428575,0.2857143,0.071428575,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,164,2018,Harish Krishna Bhandirge,0,BJP,38,HSC,,Yes,0,2017,219,0,G,5026271.5,0.83771193,83,102,13,16,64,75,5,0.85,,L,73.009,70.918,68.273,80.996,,74.627,71.774,85.643,81.434,72.194,58.679,69.122,62.122,58.377,82.7,36.1,54.56,56.1875,79.165,65.6475,58.099,0.2,0,0,0,0,0,0.2,0,0,0,0.2,0,0.4,0,0,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,165,2011,Mangesh Shridhar Satamkar,0,SS,,,,,,2007,220,0,,,,38,51,15,17,55,60,13,0.36,119,F/N,82.075,73.825,77.259,84.011,,81.834,79.665,84.591,74.14,71.205,73.832,75.686,74.138,76.594,,,,,74.5375,,,0.15384616,0,0,0.30769232,0.07692308,0,0.07692308,0,0,0.07692308,0.15384616,0,0.07692308,0,0,0.07692308,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,165,2013,Pranita Prakash Waghdhare,1,SS,49,Upto SSC,,Yes,0,2012,221,1,W,6000001,1.0000001,66,70,16,17,16,19,2,0.36,,F/N,69.971,73.181,71.857,74.635,69.25,77.12,74.294,74.779,76.174,60.461,63.677,61.15,67.416,65.892,31.2,43.3,61.446667,70.065,77.7225,61.355,,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,165,2014,Pranita Prakash Waghdhare,1,SS,50,Upto SSC,,Yes,0,2012,221,1,W,1.2E7,1,64,65,15,15,13,14,5,0.36,,F/N,53.402,57.382,55.347,54.861,49.999,65.383,70.743,72.408,75.8,55.389,54.579,51.484,56.785,56.804,43.6,44.8,53.33,62.73,70.975,64.4925,,0,0,0,0,0,0.2,0.2,0,0.2,0,0.4,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,165,2015,Pranita Prakash Waghdhare,1,SS,51,Upto SSC,,Yes,0,2012,221,1,W,3477000,0.5795,59,79,17,17,23,35,5,0.36,,F/N,60.12,51.168,42.884,69.542,47.576,73.517,80.923,81.569,67.194,46.143,44.062,36.587,47.812,53.912,23.5,31.3,71.39667,65.2575,73.335,62.11,,0,0,0,0.2,0,0,0,0,0,0,0.6,0,0,0,0,0.2,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,165,2016,Pranita Prakash Waghdhare,1,SS,52,Upto SSC,,Yes,0,2012,221,1,W,7307304,0.608942,66,74,14,15,40,44,7,0.36,,F/N,87.079,82.709,83.21,88.758,86.422,89.999,89.561,90.51,88.904,81.541,81.103,83.731,86.724,83.95,7.3,38.7,75.91,83.645,83.7675,86.945,,0,0,0,0.42857143,0,0.14285715,0.2857143,0,0,0,0,0,0,0,0.14285715,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,165,2018,Mohammed Ashraf Mohammed Aslam Azmi,0,INC,54,SSC,,Yes,1,2017,222,0,G,5347913.5,0.8913189,83,102,9,16,37,37,27,0.85,,L,56.946,58.054,63.353,63.232,,63.175,67.93,68.569,63.871,47.212,55.298,51.84,63.697,52.599,10.4,15.4,55.266666,76.255,50.22,70.785,54.469,0.037037037,0.037037037,0,0,0,0.074074075,0.33333334,0,0.037037037,0.037037037,0.14814815,0.11111111,0.18518518,0,0,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,166,2011,Ravi Kondu Raja,0,INC,,,,,,2007,223,0,,,,34,51,8,17,34,49,12,0.36,124,F/N,81.443,79.585,82.012,81.303,,80.805,81.162,81.043,78.715,78.061,79.936,79.698,78.445,82.33,,,,,55.405,,,0.083333336,0,0,0,0.083333336,0,0,0,0,0,0.083333336,0,0,0,0.6666667,0.083333336,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,166,2013,Lalita Kachru Yadav,1,INC,36,Seventh,,Yes,0,2012,224,1,W,5993500,0.9989167,64,70,15,17,13,18,8,0.36,,F/N,72.865,69.198,59.675,70.646,59.544,65.074,71.432,68.13,68.171,61.387,66.197,62.91,67.203,64.072,49.8,74,68.71667,68.605,54.4625,74.2275,,0,0,0,0,0,0.125,0,0,0,0,0.5,0,0.125,0,0.25,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,166,2014,Lalita Kachru Yadav,1,INC,37,Seventh,,Yes,0,2012,224,1,W,1.1994E7,0.9995,63,65,11,15,13,17,15,0.36,,F/N,67.3,66.704,65.986,68.28,63.409,72.228,77.139,76.742,78.257,59.904,63.306,64.536,67.395,65.32,10.6,18.8,56.406666,66.705,61.945,63.18,,0,0,0,0,0,0.13333334,0.2,0.06666667,0,0,0.2,0,0.2,0,0,0.2,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,166,2015,Lalita Kachru Yadav,1,INC,38,Seventh,,Yes,0,2012,224,1,W,4994000,0.8323333,72,79,14,17,17,24,14,0.36,,F/N,59.506,51.071,59.078,73.619,49.568,74.286,74.518,81.144,74.411,50.833,45.655,40.987,67.075,63.947,17.8,58.9,68.736664,81.24,81.385,70.01,,0.14285715,0,0,0,0,0.071428575,0.35714287,0,0,0,0.21428572,0,0.071428575,0,0.071428575,0.071428575,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,166,2016,Lalita Kachru Yadav,1,INC,39,Seventh,,Yes,0,2012,224,1,W,5827727,0.48564392,71,74,13,15,22,35,14,0.36,,F/N,68.851,62.017,67.888,75.228,67.18,73.618,73.139,74.278,72.56,65.136,60.762,58.747,66.195,68.287,56.2,59,49.213333,71.9025,68.5725,64.2925,,0,0.071428575,0,0,0,0.2857143,0.21428572,0,0.071428575,0,0.21428572,0,0,0,0.071428575,0.071428575,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,166,2018,Sanjay Ramchandra Turde,0,MNS,52,SSC,,Yes,0,2017,225,0,G,5212137.5,0.8686896,70,102,10,16,16,33,15,0.85,,L,49.892,52.356,59.233,63.318,,46.615,60.643,66.964,53.586,55.036,43.439,56.499,69.899,31.025,0,6.6,54.59,83.5625,61.4125,54.1375,44.674,0,0,0,0,0,0.06666667,0.6666667,0,0,0,0,0,0.2,0,0.06666667,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,167,2011,Upendra Pitamberdas Doshi,0,INC,,,,,,2007,226,0,,,,41,51,7,17,22,31,29,0.36,119,F/N,77.311,72.661,72.264,74.679,,78.092,75.914,74.989,67.334,62.423,60.845,62.743,68.991,62.434,,,,,61.5075,,,0.1724138,0,0,0,0,0,0.41379312,0,0,0.03448276,0,0.03448276,0.06896552,0.13793103,0.13793103,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,167,2013,Rajeshree Rajesh Shirwadkar,1,BJP,35,B.A.F.A,,Yes,0,2012,227,1,W,5948738,0.99145633,66,70,13,17,14,19,3,0.36,,F/N,70.872,65.502,67.798,71.507,69.452,70.929,73.358,86.806,81.47,56.176,64.449,59.503,66.671,62.177,4.2,26.2,49.73,75.1175,68.9275,67.5325,,0,0,0,0,0,0,0.33333334,0,0,0,0,0,0.33333334,0,0.33333334,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,167,2014,Rajeshree Rajesh Shirwadkar,1,BJP,36,B.A.F.A,,Yes,0,2012,227,1,W,1.1834E7,0.98616666,62,65,13,15,13,14,20,0.36,,F/N,56.872,56.053,63.957,66.39,60.847,73.499,75.999,76.624,73.554,70.45,65.187,63.306,60.063,62.478,23.1,28.9,50.476665,63.66,63.8575,56.75,,0,0,0,0.5,0,0,0.05,0.05,0,0,0,0,0.15,0,0.15,0,0.1,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,167,2015,Rajeshree Rajesh Shirwadkar,1,BJP,37,B.A.F.A,,Yes,0,2012,227,1,W,1450000,0.24166666,74,79,10,17,21,29,15,0.36,,F/N,67.522,49.175,53.288,73.099,60.629,69.665,67.611,66.594,68.138,61.67,64.031,63.172,63.94,64.979,17.6,35.6,57.41,67.365,68.815,76.1575,,0.06666667,0,0,0.13333334,0,0,0.13333334,0.13333334,0,0,0.13333334,0,0.4,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,167,2016,Rajeshree Rajesh Shirwadkar,1,BJP,38,B.A.F.A,,Yes,0,2012,227,1,W,8705259,0.72543824,70,74,10,15,55,58,20,0.36,,F/N,53.379,35.287,51.366,52.271,45.408,70.904,74.825,80.673,75.392,31.576,37.276,49.785,59.667,43.147,36,50.6,57.296665,73.2575,70.9375,59.8325,,0.05,0,0,0.05,0.2,0,0.1,0.05,0.05,0,0,0,0.5,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,167,2018,Dilshad Banu Mohamand Ashraf Azmi,1,INC,56,Upto Fifth,,Yes,0,2017,228,1,W,5079693.5,0.8466156,62,102,8,16,17,40,4,0.85,,L,44.643,35.431,31.483,55.837,,60.77,75.459,76.612,68.643,46.662,44.554,65.308,73.988,44.976,23.9,21.2,68.08,69.61,77.83,72.335,48.04,0,0,0,0.25,0,0.25,0,0,0,0,0.25,0,0,0,0.25,0,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,168,2011,Harvinder Kaur  Maniktala,1,INC,,,,,,2007,229,1,W,,,31,51,10,17,17,28,2,0.36,121,F/N,78.499,72.418,72.948,73.462,,74.042,73.49,71.656,70.921,69.669,67.11,67.277,72.538,64.642,,,,,61.9075,,,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,168,2013,Selvan R. Tamil,0,BJP,54,HSC,,Yes,0,2012,230,0,,5281652.5,0.8802754,57,70,8,17,25,25,12,0.36,,F/N,66.751,68.155,68.781,67.753,70.955,67.427,67.804,70.832,71.849,65.822,67.398,67.629,70.821,68.409,9.7,10.8,40.976665,76.19,84.395,68.465,,0,0,0,0,0.083333336,0,0.16666667,0,0,0,0,0,0.25,0,0.5,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,168,2014,Selvan R. Tamil,0,BJP,55,HSC,,Yes,0,2012,230,0,,1.148E7,0.95666665,55,65,8,15,14,22,13,0.36,,F/N,53.157,53.485,44.82,60.21,54.565,72.223,70.737,78.626,75.174,55.372,57.27,58.06,61.239,59.632,9.6,29.2,56.966667,65.5875,66.045,70.815,,0,0,0,0,0,0,0.23076923,0,0,0,0.15384616,0,0.07692308,0,0.53846157,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,168,2015,Selvan R. Tamil,0,BJP,56,HSC,,Yes,0,2012,230,0,,3203000,0.5338333,33,79,3,17,18,41,4,0.36,,F/N,60.432,45.223,48.978,69.922,52.599,71.895,72.469,80.724,78.21,55.185,47.476,48.44,58.865,59.406,78,81.7,67.56333,73.4925,72.495,74.05,,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0.25,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,168,2016,Selvan R. Tamil,0,BJP,57,HSC,,Yes,0,2012,230,0,,7662427,0.63853556,19,74,4,15,7,27,4,0.36,,F/N,64.254,54.574,63.41,79.886,63.617,76.599,77.437,87.036,82.868,61.811,56.176,60.53,64.474,67.358,28.7,46.8,64.183334,79.94,61.875,72.58,,0,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0,0.25,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,168,2018,Saeeda Arif Khan,1,NCP,49,"M.D., DNB, D.A., MBBS",,Yes,0,2017,231,1,W,5220950.5,0.87015843,77,102,11,16,32,45,128,0.85,,L,58.127,54.461,62.109,65.335,,67.454,66.116,68.104,60.145,49.399,53.383,49.533,63.669,55.611,0.9,36,78.37,69.175,66.985,84.4125,49.91,0.03125,0,0.0078125,0.0078125,0.171875,0.484375,0.0234375,0.0546875,0,0,0.1171875,0.0078125,0.0078125,0,0.0234375,0.0234375,0.0390625,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,169,2011,,0,,,,,,,2007,232,1,W,,,,,,,,,,0.36,164,F/N,76.016,70.548,71.612,70.698,,73.046,72.647,70.33,71.795,70.875,72.124,72.105,71.337,70.757,,,,,66.5975,,,,,,,,,,,,,,,,,,,,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,169,2013,Shradha Shridhar Jadhav,1,SS,48,HSC,,Yes,0,2012,233,0,,5749204,0.9582007,67,70,11,17,22,23,14,0.36,,F/N,77.14,73.67,72.177,73.49,72.989,71.952,70.328,82.975,76.875,58.6,55.293,56.429,61.916,51.71,26.4,24.4,60.18,74.8675,76.575,64.1525,,0,0.071428575,0,0.071428575,0.071428575,0,0.5,0,0,0,0.071428575,0,0,0,0.071428575,0.14285715,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,169,2014,Shradha Shridhar Jadhav,1,SS,49,HSC,,Yes,0,2012,233,0,,1.2E7,1,52,65,9,15,16,19,13,0.36,,F/N,52.802,57.703,44.786,51.984,48.18,62.427,73.986,71.934,68.305,51.078,54.714,56.387,51.574,43.43,5.5,6.9,43.77,52.8125,54.9325,58.7875,,0,0.15384616,0.07692308,0,0.15384616,0.07692308,0.46153846,0,0,0,0,0,0,0.07692308,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,169,2015,Shradha Shridhar Jadhav,1,SS,50,HSC,,Yes,0,2012,233,0,,3088000,0.5146667,71,79,8,17,34,41,17,0.36,,F/N,78.365,44.508,71.007,83.76,70.076,79.529,84.163,88.034,86.41,38.812,41.677,50.305,73.104,71.673,0,2.3,70.27,90.19,91.6025,80.575,,0.11764706,0,0.11764706,0.05882353,0,0,0.1764706,0.11764706,0,0,0.11764706,0,0,0,0.1764706,0,0.11764706,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,169,2016,Shradha Shridhar Jadhav,1,SS,51,HSC,,Yes,0,2012,233,0,,5847927.5,0.48732728,72,74,1,15,26,30,7,0.36,,F/N,56.732,45.503,38.666,64.687,56.731,64.586,66.743,85.615,79.696,40.712,52.858,55.401,59.594,51.927,50,56.1,57.14,69.015,69.0825,66.8375,,0,0,0,0,0,0,0.42857143,0,0.14285715,0,0,0,0,0,0.14285715,0,0.2857143,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,169,2018,Pravina Manish Morajkar,1,SS,49,SSC,,Yes,0,2017,234,0,SC,5319942.5,0.88665706,96,102,15,16,13,16,14,0.85,,L,55.136,50.454,65.208,62.46,,63.712,71.032,62.001,65.042,51.239,48.689,53.052,57.776,48.218,53.6,53.4,59.56,62.4375,77.61,78.5025,50.703,0,0,0,0,0,0.21428572,0.071428575,0,0,0,0.14285715,0,0.2857143,0,0.14285715,0.14285715,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,170,2011,Niyaz Ahmed Vanu,0,NCP,,,,,,2007,238,0,,,,43,51,1,17,64,71,13,0.36,121,F/N,70.371,63.387,63.166,67.768,,64.985,65.379,70.538,61.432,61.586,64.469,61.459,61.913,65.969,,,,,56.87,,,0.15384616,0,0,0,0.07692308,0,0.07692308,0,0,0,0,0.07692308,0.15384616,0,0.30769232,0.07692308,0.07692308,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,170,2013,Trushna Chandrakant Vishwasrao,1,SS,53,Upto SSC,,Yes,0,2012,239,1,W,5857700,0.9762833,70,70,15,17,77,85,24,0.36,,F/N,68.738,65.842,64.634,68.654,63.713,66.292,67.467,70.859,72.61,50.612,55.433,54.176,57.542,54.078,28.1,30,55.116665,69.2675,67.39,72.785,,0.041666668,0.041666668,0,0.16666667,0.083333336,0.041666668,0.125,0,0.041666668,0,0.083333336,0.083333336,0,0.041666668,0.20833333,0.041666668,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,170,2014,Trushna Chandrakant Vishwasrao,1,SS,54,Upto SSC,,Yes,0,2012,239,1,W,1.2E7,1,64,65,15,15,107,125,17,0.36,,F/N,59.11,58.115,58.454,60.302,58.683,73.967,74.783,80.377,74.831,53.629,57.685,57.528,61.997,60.266,12.7,18.2,57.076668,67.845,57.105,64.7075,,0,0,0,0.05882353,0,0,0.4117647,0.05882353,0.05882353,0,0.05882353,0,0.1764706,0,0.05882353,0,0.11764706,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,170,2015,Trushna Chandrakant Vishwasrao,1,SS,55,Upto SSC,,Yes,0,2012,239,1,W,3180000,0.53,79,79,8,17,154,168,41,0.36,,F/N,55.715,57.479,42.457,64.818,52.246,65.712,70.656,79.298,76.881,54.95,53.108,57.428,61.406,63.912,4.9,19.3,59.04,66.0775,67.1075,65.4175,,0.19512194,0,0.048780486,0.024390243,0.024390243,0.09756097,0.2682927,0.048780486,0,0,0.024390243,0,0.048780486,0.048780486,0.048780486,0,0.12195122,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,170,2016,Trushna Chandrakant Vishwasrao,1,SS,56,Upto SSC,,Yes,0,2012,239,1,W,7942373.5,0.66186446,74,74,7,15,142,146,28,0.36,,F/N,92.823,92.992,91.264,93.618,90.513,92.06,92.465,92.773,91.961,89.703,88.472,90.569,91.598,91.01,3.6,57.2,90.096664,95.04,84.0075,88.97,,0.071428575,0,0,0,0,0.071428575,0.42857143,0.071428575,0,0.035714287,0.071428575,0,0.035714287,0.035714287,0.071428575,0,0.10714286,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,170,2018,Abdul Rashid(Kaptan) Mohammad Islam Malik,0,NCP,58,SSC,,Yes,1,2017,240,0,G,4774858.5,0.79580975,93,102,12,16,36,38,13,0.85,,L,58.57,57.804,61.803,67.564,,67.532,68.68,71.16,62.762,55.167,50.563,58.08,64.368,52.118,0,14.3,57.386665,67.3175,59.94,69.43,53.019,0,0,0,0,0,0,0.23076923,0.15384616,0,0,0.15384616,0,0.07692308,0,0.15384616,0.07692308,0.15384616,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,171,2011,Farida Abdul Alim Darji,1,SP,,,,,,2007,241,1,W,,,48,51,9,17,22,31,9,0.36,121,F/N,74.355,70.12,70.574,74.592,,70.6,69.614,72.123,71.403,70.838,69.699,70.569,70.451,70.974,,,,,54.5325,,,0,0,0,0,0,0,0.33333334,0,0,0,0.11111111,0,0.22222222,0,0,0.22222222,0.11111111,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,171,2013,Mahant Ramnaresh Chaube,0,BJP,52,Ninth,,Yes,0,2012,242,0,,5967987,0.9946645,60,70,13,17,14,25,3,0.36,,F/N,59.474,58.655,60.42,64.85,59.073,68.49,67.813,77.203,73.297,46.782,53.869,53.127,56.322,53.411,25.1,21.4,51.426666,61.1375,62.225,68.1275,,0,0,0,0,0,0,0,0,0,0,0.33333334,0,0,0,0.33333334,0.33333334,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,171,2014,Mahant Ramnaresh Chaube,0,BJP,53,Ninth,,Yes,0,2012,242,0,,1.1911E7,0.99258333,36,65,12,15,13,22,1,0.36,,F/N,63.404,65.111,55.664,62.824,61.275,69.698,69.991,76.614,72.791,58.202,57.453,55.478,58.994,57.276,12.6,17.2,51.873333,56.185,53.1825,56.3525,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,171,2015,Mahant Ramnaresh Chaube,0,BJP,54,Ninth,,Yes,0,2012,242,0,,3224000,0.5373333,38,79,9,17,21,41,3,0.36,,F/N,32.305,30.842,21.512,60.885,50.363,41.693,56.954,81.057,81.437,31.569,28.712,41.633,51.635,30.78,91.4,94.3,56.613335,43.9875,57.3775,54.7375,,0,0,0,0,0,0,0,0,0.33333334,0,0.33333334,0,0,0,0.33333334,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,171,2016,Mahant Ramnaresh Chaube,0,BJP,55,Ninth,,Yes,0,2012,242,0,,8150746.5,0.6792289,43,74,10,15,16,27,3,0.36,,F/N,67.137,60.134,63.908,68.424,65.36,67.785,71.233,70.137,69.083,64.391,63.209,61.762,65.887,67.776,4.6,9.8,55.99,77.7775,71.7125,67.49,,0,0,0,0,0,0,0.33333334,0,0.33333334,0,0,0,0,0,0.33333334,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,171,2018,Sanvee Vijay Tandel,1,SS,39,HSC,,Yes,0,2017,243,1,OBC-W,4764369,0.7940615,97,102,12,16,66,71,36,0.85,,L,47.673,48.146,57.251,59.12,,53.449,55.291,53.906,56.416,50.189,42.894,59.163,58.725,49.821,48.8,51,54.77667,68.155,49.6675,63.71,52.744,0,0,0,0,0,0,0.055555556,0,0,0,0.11111111,0,0.6944444,0,0.083333336,0.055555556,0,satisfaction_inverted,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,172,2011,Presila Anil Kadam,1,INC,,,,,,2007,244,1,W,,,32,51,9,17,37,62,9,0.36,123,F/N,74.633,71.46,70.112,71.775,,72.856,71.611,69.914,71.24,69.231,70.53,70.128,70.922,70.506,,,,,61.81,,,0,0,0,0,0,0.11111111,0.11111111,0,0,0,0,0,0,0,0.6666667,0.11111111,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,172,2013,Manojkumar Martandrao Sansare,0,IND,45,B.Sc (Electronics),,Yes,4,2012,245,0,,5816662,0.9694437,44,70,10,17,0,0,4,0.36,,F/N,65.564,68.388,68.234,72.298,70.184,73.843,74.151,78.223,72.979,61.14,62.13,60.519,63.379,64.869,15,22.6,64.83,73.5975,66.125,81.4125,,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,172,2014,Manojkumar Martandrao Sansare,0,IND,46,B.Sc (Electronics),,Yes,4,2012,245,0,,1.2E7,1,33,65,7,15,0,0,1,0.36,,F/N,61.812,63.211,57.151,62.455,64.311,72.496,69.172,79.676,71.247,56.929,59.553,55.806,59.651,55.668,11.8,22,55.896667,58.515,57.4725,59.2825,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
Maharashtra,Brihanmumbai Municipal Corporation,172,2015,Manojkumar Martandrao Sansare,0,IND,47,B.Sc (Electronics),,Yes,4,2012,245,0,,2836000,0.47266668,30,79,6,17,0,0,1,0.36,,F/N,66.552,47.832,39.93,69.22,67.495,72.348,78.091,81.197,79.723,55.809,47.654,59.274,66.331,60.752,11.7,88.4,70.183334,78.01,74.64,64.4775,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab
