state,year,district,block,body,seat_no,seat_no_ocr,seat_no_from_order,ward_name,tier,tier_local,reservation,caste_reservation,caste_reservation_local,woman_reserved,reservation_raw,reservation_match_score,sc_rank_ocr,st_rank_ocr,listing_scope,script,text_source,ocr_mean_confidence,source_path,source_page,source_pdf,source_url,source_capture
Gujarat,2020,Bhavnagar,તળાજા,Bhavnagar,8,ટ,1,દાઠા,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી,1.0,28,34,all_seats,gujarati,ocr,88.52,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,તળાજા,Bhavnagar,9,9,1,દ૨દેહોર,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય *,1.0,31,30,all_seats,gujarati,ocr,89.79,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,શિહોર,Bhavnagar,10,10.,1,ઘાંઘળી,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,10,é,all_seats,gujarati,ocr,84.19,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,પાલિતાણા,Bhavnagar,11,11,1,ઘેટી,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,14,22,all_seats,gujarati,ocr,77.25,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,થોધા,Bhavnagar,12,12,1,થોધા,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી .',1.0,as,7,all_seats,gujarati,ocr,79.24,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,ભાવનગર ગ્રામ્ય,Bhavnagar,13,17.,1,છાયબ,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી,1.0,35,34,all_seats,gujarati,ocr,86.85,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,જેસર,Bhavnagar,14,' 14,1,જેસર,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,19,a,all_seats,gujarati,ocr,80.97,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,મહુવા,Bhavnagar,15,15,1,કળસાર,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,. ઊઉલેન અનામત સામાન્ય,0.8125,38,19,all_seats,gujarati,ocr,82.41,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,ભાવનગર ગ્રામ્ય,Bhavnagar,16,કૂટ,1,કમળેજ,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,. સામાન્યસ્ટ્રી,0.9231,રપ,ન,all_seats,gujarati,ocr,52.2,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,મહુવા,Bhavnagar,17,17,1,ક્તપર,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી: *,1.0,39,-,all_seats,gujarati,ocr,79.31,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,પાલિતાણા,Bhavnagar,18,18,1,મોખડકા,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,7,19,all_seats,gujarati,ocr,82.38,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,ઘોયા,Bhavnagar,19,19,1,મોરચંદ,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્યસ્ત્રી,1.0,BE,ch,all_seats,gujarati,ocr,80.88,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,મહુવા,Bhavnagar,20,20.,1,મોટા ખુંટવડા,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય,1.0,18,13,all_seats,gujarati,ocr,89.53,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,મહુવા,Bhavnagar,21,21,1,મોટી જાગધાર,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય *,1.0,ર4,રટ,all_seats,gujarati,ocr,84.99,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,પાવિતાણા,Bhavnagar,22,22,1,નાની રધ્જસ્થળી,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય,1.0,ze,ai,all_seats,gujarati,ocr,72.39,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,મહુવા,Bhavnagar,23,23,1,નેસવડ,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,“ બઉબિન અનામત સામાન્ય,0.9375,17,ac,all_seats,gujarati,ocr,86.33,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,પાવલેતાણા,Bhavnagar,24,24,1,નોંધણવદર,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય *,1.0,ર,શ્ર,all_seats,gujarati,ocr,77.7,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,ચારીયાધાર,Bhavnagar,25,24,1,પરવડી,zp_member,district panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,અનુસૂચિત આદિજાતિ,1.0,ય,ર્‌,all_seats,gujarati,ocr,73.94,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,વલભીપુર,Bhavnagar,26,રદ,1,પાટણા,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી _,1.0,a3,BR5	1	55	1	33	7	2009	2032	98	23	86.753403	સામાન્ય5	1	55	1	33	8	2117	2024	49	30	80.557381	સ્ત્રી4	1	55	1	34	0	749	2069	1476	49	-1	5	1	55	1	34	1	749	2085	40	24	95.895027	275	1	55	1	34	2	971	2069	82	49	88.279716	પાવડી5	1	55	1	34	3	1249	2069	85	49	96.022346	તળાજા5	1	55	1	34	4	1519	2073	40	35	70.648247	345	1	55	1	34	5	1571	2098	2	2	70.648247	-5	1	55	1	34	6	1744	2084	39	23	94.356140	315	1	55	1	34	7	1952	2075	53	31	79.330559	બિત્ત5	1	55	1	34	8	2016	2082	101	24	95.110725	અનામત5	1	55	1	34	9	2127	2083	98	30	79.832283	સામાન્ય4	1	55	1	35	0	750	2124	1417	45	-1	5	1	55	1	35	1	750	2137	36	23	96.216148	285	1	55	1	35	2	950	2124	118	45	69.237961	પીથલમુર5	1	55	1	35	3	1250	2136	87	22	96.335007	તળાજા5	1	55	1	35	4	1518	2137	40	23	95.155685	375	1	55	1	35	5	1746	2136	38	23	89.491241	125	1	55	1	35	6	2010	2125	98	32	81.996429	સામાન્ય5	1	55	1	35	7	2118	2128	49	28	91.089439	સ્ત્રી4	1	55	1	36	0	749	2174	1469	45	-1	5	1	55	1	36	1	749	2189	39	22	77.531822	ર95	1	55	1	36	2	971	2174	84	45	47.106270	THIN5	1	55	1	36	3	1239	2180	107	30	96.058167	ઉમરાળા5	1	55	1	36	4	1529	2187	19	23	96.703110	35	1	55	1	36	5	1753	2188	23	21	50.925781	&5	1	55	1	36	6	1959	2178	126	37	75.867340	અનુસૂચિત5	1	55	1	36	7	2095	2179	63	29	96.056732	જાતિ5	1	55	1	36	8	2169	2178	49	31	89.109871	સ્ત્રી4	1	55	1	37	0	747	2224	1418	47	-1	5	1	55	1	37	1	747	2239	42	23	94.776726	305	1	55	1	37	2	957	2228	109	33	20.082584	whee5	1	55	1	37	3	1247	2224	84	47	93.147827	શિહોર5	1	55	1	37	4	1527	2239	20	23	77.357201	95	1	55	1	37	5	1755	2239	20	22	96.079483	35	1	55	1	37	6	2010	2236	97	23	76.515717	સામાન્ય5	1	55	1	37	7	2116	2230	49	29	66.330200	સ્તી4	1	55	1	38	0	748	2277	1506	45	-1	5	1	55	1	38	1	748	2291	36	22	93.177170	315	1	55	1	38	2	942	2277	138	45	62.027992	સરતાનપર5	1	55	1	38	3	1250	2287	86	25	88.272652	તળાજા5	1	55	1	38	4	1518	2289	38	23	93.013939	3ર5	1	55	1	38	5	1744	2288	42	23	92.895851	395	1	55	1	38	6	1952	2279	53	35	68.269669	મિન5	1	55	1	38	7	2028	2286	88	24	30.928444	WHA5	1	55	1	38	8	2132	2275	92	46	38.776451	BURL5	1	55	1	38	9	2252	2302	2	2	47.172806	:-4	1	55	1	39	0	747	2327	1419	47	-1	5	1	55	1	39	1	747	2341	38	23	95.078362	3ર5	1	55	1	39	2	965	2330	94	32	29.299473	Heresy5	1	55	1	39	3	1255	2327	75	47	65.754112	મૃહ્વા5	1	55	1	39	4	1519	2339	41	23	95.284851	275	1	55	1	39	5	1745	2338	40	24	96.018898	375	1	55	1	39	6	2009	2338	99	21	58.452106	સામાન્ય5	1	55	1	39	7	2117	2330	49	34	90.652748	સ્ત્રી4	1	55	1	40	0	746	2375	1479	48	-1	5	1	55	1	40	1	746	2391	41	22	93.165627	335	1	55	1	40	2	964	2379	94	34	89.779884	સોનગઢ5	1	55	1	40	3	1247	2375	86	48	0.000000	શ્ચિહોર5	1	55	1	40	4	1530	2391	38	25	45.649357	દ.5	1	55	1	40	5	1746	2388	39	23	71.849213	ag5	1	55	1	40	6	1952	2381	53	35	95.921310	બિન5	1	55	1	40	7	2016	2388	101	28	94.644547	અનામત5	1	55	1	40	8	2125	2388	100	23	75.074036	સામાન્ય4	1	55	1	41	0	746	2430	1478	36	-1	5	1	55	1	41	1	746	2441	42	25	80.221138	345	1	55	1	41	2	981	2440	61	23	96.752968	ટાણા5	1	55	1	41	3	1250	2430	82	36	93.922806	શિહોર5	1	55	1	41	4	1520	2441	38	23	91.466370	155	1	55	1	41	5	1747	2440	35	23	93.089920	215	1	55	1	41	6	1952	2431	52	30	96.489128	બિન5	1	55	1	41	7	2015	2438	101	23	95.848747	અનામત5	1	55	1	41	8	2126	2439	98	23	83.054733	સામાન્ય4	1	55	1	42	0	747	2475	1477	50	-1	5	1	55	1	42	1	747	2493	42	24	80.493935	355	1	55	1	42	2	971	2475	80	50	91.846657	ઠળીયા5	1	55	1	42	3	1249	2490	87	24	92.775528	તળાજા5	1	55	1	42	4	1519	2493	39	23	95.422997	205	1	55	1	42	5	1745	2479	40	36	93.467857	335	1	55	1	42	6	1951	2481	55	31	92.232178	બિન5	1	55	1	42	7	2016	2490	100	24	95.350540	અનામત5	1	55	1	42	8	2125	2490	99	24	75.489639	સામાન્ય4	1	55	1	43	0	746	2530	1477	49	-1	5	1	55	1	43	1	746	2532	39	47	79.810150	3965	1	55	1	43	2	970	2535	81	32	45.972450	ALS5	1	55	1	43	3	1249	2542	86	23	94.289742	તળાજા5	1	55	1	43	4	1520	2538	35	29	75.743477	215	1	55	1	43	5	1746	2542	40	25	63.698105	re5	1	55	1	43	6	1952	2533	55	31	95.850204	બિન5	1	55	1	43	7	2017	2530	100	35	93.287537	અનામત5	1	55	1	43	8	2125	2542	98	23	87.184860	સામાન્ય4	1	55	1	44	0	744	2583	1420	36	-1	5	1	55	1	44	1	744	2591	44	28	95.797951	375	1	55	1	44	2	958	2583	105	35	95.932396	ઉમરાળા5	1	55	1	44	3	1240	2587	106	30	94.931465	ઉમરાળા5	1	55	1	44	4	1530	2595	14	23	83.642006	45	1	55	1	44	5	1745	2594	39	23	94.646263	185	1	55	1	44	6	2009	2592	97	24	84.133804	સામાન્ય5	1	55	1	44	7	2115	2586	49	30	85.195961	સ્ત્રી4	1	55	1	45	0	747	2632	1476	47	-1	5	1	55	1	45	1	747	2647	38	23	95.379120	385	1	55	1	45	2	965	2634	90	45	89.342514	વાળુકડ5	1	55	1	45	3	1257	2632	64	46	95.223457	ઘોઘા5	1	55	1	45	4	1519	2647	38	22	78.241684	295	1	55	1	45	5	1747	2646	38	21	90.363632	175	1	55	1	45	6	1951	2635	55	30	89.177322	બિન5	1	55	1	45	7	2016	2644	99	23	78.475166	અનામત5	1	55	1	45	8	2125	2644	98	22	75.353828	સામાન્ય4	1	55	1	46	0	746	2682	1477	48	-1	5	1	55	1	46	1	746	2699	40	22	94.186058	395	1	55	1	46	2	968	2682	86	48	95.099579	વરતેજ5	1	55	1	46	3	1191	2695	121	24	94.792328	ભાવનગર5	1	55	1	46	4	1326	2696	67	27	96.581528	ગ્રામ્ય5	1	55	1	46	5	1518	2697	37	23	93.471550	445	1	55	1	46	6	1746	2696	40	23	93.120262	275	1	55	1	46	7	1952	2687	53	29	74.528397	બિન5	1	55	1	46	8	2015	2694	102	24	33.948917	Wetted5	1	55	1	46	9	2125	2694	98	30	81.917595	સામાન્ય4	1	55	1	47	0	746	2736	1440	47	-1	5	1	55	1	47	1	746	2751	42	23	95.766106	405	1	55	1	47	2	954	2736	112	47	88.151970	વેળાવદર5	1	55	1	47	3	1217	2736	146	46	41.488991	ગાર્સયાધાર5	1	55	1	47	4	1528	2749	20	23	95.418976	45	1	55	1	47	5	1745	2748	132	22	46.260437	wi5	1	55	1	47	6	1988	2739	124	37	93.262001	અનુસૂચિત5	1	55	1	47	7	2122	2740	64	30	25.465126	wife4	1	55	1	48	0	1051	2782	789	62	-1	5	1	55	1	48	1	1051	2799	2	2	53.669170	|5	1	55	1	48	2	1313	2790	2	3	56.623459	|5	1	55	1	48	3	1815	2782	25	62	86.973740	(4	1	55	1	49	0	2051	2896	15	13	-1	5	1	55	1	49	1	2051	2896	15	13	30.361376	ક4	1	55	1	50	0	1925	2955	180	43	-1	5	1	55	1	50	1	1925	2955	86	41	96.344353	(મહેશ5	1	55	1	50	2	2023	2957	82	41	92.087967	જોશી)4	1	55	1	51	0	1974	3007	112	34	-1	5	1	55	1	51	1	1974	3007	82	34	14.993248	સચિવ4	1	55	1	52	0	1883	3053	287	44	-1	5	1	55	1	52	1	1883	3064	81	25	95.109169	રાજય5	1	55	1	52	2	1975	3053	89	44	96.550827	ચૂંટણી5	1	55	1	52	3	2072	3056	98	40	96.343597	આયોગ2	1	56	0	0	0	381	3360	658	40	-1	3	1	56	1	0	0	381	3360	658	40	-1	4	1	56	1	1	0	381	3360	658	40	-1	5	1	56	1	1	1	381	3360	267	38	96.467316	BHAVNAGAR5	1	56	1	1	2	662	3360	52	40	96.570412	DP5	1	56	1	1	3	727	3360	122	30	92.607796	FINAL5	1	56	1	1	4	861	3360	99	30	37.894901	2020-5	1	56	1	1	5	991	3360	48	29	90.977997	-9-2	1	57	0	0	0	1337	2895	401	395	-1	3	1	57	1	0	0	1337	2895	401	395	-1	4	1	57	1	1	0	1337	2895	401	395	-1	5	1	57	1	1	1	1337	2895	401	395	95.000000	 2	1	58	0	0	0	1948	3104	169	33	-1	3	1	58	1	0	0	1948	3104	169	33	-1	4	1	58	1	1	0	1948	3104	169	33	-1	5	1	58	1	1	1	1948	3104	140	33	70.303986	ગાધીનગર5	1	58	1	1	2	2111	3111	6	9	28.936268	'2	1	59	0	0	0	2295	517	10	2265	-1	3	1	59	1	0	0	2295	517	10	2265	-1	4	1	59	1	1	0	2295	517	10	2265	-1	5	1	59	1	1	1	2295	517	10	2265	95.000000,all_seats,gujarati,ocr,69.59,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,તળાજા,Bhavnagar,27,,1,ચાવડી,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,| બિનઅનામતસામાન્ય *,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,તળાજા,Bhavnagar,28,,1,પીથલપુર,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,' સામાન્યસ્ત્રી ી,0.963,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,ઉમચાળા,Bhavnagar,29,,1,શર્ંઘોળા,zp_member,district panchayat member,SC Woman,SC,અનુસૂચિત જાતિ સ્ત્રી,1,અનુસૂષિતજાતિસ્ત્રી,0.9444,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,શિહોર,Bhavnagar,30,,1,સણોસરઃ,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્તી,0.9167,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,તળાજા,Bhavnagar,31,,1,સરતાનપર ક,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત-સદમાન્ય .,0.9333,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,મહુવા,Bhavnagar,32,,1,સૅંદચ્ડા,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,_ સામાન્ય સ્ત્રી,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,શિહોર,Bhavnagar,33,,1,સોનગઢ,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,શશહોર,Bhavnagar,34,,1,થાણા,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,તળાજા,Bhavnagar,35,,1,ઠળીયા,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત સામાન્ય,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,ત્તળાજા,Bhavnagar,36,,1,ત્રાપજ,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત ચામાન્ય,0.9333,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,ઉમરાળા,Bhavnagar,37,,1,ઉમરાળા,zp_member,district panchayat member,Woman,NONE,સામાન્ય સ્ત્રી,1,સામાન્ય સ્ત્રી,1.0,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,ઘોઘા ર,Bhavnagar,38,,1,વાબુકડ,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,બિન અનામત્ત સામાન્ય,0.9375,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,ભાવનગર ગ્રામ્ય,Bhavnagar,39,,1,રી વરતેજ,zp_member,district panchayat member,Other than Woman,NONE,બિન અનામત સામાન્ય,0,_ બિન અનક્મત સામાન્ય,0.9032,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Bhavnagar,ગાર્સયાધાર,Bhavnagar,40,,1,વૈળાવદર,zp_member,district panchayat member,SC Other than Woman,SC,અનુસૂચિત જાતિ,0,-% અનૃપૂચિતજાતિ,0.8333,,,all_seats,gujarati,ocr,,data/gujarat/2020_reservation/zp_member_bhavnagar_dp_2020.pdf,9,zp_member_bhavnagar_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Bhavnagar-DP-2020.pdf,
Gujarat,2020,Dahod,ઝાલોદ,Dahod,1,વૃ,1,આંબા,zp_member,district panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,અનુસૂચિત આદિજાતિ સ્ત્રી _,1.0,39,પ,all_seats,gujarati,ocr,79.17,data/gujarat/2020_reservation/zp_member_dahod_dp_2020.pdf,11,zp_member_dahod_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Dahod-DP-2020.pdf,
Gujarat,2020,Dahod,ગરબાડા,Dahod,2,2,1,ખભલોડ,zp_member,district panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,અનુસૂચિત આદિજાતિ,1.0,સ્પ,19,all_seats,gujarati,ocr,59.59,data/gujarat/2020_reservation/zp_member_dahod_dp_2020.pdf,11,zp_member_dahod_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Dahod-DP-2020.pdf,
Gujarat,2020,Dahod,દાહોદ,Dahod,3,33,1,આગાવાડા,zp_member,district panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,અનુસૂચિત આદિજાતિ 5,1.0,રર,ey,all_seats,gujarati,ocr,68.34,data/gujarat/2020_reservation/zp_member_dahod_dp_2020.pdf,11,zp_member_dahod_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Dahod-DP-2020.pdf,
Gujarat,2020,Dahod,દૈેબારીયા,Dahod,4,4,1,બારા,zp_member,district panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,અનુસૂચિત આદિજાતિસ્ત્રી *,1.0,9,41,all_seats,gujarati,ocr,87.19,data/gujarat/2020_reservation/zp_member_dahod_dp_2020.pdf,11,zp_member_dahod_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Dahod-DP-2020.pdf,
Gujarat,2020,Dahod,દાહોદ,Dahod,5,ય,1,બાવકા,zp_member,district panchayat member,ST Other than Woman,ST,અનુસૂચિત આદિજાતિ,0,અનુસૂચિત આદિજાતિ,1.0,24,14,all_seats,gujarati,ocr,80.8,data/gujarat/2020_reservation/zp_member_dahod_dp_2020.pdf,11,zp_member_dahod_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Dahod-DP-2020.pdf,
Gujarat,2020,Dahod,ગરબાડા,Dahod,6,€,1,ભે,zp_member,district panchayat member,ST Woman,ST,અનુસૂચિત આદિજાતિ સ્ત્રી,1,અનુસૂચિત આદિજાતિ સ્ત્રી *,1.0,43,ay,all_seats,gujarati,ocr,81.73,data/gujarat/2020_reservation/zp_member_dahod_dp_2020.pdf,11,zp_member_dahod_dp_2020.pdf,https://sec.gujarat.gov.in/images/pdf/Dahod-DP-2020.pdf,
