source_pdf,tier,reservation_raw,caste_reservation_local,caste_reservation,woman_reserved,count,min_match_score
block_member_savkundala_tps_2020.pdf,block_member,બિનઅનામત સામાન્ય *,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_savkundala_tps_2020.pdf,block_member,બિનઅનામત સામાન્ય _,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_savkundala_tps_2020.pdf,block_member,શસામાન્યસ્ત્રી *,સામાન્ય સ્ત્રી,NONE,1,1,0.963
block_member_savkundala_tps_2020.pdf,block_member,સચસામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,0.9286
block_member_savkundala_tps_2020.pdf,block_member,સા.શૈ.પછાતવર્ગ *,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
block_member_savkundala_tps_2020.pdf,block_member,સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,3,1.0
block_member_savkundala_tps_2020.pdf,block_member,સામાન્યસ્ત્રી *,સામાન્ય સ્ત્રી,NONE,1,3,1.0
block_member_savkundala_tps_2020.pdf,block_member,"સામાન્યસ્ત્રી, ”",સામાન્ય સ્ત્રી,NONE,1,1,1.0
block_member_singavad_tps_2020.pdf,block_member,'સા.શૈ.પછાતવર્ગસ્ત્રી ર5,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,0.973
block_member_singavad_tps_2020.pdf,block_member,અનુસૂચિત આદિજાતિ,અનુસૂચિત આદિજાતિ,ST,0,3,1.0
block_member_singavad_tps_2020.pdf,block_member,અનુસૂચિત આદિજાતિ *,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
block_member_singavad_tps_2020.pdf,block_member,અનુસૂચિત આદિજાતિ સ્ત્ર,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,0.9756
block_member_singavad_tps_2020.pdf,block_member,અનુસૂચિત આદિજાતિ સ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,3,1.0
block_member_singavad_tps_2020.pdf,block_member,અનુસૂચિત આદિજાતિ સ્ત્રી.,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
block_member_singavad_tps_2020.pdf,block_member,અનુસૂચિત આદિજાત્તે સ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,0.9091
block_member_singavad_tps_2020.pdf,block_member,અનુસૂચિત આદિજારતે,અનુસૂચિત આદિજાતિ,ST,0,1,0.9032
block_member_singavad_tps_2020.pdf,block_member,અનુસૂચિત જાતિ * ર,અનુસૂચિત જાતિ,SC,0,1,0.96
block_member_singavad_tps_2020.pdf,block_member,અનુસૂચિત_ આદિજાતિ,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
block_member_singavad_tps_2020.pdf,block_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_singavad_tps_2020.pdf,block_member,સા.શે.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,0.9167
block_member_singavad_tps_2020.pdf,block_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
block_member_singavad_tps_2020.pdf,block_member,સામાન્ય સ્ત્રી . ચ.,સામાન્ય સ્ત્રી,NONE,1,1,0.963
block_member_una_tps_2020.pdf,block_member,. * બિનઅનામત સામાન્ય . ',બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_una_tps_2020.pdf,block_member,_ અનુસૂચિત આદિજાતિ સ્ત્રી.,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
block_member_una_tps_2020.pdf,block_member,_ બિનઅનામતસામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_una_tps_2020.pdf,block_member,__ સા.શૈ.પછાતવર્ગ સ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
block_member_una_tps_2020.pdf,block_member,_બિનઅનામતસામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_una_tps_2020.pdf,block_member,| બિનઅનામત સામાન્ય .,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_una_tps_2020.pdf,block_member,અનુસૂચિતજાતિ,અનુસૂચિત જાતિ,SC,0,1,1.0
block_member_una_tps_2020.pdf,block_member,અનુસૂચિતજાતિ સ્ત્રી *,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,1.0
block_member_una_tps_2020.pdf,block_member,બિનઅનામત . ' સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_una_tps_2020.pdf,block_member,બિનઅનામત _ સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_una_tps_2020.pdf,block_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,2,1.0
block_member_una_tps_2020.pdf,block_member,બિનઅનામતસામાન્ય,બિન અનામત સામાન્ય,NONE,0,2,1.0
block_member_una_tps_2020.pdf,block_member,સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,2,1.0
block_member_una_tps_2020.pdf,block_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
block_member_una_tps_2020.pdf,block_member,સામાન્ય સ્ત્રી -,સામાન્ય સ્ત્રી,NONE,1,1,1.0
block_member_una_tps_2020.pdf,block_member,સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,5,1.0
block_member_una_tps_2020.pdf,block_member,સામાન્યસ્ત્રી *,સામાન્ય સ્ત્રી,NONE,1,1,1.0
block_member_una_tps_2020.pdf,block_member,સામાન્યસ્ત્રી . .,સામાન્ય સ્ત્રી,NONE,1,1,1.0
block_member_una_tps_2020.pdf,block_member,“*“ સામાન્યસ્ત્રી .,સામાન્ય સ્ત્રી,NONE,1,1,1.0
block_member_vadodara_tps_2020.pdf,block_member,* .અનુસૂયિત જાતિસ્ત્રી .,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,0.9444
block_member_vadodara_tps_2020.pdf,block_member,અનુઝ્ઞૂચિત આદિજાતિ સ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,0.9091
block_member_vadodara_tps_2020.pdf,block_member,અનુસૂચિત આદિજાતિ સ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
block_member_vadodara_tps_2020.pdf,block_member,અનુસૂચિતજાતિ .,અનુસૂચિત જાતિ,SC,0,1,1.0
block_member_vadodara_tps_2020.pdf,block_member,અનુસૂયિત આદિજાતિ,અનુસૂચિત આદિજાતિ,ST,0,1,0.9333
block_member_vadodara_tps_2020.pdf,block_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,5,1.0
block_member_vadodara_tps_2020.pdf,block_member,બિનઅનામત સામાન્ય |,બિન અનામત સામાન્ય,NONE,0,2,1.0
block_member_vadodara_tps_2020.pdf,block_member,બિનઅનામત સામાન્ય ।,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_vadodara_tps_2020.pdf,block_member,બિનઅનામત સામાન્‍ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_vadodara_tps_2020.pdf,block_member,બેનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.9333
block_member_vadodara_tps_2020.pdf,block_member,સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
block_member_vadodara_tps_2020.pdf,block_member,સા.શૈ.પછાતવર્ગસ્ત્રી *,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
block_member_vadodara_tps_2020.pdf,block_member,સામાન્ય સ્ત્ર,સામાન્ય સ્ત્રી,NONE,1,1,0.96
block_member_vadodara_tps_2020.pdf,block_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,6,1.0
block_member_vadodara_tps_2020.pdf,block_member,સામાન્ય સ્ત્રી ર,સામાન્ય સ્ત્રી,NONE,1,1,0.963
block_member_vadodara_tps_2020.pdf,block_member,સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
block_member_vadodara_tps_2020.pdf,block_member,સાશૈપછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
block_member_vadodara_tps_2020.pdf,block_member,ી સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,0.963
block_member_vagara_tps_2020.pdf,block_member,' ' અનુસૂચિતજાતિ,અનુસૂચિત જાતિ,SC,0,1,1.0
block_member_vagara_tps_2020.pdf,block_member,- બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_vagara_tps_2020.pdf,block_member,. [ભિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.9333
block_member_vagara_tps_2020.pdf,block_member,.ઃ સામાન્યસ્ત્રી*,સામાન્ય સ્ત્રી,NONE,1,1,0.963
block_member_vagara_tps_2020.pdf,block_member,: સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
block_member_vagara_tps_2020.pdf,block_member,અનુસૂચિત આદિજાતિ |,અનુસૂચિત આદિજાતિ,ST,0,2,1.0
block_member_vagara_tps_2020.pdf,block_member,અનુસૂચિત આદિજાતિ સ્ત્રી *,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
block_member_vagara_tps_2020.pdf,block_member,અનુસૂચિત આદિજાતિ સ્ત્રી _,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
block_member_vagara_tps_2020.pdf,block_member,અનુસૂચિત આદિજાતિસ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
block_member_vagara_tps_2020.pdf,block_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_vagara_tps_2020.pdf,block_member,બિનઅનામત સામાન્ય *,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_vagara_tps_2020.pdf,block_member,બિનઅનામત સામાન્ય .,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_vagara_tps_2020.pdf,block_member,સા.શૈ.પછાતવર્ગ ',સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
block_member_vagara_tps_2020.pdf,block_member,સા.શૈ.પછાતવર્ગ સ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
block_member_vagara_tps_2020.pdf,block_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,2,1.0
block_member_vagara_tps_2020.pdf,block_member,સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
block_member_vakaner_tps_2020.pdf,block_member,| _ સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
block_member_vakaner_tps_2020.pdf,block_member,| અનુસૂચિત આદિજાતિ,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
block_member_vakaner_tps_2020.pdf,block_member,| અનુસૂચિત જાતિસ્ત્રી *,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,1.0
block_member_vakaner_tps_2020.pdf,block_member,| બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_vakaner_tps_2020.pdf,block_member,| ભિન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.9333
block_member_vakaner_tps_2020.pdf,block_member,| ભિન અનામત સામાન્ય *,બિન અનામત સામાન્ય,NONE,0,1,0.9333
block_member_vakaner_tps_2020.pdf,block_member,| ભિનઅનામત સામાન્ય *,બિન અનામત સામાન્ય,NONE,0,1,0.9333
block_member_vakaner_tps_2020.pdf,block_member,| સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
block_member_vakaner_tps_2020.pdf,block_member,| સા.શૈ.પછાતવર્ગ સ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
block_member_vakaner_tps_2020.pdf,block_member,| સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,2,1.0
block_member_vakaner_tps_2020.pdf,block_member,બિન અનામંત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.9677
block_member_vakaner_tps_2020.pdf,block_member,બિન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,4,1.0
block_member_vakaner_tps_2020.pdf,block_member,બિન અનામત સામાન્ય _,બિન અનામત સામાન્ય,NONE,0,1,1.0
block_member_vakaner_tps_2020.pdf,block_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,5,1.0
block_member_vakaner_tps_2020.pdf,block_member,સામાન્યસ્ત્રી ',સામાન્ય સ્ત્રી,NONE,1,1,1.0
block_member_vakaner_tps_2020.pdf,block_member,સામાન્યસ્ત્રી',સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિસ્ત્રી *,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,અનુસૂચિત જાતિ,અનુસૂચિત જાતિ,SC,0,2,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,અનુસૂચિતજાતિસ્ત્રી,અનુસૂચિત જાતિ સ્ત્રી,SC,1,2,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,3,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય .,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય _,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,4,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,બિનઅનામતસામાન્ય,બિન અનામત સામાન્ય,NONE,0,3,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,ભનસનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.8276
zp_member_ahmedabad_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,2,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ સ્ત્રી”,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,6,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી :,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી ],સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી »,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી .,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_ahmedabad_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી ર૨,સામાન્ય સ્ત્રી,NONE,1,1,0.9286
zp_member_ahmedabad_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી ૨,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_ahmedabad_dp_2020.pdf,zp_member,સામાન્યસ્ત્રીર સ,સામાન્ય સ્ત્રી,NONE,1,1,0.9286
zp_member_amreli_dp_2020.pdf,zp_member,' સા.શૈ.પછાતવર્ગસ્ત્રી -,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,* અનુસૂચિતજાતિસ્ત્રી ',અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,* સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,. સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,.“ _“. સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,Ra અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.8889
zp_member_amreli_dp_2020.pdf,zp_member,_ બિનઅનામતસામાન્ય *,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,_ મિનઅનામતસામાન્ય _,બિન અનામત સામાન્ય,NONE,0,1,0.9333
zp_member_amreli_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ .,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,અનુસૂચિત જાતિ ર,અનુસૂચિત જાતિ,SC,0,1,0.96
zp_member_amreli_dp_2020.pdf,zp_member,અનુસૂચિતજાતિસ્ત્રી |,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,ન સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_amreli_dp_2020.pdf,zp_member,બિન . અનામત સામાન્ય . |,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,4,1.0
zp_member_amreli_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય.,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,બિનઅનામતસામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,બિનઅનામતસામાન્યં,બિન અનામત સામાન્ય,NONE,0,1,0.9677
zp_member_amreli_dp_2020.pdf,zp_member,બિનઅનામતસામાન્યધ,બિન અનામત સામાન્ય,NONE,0,1,0.9677
zp_member_amreli_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી .,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,4,1.0
zp_member_amreli_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી _,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,સામાન્યસ્ત્રીર,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_amreli_dp_2020.pdf,zp_member,સાશૈ.પછાતવર્ગસ્ત્રી *,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,ી સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_amreli_dp_2020.pdf,zp_member,“ બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,“ સા.શૈ.પછાતવર્ગ .,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_amreli_dp_2020.pdf,zp_member,“બિનઅનામતસામાન્ય *,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,_સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ,અનુસૂચિત આદિજાતિ,ST,0,3,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ |,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ સ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ સ્ત્રી _,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિસ્ત્રી,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,2,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિસ્ત્રી *,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિસ્ત્રી _,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,અનુસૂચિતઆદિજાતિ,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,અનુસૂચિતજાતિ,અનુસૂચિત જાતિ,SC,0,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,ન્સનુસચિત આદિજાતિ સ્ત્રી *,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,1,0.8837
zp_member_bharuch_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,6,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય ક,બિન અનામત સામાન્ય,NONE,0,1,0.9677
zp_member_bharuch_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,બિનઅનામત સામાન્ય ',બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,સમાન્યસ્ત્રી સ,સામાન્ય સ્ત્રી,NONE,1,1,0.9231
zp_member_bharuch_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ સ્ત્રી,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગસ્ત્રી _,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,2,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી .,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી |,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી . ',સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_bharuch_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી :₹ ર,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_bharuch_dp_2020.pdf,zp_member,“અનુસૂચિત આદિજાતિ,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,' સામાન્યસ્ત્રી ી,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_bhavnagar_dp_2020.pdf,zp_member,-% અનૃપૂચિતજાતિ,અનુસૂચિત જાતિ,SC,0,1,0.8333
zp_member_bhavnagar_dp_2020.pdf,zp_member,. ઊઉલેન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.8125
zp_member_bhavnagar_dp_2020.pdf,zp_member,. સામાન્યસ્ટ્રી,સામાન્ય સ્ત્રી,NONE,1,1,0.9231
zp_member_bhavnagar_dp_2020.pdf,zp_member,[બિન અનામત સામાન્ય .,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,_ બિન અનક્મત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.9032
zp_member_bhavnagar_dp_2020.pdf,zp_member,_ સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,| બિનઅનામતસામાન્ય *,બિન અનામત સામાન્ય,NONE,0,1,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ,અનુસૂચિત આદિજાતિ,ST,0,1,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,અનુસૂષિતજાતિસ્ત્રી,અનુસૂચિત જાતિ સ્ત્રી,SC,1,1,0.9444
zp_member_bhavnagar_dp_2020.pdf,zp_member,બિન અનામત ચામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.9333
zp_member_bhavnagar_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,5,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,બિન અનામત સામાન્ય *,બિન અનામત સામાન્ય,NONE,0,3,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,બિન અનામત-સદમાન્ય .,બિન અનામત સામાન્ય,NONE,0,1,0.9333
zp_member_bhavnagar_dp_2020.pdf,zp_member,બિન અનામત્ત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.9375
zp_member_bhavnagar_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ %,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,સા.શૈ.પછાતવર્ગ સ્ત્રી *,સા.શૈ.પછાતવર્ગ સ્ત્રી,BC,1,2,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,સામાન્ય સ્તી,સામાન્ય સ્ત્રી,NONE,1,1,0.9167
zp_member_bhavnagar_dp_2020.pdf,zp_member,સામાન્ય સ્ત્ર રી,સામાન્ય સ્ત્રી,NONE,1,1,0.963
zp_member_bhavnagar_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,5,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,સામાન્ય સ્ત્રી _,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી,સામાન્ય સ્ત્રી,NONE,1,4,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી .',સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,સામાન્યસ્ત્રી: *,સામાન્ય સ્ત્રી,NONE,1,1,1.0
zp_member_bhavnagar_dp_2020.pdf,zp_member,“ બઉબિન અનામત સામાન્ય,બિન અનામત સામાન્ય,NONE,0,1,0.9375
zp_member_dahod_dp_2020.pdf,zp_member,_ અનુસૂચિત આદિજાતિસ્ત્રી *,અનુસૂચિત આદિજાતિ સ્ત્રી,ST,1,2,1.0
zp_member_dahod_dp_2020.pdf,zp_member,_સા.શૈ.પછાતવર્ગ .,સા.શૈ.પછાતવર્ગ,BC,0,1,1.0
zp_member_dahod_dp_2020.pdf,zp_member,અનુસૂચિત આદિજાતિ,અનુસૂચિત આદિજાતિ,ST,0,14,1.0
