state,year,district,body,ward_no,ward_name,tier,tier_local,reservation,caste_reservation,caste_reservation_local,woman_reserved,reservation_raw,winner,winner_basis,party,party_local,votes,valid_votes,electorate,total_candidates_stated,listing_scope,script,result_source_path,source_path,source_page,source_pdf,source_url,source_capture
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,198,,ulb_ward,corporator,SC Other than Woman,SC,,0,SC,SNEHAL SURYAKANT AMBEKAR,published,SS,Shivsena,13614,,,7,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,199,,ulb_ward,corporator,Woman,NONE,,1,W,Kishori Kishor Pednekar,published,SS,Shivsena,11229,,,11,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,200,,ulb_ward,corporator,SC Woman,SC,,1,SC-W,URMILA ULHAS PANCHAL,published,SS,Shivsena,9098,,,8,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,201,,ulb_ward,corporator,Woman,NONE,,1,W,Supriya Sunil More,published,INC,Indian National Congress,7406,,,10,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,202,,ulb_ward,corporator,Woman,NONE,,1,W,SHRADDHA SHRIDHAR JADHAV,published,SS,Shivsena,12032,,,9,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,203,,ulb_ward,corporator,Woman,NONE,,1,W,sindhu ravindranath Masurkar,published,SS,Shivsena,14541,,,7,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,204,,ulb_ward,corporator,Other than Woman,NONE,,0,G,ANIL SADASHIV KOKIL,published,SS,Shivsena,13411,,,6,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,205,,ulb_ward,corporator,Other than Woman,NONE,,0,G,DATTARAM RAMBHAU PONGADE,published,SS,Shivsena,13859,,,13,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,206,,ulb_ward,corporator,BC Other than Woman,BC,OBC,0,OBC,SACHIN DEVDAS PADWAL,published,SS,Shivsena,7225,,,13,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,207,,ulb_ward,corporator,Woman,NONE,,1,W,Surekha Rohidas Lokhande,published,BJP,Bhartiya Janata Party,6005,,,12,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,208,,ulb_ward,corporator,Other than Woman,NONE,,0,G,Ramakant Sakharam Rahate,published,SS,Shivsena,8938,,,13,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,209,,ulb_ward,corporator,Other than Woman,NONE,,0,G,YASHWANT KAMLAKAR JADHAV,published,SS,Shivsena,4884,,,15,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,210,,ulb_ward,corporator,SC Woman,SC,,1,SC-W,SONAM MANOJ JAMSUTKAR,published,INC,Indian National Congress,9589,,,7,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,211,,ulb_ward,corporator,BC Other than Woman,BC,OBC,0,OBC,Rais Kasam Shaikh,published,SP,Samajwadi Party,9455,,,7,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,212,,ulb_ward,corporator,Woman,NONE,,1,W,GEETA AJAY GAVLI,published,Akhil Bharatiya Sena,Akhil Bharatiya Sena,9028,,,7,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,213,,ulb_ward,corporator,Other than Woman,NONE,,0,G,Javed Ibrahim Juneja,published,INC,Indian National Congress,7205,,,16,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,214,,ulb_ward,corporator,Other than Woman,NONE,,0,G,SARITA AJAY PATIL,published,BJP,Bhartiya Janata Party,13859,,,10,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,215,,ulb_ward,corporator,Woman,NONE,,1,W,Arundhati Arvind Dudhwadkar,published,SS,Shivsena,10215,,,7,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,216,,ulb_ward,corporator,BC Other than Woman,BC,OBC,0,OBC,RAJENDRA DATTATRAYA NARWANKAR,published,INC,Indian National Congress,8541,,,7,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,217,,ulb_ward,corporator,BC Woman,BC,OBC,1,OBC-W,Minal Ruchit Patel,published,BJP,Bhartiya Janata Party,13623,,,5,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,218,,ulb_ward,corporator,BC Woman,BC,OBC,1,OBC-W,Anuradha Vijay Potdar,published,BJP,Bhartiya Janata Party,15289,,,5,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,219,,ulb_ward,corporator,Woman,NONE,,1,W,Jyotsna Devesh Mehta,published,BJP,Bhartiya Janata Party,15361,,,5,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,220,,ulb_ward,corporator,Other than Woman,NONE,,0,G,ATUL HASMUKHLAL SHAH,published,BJP,Bhartiya Janata Party,5946,,,11,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,221,,ulb_ward,corporator,Other than Woman,NONE,,0,G,AKASH RAJ PUROHIT,published,BJP,Bhartiya Janata Party,6722,,,17,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,222,,ulb_ward,corporator,BC Woman,BC,OBC,1,OBC-W,RITA BHARAT MAKWANA,published,BJP,Bhartiya Janata Party,10365,,,6,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,223,,ulb_ward,corporator,Woman,NONE,,1,W,NIKITA DNYANRAJ NIKAM,published,INC,Indian National Congress,8634,,,10,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,224,,ulb_ward,corporator,BC Woman,BC,OBC,1,OBC-W,Afreen Javed Shaikh,published,INC,Indian National Congress,7681,,,5,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,225,,ulb_ward,corporator,SC Woman,SC,,1,SC-W,sujata digvijay sanap,published,SS,Shivsena,10388,,,9,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,226,,ulb_ward,corporator,Woman,NONE,,1,W,HARSHITA ASHWIN NARWEKAR,published,BJP,Bhartiya Janata Party,11053,,,11,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
Maharashtra,2017,Mumbai,Brihanmumbai Municipal Corporation,227,,ulb_ward,corporator,Other than Woman,NONE,,0,G,Makarand Suresh Narwekar,published,BJP,Bhartiya Janata Party,6987,,,12,all_seats,latin,data/maharashtra/mumbai/mumbai_2017.csv,data/maharashtra/mumbai/dataverse_IO9SLQ/mumbai_full.tab,,mumbai_full.tab,https://dataverse.harvard.edu/api/access/datafile/7345308,
