state,year,district,block,gram_panchayat,gp_no,gp_code,tier,tier_local,reservation,caste_reservation,caste_reservation_local,woman_reserved,reservation_raw,script,source_path,source_page,pop_total,pop_sc,pop_st,pop_female
Karnataka,2005,BIDAR,Bhalki,MADKATTI,5_2_MADKATTI,5_2_MADKATTI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5215,1121,804,2579
Karnataka,2005,BIDAR,Bhalki,MORAMBI,5_2_MORAMBI,5_2_MORAMBI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6559,1119,671,3219
Karnataka,2005,BIDAR,Bhalki,TUGAONHALSI,5_2_TUGAONHALSI,5_2_TUGAONHALSI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6471,1151,139,3062
Karnataka,2005,BIDAR,Bhalki,CHALKAPUR,5_2_CHALKAPUR,5_2_CHALKAPUR,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6393,1327,798,3166
Karnataka,2005,BIDAR,Bhalki,LAKHANGAON,5_2_LAKHANGAON,5_2_LAKHANGAON,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5207,1033,104,2553
Karnataka,2005,BIDAR,Bhalki,TALWADA (K),5_2_TALWADA (K),5_2_TALWADA (K),gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6023,1303,291,2862
Karnataka,2005,BIDAR,Bhalki,METHIMELKUNDA,5_2_METHIMELKUNDA,5_2_METHIMELKUNDA,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5087,756,584,2445
Karnataka,2005,BIDAR,Bhalki,JANTI,5_2_JANTI,5_2_JANTI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5933,1211,524,2923
Karnataka,2005,BIDAR,Bhalki,INCHUR,5_2_INCHUR,5_2_INCHUR,gp_head,adhyaksha,ST Woman,ST,ST,1,Adhyaksha2005=4,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6420,1200,871,3216
Karnataka,2005,BIDAR,Bhalki,DADGI,5_2_DADGI,5_2_DADGI,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6550,1171,1057,3243
Karnataka,2005,BIDAR,Bhalki,TELGAOON,5_2_TELGAOON,5_2_TELGAOON,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5946,1297,154,2917
Karnataka,2005,BIDAR,Bhalki,KURUBKHELGI,5_2_KURUBKHELGI,5_2_KURUBKHELGI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5959,945,1743,2936
Karnataka,2005,BIDAR,Bhalki,SIDDESHWAR,5_2_SIDDESHWAR,5_2_SIDDESHWAR,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5957,949,530,2951
Karnataka,2005,BIDAR,Bhalki,KONMELKUNDA,5_2_KONMELKUNDA,5_2_KONMELKUNDA,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3464,623,191,1699
Karnataka,2005,BIDAR,Bhalki,KANJI,5_2_KANJI,5_2_KANJI,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4416,698,736,2192
Karnataka,2005,BIDAR,Bhalki,JOLDABKA,5_2_JOLDABKA,5_2_JOLDABKA,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3477,921,240,1701
Karnataka,2005,BIDAR,Aurad,EKAMBA,5_3_EKAMBA,5_3_EKAMBA,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7736,2986,150,3713
Karnataka,2005,BIDAR,Aurad,KAMALNAGAR,5_3_KAMALNAGAR,5_3_KAMALNAGAR,gp_head,adhyaksha,BC Woman,BC,BC_B,1,Adhyaksha2005=8,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,10888,2936,411,5216
Karnataka,2005,BIDAR,Aurad,CHIKLI JANWADA,5_3_CHIKLI JANWADA,5_3_CHIKLI JANWADA,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6923,3046,681,3423
Karnataka,2005,BIDAR,Aurad,BONTHI,5_3_BONTHI,5_3_BONTHI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7839,2687,877,3889
Karnataka,2005,BIDAR,Aurad,CHIMEGAON,5_3_CHIMEGAON,5_3_CHIMEGAON,gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5978,2886,290,2919
Karnataka,2005,BIDAR,Aurad,JAMBGI(B),5_3_JAMBGI(B),5_3_JAMBGI(B),gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7206,2688,795,3471
Karnataka,2005,BIDAR,Aurad,K0REKAL,5_3_K0REKAL,5_3_K0REKAL,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6636,2255,683,3219
Karnataka,2005,BIDAR,Aurad,CHIKLI UDGIR,5_3_CHIKLI UDGIR,5_3_CHIKLI UDGIR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6698,2176,57,3302
Karnataka,2005,BIDAR,Aurad,WADGAON DESHMUKH,5_3_WADGAON DESHMUKH,5_3_WADGAON DESHMUKH,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6496,1986,445,3167
Karnataka,2005,BIDAR,Aurad,DABKA(CHAWAR),5_3_DABKA(CHAWAR),5_3_DABKA(CHAWAR),gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5923,1923,576,2857
Karnataka,2005,BIDAR,Aurad,MUDHOLE(B),5_3_MUDHOLE(B),5_3_MUDHOLE(B),gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6230,2020,459,2972
Karnataka,2005,BIDAR,Aurad,JOJNA,5_3_JOJNA,5_3_JOJNA,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7235,1941,570,3548
Karnataka,2005,BIDAR,Aurad,CHINTAKI,5_3_CHINTAKI,5_3_CHINTAKI,gp_head,adhyaksha,ST Woman,ST,ST,1,Adhyaksha2005=4,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6115,1893,744,3015
Karnataka,2005,BIDAR,Aurad,BADALGAON,5_3_BADALGAON,5_3_BADALGAON,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5900,1914,500,2833
Karnataka,2005,BIDAR,Aurad,BELKUNI CHAUDHRI,5_3_BELKUNI CHAUDHRI,5_3_BELKUNI CHAUDHRI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6627,2049,256,3190
Karnataka,2005,BIDAR,Aurad,SANTHPUR,5_3_SANTHPUR,5_3_SANTHPUR,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6976,1473,495,3402
Karnataka,2005,BIDAR,Aurad,BHANDAR KUMTA,5_3_BHANDAR KUMTA,5_3_BHANDAR KUMTA,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6310,1671,470,3111
Karnataka,2005,BIDAR,Aurad,LADHA,5_3_LADHA,5_3_LADHA,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5356,1644,575,2624
Karnataka,2005,BIDAR,Aurad,SUNDHAL,5_3_SUNDHAL,5_3_SUNDHAL,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6985,1538,834,3409
Karnataka,2005,BIDAR,Aurad,DONGAON MAKTA,5_3_DONGAON MAKTA,5_3_DONGAON MAKTA,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5268,1511,217,2538
Karnataka,2005,BIDAR,Aurad,HOKRANA,5_3_HOKRANA,5_3_HOKRANA,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5232,1073,184,2574
Karnataka,2005,BIDAR,Aurad,KOUTHA (B),5_3_KOUTHA (B),5_3_KOUTHA (B),gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7760,1332,1266,3837
Karnataka,2005,BIDAR,Aurad,DHUPATMAHAGAON,5_3_DHUPATMAHAGAON,5_3_DHUPATMAHAGAON,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4589,996,413,2246
Karnataka,2005,BIDAR,Aurad,SHAMBELLI,5_3_SHAMBELLI,5_3_SHAMBELLI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4541,1198,271,2232
Karnataka,2005,BIDAR,Aurad,EKLORA,5_3_EKLORA,5_3_EKLORA,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6188,1331,1298,2998
Karnataka,2005,BIDAR,Aurad,NAGMARPALLI,5_3_NAGMARPALLI,5_3_NAGMARPALLI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6805,1170,670,3368
Karnataka,2005,BIDAR,Aurad,MURKI,5_3_MURKI,5_3_MURKI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5806,1007,1246,2799
Karnataka,2005,BIDAR,Aurad,DIGGI,5_3_DIGGI,5_3_DIGGI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3172,1140,115,1499
Karnataka,2005,BIDAR,Aurad,KUSHNOOR THANA,5_3_KUSHNOOR THANA,5_3_KUSHNOOR THANA,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6104,1163,928,2956
Karnataka,2005,BIDAR,Aurad,TORNA,5_3_TORNA,5_3_TORNA,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5353,1069,421,2590
Karnataka,2005,BIDAR,Aurad,BELKUNI BHOPALGAD,5_3_BELKUNI BHOPALGAD,5_3_BELKUNI BHOPALGAD,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5978,1358,483,2940
Karnataka,2005,BIDAR,Aurad,HEDGAPUR,5_3_HEDGAPUR,5_3_HEDGAPUR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5523,978,355,2732
Karnataka,2005,BIDAR,Aurad,HOLESAMUDRA,5_3_HOLESAMUDRA,5_3_HOLESAMUDRA,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5855,874,435,2865
Karnataka,2005,BIDAR,Aurad,MADNOOR,5_3_MADNOOR,5_3_MADNOOR,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3831,710,81,1909
Karnataka,2005,BIDAR,Aurad,SONALA,5_3_SONALA,5_3_SONALA,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5659,713,490,2805
Karnataka,2005,BIDAR,Aurad,BALAT (B),5_3_BALAT (B),5_3_BALAT (B),gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3539,852,1081,1755
Karnataka,2005,BIDAR,Aurad,CHANDOORI,5_3_CHANDOORI,5_3_CHANDOORI,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,3682,451,425,1770
Karnataka,2005,BIDAR,Aurad,KHED,5_3_KHED,5_3_KHED,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,4177,538,517,2074
Karnataka,2005,BIDAR,Bidar,BAGDAL,5_4_BAGDAL,5_4_BAGDAL,gp_head,adhyaksha,BC Woman,BC,BC_B,1,Adhyaksha2005=8,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,9798,2373,728,4747
Karnataka,2005,BIDAR,Bidar,SANGOLGI,5_4_SANGOLGI,5_4_SANGOLGI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6307,1860,648,3076
Karnataka,2005,BIDAR,Bidar,JANWADA,5_4_JANWADA,5_4_JANWADA,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6274,1667,390,3055
Karnataka,2005,BIDAR,Bidar,REKULGI,5_4_REKULGI,5_4_REKULGI,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7326,1366,2374,3624
Karnataka,2005,BIDAR,Bidar,ANDURA,5_4_ANDURA,5_4_ANDURA,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6984,1482,739,3410
Karnataka,2005,BIDAR,Bidar,YADLAPUR,5_4_YADLAPUR,5_4_YADLAPUR,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5407,1501,660,2569
Karnataka,2005,BIDAR,Bidar,KOLHAR (K),5_4_KOLHAR (K),5_4_KOLHAR (K),gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,8853,1704,1111,4326
Karnataka,2005,BIDAR,Bidar,MARKHAL,5_4_MARKHAL,5_4_MARKHAL,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,9988,2530,897,4725
Karnataka,2005,BIDAR,Bidar,AMLAPUR,5_4_AMLAPUR,5_4_AMLAPUR,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5574,1343,489,2716
Karnataka,2005,BIDAR,Bidar,RANJOLKHENI,5_4_RANJOLKHENI,5_4_RANJOLKHENI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6629,982,424,3209
Karnataka,2005,BIDAR,Bidar,CHATNALLI,5_4_CHATNALLI,5_4_CHATNALLI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7402,1292,2007,3561
Karnataka,2005,BIDAR,Bidar,ASHTOOR,5_4_ASHTOOR,5_4_ASHTOOR,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6658,1079,824,3294
Karnataka,2005,BIDAR,Bidar,SIRSI  (A),5_4_SIRSI  (A),5_4_SIRSI  (A),gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5432,1067,1544,2665
Karnataka,2005,BIDAR,Bidar,MANDAKNALLI,5_4_MANDAKNALLI,5_4_MANDAKNALLI,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5703,1165,550,2780
Karnataka,2005,BIDAR,Bidar,CHILLARGI,5_4_CHILLARGI,5_4_CHILLARGI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5666,1056,1106,2774
Karnataka,2005,BIDAR,Bidar,ALIAMBER,5_4_ALIAMBER,5_4_ALIAMBER,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7555,1066,1148,3707
Karnataka,2005,BIDAR,Bidar,CHAMBOOL,5_4_CHAMBOOL,5_4_CHAMBOOL,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6798,1054,1139,3327
Karnataka,2005,BIDAR,Bidar,CHIMKOD,5_4_CHIMKOD,5_4_CHIMKOD,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6792,1144,1714,3309
Karnataka,2005,BIDAR,Bidar,YARNHALLI (PAHILWAN),5_4_YARNHALLI (PAHILWAN),5_4_YARNHALLI (PAHILWAN),gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5004,1224,577,2459
Karnataka,2005,BIDAR,Bidar,ALIABAD,5_4_ALIABAD,5_4_ALIABAD,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,2046,619,109,1042
Karnataka,2005,BIDAR,Bidar,KAPLAPUR(A),5_4_KAPLAPUR(A),5_4_KAPLAPUR(A),gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6332,924,1150,3102
Karnataka,2005,BIDAR,Bidar,MALEGAON,5_4_MALEGAON,5_4_MALEGAON,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5260,638,1810,2529
Karnataka,2005,BIDAR,Bidar,MALKAPUR,5_4_MALKAPUR,5_4_MALKAPUR,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5075,541,1031,2468
Karnataka,2005,BIDAR,Homnabad,MUTHANGI,5_5_MUTHANGI,5_5_MUTHANGI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6326,3059,743,3066
Karnataka,2005,BIDAR,Homnabad,CHANGLER,5_5_CHANGLER,5_5_CHANGLER,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5961,2789,509,2983
Karnataka,2005,BIDAR,Homnabad,ITGA,5_5_ITGA,5_5_ITGA,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6993,2207,2115,3459
Karnataka,2005,BIDAR,Homnabad,HALLIKHED (B),5_5_HALLIKHED (B),5_5_HALLIKHED (B),gp_head,adhyaksha,BC Other than Woman,BC,BC_B,0,Adhyaksha2005=7,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,17162,2284,621,8199
Karnataka,2005,BIDAR,Homnabad,DUBBALGUNDI,5_5_DUBBALGUNDI,5_5_DUBBALGUNDI,gp_head,adhyaksha,BC Woman,BC,BC_B,1,Adhyaksha2005=8,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,9475,2263,1205,4623
Karnataka,2005,BIDAR,Homnabad,GHATBORAL,5_5_GHATBORAL,5_5_GHATBORAL,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7735,2429,1161,3698
Karnataka,2005,BIDAR,Homnabad,MANIKNAGAR,5_5_MANIKNAGAR,5_5_MANIKNAGAR,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,8013,1940,1243,3692
Karnataka,2005,BIDAR,Homnabad,BELKERA,5_5_BELKERA,5_5_BELKERA,gp_head,adhyaksha,ST Woman,ST,ST,1,Adhyaksha2005=4,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7875,2078,2147,3903
Karnataka,2005,BIDAR,Homnabad,SEDOL,5_5_SEDOL,5_5_SEDOL,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7993,2184,1550,3894
Karnataka,2005,BIDAR,Homnabad,UDAMNALLI,5_5_UDAMNALLI,5_5_UDAMNALLI,gp_head,adhyaksha,Other than Woman,NONE,GEN,0,Adhyaksha2005=9,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5724,1866,1255,2872
Karnataka,2005,BIDAR,Homnabad,DAKULGI,5_5_DAKULGI,5_5_DAKULGI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,8364,1966,957,4038
Karnataka,2005,BIDAR,Homnabad,HUDGI,5_5_HUDGI,5_5_HUDGI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,9000,1929,1103,4420
Karnataka,2005,BIDAR,Homnabad,MEENKHERA,5_5_MEENKHERA,5_5_MEENKHERA,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6067,1828,1508,2923
Karnataka,2005,BIDAR,Homnabad,KANKATTA,5_5_KANKATTA,5_5_KANKATTA,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7293,1389,1625,3519
Karnataka,2005,BIDAR,Homnabad,KALLUR,5_5_KALLUR,5_5_KALLUR,gp_head,adhyaksha,ST Other than Woman,ST,ST,0,Adhyaksha2005=3,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5579,1620,1399,2745
Karnataka,2005,BIDAR,Homnabad,MADARGAON,5_5_MADARGAON,5_5_MADARGAON,gp_head,adhyaksha,BC Other than Woman,BC,BC_A,0,Adhyaksha2005=5,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6386,1671,1250,3104
Karnataka,2005,BIDAR,Homnabad,SINDANKERA,5_5_SINDANKERA,5_5_SINDANKERA,gp_head,adhyaksha,Woman,NONE,GEN,1,Adhyaksha2005=10,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6678,1670,1308,3281
Karnataka,2005,BIDAR,Homnabad,SITALGERA,5_5_SITALGERA,5_5_SITALGERA,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7425,1717,2377,3673
Karnataka,2005,BIDAR,Homnabad,CHANDANALLI,5_5_CHANDANALLI,5_5_CHANDANALLI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6117,1563,1192,2984
Karnataka,2005,BIDAR,Homnabad,MANGALGI,5_5_MANGALGI,5_5_MANGALGI,gp_head,adhyaksha,BC Woman,BC,BC_A,1,Adhyaksha2005=6,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6767,1390,953,3338
Karnataka,2005,BIDAR,Homnabad,BEMALKHEDA,5_5_BEMALKHEDA,5_5_BEMALKHEDA,gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7716,1250,1343,3743
Karnataka,2005,BIDAR,Homnabad,NANDAGAON,5_5_NANDAGAON,5_5_NANDAGAON,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,6459,969,1613,3164
Karnataka,2005,BIDAR,Homnabad,HALLIKHED (K),5_5_HALLIKHED (K),5_5_HALLIKHED (K),gp_head,adhyaksha,SC Woman,SC,SC,1,Adhyaksha2005=2,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,5423,1031,1717,2706
Karnataka,2005,BIDAR,Homnabad,GHODWADI,5_5_GHODWADI,5_5_GHODWADI,gp_head,adhyaksha,SC Other than Woman,SC,SC,0,Adhyaksha2005=1,latin,data/karnataka/Karnataka_GP_ReservationHistory.dta,,7065,1014,939,3465
